ville,pays,region,latitude,longitude
Le Caire,Égypte,Cairo,30.079447,31.22016
Boston,USA,Massachusetts,42.313186,-71.10371
Melbourne,Australie,Victoria,-37.849383,144.934439
Meknès,Maroc,Fès-Meknès,33.910015,-5.581567
Calgary,Canada,Alberta,51.006587,-114.045428
Toronto,Canada,Ontario,43.670306,-79.389668
Marrakech,Maroc,Marrakech-Safi,31.634431,-7.999902
Rome,Italie,Lazio,41.90105,12.497067
Manchester,Royaume-Uni,England,53.469524,-2.201943
Nantes,France,Pays de la Loire,47.170006,-1.525383
Milan,Italie,Lombardy,45.426638,9.219755
San Francisco,USA,California,37.786491,-122.385072
Montpellier,France,Occitanie,43.570551,3.882598
Berne,Suisse,Bern,46.948109,7.468019
Montréal,Canada,Québec,45.505129,-73.563227
Nice,France,Provence-Alpes-Côte d'Azur,43.70316,7.242883
Calgary,Canada,Alberta,51.042926,-114.110051
Tunis,Tunisie,Tunis,36.852651,10.202941
Oujda,Maroc,Oriental,34.731947,-1.938727
Florence,Italie,Tuscany,43.807534,11.286679
Casablanca,Maroc,Casablanca-Settat,33.590815,-7.577297
Miami,USA,Florida,25.743355,-80.160159
Melbourne,Australie,Victoria,-37.813448,144.920189
Kyoto,Japon,Kansai,34.992886,135.81163
Boston,USA,Massachusetts,42.395168,-71.010709
Florence,Italie,Tuscany,43.782399,11.230551
Calgary,Canada,Alberta,51.010982,-114.103209
Paris,France,Île-de-France,48.80858,2.341268
New York,USA,New York,40.681943,-74.014834
Zurich,Suisse,Zurich,47.420399,8.534754
Nantes,France,Pays de la Loire,47.256198,-1.54305
Nice,France,Provence-Alpes-Côte d'Azur,43.684913,7.247585
Lyon,France,Auvergne-Rhône-Alpes,45.722392,4.819046
Anvers,Belgique,Flanders,51.237154,4.359711
Chicago,USA,Illinois,41.84864,-87.641656
Anvers,Belgique,Flanders,51.267605,4.430986
Édimbourg,Royaume-Uni,Scotland,55.976649,-3.226681
Meknès,Maroc,Fès-Meknès,33.9216,-5.518773
Paris,France,Île-de-France,48.86671,2.401236
Porto,Portugal,Porto,41.140425,-8.584973
Séville,Espagne,Andalusia,37.430573,-6.033352
Toulouse,France,Occitanie,43.599712,1.49191
Sydney,Australie,New South Wales,-33.908488,151.214078
Tunis,Tunisie,Tunis,36.854396,10.18705
Ottawa,Canada,Ontario,45.390482,-75.688982
Londres,Royaume-Uni,England,51.477844,-0.12583
Munich,Allemagne,Bavaria,48.092504,11.592548
Miami,USA,Florida,25.763379,-80.167784
Londres,Royaume-Uni,England,51.52047,-0.122839
Genève,Suisse,Geneva,46.223378,6.107594
Lyon,France,Auvergne-Rhône-Alpes,45.773536,4.802911
Lisbonne,Portugal,Lisbon,38.764852,-9.182467
Rabat,Maroc,Rabat-Salé-Kénitra,34.013937,-6.82202
Tunis,Tunisie,Tunis,36.802302,10.14071
Genève,Suisse,Geneva,46.209738,6.157363
Nice,France,Provence-Alpes-Côte d'Azur,43.730579,7.249326
Tokyo,Japon,Kanto,35.682566,139.645369
Meknès,Maroc,Fès-Meknès,33.910706,-5.538944
Milan,Italie,Lombardy,45.466776,9.164952
Chicago,USA,Illinois,41.828302,-87.662392
Fès,Maroc,Fès-Meknès,33.979807,-5.012892
Porto,Portugal,Porto,41.169126,-8.657791
Berlin,Allemagne,Berlin,52.563906,13.355668
Le Caire,Égypte,Cairo,30.07163,31.24822
Berlin,Allemagne,Berlin,52.507355,13.360049
Lisbonne,Portugal,Lisbon,38.735049,-9.150739
Montréal,Canada,Québec,45.545327,-73.563101
Porto,Portugal,Porto,41.201865,-8.657052
Melbourne,Australie,Victoria,-37.791027,144.974825
Bruxelles,Belgique,Brussels,50.874241,4.323167
Berlin,Allemagne,Berlin,52.536499,13.404804
Montréal,Canada,Québec,45.525982,-73.584596
Porto,Portugal,Porto,41.196906,-8.67067
Nice,France,Provence-Alpes-Côte d'Azur,43.740919,7.298132
Toronto,Canada,Ontario,43.684925,-79.381927
Toulouse,France,Occitanie,43.598538,1.493826
Montpellier,France,Occitanie,43.583717,3.881388
Berne,Suisse,Bern,46.965068,7.467487
Meknès,Maroc,Fès-Meknès,33.863902,-5.531901
Meknès,Maroc,Fès-Meknès,33.925337,-5.592298
Londres,Royaume-Uni,England,51.548552,-0.17485
Nantes,France,Pays de la Loire,47.203997,-1.602019
Anvers,Belgique,Flanders,51.177115,4.443617
Barcelone,Espagne,Catalonia,41.370586,2.165877
Chicago,USA,Illinois,41.849634,-87.62009
Zurich,Suisse,Zurich,47.38638,8.52892
Agadir,Maroc,Souss-Massa,30.411103,-9.559604
Lille,France,Hauts-de-France,50.617528,3.05665
Toulouse,France,Occitanie,43.58303,1.472877
Toulouse,France,Occitanie,43.594445,1.445561
Berne,Suisse,Bern,46.923336,7.496166
San Francisco,USA,California,37.75405,-122.392326
Boston,USA,Massachusetts,42.35285,-71.088278
Ottawa,Canada,Ontario,45.451472,-75.713839
Lisbonne,Portugal,Lisbon,38.758819,-9.097774
Shanghai,Chine,Shanghai,31.266382,121.427201
Porto,Portugal,Porto,41.186637,-8.637966
Kenitra,Maroc,Rabat-Salé-Kénitra,34.298372,-6.566405
New York,USA,New York,40.746164,-74.006057
Nice,France,Provence-Alpes-Côte d'Azur,43.713703,7.226439
Madrid,Espagne,Madrid,40.445199,-3.711861
Shanghai,Chine,Shanghai,31.230408,121.50221
Los Angeles,USA,California,34.062085,-118.27359
New York,USA,New York,40.721823,-74.015237
Paris,France,Île-de-France,48.853553,2.305031
Nice,France,Provence-Alpes-Côte d'Azur,43.681203,7.240104
Rabat,Maroc,Rabat-Salé-Kénitra,34.042196,-6.890451
Rome,Italie,Lazio,41.893678,12.538803
Londres,Royaume-Uni,England,51.468588,-0.126158
Florence,Italie,Tuscany,43.798252,11.300053
Séville,Espagne,Andalusia,37.413778,-5.962443
Boston,USA,Massachusetts,42.392749,-71.06428
Miami,USA,Florida,25.792284,-80.241004
Milan,Italie,Lombardy,45.506656,9.184331
Berne,Suisse,Bern,46.953338,7.422888
Melbourne,Australie,Victoria,-37.789347,144.920764
Naples,Italie,Campania,40.889064,14.300912
Shanghai,Chine,Shanghai,31.202006,121.504632
Miami,USA,Florida,25.790336,-80.178578
Birmingham,Royaume-Uni,England,52.473552,-1.91325
Paris,France,Île-de-France,48.829778,2.334061
Lille,France,Hauts-de-France,50.669556,3.015064
Bruxelles,Belgique,Brussels,50.883187,4.336589
Milan,Italie,Lombardy,45.46636,9.219449
Berne,Suisse,Bern,46.986438,7.431878
Fès,Maroc,Fès-Meknès,34.014284,-5.016348
Seattle,USA,Washington,47.557525,-122.352506
Marseille,France,Provence-Alpes-Côte d'Azur,43.292419,5.360909
Miami,USA,Florida,25.783893,-80.20332
Fès,Maroc,Fès-Meknès,34.017038,-5.014839
Kyoto,Japon,Kansai,35.035663,135.804397
Berne,Suisse,Bern,46.951189,7.476343
Bordeaux,France,Nouvelle-Aquitaine,44.817479,-0.575063
Lyon,France,Auvergne-Rhône-Alpes,45.748523,4.82712
Chicago,USA,Illinois,41.901341,-87.591634
Oujda,Maroc,Oriental,34.64885,-1.897936
Berlin,Allemagne,Berlin,52.528214,13.366842
Tanger,Maroc,Tanger-Tétouan-Al Hoceïma,35.730689,-5.8529
Le Caire,Égypte,Cairo,30.011093,31.210073
Seattle,USA,Washington,47.58296,-122.348533
Munich,Allemagne,Bavaria,48.160039,11.589191
Tokyo,Japon,Kanto,35.724825,139.641774
Meknès,Maroc,Fès-Meknès,33.918887,-5.510153
Valence,Espagne,Valencia,39.487798,-0.385114
San Francisco,USA,California,37.800259,-122.449033
Meknès,Maroc,Fès-Meknès,33.876255,-5.542631
Marrakech,Maroc,Marrakech-Safi,31.637041,-8.028886
San Francisco,USA,California,37.819411,-122.399737
Montpellier,France,Occitanie,43.61037,3.920013
Oujda,Maroc,Oriental,34.68061,-1.863356
Londres,Royaume-Uni,England,51.508628,-0.166371
Lille,France,Hauts-de-France,50.65568,3.07519
Hambourg,Allemagne,Hamburg,53.578399,10.038844
Madrid,Espagne,Madrid,40.444449,-3.692666
Francfort,Allemagne,Hesse,50.146631,8.699425
Nantes,France,Pays de la Loire,47.209212,-1.515038
Bruxelles,Belgique,Brussels,50.82249,4.373164
Miami,USA,Florida,25.799856,-80.168668
Le Caire,Égypte,Cairo,30.064128,31.260964
Kyoto,Japon,Kansai,35.008106,135.805517
Berne,Suisse,Bern,46.918344,7.410139
Kyoto,Japon,Kansai,34.990151,135.771258
Calgary,Canada,Alberta,51.045756,-114.03984
Anvers,Belgique,Flanders,51.209857,4.400934
Los Angeles,USA,California,34.003537,-118.252726
New York,USA,New York,40.727577,-74.054449
Toulouse,France,Occitanie,43.582788,1.414996
Sydney,Australie,New South Wales,-33.914601,151.207226
Sydney,Australie,New South Wales,-33.900628,151.233608
Houston,USA,Texas,29.795193,-95.365241
Zurich,Suisse,Zurich,47.425071,8.536748
Strasbourg,France,Grand Est,48.574737,7.801022
Lyon,France,Auvergne-Rhône-Alpes,45.737155,4.879955
Vancouver,Canada,British Columbia,49.236984,-123.126061
Hambourg,Allemagne,Hamburg,53.5081,10.016623
Birmingham,Royaume-Uni,England,52.497041,-1.869737
Houston,USA,Texas,29.747848,-95.382852
Nantes,France,Pays de la Loire,47.172932,-1.568606
Toulouse,France,Occitanie,43.647629,1.432123
Nantes,France,Pays de la Loire,47.251537,-1.519367
Porto,Portugal,Porto,41.145224,-8.615901
Sydney,Australie,New South Wales,-33.909263,151.169668
Tokyo,Japon,Kanto,35.631066,139.658402
Lille,France,Hauts-de-France,50.621807,3.062103
Miami,USA,Florida,25.763807,-80.20678
Porto,Portugal,Porto,41.175647,-8.60325
Séville,Espagne,Andalusia,37.340563,-6.013776
Valence,Espagne,Valencia,39.491224,-0.387638
Nice,France,Provence-Alpes-Côte d'Azur,43.726448,7.246696
Miami,USA,Florida,25.750776,-80.225932
Kenitra,Maroc,Rabat-Salé-Kénitra,34.236823,-6.569659
Tétouan,Maroc,Tanger-Tétouan-Al Hoceïma,35.582216,-5.33517
Rabat,Maroc,Rabat-Salé-Kénitra,34.056158,-6.837435
Milan,Italie,Lombardy,45.490027,9.17069
Paris,France,Île-de-France,48.848097,2.373478
Fès,Maroc,Fès-Meknès,34.006721,-4.99895
Le Caire,Égypte,Cairo,30.012937,31.245677
Berlin,Allemagne,Berlin,52.556151,13.441864
Édimbourg,Royaume-Uni,Scotland,55.975734,-3.163725
Casablanca,Maroc,Casablanca-Settat,33.578893,-7.581333
Lyon,France,Auvergne-Rhône-Alpes,45.727365,4.830086
Calgary,Canada,Alberta,51.039778,-114.02605
Nantes,France,Pays de la Loire,47.211509,-1.548666
Lisbonne,Portugal,Lisbon,38.725625,-9.125624
Montpellier,France,Occitanie,43.635623,3.849204
Nice,France,Provence-Alpes-Côte d'Azur,43.713072,7.294592
Chicago,USA,Illinois,41.874411,-87.651954
Montpellier,France,Occitanie,43.626271,3.909077
Valence,Espagne,Valencia,39.426214,-0.348621
Marseille,France,Provence-Alpes-Côte d'Azur,43.328665,5.365952
Marrakech,Maroc,Marrakech-Safi,31.677831,-7.952429
Hambourg,Allemagne,Hamburg,53.578466,10.018484
Marseille,France,Provence-Alpes-Côte d'Azur,43.261561,5.341523
Tunis,Tunisie,Tunis,36.802899,10.1579
Melbourne,Australie,Victoria,-37.822076,145.001946
Meknès,Maroc,Fès-Meknès,33.925933,-5.534296
Strasbourg,France,Grand Est,48.609212,7.780477
Tanger,Maroc,Tanger-Tétouan-Al Hoceïma,35.752398,-5.863893
Houston,USA,Texas,29.76182,-95.346177
Berlin,Allemagne,Berlin,52.513642,13.421677
Manchester,Royaume-Uni,England,53.440233,-2.2178
Florence,Italie,Tuscany,43.800871,11.276484
Sydney,Australie,New South Wales,-33.822074,151.241965
Beijing,Chine,Beijing,39.944509,116.450757
Lisbonne,Portugal,Lisbon,38.752435,-9.121874
Strasbourg,France,Grand Est,48.523972,7.748683
Londres,Royaume-Uni,England,51.514516,-0.147397
Manchester,Royaume-Uni,England,53.46261,-2.196484
Paris,France,Île-de-France,48.895771,2.387118
Hambourg,Allemagne,Hamburg,53.541701,9.94507
Le Caire,Égypte,Cairo,30.002422,31.21692
Los Angeles,USA,California,34.003774,-118.291985
Beijing,Chine,Beijing,39.94586,116.428016
Le Caire,Égypte,Cairo,30.025296,31.198964
Casablanca,Maroc,Casablanca-Settat,33.574264,-7.639265
Fès,Maroc,Fès-Meknès,34.061941,-5.016318
Beijing,Chine,Beijing,39.894433,116.396459
Montréal,Canada,Québec,45.458633,-73.553468
Manchester,Royaume-Uni,England,53.5041,-2.224987
Édimbourg,Royaume-Uni,Scotland,55.917144,-3.180416
Nice,France,Provence-Alpes-Côte d'Azur,43.717148,7.298841
Miami,USA,Florida,25.749613,-80.204651
Sydney,Australie,New South Wales,-33.856947,151.222607
Toulouse,France,Occitanie,43.601629,1.438506
Madrid,Espagne,Madrid,40.416215,-3.667695
Oujda,Maroc,Oriental,34.682817,-1.867407
Hambourg,Allemagne,Hamburg,53.5515,10.03862
Munich,Allemagne,Bavaria,48.168383,11.568243
Fès,Maroc,Fès-Meknès,34.054464,-5.046794
Ottawa,Canada,Ontario,45.464005,-75.684036
Porto,Portugal,Porto,41.113339,-8.614674
Berlin,Allemagne,Berlin,52.567425,13.36198
Chicago,USA,Illinois,41.883569,-87.605021
Melbourne,Australie,Victoria,-37.782574,144.954483
Tanger,Maroc,Tanger-Tétouan-Al Hoceïma,35.729917,-5.879766
San Francisco,USA,California,37.782873,-122.424109
Meknès,Maroc,Fès-Meknès,33.938374,-5.59124
Anvers,Belgique,Flanders,51.23794,4.354997
Porto,Portugal,Porto,41.125043,-8.633742
Munich,Allemagne,Bavaria,48.130587,11.60057
Porto,Portugal,Porto,41.198921,-8.615197
Nantes,France,Pays de la Loire,47.263754,-1.515438
Bordeaux,France,Nouvelle-Aquitaine,44.84625,-0.545821
Porto,Portugal,Porto,41.172158,-8.671244
Madrid,Espagne,Madrid,40.440856,-3.744309
Le Caire,Égypte,Cairo,30.053808,31.255964
Tanger,Maroc,Tanger-Tétouan-Al Hoceïma,35.716153,-5.860921
Toronto,Canada,Ontario,43.694767,-79.371569
Calgary,Canada,Alberta,51.019329,-114.052832
Boston,USA,Massachusetts,42.369778,-71.058742
Birmingham,Royaume-Uni,England,52.533819,-1.872055
Toronto,Canada,Ontario,43.640744,-79.353193
Berlin,Allemagne,Berlin,52.558458,13.367522
Tokyo,Japon,Kanto,35.646255,139.621923
Boston,USA,Massachusetts,42.379221,-71.048596
Zurich,Suisse,Zurich,47.388799,8.585777
Calgary,Canada,Alberta,51.072291,-114.109106
Montpellier,France,Occitanie,43.595551,3.870239
Nice,France,Provence-Alpes-Côte d'Azur,43.699796,7.278931
Berlin,Allemagne,Berlin,52.559189,13.385605
Marrakech,Maroc,Marrakech-Safi,31.634688,-7.952159
Vancouver,Canada,British Columbia,49.274322,-123.153888
Milan,Italie,Lombardy,45.461695,9.145522
Bruxelles,Belgique,Brussels,50.894538,4.309182
Berne,Suisse,Bern,46.941846,7.450388
Tanger,Maroc,Tanger-Tétouan-Al Hoceïma,35.80803,-5.867398
Toronto,Canada,Ontario,43.614643,-79.432329
Lille,France,Hauts-de-France,50.594757,3.028027
Nice,France,Provence-Alpes-Côte d'Azur,43.723258,7.233971
Toronto,Canada,Ontario,43.605252,-79.350538
Milan,Italie,Lombardy,45.45076,9.17537
Séville,Espagne,Andalusia,37.369348,-5.936963
Marseille,France,Provence-Alpes-Côte d'Azur,43.263512,5.409624
Boston,USA,Massachusetts,42.38778,-71.101252
Birmingham,Royaume-Uni,England,52.534873,-1.913263
Birmingham,Royaume-Uni,England,52.446058,-1.857469
Miami,USA,Florida,25.782368,-80.180078
Barcelone,Espagne,Catalonia,41.350698,2.17125
Boston,USA,Massachusetts,42.388156,-71.078538
Tétouan,Maroc,Tanger-Tétouan-Al Hoceïma,35.570069,-5.412286
Casablanca,Maroc,Casablanca-Settat,33.540524,-7.552259
Berlin,Allemagne,Berlin,52.514175,13.453423
Nantes,France,Pays de la Loire,47.207971,-1.532081
Chicago,USA,Illinois,41.856292,-87.643419
Milan,Italie,Lombardy,45.433273,9.174706
Rome,Italie,Lazio,41.907524,12.545577
Rabat,Maroc,Rabat-Salé-Kénitra,34.03732,-6.871675
Marrakech,Maroc,Marrakech-Safi,31.583996,-8.018464
Sydney,Australie,New South Wales,-33.862544,151.235816
Beijing,Chine,Beijing,39.948242,116.358982
Barcelone,Espagne,Catalonia,41.387376,2.170487
Nice,France,Provence-Alpes-Côte d'Azur,43.725806,7.267958
Édimbourg,Royaume-Uni,Scotland,55.972004,-3.172492
Vancouver,Canada,British Columbia,49.244401,-123.090728
Strasbourg,France,Grand Est,48.535723,7.771953
Porto,Portugal,Porto,41.149515,-8.627715
Toronto,Canada,Ontario,43.69353,-79.344212
Hambourg,Allemagne,Hamburg,53.582886,9.994715
Francfort,Allemagne,Hesse,50.134524,8.68339
Casablanca,Maroc,Casablanca-Settat,33.610061,-7.599522
Chicago,USA,Illinois,41.925124,-87.586568
Paris,France,Île-de-France,48.88076,2.330142
Rome,Italie,Lazio,41.865965,12.53187
New York,USA,New York,40.67933,-73.970574
Birmingham,Royaume-Uni,England,52.485277,-1.899744
Genève,Suisse,Geneva,46.244719,6.153585
Tokyo,Japon,Kanto,35.683861,139.656177
Paris,France,Île-de-France,48.843717,2.380764
Melbourne,Australie,Victoria,-37.83832,145.006989
Genève,Suisse,Geneva,46.243799,6.126948
Zurich,Suisse,Zurich,47.399846,8.549022
Hambourg,Allemagne,Hamburg,53.534865,10.042552
Tanger,Maroc,Tanger-Tétouan-Al Hoceïma,35.712024,-5.858735
New York,USA,New York,40.714807,-74.003805
Milan,Italie,Lombardy,45.473093,9.215168
Anvers,Belgique,Flanders,51.231748,4.412528
Strasbourg,France,Grand Est,48.528751,7.739753
Bruxelles,Belgique,Brussels,50.823506,4.328237
Tokyo,Japon,Kanto,35.681634,139.620251
Miami,USA,Florida,25.741095,-80.218092
Francfort,Allemagne,Hesse,50.15575,8.726567
Manchester,Royaume-Uni,England,53.491794,-2.200148
Melbourne,Australie,Victoria,-37.785019,144.972095
San Francisco,USA,California,37.725544,-122.392148
Berlin,Allemagne,Berlin,52.540249,13.416525
Marseille,France,Provence-Alpes-Côte d'Azur,43.322542,5.371092
Bordeaux,France,Nouvelle-Aquitaine,44.858208,-0.535683
Londres,Royaume-Uni,England,51.494981,-0.106988
Meknès,Maroc,Fès-Meknès,33.891069,-5.52986
Barcelone,Espagne,Catalonia,41.411389,2.127945
Kyoto,Japon,Kansai,35.02626,135.740774
Porto,Portugal,Porto,41.174903,-8.632267
Genève,Suisse,Geneva,46.231755,6.10554
Houston,USA,Texas,29.773032,-95.391953
San Francisco,USA,California,37.810198,-122.376562
Bruxelles,Belgique,Brussels,50.89994,4.381301
Calgary,Canada,Alberta,51.070073,-114.10035
Florence,Italie,Tuscany,43.753201,11.252368
Toronto,Canada,Ontario,43.680538,-79.341703
Melbourne,Australie,Victoria,-37.844686,145.005337
Los Angeles,USA,California,34.071762,-118.232623
Miami,USA,Florida,25.731684,-80.236247
Seattle,USA,Washington,47.613046,-122.316948
Florence,Italie,Tuscany,43.740678,11.261446
Florence,Italie,Tuscany,43.805249,11.289307
Tétouan,Maroc,Tanger-Tétouan-Al Hoceïma,35.631636,-5.376011
Melbourne,Australie,Victoria,-37.831795,144.988043
Shanghai,Chine,Shanghai,31.223511,121.432455
Florence,Italie,Tuscany,43.74788,11.247658
Paris,France,Île-de-France,48.835852,2.335421
Marrakech,Maroc,Marrakech-Safi,31.608878,-8.02695
Porto,Portugal,Porto,41.171609,-8.619371
Berne,Suisse,Bern,46.963338,7.416631
Sydney,Australie,New South Wales,-33.889235,151.221262
Ottawa,Canada,Ontario,45.431463,-75.696567
Montréal,Canada,Québec,45.486741,-73.526007
Toronto,Canada,Ontario,43.637177,-79.387638
Florence,Italie,Tuscany,43.787411,11.260102
Séville,Espagne,Andalusia,37.373789,-5.990936
Montréal,Canada,Québec,45.531148,-73.589487
Agadir,Maroc,Souss-Massa,30.392026,-9.616784
Hambourg,Allemagne,Hamburg,53.586053,9.952599
Kenitra,Maroc,Rabat-Salé-Kénitra,34.31017,-6.5761
Oujda,Maroc,Oriental,34.735185,-1.8675
Paris,France,Île-de-France,48.851881,2.322049
Milan,Italie,Lombardy,45.430688,9.163999
Berlin,Allemagne,Berlin,52.541013,13.382295
Porto,Portugal,Porto,41.142043,-8.634222
Melbourne,Australie,Victoria,-37.772277,144.932039
Toulouse,France,Occitanie,43.555203,1.40021
Paris,France,Île-de-France,48.897077,2.366952
Lille,France,Hauts-de-France,50.606504,3.025019
Toronto,Canada,Ontario,43.632627,-79.42172
Zurich,Suisse,Zurich,47.421053,8.570121
Lyon,France,Auvergne-Rhône-Alpes,45.760239,4.872196
Ottawa,Canada,Ontario,45.396446,-75.675488
Montpellier,France,Occitanie,43.646413,3.862377
Londres,Royaume-Uni,England,51.533146,-0.148293
Zurich,Suisse,Zurich,47.356786,8.502406
Ottawa,Canada,Ontario,45.415506,-75.674229
Lisbonne,Portugal,Lisbon,38.766322,-9.12892
Bordeaux,France,Nouvelle-Aquitaine,44.874114,-0.546951
Lille,France,Hauts-de-France,50.596534,3.055882
Tunis,Tunisie,Tunis,36.768192,10.199715
Tokyo,Japon,Kanto,35.72119,139.614009
Kyoto,Japon,Kansai,35.034988,135.781324
Genève,Suisse,Geneva,46.212761,6.132212
Porto,Portugal,Porto,41.143413,-8.674575
Lille,France,Hauts-de-France,50.600991,3.008818
Londres,Royaume-Uni,England,51.515542,-0.167215
Manchester,Royaume-Uni,England,53.518102,-2.240286
Ottawa,Canada,Ontario,45.441469,-75.706114
Rome,Italie,Lazio,41.908858,12.540666
Agadir,Maroc,Souss-Massa,30.386073,-9.622706
Édimbourg,Royaume-Uni,Scotland,55.981299,-3.228426
Genève,Suisse,Geneva,46.161966,6.129354
Fès,Maroc,Fès-Meknès,33.977317,-4.999292
Zurich,Suisse,Zurich,47.349528,8.58127
Naples,Italie,Campania,40.88015,14.288071
Bordeaux,France,Nouvelle-Aquitaine,44.849494,-0.542853
Bordeaux,France,Nouvelle-Aquitaine,44.810106,-0.541889
Calgary,Canada,Alberta,51.073649,-114.047084
Chicago,USA,Illinois,41.884226,-87.655176
Kenitra,Maroc,Rabat-Salé-Kénitra,34.253355,-6.550843
Kenitra,Maroc,Rabat-Salé-Kénitra,34.214178,-6.551995
Birmingham,Royaume-Uni,England,52.460207,-1.925969
Toronto,Canada,Ontario,43.61477,-79.430475
Beijing,Chine,Beijing,39.906559,116.379226
Marseille,France,Provence-Alpes-Côte d'Azur,43.345443,5.377244
Paris,France,Île-de-France,48.820389,2.371076
Milan,Italie,Lombardy,45.503974,9.214518
Tétouan,Maroc,Tanger-Tétouan-Al Hoceïma,35.546544,-5.323012
Casablanca,Maroc,Casablanca-Settat,33.602493,-7.62397
Marseille,France,Provence-Alpes-Côte d'Azur,43.251679,5.375531
Rabat,Maroc,Rabat-Salé-Kénitra,33.986504,-6.808141
Tétouan,Maroc,Tanger-Tétouan-Al Hoceïma,35.574733,-5.321311
Nice,France,Provence-Alpes-Côte d'Azur,43.716769,7.230267
Édimbourg,Royaume-Uni,Scotland,55.91726,-3.180653
Berlin,Allemagne,Berlin,52.546188,13.433151
Strasbourg,France,Grand Est,48.550976,7.722525
Anvers,Belgique,Flanders,51.171076,4.42042
Valence,Espagne,Valencia,39.427557,-0.384224
Houston,USA,Texas,29.770568,-95.326089
Montréal,Canada,Québec,45.48288,-73.592323
Kyoto,Japon,Kansai,35.027016,135.780024
Fès,Maroc,Fès-Meknès,34.001311,-4.96499
Strasbourg,France,Grand Est,48.607886,7.724498
Hambourg,Allemagne,Hamburg,53.525014,9.99493
San Francisco,USA,California,37.802257,-122.464996
Los Angeles,USA,California,34.071534,-118.228876
Toulouse,France,Occitanie,43.577848,1.462335
Miami,USA,Florida,25.805718,-80.237121
Osaka,Japon,Kansai,34.675665,135.496118
Toronto,Canada,Ontario,43.693126,-79.336974
Édimbourg,Royaume-Uni,Scotland,55.947712,-3.163297
Oujda,Maroc,Oriental,34.689866,-1.907622
Madrid,Espagne,Madrid,40.39461,-3.732104
Francfort,Allemagne,Hesse,50.089701,8.687733
Berlin,Allemagne,Berlin,52.472916,13.445725
Londres,Royaume-Uni,England,51.473028,-0.155791
Meknès,Maroc,Fès-Meknès,33.895328,-5.526289
Édimbourg,Royaume-Uni,Scotland,55.912873,-3.206531
San Francisco,USA,California,37.821767,-122.443166
Boston,USA,Massachusetts,42.341405,-71.02525
Tokyo,Japon,Kanto,35.631221,139.646761
Vancouver,Canada,British Columbia,49.270662,-123.139041
Nantes,France,Pays de la Loire,47.19697,-1.594463
Hambourg,Allemagne,Hamburg,53.532583,9.948005
Rabat,Maroc,Rabat-Salé-Kénitra,34.048996,-6.851777
Anvers,Belgique,Flanders,51.21379,4.441859
Montpellier,France,Occitanie,43.626605,3.827506
Séville,Espagne,Andalusia,37.433417,-6.010786
Meknès,Maroc,Fès-Meknès,33.854261,-5.520487
Miami,USA,Florida,25.761748,-80.198423
Sydney,Australie,New South Wales,-33.89385,151.214047
Rome,Italie,Lazio,41.880238,12.536558
Le Caire,Égypte,Cairo,30.01592,31.274136
Marseille,France,Provence-Alpes-Côte d'Azur,43.302441,5.402649
Genève,Suisse,Geneva,46.225685,6.16287
Tunis,Tunisie,Tunis,36.788935,10.15489
Porto,Portugal,Porto,41.128989,-8.593381
Anvers,Belgique,Flanders,51.251443,4.396557
Birmingham,Royaume-Uni,England,52.44944,-1.902175
Miami,USA,Florida,25.773634,-80.19636
Toronto,Canada,Ontario,43.681219,-79.333438
New York,USA,New York,40.681913,-74.010035
Casablanca,Maroc,Casablanca-Settat,33.566198,-7.609351
Hambourg,Allemagne,Hamburg,53.52091,9.950269
Casablanca,Maroc,Casablanca-Settat,33.611812,-7.597815
Birmingham,Royaume-Uni,England,52.48589,-1.848706
Kyoto,Japon,Kansai,35.039229,135.73115
Munich,Allemagne,Bavaria,48.141642,11.576225
Genève,Suisse,Geneva,46.234121,6.165623
Zurich,Suisse,Zurich,47.395941,8.525754
Houston,USA,Texas,29.790896,-95.414561
Los Angeles,USA,California,34.018162,-118.260138
Berne,Suisse,Bern,46.905681,7.420899
Calgary,Canada,Alberta,51.077715,-114.027075
Birmingham,Royaume-Uni,England,52.46666,-1.913948
Tétouan,Maroc,Tanger-Tétouan-Al Hoceïma,35.566889,-5.384828
Sydney,Australie,New South Wales,-33.915207,151.251992
Miami,USA,Florida,25.73307,-80.1998
Hambourg,Allemagne,Hamburg,53.502069,10.029496
Meknès,Maroc,Fès-Meknès,33.916616,-5.502624
Paris,France,Île-de-France,48.884762,2.333571
Shanghai,Chine,Shanghai,31.205187,121.493472
Barcelone,Espagne,Catalonia,41.371511,2.180022
Madrid,Espagne,Madrid,40.367426,-3.747611
San Francisco,USA,California,37.778437,-122.412793
Munich,Allemagne,Bavaria,48.160245,11.545197
Manchester,Royaume-Uni,England,53.482118,-2.273155
Lyon,France,Auvergne-Rhône-Alpes,45.72332,4.82675
Valence,Espagne,Valencia,39.436234,-0.404122
Porto,Portugal,Porto,41.139655,-8.653161
Rabat,Maroc,Rabat-Salé-Kénitra,33.979659,-6.882608
Kenitra,Maroc,Rabat-Salé-Kénitra,34.230325,-6.625144
Valence,Espagne,Valencia,39.482546,-0.397567
Kyoto,Japon,Kansai,34.989575,135.7513
Florence,Italie,Tuscany,43.78588,11.292863
Shanghai,Chine,Shanghai,31.256309,121.496453
Meknès,Maroc,Fès-Meknès,33.891939,-5.527919
Tokyo,Japon,Kanto,35.681476,139.621925
Zurich,Suisse,Zurich,47.347759,8.521339
Milan,Italie,Lombardy,45.50528,9.194741
