id,type_logement,surface,pieces,chambres,salles_bain,chauffage,standing,classe_energie,prix,parking,jardin
BIEN_000311,Appartement,133,6,4,2,Pompe à chaleur,Standard,B,5923442,Oui,Non
BIEN_000312,Appartement,67,4,2,2,Fioul,Haut standing,G,2387643,Oui,Non
BIEN_000313,Duplex,170,4,2,2,Aucun,Moyen,B,5052571,Oui,Non
BIEN_000314,Appartement,137,3,2,1,Gaz,Standard,E,180250,Oui,Non
BIEN_000315,Maison,95,6,4,4,Chauffage central,Haut standing,E,618933,Oui,Oui
BIEN_000316,Villa,265,5,3,1,Fioul,Luxe,D,4663527,Oui,Oui
BIEN_000317,Appartement,97,3,1,1,Pompe à chaleur,Haut standing,F,3164659,Oui,Non
BIEN_000318,Maison,354,5,2,2,Gaz,Haut standing,C,1448712,Oui,Non
BIEN_000319,Studio,30,1,0,1,Fioul,Standard,D,1437202,Oui,Non
BIEN_000320,Appartement,169,5,3,3,Gaz,Moyen,D,55435,Oui,Non
BIEN_000321,Appartement,174,3,2,2,Gaz,Moyen,G,489717,Non,Non
BIEN_000322,Maison,292,7,5,5,Climatisation réversible,Moyen,C,5071155,Oui,Non
BIEN_000323,Maison,265,5,3,2,Électrique,Moyen,F,2071363,Oui,Oui
BIEN_000324,Appartement,66,4,2,1,Électrique,Moyen,E,3875091,Non,Non
BIEN_000325,Villa,204,5,2,2,Gaz,Luxe,F,2173624,Oui,Oui
BIEN_000326,Maison,121,4,2,2,Fioul,Luxe,C,654556,Oui,Oui
BIEN_000327,Villa,372,7,4,1,Chauffage central,Standard,F,2328656,Oui,Oui
BIEN_000328,Appartement,83,2,1,1,Électrique,Standard,F,445529,Oui,Non
BIEN_000329,Maison,366,4,2,1,Gaz,Haut standing,E,1711374,Oui,Oui
BIEN_000330,Loft,133,3,2,2,Chauffage central,Haut standing,F,1389083,Non,Non
BIEN_000331,Villa,233,5,3,2,Gaz,Luxe,D,3414397,Oui,Oui
BIEN_000332,Duplex,95,4,3,3,Gaz,Haut standing,G,1354140,Non,Non
BIEN_000333,Appartement,143,4,2,2,Fioul,Moyen,G,694770,Oui,Non
BIEN_000334,Villa,315,7,4,1,Gaz,Haut standing,Non renseigné,2563969,Oui,Non
BIEN_000335,Studio,23,1,0,1,Chauffage central,Haut standing,D,3464393,Non,Non
BIEN_000336,Appartement,77,3,1,1,Électrique,Haut standing,F,3158284,Non,Non
BIEN_000337,Studio,34,1,0,1,Électrique,Haut standing,G,1051720,Oui,Non
BIEN_000338,Appartement,99,2,1,1,Fioul,Moyen,E,3708774,Oui,Non
BIEN_000339,Appartement,64,2,1,1,Chauffage central,Standard,E,4840280,Oui,Non
BIEN_000340,Villa,89,8,5,5,Gaz,Haut standing,D,1076227,Oui,Non
BIEN_000341,Appartement,116,2,1,1,Chauffage central,Moyen,Non renseigné,248017,Oui,Non
BIEN_000342,Maison,102,8,5,5,Gaz,Moyen,B,2097031,Oui,Oui
BIEN_000343,Terrain,4880,0,0,0,Électrique,Luxe,F,3468875,Oui,Non
BIEN_000344,Villa,355,6,4,2,Pompe à chaleur,Luxe,C,2014089,Oui,Oui
BIEN_000345,Maison,301,5,2,2,Chauffage central,Moyen,B,367798,Oui,Oui
BIEN_000346,Villa,175,6,3,1,Électrique,Moyen,E,2542654,Oui,Oui
BIEN_000347,Villa,202,5,2,2,Chauffage central,Haut standing,D,2644631,Oui,Non
BIEN_000348,Studio,23,1,0,1,Fioul,Haut standing,D,2245503,Non,Non
BIEN_000349,Villa,217,6,3,1,Électrique,Haut standing,C,6897745,Oui,Non
BIEN_000350,Maison,158,5,3,3,Électrique,Moyen,E,3091496,Oui,Oui
BIEN_000351,Villa,81,8,5,4,Fioul,Haut standing,F,1104632,Oui,Oui
BIEN_000352,Villa,220,4,2,2,Pompe à chaleur,Moyen,A,1614904,Oui,Oui
BIEN_000353,Appartement,104,2,1,1,Fioul,Standard,C,844401,Non,Non
BIEN_000354,Appartement,104,4,3,2,Chauffage central,Moyen,D,282022,Non,Non
BIEN_000355,Appartement,138,3,2,1,Gaz,Moyen,G,3945090,Non,Non
BIEN_000356,Appartement,156,6,4,1,Gaz,Haut standing,F,227946,Oui,Non
BIEN_000357,Appartement,110,3,1,1,Électrique,Moyen,D,2760584,Oui,Non
BIEN_000358,Appartement,172,5,3,3,Pompe à chaleur,Standard,E,2939508,Oui,Non
BIEN_000359,Studio,39,1,0,1,Pompe à chaleur,Standard,D,4872400,Oui,Non
BIEN_000360,Maison,265,6,4,4,Gaz,Moyen,Non renseigné,2955442,Oui,Non
BIEN_000361,Appartement,70,3,1,1,Autre,Moyen,E,2878950,Oui,Non
BIEN_000362,Appartement,124,4,3,3,Fioul,Haut standing,B,4537036,Oui,Non
BIEN_000363,Appartement,97,4,3,1,Pompe à chaleur,Standard,B,406680,Oui,Non
BIEN_000364,Appartement,117,5,3,3,Fioul,Haut standing,G,2255087,Non,Non
BIEN_000365,Maison,88,4,2,1,Fioul,Moyen,E,2847348,Oui,Oui
BIEN_000366,Villa,252,8,5,2,Électrique,Haut standing,F,656009,Oui,Non
BIEN_000367,Maison,147,7,4,4,Gaz,Moyen,C,72107,Oui,Oui
BIEN_000368,Appartement,124,3,2,2,Climatisation réversible,Standard,B,321320,Oui,Non
BIEN_000369,Appartement,96,3,1,1,Pompe à chaleur,Moyen,F,4283384,Non,Non
BIEN_000370,Duplex,123,4,3,1,Fioul,Haut standing,C,4303453,Oui,Non
BIEN_000371,Studio,24,1,0,1,Climatisation réversible,Moyen,C,5734948,Oui,Non
BIEN_000372,Loft,130,3,2,2,Chauffage central,Moyen,B,758816,Oui,Non
BIEN_000373,Maison,183,7,5,4,Climatisation réversible,Luxe,E,4360493,Oui,Oui
BIEN_000374,Villa,385,7,5,1,Électrique,Luxe,C,5920333,Oui,Oui
BIEN_000375,Villa,349,8,5,4,Pompe à chaleur,Luxe,B,488835,Oui,Oui
BIEN_000376,Appartement,57,4,3,3,Fioul,Haut standing,F,855230,Non,Non
BIEN_000377,Appartement,104,5,3,3,Chauffage central,Haut standing,E,2499851,Non,Non
BIEN_000378,Appartement,136,6,4,2,Gaz,Moyen,D,3139809,Non,Non
BIEN_000379,Studio,22,1,0,1,Fioul,Haut standing,G,2669893,Oui,Non
BIEN_000380,Villa,386,6,3,2,Climatisation réversible,Haut standing,F,1941762,Oui,Oui
BIEN_000381,Appartement,76,6,4,2,Pompe à chaleur,Haut standing,G,2219834,Non,Non
BIEN_000382,Maison,286,7,4,4,Fioul,Moyen,D,4700451,Oui,Oui
BIEN_000383,Maison,272,6,4,1,Pompe à chaleur,Standard,C,3843123,Oui,Oui
BIEN_000384,Appartement,95,3,1,1,Électrique,Moyen,C,4873294,Non,Non
BIEN_000385,Penthouse,271,6,3,3,Chauffage central,Luxe,F,2793582,Oui,Non
BIEN_000386,Duplex,113,3,2,1,Gaz,Moyen,Non renseigné,3213257,Oui,Non
BIEN_000387,Studio,27,1,0,1,Gaz,Haut standing,F,826385,Oui,Non
BIEN_000388,Studio,21,1,0,1,Pompe à chaleur,Standard,G,1699379,Oui,Non
BIEN_000389,Appartement,145,5,4,4,Gaz,Standard,D,2338443,Oui,Non
BIEN_000390,Appartement,76,5,3,3,Chauffage central,Moyen,C,902008,Oui,Non
BIEN_000391,Maison,361,5,3,3,Gaz,Haut standing,D,1334229,Oui,Oui
BIEN_000392,Maison,333,5,2,2,Électrique,Haut standing,C,4885083,Oui,Oui
BIEN_000393,Appartement,134,3,1,1,Pompe à chaleur,Moyen,E,4079251,Non,Non
BIEN_000394,Studio,23,1,0,1,Pompe à chaleur,Standard,E,3003661,Non,Non
BIEN_000395,Maison,270,7,4,3,Gaz,Moyen,E,5354283,Oui,Oui
BIEN_000396,Appartement,139,5,3,3,Pompe à chaleur,Standard,Non renseigné,322743,Oui,Non
BIEN_000397,Appartement,115,2,1,1,Pompe à chaleur,Moyen,B,5383845,Oui,Non
BIEN_000398,Appartement,54,6,4,4,Gaz,Moyen,B,5110724,Non,Non
BIEN_000399,Appartement,140,5,4,3,Pompe à chaleur,Standard,D,4299367,Oui,Non
BIEN_000400,Appartement,179,3,1,1,Climatisation réversible,Standard,F,766079,Non,Non
BIEN_000401,Duplex,183,3,2,1,Pompe à chaleur,Moyen,A,1968715,Oui,Non
BIEN_000402,Studio,29,1,0,1,Fioul,Standard,E,1649653,Oui,Non
BIEN_000403,Appartement,113,3,2,1,Gaz,Luxe,F,523818,Non,Non
BIEN_000404,Studio,38,1,0,1,Fioul,Standard,D,1947871,Oui,Non
BIEN_000405,Villa,178,6,3,2,Fioul,Haut standing,C,2816239,Oui,Oui
BIEN_000406,Penthouse,182,6,4,3,Climatisation réversible,Haut standing,D,7093369,Oui,Non
BIEN_000407,Terrain,926,0,0,0,Climatisation réversible,Moyen,C,3058461,Oui,Non
BIEN_000408,Terrain,3431,0,0,0,Gaz,Standard,D,1901115,Non,Non
BIEN_000409,Appartement,88,3,2,2,Chauffage central,Haut standing,E,974914,Oui,Non
BIEN_000410,Appartement,171,4,3,3,Fioul,Moyen,C,1035222,Non,Non
BIEN_000411,Appartement,166,6,4,4,Fioul,Standard,E,1359825,Non,Non
BIEN_000412,Duplex,194,3,2,2,Électrique,Moyen,B,4392816,Non,Non
BIEN_000413,Villa,222,4,2,1,Chauffage central,Luxe,D,3413718,Oui,Oui
BIEN_000414,Appartement,137,2,1,1,Climatisation réversible,Moyen,D,2845078,Non,Non
BIEN_000415,Appartement,87,3,1,1,Fioul,Haut standing,D,2166545,Oui,Non
BIEN_000416,Duplex,78,4,2,1,Électrique,Luxe,G,1510403,Non,Non
BIEN_000417,Loft,86,2,1,1,Électrique,Moyen,F,1894081,Oui,Non
BIEN_000418,Villa,190,5,3,3,Électrique,Haut standing,F,4285496,Oui,Oui
BIEN_000419,Duplex,79,4,2,2,Pompe à chaleur,Standard,E,408349,Non,Non
BIEN_000420,Appartement,131,5,4,4,Gaz,Luxe,E,434533,Oui,Non
BIEN_000421,Appartement,130,6,4,1,Pompe à chaleur,Moyen,F,2993662,Oui,Non
BIEN_000422,Studio,31,1,0,1,Climatisation réversible,Standard,F,1373020,Oui,Non
BIEN_000423,Appartement,59,3,2,2,Climatisation réversible,Haut standing,D,1777249,Non,Non
BIEN_000424,Appartement,45,2,1,1,Aucun,Moyen,D,325079,Oui,Non
BIEN_000425,Appartement,140,3,2,1,Électrique,Moyen,A,358708,Oui,Non
BIEN_000426,Appartement,64,2,1,1,Gaz,Moyen,B,1034943,Non,Non
BIEN_000427,Appartement,121,3,1,1,Pompe à chaleur,Standard,Non renseigné,1946482,Oui,Non
BIEN_000428,Appartement,138,4,3,2,Pompe à chaleur,Haut standing,E,4793170,Oui,Non
BIEN_000429,Maison,368,5,2,2,Gaz,Moyen,D,5273848,Oui,Non
BIEN_000430,Appartement,99,5,4,2,Autre,Luxe,G,1141723,Oui,Non
BIEN_000431,Studio,24,1,0,1,Gaz,Standard,F,575957,Oui,Non
BIEN_000432,Studio,23,1,0,1,Climatisation réversible,Moyen,Non renseigné,2002922,Oui,Non
BIEN_000433,Maison,257,5,3,2,Pompe à chaleur,Moyen,E,4632606,Oui,Non
BIEN_000434,Maison,179,8,5,5,Pompe à chaleur,Moyen,D,1271749,Oui,Non
BIEN_000435,Maison,351,7,4,4,Gaz,Moyen,E,1546291,Oui,Oui
BIEN_000436,Studio,33,1,0,1,Électrique,Moyen,C,2267961,Oui,Non
BIEN_000437,Maison,257,8,5,2,Électrique,Moyen,E,4970851,Oui,Oui
BIEN_000438,Appartement,70,3,1,1,Électrique,Haut standing,E,834127,Oui,Non
BIEN_000439,Appartement,114,4,2,1,Fioul,Moyen,E,3736207,Oui,Non
BIEN_000440,Appartement,65,6,4,4,Climatisation réversible,Haut standing,C,1666341,Non,Non
BIEN_000441,Villa,347,6,4,3,Électrique,Luxe,D,1542141,Oui,Oui
BIEN_000442,Villa,387,6,3,3,Chauffage central,Moyen,D,2529072,Oui,Oui
BIEN_000443,Maison,121,7,5,4,Climatisation réversible,Standard,D,1398972,Oui,Oui
BIEN_000444,Appartement,61,3,1,1,Gaz,Haut standing,C,509212,Oui,Non
BIEN_000445,Maison,213,7,4,4,Chauffage central,Haut standing,A,559512,Oui,Oui
BIEN_000446,Studio,22,1,0,1,Gaz,Moyen,F,2510057,Oui,Non
BIEN_000447,Appartement,151,6,4,4,Électrique,Haut standing,E,1486052,Non,Non
BIEN_000448,Appartement,71,3,1,1,Gaz,Moyen,B,800306,Non,Non
BIEN_000449,Appartement,137,6,4,4,Gaz,Standard,F,2456967,Oui,Non
BIEN_000450,Appartement,116,5,4,2,Fioul,Moyen,C,1558180,Oui,Non
BIEN_000451,Penthouse,214,7,4,1,Fioul,Haut standing,C,2828213,Oui,Non
BIEN_000452,Studio,35,1,0,1,Pompe à chaleur,Standard,B,2857798,Non,Non
BIEN_000453,Studio,35,1,0,1,Gaz,Standard,A,93228,Non,Non
BIEN_000454,Maison,292,5,2,1,Gaz,Moyen,C,671707,Oui,Oui
BIEN_000455,Maison,389,5,2,1,Électrique,Moyen,C,4019515,Oui,Non
BIEN_000456,Appartement,102,6,4,4,Gaz,Moyen,F,2084154,Non,Non
BIEN_000457,Studio,27,1,0,1,Pompe à chaleur,Haut standing,A,961428,Oui,Non
BIEN_000458,Villa,383,5,3,3,Gaz,Luxe,F,1375889,Oui,Non
BIEN_000459,Maison,355,7,5,5,Aucun,Moyen,B,3792224,Oui,Non
BIEN_000460,Villa,181,6,4,4,Pompe à chaleur,Haut standing,D,4425453,Oui,Oui
BIEN_000461,Appartement,78,5,3,2,Fioul,Standard,B,4086255,Non,Non
BIEN_000462,Appartement,74,4,2,1,Climatisation réversible,Haut standing,E,4931841,Oui,Non
BIEN_000463,Appartement,109,5,3,3,Gaz,Moyen,A,5285384,Oui,Non
BIEN_000464,Villa,294,6,3,2,Gaz,Haut standing,E,2938917,Oui,Non
BIEN_000465,Terrain,261,0,0,0,Électrique,Moyen,C,4797749,Oui,Non
BIEN_000466,Loft,123,2,1,1,Électrique,Haut standing,C,1422349,Oui,Non
BIEN_000467,Maison,155,6,3,2,Électrique,Standard,F,1158731,Oui,Non
BIEN_000468,Studio,38,1,0,1,Fioul,Luxe,D,779417,Oui,Non
BIEN_000469,Appartement,134,5,4,3,Gaz,Haut standing,C,3543155,Oui,Non
BIEN_000470,Appartement,148,3,2,2,Pompe à chaleur,Standard,C,274170,Non,Non
BIEN_000471,Studio,25,1,0,1,Fioul,Standard,F,4789197,Oui,Non
BIEN_000472,Appartement,166,5,4,4,Pompe à chaleur,Standard,F,910179,Oui,Non
BIEN_000473,Maison,182,7,5,4,Fioul,Standard,C,1269609,Oui,Non
BIEN_000474,Maison,163,6,3,1,Gaz,Moyen,E,3744180,Oui,Oui
BIEN_000475,Appartement,172,3,2,2,Autre,Haut standing,E,3752827,Oui,Non
BIEN_000476,Appartement,109,5,4,1,Gaz,Haut standing,E,760731,Non,Non
BIEN_000477,Appartement,163,3,2,1,Gaz,Standard,F,432605,Oui,Non
BIEN_000478,Maison,183,6,3,3,Gaz,Haut standing,B,3851122,Oui,Non
BIEN_000479,Villa,107,4,2,1,Climatisation réversible,Haut standing,C,1635566,Oui,Non
BIEN_000480,Appartement,59,4,2,1,Chauffage central,Moyen,G,2985137,Non,Non
BIEN_000481,Loft,91,3,2,1,Électrique,Haut standing,E,4200450,Non,Non
BIEN_000482,Maison,196,5,2,2,Aucun,Haut standing,E,3722689,Oui,Oui
BIEN_000483,Maison,261,6,4,3,Chauffage central,Moyen,E,4374001,Oui,Oui
BIEN_000484,Villa,202,6,4,1,Électrique,Standard,F,2204265,Oui,Oui
BIEN_000485,Appartement,149,2,1,1,Fioul,Moyen,E,2203056,Non,Non
BIEN_000486,Duplex,124,4,2,2,Gaz,Standard,C,5312244,Oui,Non
BIEN_000487,Maison,241,6,4,3,Gaz,Standard,G,1108628,Oui,Oui
BIEN_000488,Penthouse,279,4,2,2,Pompe à chaleur,Haut standing,D,3612613,Oui,Non
BIEN_000489,Appartement,83,3,1,1,Climatisation réversible,Moyen,C,2147677,Oui,Non
BIEN_000490,Appartement,51,3,2,2,Gaz,Moyen,F,1628642,Oui,Non
BIEN_000491,Maison,327,6,4,4,Gaz,Haut standing,E,2629669,Oui,Non
BIEN_000492,Maison,118,6,3,1,Gaz,Standard,E,2000422,Oui,Non
BIEN_000493,Villa,164,6,4,3,Aucun,Haut standing,E,6485846,Oui,Oui
BIEN_000494,Maison,240,5,2,2,Pompe à chaleur,Haut standing,E,4204469,Oui,Non
BIEN_000495,Appartement,164,2,1,1,Gaz,Moyen,G,313369,Non,Non
BIEN_000496,Villa,95,4,2,1,Électrique,Haut standing,D,3743400,Oui,Oui
BIEN_000497,Maison,105,7,5,5,Pompe à chaleur,Moyen,D,5798866,Oui,Oui
BIEN_000498,Duplex,93,3,2,2,Aucun,Standard,F,1351289,Oui,Non
BIEN_000499,Appartement,124,3,1,1,Gaz,Haut standing,G,4472801,Non,Non
BIEN_000500,Villa,399,5,2,2,Pompe à chaleur,Luxe,A,820583,Oui,Non
BIEN_000501,Studio,20,1,0,1,Aucun,Standard,C,4062303,Non,Non
BIEN_000502,Studio,29,1,0,1,Fioul,Moyen,E,2282646,Oui,Non
BIEN_000503,Villa,320,5,3,3,Climatisation réversible,Moyen,C,6063553,Oui,Non
BIEN_000504,Maison,307,6,3,1,Électrique,Standard,F,342919,Oui,Oui
BIEN_000505,Studio,25,1,0,1,Climatisation réversible,Standard,D,4884815,Oui,Non
BIEN_000506,Penthouse,266,5,3,3,Chauffage central,Luxe,B,8006173,Oui,Non
BIEN_000507,Studio,27,1,0,1,Fioul,Haut standing,C,4379535,Oui,Non
BIEN_000508,Villa,134,5,2,2,Électrique,Moyen,B,5020258,Oui,Oui
BIEN_000509,Maison,91,6,4,4,Électrique,Haut standing,E,3420725,Oui,Oui
BIEN_000510,Villa,102,5,2,2,Gaz,Standard,D,6661617,Oui,Non
BIEN_000511,Appartement,66,6,4,2,Gaz,Standard,E,249350,Oui,Non
BIEN_000512,Studio,38,1,0,1,Gaz,Moyen,G,4214026,Non,Non
BIEN_000513,Villa,389,7,4,4,Chauffage central,Luxe,D,1598904,Oui,Non
BIEN_000514,Appartement,56,4,2,2,Fioul,Luxe,F,2054254,Oui,Non
BIEN_000515,Studio,26,1,0,1,Pompe à chaleur,Standard,G,3493737,Oui,Non
BIEN_000516,Appartement,137,3,1,1,Gaz,Haut standing,F,3056374,Non,Non
BIEN_000517,Appartement,135,4,2,2,Autre,Moyen,A,4683802,Oui,Non
BIEN_000518,Appartement,58,3,2,2,Pompe à chaleur,Moyen,F,880869,Oui,Non
BIEN_000519,Appartement,57,3,2,1,Fioul,Standard,F,2454710,Oui,Non
BIEN_000520,Appartement,149,6,4,4,Fioul,Haut standing,C,1108935,Oui,Non
BIEN_000521,Duplex,111,5,3,1,Gaz,Moyen,E,4234900,Non,Non
BIEN_000522,Appartement,152,6,4,3,Chauffage central,Standard,C,3376652,Non,Non
BIEN_000523,Appartement,82,2,1,1,Chauffage central,Standard,G,3473496,Oui,Non
BIEN_000524,Penthouse,130,5,3,1,Climatisation réversible,Moyen,C,1309640,Oui,Non
BIEN_000525,Villa,135,8,5,2,Électrique,Haut standing,F,1160537,Oui,Non
BIEN_000526,Appartement,110,3,1,1,Fioul,Moyen,C,2622100,Oui,Non
BIEN_000527,Studio,30,1,0,1,Gaz,Haut standing,E,4399895,Oui,Non
BIEN_000528,Studio,22,1,0,1,Chauffage central,Haut standing,D,661940,Non,Non
BIEN_000529,Duplex,144,4,2,2,Chauffage central,Moyen,D,1671950,Oui,Non
BIEN_000530,Loft,142,2,1,1,Chauffage central,Haut standing,F,4177741,Non,Non
BIEN_000531,Maison,184,7,4,3,Gaz,Moyen,D,556690,Oui,Oui
BIEN_000532,Maison,228,7,4,4,Chauffage central,Standard,F,2635655,Oui,Non
BIEN_000533,Appartement,153,4,2,2,Gaz,Standard,Non renseigné,950794,Oui,Non
BIEN_000534,Terrain,2065,0,0,0,Pompe à chaleur,Standard,G,2661111,Non,Non
BIEN_000535,Appartement,157,5,4,4,Pompe à chaleur,Moyen,D,143320,Non,Non
BIEN_000536,Studio,36,1,0,1,Gaz,Moyen,E,326786,Oui,Non
BIEN_000537,Villa,368,7,5,5,Chauffage central,Luxe,Non renseigné,2758572,Oui,Non
BIEN_000538,Maison,369,7,5,3,Électrique,Haut standing,G,566243,Oui,Oui
BIEN_000539,Appartement,66,4,3,1,Climatisation réversible,Moyen,E,90751,Oui,Non
BIEN_000540,Appartement,59,3,1,1,Pompe à chaleur,Moyen,E,5471736,Non,Non
BIEN_000541,Appartement,173,6,4,4,Autre,Standard,E,2903597,Oui,Non
BIEN_000542,Appartement,170,4,3,1,Électrique,Moyen,E,815127,Oui,Non
BIEN_000543,Maison,216,8,5,3,Chauffage central,Luxe,E,2011515,Oui,Oui
BIEN_000544,Appartement,74,5,3,1,Pompe à chaleur,Moyen,G,1644522,Oui,Non
BIEN_000545,Studio,33,1,0,1,Pompe à chaleur,Haut standing,E,2239465,Oui,Non
BIEN_000546,Studio,26,1,0,1,Électrique,Moyen,Non renseigné,3567937,Oui,Non
BIEN_000547,Villa,387,6,4,4,Pompe à chaleur,Haut standing,A,3748851,Oui,Oui
BIEN_000548,Appartement,134,6,4,3,Électrique,Haut standing,D,1904080,Oui,Non
BIEN_000549,Studio,29,1,0,1,Gaz,Moyen,E,2765951,Oui,Non
BIEN_000550,Studio,21,1,0,1,Fioul,Moyen,F,4201511,Oui,Non
BIEN_000551,Villa,227,4,2,1,Climatisation réversible,Moyen,F,4633896,Oui,Oui
BIEN_000552,Villa,347,4,2,2,Pompe à chaleur,Luxe,A,4975014,Oui,Non
BIEN_000553,Duplex,106,4,3,2,Gaz,Standard,G,1244882,Non,Non
BIEN_000554,Studio,39,1,0,1,Gaz,Haut standing,E,4383338,Oui,Non
BIEN_000555,Appartement,161,5,3,3,Aucun,Moyen,E,605558,Non,Non
BIEN_000556,Maison,382,6,3,3,Électrique,Moyen,E,514713,Oui,Oui
BIEN_000557,Loft,146,2,1,1,Pompe à chaleur,Luxe,G,2151674,Non,Non
BIEN_000558,Studio,23,1,0,1,Aucun,Standard,E,2938899,Oui,Non
BIEN_000559,Studio,28,1,0,1,Climatisation réversible,Moyen,D,3111405,Oui,Non
BIEN_000560,Maison,109,5,3,3,Climatisation réversible,Haut standing,E,4883933,Oui,Oui
BIEN_000561,Villa,262,5,2,2,Gaz,Luxe,C,3987782,Oui,Oui
BIEN_000562,Villa,166,7,5,1,Électrique,Luxe,F,5952830,Oui,Non
BIEN_000563,Maison,111,8,5,3,Climatisation réversible,Moyen,B,3284937,Oui,Oui
BIEN_000564,Studio,31,1,0,1,Électrique,Moyen,C,2620947,Non,Non
BIEN_000565,Appartement,139,3,1,1,Électrique,Standard,G,1327752,Oui,Non
BIEN_000566,Appartement,138,3,2,2,Gaz,Haut standing,D,2445397,Non,Non
BIEN_000567,Appartement,71,4,3,2,Chauffage central,Haut standing,G,619364,Oui,Non
BIEN_000568,Appartement,93,6,4,4,Fioul,Standard,C,2967083,Non,Non
BIEN_000569,Appartement,86,4,2,2,Pompe à chaleur,Standard,C,5106772,Oui,Non
BIEN_000570,Maison,275,4,2,2,Gaz,Moyen,C,331562,Oui,Non
BIEN_000571,Appartement,144,3,1,1,Gaz,Moyen,F,179776,Oui,Non
BIEN_000572,Maison,181,6,4,1,Aucun,Moyen,B,5942425,Oui,Oui
BIEN_000573,Studio,20,1,0,1,Gaz,Standard,G,1313655,Oui,Non
BIEN_000574,Villa,288,8,5,1,Gaz,Haut standing,F,366527,Oui,Oui
BIEN_000575,Maison,342,5,3,3,Pompe à chaleur,Haut standing,G,567526,Oui,Non
BIEN_000576,Duplex,177,3,2,1,Gaz,Moyen,E,2383970,Oui,Non
BIEN_000577,Appartement,144,4,2,1,Gaz,Haut standing,B,460616,Non,Non
BIEN_000578,Villa,366,6,3,3,Fioul,Luxe,F,3575370,Oui,Non
BIEN_000579,Duplex,154,4,2,1,Gaz,Standard,E,4359462,Oui,Non
BIEN_000580,Appartement,162,5,4,3,Chauffage central,Standard,D,353160,Non,Non
BIEN_000581,Penthouse,233,7,4,4,Climatisation réversible,Luxe,F,4409832,Oui,Non
BIEN_000582,Maison,285,7,4,3,Électrique,Moyen,G,1666375,Oui,Oui
BIEN_000583,Appartement,117,4,3,1,Électrique,Haut standing,E,2710691,Oui,Non
BIEN_000584,Appartement,46,4,3,3,Climatisation réversible,Moyen,D,1867389,Oui,Non
BIEN_000585,Studio,38,1,0,1,Chauffage central,Haut standing,G,1257323,Oui,Non
BIEN_000586,Studio,20,1,0,1,Électrique,Standard,B,2988206,Oui,Non
BIEN_000587,Maison,137,4,2,1,Électrique,Moyen,F,2183520,Oui,Oui
BIEN_000588,Appartement,77,4,3,2,Gaz,Moyen,E,2036277,Non,Non
BIEN_000589,Studio,38,1,0,1,Électrique,Moyen,F,1447895,Non,Non
BIEN_000590,Duplex,162,4,2,1,Pompe à chaleur,Moyen,D,1218493,Oui,Non
BIEN_000591,Maison,395,5,2,1,Fioul,Standard,E,1532682,Oui,Oui
BIEN_000592,Appartement,171,6,4,1,Gaz,Moyen,C,2286181,Non,Non
BIEN_000593,Maison,144,5,2,2,Climatisation réversible,Moyen,E,936357,Oui,Non
BIEN_000594,Appartement,80,6,4,4,Autre,Moyen,C,619857,Oui,Non
BIEN_000595,Maison,120,8,5,5,Électrique,Haut standing,C,4656333,Oui,Non
BIEN_000596,Appartement,116,5,3,3,Gaz,Haut standing,C,2417448,Oui,Non
BIEN_000597,Appartement,145,3,1,1,Climatisation réversible,Standard,C,2680174,Non,Non
BIEN_000598,Appartement,107,5,4,4,Pompe à chaleur,Moyen,G,4037422,Non,Non
BIEN_000599,Villa,144,5,3,3,Pompe à chaleur,Luxe,E,5567097,Oui,Oui
BIEN_000600,Villa,118,5,2,2,Gaz,Haut standing,F,1341181,Oui,Non
BIEN_000601,Maison,294,6,3,3,Électrique,Moyen,B,810084,Oui,Non
BIEN_000602,Appartement,45,5,3,1,Gaz,Moyen,E,3430914,Oui,Non
BIEN_000603,Appartement,51,6,4,4,Gaz,Standard,E,3808927,Oui,Non
BIEN_000604,Appartement,78,4,2,2,Gaz,Standard,C,426430,Oui,Non
BIEN_000605,Appartement,122,4,3,3,Fioul,Standard,E,3308336,Non,Non
BIEN_000606,Villa,252,7,4,4,Électrique,Moyen,C,6323639,Oui,Oui
BIEN_000607,Villa,90,7,4,3,Climatisation réversible,Haut standing,E,6720888,Oui,Non
BIEN_000608,Appartement,63,3,2,2,Pompe à chaleur,Moyen,F,2415143,Oui,Non
BIEN_000609,Maison,82,6,3,3,Chauffage central,Standard,E,422531,Oui,Non
BIEN_000610,Studio,26,1,0,1,Électrique,Standard,Non renseigné,2661021,Oui,Non
BIEN_000611,Villa,300,7,5,5,Gaz,Haut standing,E,3505820,Oui,Non
BIEN_000612,Loft,77,2,1,1,Fioul,Haut standing,Non renseigné,4050135,Non,Non
BIEN_000613,Villa,114,6,3,2,Gaz,Luxe,D,6218017,Oui,Non
BIEN_000614,Appartement,89,6,4,2,Climatisation réversible,Moyen,E,4432270,Oui,Non
BIEN_000615,Appartement,157,5,4,2,Gaz,Haut standing,D,1260639,Non,Non
BIEN_000616,Appartement,132,5,3,2,Climatisation réversible,Moyen,E,2263775,Non,Non
BIEN_000617,Appartement,148,2,1,1,Électrique,Haut standing,G,2858510,Oui,Non
BIEN_000618,Appartement,64,5,3,1,Climatisation réversible,Standard,E,1961390,Oui,Non
BIEN_000619,Studio,25,1,0,1,Gaz,Moyen,E,572915,Oui,Non
BIEN_000620,Loft,103,3,2,2,Fioul,Haut standing,B,1390316,Oui,Non
