id,athlete,sport,pays,resultat,date
id_00000386,Mondo Duplantis,Athlétisme,France,Défaite,2024-05-20
id_00000387,Achraf Hakimi,Football,Maroc,Victoire,2024-05-20
id_00000388,Stephen Curry,Basketball,USA,Victoire,2024-05-21
id_00000389,Cheslin Kolbe,Rugby,Nouvelle-Zélande,Victoire,2024-05-21
id_00000390,Cheslin Kolbe,Rugby,Afrique du Sud,Victoire,2024-05-21
id_00000391,Aryna Sabalenka,Tennis,Angleterre,Défaite,2024-05-22
id_00000392,Stephen Curry,Basketball,USA,Victoire,2024-05-22
id_00000393,Erling Haaland,Football,Allemagne,Défaite,2024-05-23
id_00000394,Carlos Alcaraz,Tennis,France,Victoire,2024-05-23
id_00000395,Erling Haaland,Football,Allemagne,Victoire,2024-05-23
id_00000396,Aryna Sabalenka,Tennis,USA,Victoire,2024-05-24
id_00000397,Kylian Mbappé,Football,Maroc,Nul,2024-05-24
id_00000398,Carlos Alcaraz,Tennis,Angleterre,Victoire,2024-05-24
id_00000399,Beauden Barrett,Rugby,Afrique du Sud,Victoire,2024-05-25
id_00000400,Iga Świątek,Tennis,USA,Défaite,2024-05-25
id_00000401,Antoine Dupont,Rugby,Afrique du Sud,Défaite,2024-05-26
id_00000402,Cheslin Kolbe,Rugby,Nouvelle-Zélande,Défaite,2024-05-26
id_00000403,LeBron James,Basketball,USA,Victoire,2024-05-26
id_00000404,Mondo Duplantis,Athlétisme,France,Défaite,2024-05-27
id_00000405,Kevin Durant,Basketball,USA,Victoire,2024-05-27
id_00000406,Stephen Curry,Basketball,USA,Victoire,2024-05-27
id_00000407,Aryna Sabalenka,Tennis,USA,Victoire,2024-05-28
id_00000408,Antoine Dupont,Rugby,Afrique du Sud,Victoire,2024-05-28
id_00000409,Mohamed Salah,Football,Espagne,Victoire,2024-05-28
id_00000410,Achraf Hakimi,Football,Maroc,Défaite,2024-05-29
id_00000411,Kylian Mbappé,Football,Espagne,Victoire,2024-05-29
id_00000412,Aryna Sabalenka,Tennis,France,Victoire,2024-05-30
id_00000413,Kevin Durant,Basketball,USA,Victoire,2024-05-30
id_00000414,Stephen Curry,Basketball,USA,Victoire,2024-05-30
id_00000415,Iga Świątek,Tennis,France,Défaite,2024-05-31
id_00000416,Carlos Alcaraz,Tennis,USA,Victoire,2024-05-31
id_00000417,Hakim Ziyech,Football,Maroc,Nul,2024-05-31
id_00000418,Beauden Barrett,Rugby,Afrique du Sud,Défaite,2024-06-01
id_00000419,Achraf Hakimi,Football,Allemagne,Nul,2024-06-01
id_00000420,Kylian Mbappé,Football,Angleterre,Victoire,2024-06-01
id_00000421,Carlos Alcaraz,Tennis,Angleterre,Défaite,2024-06-02
id_00000422,Erling Haaland,Football,France,Victoire,2024-06-02
id_00000423,Mohamed Salah,Football,Maroc,Défaite,2024-06-03
id_00000424,Kevin Durant,Basketball,USA,Défaite,2024-06-03
id_00000425,Carlos Alcaraz,Tennis,Angleterre,Défaite,2024-06-03
id_00000426,Novak Djokovic,Tennis,Angleterre,Défaite,2024-06-04
id_00000427,Mohamed Salah,Football,Maroc,Nul,2024-06-04
id_00000428,Kevin Durant,Basketball,USA,Défaite,2024-06-04
id_00000429,Beauden Barrett,Rugby,Nouvelle-Zélande,Victoire,2024-06-05
id_00000430,Aryna Sabalenka,Tennis,Angleterre,Victoire,2024-06-05
id_00000431,Aryna Sabalenka,Tennis,USA,Défaite,2024-06-05
id_00000432,Antoine Dupont,Rugby,Nouvelle-Zélande,Nul,2024-06-06
id_00000433,Erling Haaland,Football,France,Victoire,2024-06-06
id_00000434,Hakim Ziyech,Football,Angleterre,Victoire,2024-06-07
id_00000435,Carlos Alcaraz,Tennis,France,Défaite,2024-06-07
id_00000436,Hakim Ziyech,Football,Maroc,Victoire,2024-06-07
id_00000437,Achraf Hakimi,Football,Angleterre,Nul,2024-06-08
id_00000438,Iga Świątek,Tennis,USA,Nul,2024-06-08
id_00000439,Iga Świątek,Tennis,Angleterre,Défaite,2024-06-08
id_00000440,LeBron James,Basketball,USA,Défaite,2024-06-09
id_00000441,Achraf Hakimi,Football,Espagne,Victoire,2024-06-09
id_00000442,Mohamed Salah,Football,France,Défaite,2024-06-09
id_00000443,Novak Djokovic,Tennis,Angleterre,Défaite,2024-06-10
id_00000444,Hakim Ziyech,Football,Espagne,Défaite,2024-06-10
id_00000445,Mohamed Salah,Football,Maroc,Victoire,2024-06-11
id_00000446,LeBron James,Basketball,USA,Défaite,2024-06-11
id_00000447,Hakim Ziyech,Football,Allemagne,Victoire,2024-06-11
id_00000448,Erling Haaland,Football,Espagne,Victoire,2024-06-12
id_00000449,Hakim Ziyech,Football,Espagne,Victoire,2024-06-12
id_00000450,Beauden Barrett,Rugby,Afrique du Sud,Nul,2024-06-12
id_00000451,LeBron James,Basketball,USA,Victoire,2024-06-13
id_00000452,Kylian Mbappé,Football,Espagne,Victoire,2024-06-13
id_00000453,LeBron James,Basketball,USA,Victoire,2024-06-13
id_00000454,Iga Świątek,Tennis,USA,Victoire,2024-06-14
id_00000455,Novak Djokovic,Tennis,France,Victoire,2024-06-14
id_00000456,Mohamed Salah,Football,Angleterre,Victoire,2024-06-15
id_00000457,Novak Djokovic,Tennis,USA,Nul,2024-06-15
id_00000458,Mohamed Salah,Football,Espagne,Victoire,2024-06-15
id_00000459,Mohamed Salah,Football,Maroc,Nul,2024-06-16
id_00000460,LeBron James,Basketball,USA,Victoire,2024-06-16
id_00000461,Stephen Curry,Basketball,USA,Victoire,2024-06-16
id_00000462,Erling Haaland,Football,Espagne,Victoire,2024-06-17
id_00000463,Cheslin Kolbe,Rugby,Nouvelle-Zélande,Victoire,2024-06-17
id_00000464,Iga Świątek,Tennis,Angleterre,Victoire,2024-06-17
id_00000465,Hakim Ziyech,Football,Maroc,Défaite,2024-06-18
id_00000466,Stephen Curry,Basketball,USA,Victoire,2024-06-18
id_00000467,Erling Haaland,Football,Espagne,Défaite,2024-06-19
id_00000468,Eliud Kipchoge,Athlétisme,France,Victoire,2024-06-19
id_00000469,Mohamed Salah,Football,Espagne,Victoire,2024-06-19
id_00000470,Erling Haaland,Football,Maroc,Nul,2024-06-20
id_00000471,Kylian Mbappé,Football,Allemagne,Victoire,2024-06-20
id_00000472,Carlos Alcaraz,Tennis,USA,Défaite,2024-06-20
id_00000473,Mohamed Salah,Football,Espagne,Victoire,2024-06-21
id_00000474,Novak Djokovic,Tennis,Angleterre,Nul,2024-06-21
id_00000475,Mohamed Salah,Football,Espagne,Victoire,2024-06-22
id_00000476,Hakim Ziyech,Football,Angleterre,Victoire,2024-06-22
id_00000477,LeBron James,Basketball,USA,Victoire,2024-06-22
id_00000478,Iga Świątek,Tennis,USA,Défaite,2024-06-23
id_00000479,Mohamed Salah,Football,Angleterre,Défaite,2024-06-23
id_00000480,Achraf Hakimi,Football,Allemagne,Défaite,2024-06-23
id_00000481,Kylian Mbappé,Football,Espagne,Défaite,2024-06-24
id_00000482,Achraf Hakimi,Football,Espagne,Défaite,2024-06-24
id_00000483,Aryna Sabalenka,Tennis,USA,Nul,2024-06-24
id_00000484,Carlos Alcaraz,Tennis,France,Victoire,2024-06-25
id_00000485,Stephen Curry,Basketball,USA,Victoire,2024-06-25
id_00000486,Cheslin Kolbe,Rugby,Nouvelle-Zélande,Victoire,2024-06-26
id_00000487,Mohamed Salah,Football,Allemagne,Défaite,2024-06-26
id_00000488,Erling Haaland,Football,Espagne,Nul,2024-06-26
id_00000489,Achraf Hakimi,Football,France,Défaite,2024-06-27
id_00000490,Cheslin Kolbe,Rugby,Nouvelle-Zélande,Victoire,2024-06-27
id_00000491,Mondo Duplantis,Athlétisme,France,Victoire,2024-06-27
id_00000492,Kylian Mbappé,Football,Espagne,Défaite,2024-06-28
id_00000493,Stephen Curry,Basketball,USA,Défaite,2024-06-28
id_00000494,Achraf Hakimi,Football,Maroc,Victoire,2024-06-28
id_00000495,Carlos Alcaraz,Tennis,USA,Défaite,2024-06-29
id_00000496,Achraf Hakimi,Football,Maroc,Défaite,2024-06-29
id_00000497,Cheslin Kolbe,Rugby,Nouvelle-Zélande,Victoire,2024-06-30
id_00000498,Hakim Ziyech,Football,Maroc,Victoire,2024-06-30
id_00000499,Achraf Hakimi,Football,France,Victoire,2024-06-30
id_00000500,Stephen Curry,Basketball,USA,Défaite,2024-07-01
id_00000501,Stephen Curry,Basketball,USA,Victoire,2024-07-01
id_00000502,Kylian Mbappé,Football,Maroc,Victoire,2024-07-01
id_00000503,Carlos Alcaraz,Tennis,USA,Défaite,2024-07-02
id_00000504,Kylian Mbappé,Football,Angleterre,Défaite,2024-07-02
id_00000505,Beauden Barrett,Rugby,Nouvelle-Zélande,Défaite,2024-07-02
id_00000506,Giannis Antetokounmpo,Basketball,USA,Défaite,2024-07-03
id_00000507,Aryna Sabalenka,Tennis,France,Victoire,2024-07-03
id_00000508,LeBron James,Basketball,USA,Défaite,2024-07-04
id_00000509,Eliud Kipchoge,Athlétisme,France,Défaite,2024-07-04
id_00000510,Erling Haaland,Football,Espagne,Victoire,2024-07-04
id_00000511,Carlos Alcaraz,Tennis,USA,Défaite,2024-07-05
id_00000512,Aryna Sabalenka,Tennis,Angleterre,Défaite,2024-07-05
id_00000513,Carlos Alcaraz,Tennis,France,Défaite,2024-07-05
id_00000514,Achraf Hakimi,Football,Maroc,Nul,2024-07-06
id_00000515,Beauden Barrett,Rugby,Nouvelle-Zélande,Victoire,2024-07-06
id_00000516,Giannis Antetokounmpo,Basketball,USA,Victoire,2024-07-06
id_00000517,Giannis Antetokounmpo,Basketball,USA,Victoire,2024-07-07
id_00000518,Achraf Hakimi,Football,Angleterre,Nul,2024-07-07
id_00000519,Cheslin Kolbe,Rugby,Nouvelle-Zélande,Victoire,2024-07-08
id_00000520,Antoine Dupont,Rugby,Afrique du Sud,Victoire,2024-07-08
id_00000521,Mohamed Salah,Football,Maroc,Victoire,2024-07-08
id_00000522,Cheslin Kolbe,Rugby,Afrique du Sud,Défaite,2024-07-09
id_00000523,Erling Haaland,Football,Espagne,Défaite,2024-07-09
id_00000524,Hakim Ziyech,Football,Allemagne,Nul,2024-07-09
id_00000525,Cheslin Kolbe,Rugby,Nouvelle-Zélande,Nul,2024-07-10
id_00000526,Achraf Hakimi,Football,Espagne,Défaite,2024-07-10
id_00000527,Eliud Kipchoge,Athlétisme,France,Défaite,2024-07-10
id_00000528,Aryna Sabalenka,Tennis,France,Victoire,2024-07-11
id_00000529,Achraf Hakimi,Football,Espagne,Victoire,2024-07-11
id_00000530,Erling Haaland,Football,Maroc,Victoire,2024-07-12
id_00000531,LeBron James,Basketball,USA,Victoire,2024-07-12
id_00000532,Hakim Ziyech,Football,Angleterre,Défaite,2024-07-12
id_00000533,LeBron James,Basketball,USA,Victoire,2024-07-13
id_00000534,Achraf Hakimi,Football,Allemagne,Victoire,2024-07-13
id_00000535,Hakim Ziyech,Football,Espagne,Nul,2024-07-13
id_00000536,Novak Djokovic,Tennis,USA,Victoire,2024-07-14
id_00000537,Stephen Curry,Basketball,USA,Victoire,2024-07-14
id_00000538,Novak Djokovic,Tennis,USA,Nul,2024-07-15
id_00000539,Giannis Antetokounmpo,Basketball,USA,Victoire,2024-07-15
id_00000540,Usain Bolt,Athlétisme,France,Défaite,2024-07-15
id_00000541,Achraf Hakimi,Football,Angleterre,Victoire,2024-07-16
id_00000542,Achraf Hakimi,Football,Espagne,Défaite,2024-07-16
id_00000543,Kevin Durant,Basketball,USA,Victoire,2024-07-16
id_00000544,Kylian Mbappé,Football,Maroc,Victoire,2024-07-17
id_00000545,Achraf Hakimi,Football,Maroc,Victoire,2024-07-17
id_00000546,Antoine Dupont,Rugby,Afrique du Sud,Victoire,2024-07-17
id_00000547,Novak Djokovic,Tennis,Angleterre,Nul,2024-07-18
id_00000548,LeBron James,Basketball,USA,Victoire,2024-07-18
id_00000549,Achraf Hakimi,Football,France,Nul,2024-07-19
id_00000550,Carlos Alcaraz,Tennis,USA,Victoire,2024-07-19
id_00000551,Hakim Ziyech,Football,Maroc,Nul,2024-07-19
id_00000552,Antoine Dupont,Rugby,Afrique du Sud,Victoire,2024-07-20
id_00000553,Novak Djokovic,Tennis,Angleterre,Victoire,2024-07-20
id_00000554,Mohamed Salah,Football,Espagne,Victoire,2024-07-20
id_00000555,Antoine Dupont,Rugby,Afrique du Sud,Nul,2024-07-21
id_00000556,Giannis Antetokounmpo,Basketball,USA,Victoire,2024-07-21
id_00000557,Beauden Barrett,Rugby,Nouvelle-Zélande,Victoire,2024-07-21
id_00000558,Iga Świątek,Tennis,USA,Nul,2024-07-22
id_00000559,Erling Haaland,Football,Espagne,Victoire,2024-07-22
id_00000560,Kevin Durant,Basketball,USA,Défaite,2024-07-23
id_00000561,Iga Świątek,Tennis,Angleterre,Nul,2024-07-23
id_00000562,Mohamed Salah,Football,Espagne,Défaite,2024-07-23
id_00000563,Iga Świątek,Tennis,France,Victoire,2024-07-24
id_00000564,Hakim Ziyech,Football,Espagne,Victoire,2024-07-24
id_00000565,LeBron James,Basketball,USA,Victoire,2024-07-24
id_00000566,Hakim Ziyech,Football,Angleterre,Nul,2024-07-25
id_00000567,Erling Haaland,Football,Espagne,Défaite,2024-07-25
id_00000568,Kylian Mbappé,Football,Maroc,Défaite,2024-07-25
id_00000569,Kevin Durant,Basketball,USA,Victoire,2024-07-26
id_00000570,LeBron James,Basketball,USA,Défaite,2024-07-26
id_00000571,Mondo Duplantis,Athlétisme,France,Victoire,2024-07-27
id_00000572,Kylian Mbappé,Football,Allemagne,Défaite,2024-07-27
id_00000573,Cheslin Kolbe,Rugby,Nouvelle-Zélande,Victoire,2024-07-27
id_00000574,Kylian Mbappé,Football,Espagne,Victoire,2024-07-28
id_00000575,Giannis Antetokounmpo,Basketball,USA,Victoire,2024-07-28
id_00000576,LeBron James,Basketball,USA,Victoire,2024-07-28
id_00000577,Mohamed Salah,Football,Espagne,Victoire,2024-07-29
id_00000578,Mohamed Salah,Football,Allemagne,Nul,2024-07-29
id_00000579,Iga Świątek,Tennis,Angleterre,Nul,2024-07-29
id_00000580,Giannis Antetokounmpo,Basketball,USA,Victoire,2024-07-30
id_00000581,Cheslin Kolbe,Rugby,Afrique du Sud,Victoire,2024-07-30
id_00000582,Stephen Curry,Basketball,USA,Défaite,2024-07-31
id_00000583,Faith Kipyegon,Athlétisme,France,Défaite,2024-07-31
id_00000584,Antoine Dupont,Rugby,Afrique du Sud,Victoire,2024-07-31
id_00000585,Mohamed Salah,Football,Maroc,Nul,2024-08-01
id_00000586,Achraf Hakimi,Football,Allemagne,Victoire,2024-08-01
id_00000587,Achraf Hakimi,Football,Espagne,Défaite,2024-08-01
id_00000588,Aryna Sabalenka,Tennis,USA,Défaite,2024-08-02
id_00000589,Mohamed Salah,Football,Angleterre,Défaite,2024-08-02
id_00000590,Achraf Hakimi,Football,Maroc,Victoire,2024-08-02
id_00000591,Erling Haaland,Football,Allemagne,Nul,2024-08-03
id_00000592,Eliud Kipchoge,Athlétisme,France,Défaite,2024-08-03
id_00000593,Kylian Mbappé,Football,Espagne,Nul,2024-08-04
id_00000594,Faith Kipyegon,Athlétisme,France,Défaite,2024-08-04
id_00000595,Achraf Hakimi,Football,Angleterre,Victoire,2024-08-04
id_00000596,Mohamed Salah,Football,Maroc,Victoire,2024-08-05
id_00000597,Kylian Mbappé,Football,Espagne,Nul,2024-08-05
id_00000598,Kylian Mbappé,Football,Allemagne,Défaite,2024-08-05
id_00000599,Usain Bolt,Athlétisme,France,Victoire,2024-08-06
id_00000600,Iga Świątek,Tennis,Angleterre,Victoire,2024-08-06
id_00000601,Carlos Alcaraz,Tennis,USA,Défaite,2024-08-07
id_00000602,Achraf Hakimi,Football,Angleterre,Nul,2024-08-07
id_00000603,Mondo Duplantis,Athlétisme,France,Victoire,2024-08-07
id_00000604,Kylian Mbappé,Football,France,Défaite,2024-08-08
id_00000605,Kylian Mbappé,Football,Allemagne,Nul,2024-08-08
id_00000606,Iga Świątek,Tennis,Angleterre,Défaite,2024-08-08
id_00000607,Cheslin Kolbe,Rugby,Afrique du Sud,Défaite,2024-08-09
id_00000608,Giannis Antetokounmpo,Basketball,USA,Victoire,2024-08-09
id_00000609,Mohamed Salah,Football,Maroc,Défaite,2024-08-09
id_00000610,Kylian Mbappé,Football,Espagne,Défaite,2024-08-10
id_00000611,Hakim Ziyech,Football,Angleterre,Défaite,2024-08-10
id_00000612,Cheslin Kolbe,Rugby,Afrique du Sud,Nul,2024-08-11
id_00000613,Carlos Alcaraz,Tennis,Angleterre,Défaite,2024-08-11
id_00000614,Stephen Curry,Basketball,USA,Défaite,2024-08-11
id_00000615,Faith Kipyegon,Athlétisme,France,Victoire,2024-08-12
id_00000616,LeBron James,Basketball,USA,Défaite,2024-08-12
id_00000617,Erling Haaland,Football,Angleterre,Victoire,2024-08-12
id_00000618,Erling Haaland,Football,Angleterre,Défaite,2024-08-13
id_00000619,LeBron James,Basketball,USA,Victoire,2024-08-13
id_00000620,Novak Djokovic,Tennis,France,Nul,2024-08-13
id_00000621,Hakim Ziyech,Football,Maroc,Victoire,2024-08-14
id_00000622,Usain Bolt,Athlétisme,France,Défaite,2024-08-14
id_00000623,Kylian Mbappé,Football,Angleterre,Victoire,2024-08-15
id_00000624,Carlos Alcaraz,Tennis,USA,Défaite,2024-08-15
id_00000625,Carlos Alcaraz,Tennis,Angleterre,Défaite,2024-08-15
id_00000626,Mohamed Salah,Football,Espagne,Défaite,2024-08-16
id_00000627,Mohamed Salah,Football,France,Défaite,2024-08-16
id_00000628,Mohamed Salah,Football,Espagne,Victoire,2024-08-16
id_00000629,Usain Bolt,Athlétisme,France,Défaite,2024-08-17
id_00000630,Kevin Durant,Basketball,USA,Défaite,2024-08-17
id_00000631,Kylian Mbappé,Football,Maroc,Défaite,2024-08-17
id_00000632,Kevin Durant,Basketball,USA,Victoire,2024-08-18
id_00000633,Faith Kipyegon,Athlétisme,France,Défaite,2024-08-18
id_00000634,Kevin Durant,Basketball,USA,Défaite,2024-08-19
id_00000635,Kylian Mbappé,Football,France,Nul,2024-08-19
id_00000636,Mohamed Salah,Football,Angleterre,Victoire,2024-08-19
id_00000637,Cheslin Kolbe,Rugby,Afrique du Sud,Défaite,2024-08-20
id_00000638,Kylian Mbappé,Football,Allemagne,Victoire,2024-08-20
id_00000639,Hakim Ziyech,Football,Espagne,Victoire,2024-08-20
id_00000640,Carlos Alcaraz,Tennis,Angleterre,Défaite,2024-08-21
id_00000641,Hakim Ziyech,Football,Espagne,Défaite,2024-08-21
id_00000642,Achraf Hakimi,Football,Maroc,Victoire,2024-08-21
id_00000643,Achraf Hakimi,Football,France,Défaite,2024-08-22
id_00000644,Achraf Hakimi,Football,France,Défaite,2024-08-22
id_00000645,Achraf Hakimi,Football,Allemagne,Victoire,2024-08-23
id_00000646,Erling Haaland,Football,Angleterre,Défaite,2024-08-23
id_00000647,Kylian Mbappé,Football,Espagne,Défaite,2024-08-23
id_00000648,Carlos Alcaraz,Tennis,USA,Victoire,2024-08-24
id_00000649,Kylian Mbappé,Football,Angleterre,Victoire,2024-08-24
id_00000650,Stephen Curry,Basketball,USA,Défaite,2024-08-24
id_00000651,Achraf Hakimi,Football,Angleterre,Victoire,2024-08-25
id_00000652,Hakim Ziyech,Football,Espagne,Victoire,2024-08-25
id_00000653,LeBron James,Basketball,USA,Défaite,2024-08-25
id_00000654,Aryna Sabalenka,Tennis,France,Victoire,2024-08-26
id_00000655,Carlos Alcaraz,Tennis,Angleterre,Victoire,2024-08-26
id_00000656,Stephen Curry,Basketball,USA,Défaite,2024-08-27
id_00000657,Hakim Ziyech,Football,Maroc,Victoire,2024-08-27
id_00000658,Carlos Alcaraz,Tennis,France,Nul,2024-08-27
id_00000659,Novak Djokovic,Tennis,Angleterre,Nul,2024-08-28
id_00000660,Achraf Hakimi,Football,Maroc,Victoire,2024-08-28
id_00000661,Achraf Hakimi,Football,Espagne,Victoire,2024-08-28
id_00000662,Iga Świątek,Tennis,Angleterre,Victoire,2024-08-29
id_00000663,Novak Djokovic,Tennis,France,Défaite,2024-08-29
id_00000664,Erling Haaland,Football,Maroc,Défaite,2024-08-29
id_00000665,Antoine Dupont,Rugby,Nouvelle-Zélande,Victoire,2024-08-30
id_00000666,Carlos Alcaraz,Tennis,France,Défaite,2024-08-30
id_00000667,Faith Kipyegon,Athlétisme,France,Victoire,2024-08-31
id_00000668,Erling Haaland,Football,Maroc,Victoire,2024-08-31
id_00000669,Mondo Duplantis,Athlétisme,France,Victoire,2024-08-31
id_00000670,Mohamed Salah,Football,Allemagne,Victoire,2024-09-01
id_00000671,LeBron James,Basketball,USA,Victoire,2024-09-01
id_00000672,Kylian Mbappé,Football,Espagne,Défaite,2024-09-01
id_00000673,Kylian Mbappé,Football,France,Défaite,2024-09-02
id_00000674,Mohamed Salah,Football,Maroc,Nul,2024-09-02
id_00000675,Erling Haaland,Football,Espagne,Nul,2024-09-03
id_00000676,Carlos Alcaraz,Tennis,USA,Nul,2024-09-03
id_00000677,Achraf Hakimi,Football,Allemagne,Nul,2024-09-03
id_00000678,Beauden Barrett,Rugby,Nouvelle-Zélande,Défaite,2024-09-04
id_00000679,Cheslin Kolbe,Rugby,Nouvelle-Zélande,Défaite,2024-09-04
id_00000680,Kylian Mbappé,Football,Angleterre,Victoire,2024-09-04
id_00000681,Mohamed Salah,Football,Maroc,Victoire,2024-09-05
id_00000682,Beauden Barrett,Rugby,Afrique du Sud,Défaite,2024-09-05
id_00000683,Novak Djokovic,Tennis,France,Nul,2024-09-05
id_00000684,Kevin Durant,Basketball,USA,Défaite,2024-09-06
id_00000685,Kylian Mbappé,Football,Angleterre,Victoire,2024-09-06
id_00000686,Achraf Hakimi,Football,Maroc,Nul,2024-09-07
id_00000687,Kylian Mbappé,Football,Espagne,Nul,2024-09-07
id_00000688,Aryna Sabalenka,Tennis,France,Nul,2024-09-07
id_00000689,Mohamed Salah,Football,Angleterre,Victoire,2024-09-08
id_00000690,Giannis Antetokounmpo,Basketball,USA,Victoire,2024-09-08
id_00000691,Erling Haaland,Football,Allemagne,Nul,2024-09-08
id_00000692,Hakim Ziyech,Football,Angleterre,Victoire,2024-09-09
id_00000693,Hakim Ziyech,Football,Espagne,Nul,2024-09-09
id_00000694,LeBron James,Basketball,USA,Victoire,2024-09-09
id_00000695,Antoine Dupont,Rugby,Afrique du Sud,Victoire,2024-09-10
id_00000696,Carlos Alcaraz,Tennis,Angleterre,Défaite,2024-09-10
id_00000697,Beauden Barrett,Rugby,Nouvelle-Zélande,Victoire,2024-09-11
id_00000698,Cheslin Kolbe,Rugby,Afrique du Sud,Défaite,2024-09-11
id_00000699,Novak Djokovic,Tennis,Angleterre,Défaite,2024-09-11
id_00000700,Faith Kipyegon,Athlétisme,France,Victoire,2024-09-12
id_00000701,Carlos Alcaraz,Tennis,USA,Défaite,2024-09-12
id_00000702,Beauden Barrett,Rugby,Nouvelle-Zélande,Victoire,2024-09-12
id_00000703,Mohamed Salah,Football,Espagne,Victoire,2024-09-13
id_00000704,Iga Świątek,Tennis,USA,Nul,2024-09-13
id_00000705,Carlos Alcaraz,Tennis,France,Victoire,2024-09-13
id_00000706,Hakim Ziyech,Football,Maroc,Victoire,2024-09-14
id_00000707,Giannis Antetokounmpo,Basketball,USA,Défaite,2024-09-14
id_00000708,Aryna Sabalenka,Tennis,USA,Victoire,2024-09-15
id_00000709,Mohamed Salah,Football,France,Défaite,2024-09-15
id_00000710,Carlos Alcaraz,Tennis,France,Défaite,2024-09-15
id_00000711,Kevin Durant,Basketball,USA,Victoire,2024-09-16
id_00000712,Erling Haaland,Football,Espagne,Victoire,2024-09-16
id_00000713,Aryna Sabalenka,Tennis,France,Victoire,2024-09-16
id_00000714,Carlos Alcaraz,Tennis,France,Nul,2024-09-17
id_00000715,Hakim Ziyech,Football,Maroc,Défaite,2024-09-17
id_00000716,Kylian Mbappé,Football,Espagne,Défaite,2024-09-17
id_00000717,Kevin Durant,Basketball,USA,Défaite,2024-09-18
id_00000718,Achraf Hakimi,Football,Angleterre,Victoire,2024-09-18
id_00000719,Eliud Kipchoge,Athlétisme,France,Défaite,2024-09-19
id_00000720,Achraf Hakimi,Football,Espagne,Victoire,2024-09-19
id_00000721,Erling Haaland,Football,Maroc,Victoire,2024-09-19
id_00000722,Antoine Dupont,Rugby,Afrique du Sud,Victoire,2024-09-20
id_00000723,Novak Djokovic,Tennis,France,Défaite,2024-09-20
id_00000724,Beauden Barrett,Rugby,Afrique du Sud,Victoire,2024-09-20
id_00000725,Carlos Alcaraz,Tennis,Angleterre,Défaite,2024-09-21
id_00000726,Beauden Barrett,Rugby,Afrique du Sud,Défaite,2024-09-21
id_00000727,Hakim Ziyech,Football,Espagne,Victoire,2024-09-21
id_00000728,Hakim Ziyech,Football,Espagne,Victoire,2024-09-22
id_00000729,Eliud Kipchoge,Athlétisme,France,Défaite,2024-09-22
id_00000730,Giannis Antetokounmpo,Basketball,USA,Défaite,2024-09-23
id_00000731,Achraf Hakimi,Football,Espagne,Victoire,2024-09-23
id_00000732,Hakim Ziyech,Football,Allemagne,Victoire,2024-09-23
id_00000733,Beauden Barrett,Rugby,Afrique du Sud,Victoire,2024-09-24
id_00000734,Mohamed Salah,Football,Espagne,Victoire,2024-09-24
id_00000735,Beauden Barrett,Rugby,Afrique du Sud,Victoire,2024-09-24
id_00000736,Mohamed Salah,Football,Espagne,Défaite,2024-09-25
id_00000737,Achraf Hakimi,Football,Espagne,Victoire,2024-09-25
id_00000738,Achraf Hakimi,Football,France,Défaite,2024-09-26
id_00000739,Novak Djokovic,Tennis,USA,Victoire,2024-09-26
id_00000740,Novak Djokovic,Tennis,France,Nul,2024-09-26
id_00000741,Erling Haaland,Football,Espagne,Défaite,2024-09-27
id_00000742,Mohamed Salah,Football,Maroc,Victoire,2024-09-27
id_00000743,Mohamed Salah,Football,Maroc,Victoire,2024-09-27
id_00000744,LeBron James,Basketball,USA,Défaite,2024-09-28
id_00000745,Mondo Duplantis,Athlétisme,France,Défaite,2024-09-28
id_00000746,Stephen Curry,Basketball,USA,Défaite,2024-09-28
id_00000747,LeBron James,Basketball,USA,Défaite,2024-09-29
id_00000748,Hakim Ziyech,Football,Espagne,Défaite,2024-09-29
id_00000749,Mohamed Salah,Football,Espagne,Victoire,2024-09-30
id_00000750,Beauden Barrett,Rugby,Afrique du Sud,Victoire,2024-09-30
id_00000751,Kevin Durant,Basketball,USA,Victoire,2024-09-30
id_00000752,Kylian Mbappé,Football,Espagne,Défaite,2024-10-01
id_00000753,Erling Haaland,Football,Maroc,Victoire,2024-10-01
id_00000754,Beauden Barrett,Rugby,Afrique du Sud,Défaite,2024-10-01
id_00000755,Novak Djokovic,Tennis,France,Nul,2024-10-02
id_00000756,Mohamed Salah,Football,Allemagne,Victoire,2024-10-02
id_00000757,Stephen Curry,Basketball,USA,Victoire,2024-10-02
id_00000758,LeBron James,Basketball,USA,Défaite,2024-10-03
id_00000759,Hakim Ziyech,Football,Maroc,Nul,2024-10-03
id_00000760,Iga Świątek,Tennis,France,Nul,2024-10-04
id_00000761,Hakim Ziyech,Football,Maroc,Défaite,2024-10-04
id_00000762,Hakim Ziyech,Football,France,Victoire,2024-10-04
id_00000763,Iga Świątek,Tennis,Angleterre,Défaite,2024-10-05
id_00000764,Kylian Mbappé,Football,Espagne,Victoire,2024-10-05
id_00000765,Antoine Dupont,Rugby,Nouvelle-Zélande,Nul,2024-10-05
id_00000766,Giannis Antetokounmpo,Basketball,USA,Défaite,2024-10-06
id_00000767,Mohamed Salah,Football,Angleterre,Victoire,2024-10-06
id_00000768,Erling Haaland,Football,France,Défaite,2024-10-06
id_00000769,Achraf Hakimi,Football,Espagne,Nul,2024-10-07
