nom_molecule,formule_chimique,masse_molaire,categorie,concentration
Caféine,C8H10N4O2,194.19,Alcaloïde,1.5
Azote,N2,28.01,Gaz,86.2
Ibuprofène,C13H18O2,206.28,Médicament,551.98
Eau,H2O,18.015,Inorganique,3.11
Vitamine C,C6H8O6,176.12,Vitamine,4.27
Cholestérol,C27H46O,386.65,Stéroïde,8.98
Polyéthylène,(C2H4)n,28.05,Polymère,13.29
Toluène,C7H8,92.14,Hydrocarbure Aromatique,5.65
Polypropylène,(C3H6)n,42.08,Polymère,36.46
PVC,(C2H3Cl)n,62.5,Polymère,50.8
Méthane,CH4,16.04,Hydrocarbure,5.35
Polyéthylène,(C2H4)n,28.05,Polymère,46.07
Aspirine,C9H8O4,180.16,Médicament,788.82
Glucose,C6H12O6,180.16,Glucide,1.83
Vitamine C,C6H8O6,176.12,Vitamine,9.46
Acide Sulfurique,H2SO4,98.08,Acide Fort,3.32
Acétone,C3H6O,58.08,Cétone,5.27
Eau,H2O,18.015,Inorganique,0.26
Polypropylène,(C3H6)n,42.08,Polymère,88.03
Ibuprofène,C13H18O2,206.28,Médicament,124.39
Vitamine C,C6H8O6,176.12,Vitamine,2.55
Vitamine C,C6H8O6,176.12,Vitamine,6.72
Ibuprofène,C13H18O2,206.28,Médicament,193.7
Benzène,C6H6,78.11,Hydrocarbure Aromatique,5.7
PVC,(C2H3Cl)n,62.5,Polymère,68.75
Benzène,C6H6,78.11,Hydrocarbure Aromatique,7.21
Éthanol,C2H5OH,46.07,Alcool,2.44
Acétone,C3H6O,58.08,Cétone,6.04
Acétone,C3H6O,58.08,Cétone,8.3
Glucose,C6H12O6,180.16,Glucide,9.44
Azote,N2,28.01,Gaz,21.29
Vitamine C,C6H8O6,176.12,Vitamine,8.96
Paracétamol,C8H9NO2,151.16,Médicament,669.92
Eau,H2O,18.015,Inorganique,2.09
PVC,(C2H3Cl)n,62.5,Polymère,21.05
PVC,(C2H3Cl)n,62.5,Polymère,62.47
Polypropylène,(C3H6)n,42.08,Polymère,90.34
Benzène,C6H6,78.11,Hydrocarbure Aromatique,6.25
Acide Chlorhydrique,HCl,36.46,Acide Fort,3.19
Méthane,CH4,16.04,Hydrocarbure,3.64
Vitamine C,C6H8O6,176.12,Vitamine,2.69
Acide Acétique,CH3COOH,60.05,Acide Carboxylique,3.46
Caféine,C8H10N4O2,194.19,Alcaloïde,4.37
Hydroxyde de Sodium,NaOH,40.0,Base Forte,2.71
Azote,N2,28.01,Gaz,78.2
Polyéthylène,(C2H4)n,28.05,Polymère,88.16
Cholestérol,C27H46O,386.65,Stéroïde,9.85
Vitamine C,C6H8O6,176.12,Vitamine,8.0
Polyéthylène,(C2H4)n,28.05,Polymère,53.63
Polyéthylène,(C2H4)n,28.05,Polymère,34.18
Ibuprofène,C13H18O2,206.28,Médicament,728.96
Paracétamol,C8H9NO2,151.16,Médicament,296.22
Azote,N2,28.01,Gaz,83.66
Glucose,C6H12O6,180.16,Glucide,1.33
Ammoniaque,NH3,17.03,Base Faible,6.92
Acide Acétique,CH3COOH,60.05,Acide Carboxylique,0.19
Polypropylène,(C3H6)n,42.08,Polymère,57.67
Acide Sulfurique,H2SO4,98.08,Acide Fort,6.96
Aspirine,C9H8O4,180.16,Médicament,160.46
Acide Acétique,CH3COOH,60.05,Acide Carboxylique,6.52
Hydroxyde de Sodium,NaOH,40.0,Base Forte,2.56
Acide Sulfurique,H2SO4,98.08,Acide Fort,1.77
Aspirine,C9H8O4,180.16,Médicament,758.97
Méthane,CH4,16.04,Hydrocarbure,6.01
Oxygène,O2,32.0,Gaz,18.36
Ammoniaque,NH3,17.03,Base Faible,8.38
Oxygène,O2,32.0,Gaz,38.93
Acétone,C3H6O,58.08,Cétone,0.48
Azote,N2,28.01,Gaz,74.07
PVC,(C2H3Cl)n,62.5,Polymère,18.13
PVC,(C2H3Cl)n,62.5,Polymère,32.08
Oxygène,O2,32.0,Gaz,83.87
Acide Chlorhydrique,HCl,36.46,Acide Fort,4.33
Polyéthylène,(C2H4)n,28.05,Polymère,74.94
Ibuprofène,C13H18O2,206.28,Médicament,609.76
Méthane,CH4,16.04,Hydrocarbure,3.97
Cholestérol,C27H46O,386.65,Stéroïde,9.37
Acide Acétique,CH3COOH,60.05,Acide Carboxylique,4.84
Glucose,C6H12O6,180.16,Glucide,5.4
PVC,(C2H3Cl)n,62.5,Polymère,63.56
Acide Chlorhydrique,HCl,36.46,Acide Fort,10.17
Ammoniaque,NH3,17.03,Base Faible,1.56
Caféine,C8H10N4O2,194.19,Alcaloïde,7.71
Oxygène,O2,32.0,Gaz,35.09
Ibuprofène,C13H18O2,206.28,Médicament,755.37
Acide Chlorhydrique,HCl,36.46,Acide Fort,7.22
Paracétamol,C8H9NO2,151.16,Médicament,168.34
Polypropylène,(C3H6)n,42.08,Polymère,81.95
Hydroxyde de Sodium,NaOH,40.0,Base Forte,11.62
Aspirine,C9H8O4,180.16,Médicament,631.21
PVC,(C2H3Cl)n,62.5,Polymère,38.31
Polyéthylène,(C2H4)n,28.05,Polymère,22.31
Acide Sulfurique,H2SO4,98.08,Acide Fort,8.32
Polyéthylène,(C2H4)n,28.05,Polymère,26.66
Toluène,C7H8,92.14,Hydrocarbure Aromatique,8.73
Ibuprofène,C13H18O2,206.28,Médicament,675.05
Polyéthylène,(C2H4)n,28.05,Polymère,69.29
Azote,N2,28.01,Gaz,64.09
Ibuprofène,C13H18O2,206.28,Médicament,324.7
Hydroxyde de Sodium,NaOH,40.0,Base Forte,2.73
Caféine,C8H10N4O2,194.19,Alcaloïde,9.44
Benzène,C6H6,78.11,Hydrocarbure Aromatique,0.45
Toluène,C7H8,92.14,Hydrocarbure Aromatique,9.25
Vitamine C,C6H8O6,176.12,Vitamine,5.56
Azote,N2,28.01,Gaz,91.63
Acétone,C3H6O,58.08,Cétone,1.21
Paracétamol,C8H9NO2,151.16,Médicament,367.61
Toluène,C7H8,92.14,Hydrocarbure Aromatique,1.16
Vitamine C,C6H8O6,176.12,Vitamine,7.96
Dioxyde de Carbone,CO2,44.01,Gaz,84.61
Polypropylène,(C3H6)n,42.08,Polymère,57.02
Paracétamol,C8H9NO2,151.16,Médicament,133.31
Cholestérol,C27H46O,386.65,Stéroïde,2.31
Ammoniaque,NH3,17.03,Base Faible,0.78
Acide Acétique,CH3COOH,60.05,Acide Carboxylique,5.31
Vitamine C,C6H8O6,176.12,Vitamine,4.05
Paracétamol,C8H9NO2,151.16,Médicament,383.76
Polyéthylène,(C2H4)n,28.05,Polymère,58.46
Azote,N2,28.01,Gaz,32.56
Polypropylène,(C3H6)n,42.08,Polymère,56.82
Ammoniaque,NH3,17.03,Base Faible,6.16
Méthane,CH4,16.04,Hydrocarbure,0.25
Acide Sulfurique,H2SO4,98.08,Acide Fort,11.89
Vitamine C,C6H8O6,176.12,Vitamine,1.86
Polypropylène,(C3H6)n,42.08,Polymère,94.52
Éthanol,C2H5OH,46.07,Alcool,0.71
Acétone,C3H6O,58.08,Cétone,3.51
Polyéthylène,(C2H4)n,28.05,Polymère,46.17
Oxygène,O2,32.0,Gaz,48.5
Toluène,C7H8,92.14,Hydrocarbure Aromatique,8.74
Benzène,C6H6,78.11,Hydrocarbure Aromatique,3.99
Paracétamol,C8H9NO2,151.16,Médicament,570.27
Eau,H2O,18.015,Inorganique,2.4
Éthanol,C2H5OH,46.07,Alcool,4.68
Cholestérol,C27H46O,386.65,Stéroïde,2.88
Glucose,C6H12O6,180.16,Glucide,7.16
Acide Acétique,CH3COOH,60.05,Acide Carboxylique,0.43
Eau,H2O,18.015,Inorganique,9.1
Benzène,C6H6,78.11,Hydrocarbure Aromatique,4.28
Polyéthylène,(C2H4)n,28.05,Polymère,45.25
Glucose,C6H12O6,180.16,Glucide,2.19
Acide Acétique,CH3COOH,60.05,Acide Carboxylique,7.87
Acide Chlorhydrique,HCl,36.46,Acide Fort,7.1
Paracétamol,C8H9NO2,151.16,Médicament,891.21
Acétone,C3H6O,58.08,Cétone,6.01
Ammoniaque,NH3,17.03,Base Faible,9.89
Paracétamol,C8H9NO2,151.16,Médicament,992.05
Ibuprofène,C13H18O2,206.28,Médicament,948.46
Azote,N2,28.01,Gaz,61.17
Ammoniaque,NH3,17.03,Base Faible,1.21
Acide Chlorhydrique,HCl,36.46,Acide Fort,2.2
Caféine,C8H10N4O2,194.19,Alcaloïde,1.87
Éthanol,C2H5OH,46.07,Alcool,8.26
Acide Acétique,CH3COOH,60.05,Acide Carboxylique,0.59
Benzène,C6H6,78.11,Hydrocarbure Aromatique,2.17
Caféine,C8H10N4O2,194.19,Alcaloïde,9.28
Polyéthylène,(C2H4)n,28.05,Polymère,25.65
Acide Sulfurique,H2SO4,98.08,Acide Fort,6.23
Polypropylène,(C3H6)n,42.08,Polymère,72.64
Cholestérol,C27H46O,386.65,Stéroïde,8.98
Éthanol,C2H5OH,46.07,Alcool,2.25
Cholestérol,C27H46O,386.65,Stéroïde,7.48
Caféine,C8H10N4O2,194.19,Alcaloïde,8.95
Acide Acétique,CH3COOH,60.05,Acide Carboxylique,0.92
Caféine,C8H10N4O2,194.19,Alcaloïde,3.92
Caféine,C8H10N4O2,194.19,Alcaloïde,0.45
Méthane,CH4,16.04,Hydrocarbure,8.62
Caféine,C8H10N4O2,194.19,Alcaloïde,3.3
Acide Acétique,CH3COOH,60.05,Acide Carboxylique,7.35
Méthane,CH4,16.04,Hydrocarbure,4.09
Benzène,C6H6,78.11,Hydrocarbure Aromatique,0.06
Acide Acétique,CH3COOH,60.05,Acide Carboxylique,0.5
Polypropylène,(C3H6)n,42.08,Polymère,17.29
Toluène,C7H8,92.14,Hydrocarbure Aromatique,6.84
Acide Acétique,CH3COOH,60.05,Acide Carboxylique,9.91
Polypropylène,(C3H6)n,42.08,Polymère,54.56
PVC,(C2H3Cl)n,62.5,Polymère,84.22
Cholestérol,C27H46O,386.65,Stéroïde,6.62
Ibuprofène,C13H18O2,206.28,Médicament,609.16
Ammoniaque,NH3,17.03,Base Faible,7.34
Cholestérol,C27H46O,386.65,Stéroïde,7.98
Ibuprofène,C13H18O2,206.28,Médicament,320.76
Toluène,C7H8,92.14,Hydrocarbure Aromatique,7.09
Acide Chlorhydrique,HCl,36.46,Acide Fort,2.94
Oxygène,O2,32.0,Gaz,68.33
Aspirine,C9H8O4,180.16,Médicament,270.3
Acide Acétique,CH3COOH,60.05,Acide Carboxylique,8.81
PVC,(C2H3Cl)n,62.5,Polymère,89.12
Acide Sulfurique,H2SO4,98.08,Acide Fort,1.63
Acide Chlorhydrique,HCl,36.46,Acide Fort,2.82
Paracétamol,C8H9NO2,151.16,Médicament,244.68
Glucose,C6H12O6,180.16,Glucide,5.57
Ammoniaque,NH3,17.03,Base Faible,5.08
Paracétamol,C8H9NO2,151.16,Médicament,273.82
Ammoniaque,NH3,17.03,Base Faible,6.17
Polyéthylène,(C2H4)n,28.05,Polymère,60.39
Ibuprofène,C13H18O2,206.28,Médicament,333.82
Cholestérol,C27H46O,386.65,Stéroïde,8.19
Toluène,C7H8,92.14,Hydrocarbure Aromatique,1.08
Paracétamol,C8H9NO2,151.16,Médicament,587.14
Méthane,CH4,16.04,Hydrocarbure,3.43
Benzène,C6H6,78.11,Hydrocarbure Aromatique,9.32
Azote,N2,28.01,Gaz,93.79
Glucose,C6H12O6,180.16,Glucide,0.69
Polyéthylène,(C2H4)n,28.05,Polymère,79.39
Polyéthylène,(C2H4)n,28.05,Polymère,62.4
Eau,H2O,18.015,Inorganique,0.59
Cholestérol,C27H46O,386.65,Stéroïde,0.47
Polypropylène,(C3H6)n,42.08,Polymère,99.11
Benzène,C6H6,78.11,Hydrocarbure Aromatique,9.69
Glucose,C6H12O6,180.16,Glucide,6.48
Dioxyde de Carbone,CO2,44.01,Gaz,76.07
Paracétamol,C8H9NO2,151.16,Médicament,159.06
Eau,H2O,18.015,Inorganique,3.24
Benzène,C6H6,78.11,Hydrocarbure Aromatique,8.19
Acide Chlorhydrique,HCl,36.46,Acide Fort,8.23
Méthane,CH4,16.04,Hydrocarbure,2.74
Glucose,C6H12O6,180.16,Glucide,4.27
Ammoniaque,NH3,17.03,Base Faible,8.54
Benzène,C6H6,78.11,Hydrocarbure Aromatique,7.95
Acide Chlorhydrique,HCl,36.46,Acide Fort,2.73
Méthane,CH4,16.04,Hydrocarbure,7.73
Dioxyde de Carbone,CO2,44.01,Gaz,65.8
Éthanol,C2H5OH,46.07,Alcool,9.51
Hydroxyde de Sodium,NaOH,40.0,Base Forte,0.47
Oxygène,O2,32.0,Gaz,91.04
Acide Acétique,CH3COOH,60.05,Acide Carboxylique,6.39
Aspirine,C9H8O4,180.16,Médicament,784.08
Acide Acétique,CH3COOH,60.05,Acide Carboxylique,9.84
Eau,H2O,18.015,Inorganique,3.21
Aspirine,C9H8O4,180.16,Médicament,306.96
Éthanol,C2H5OH,46.07,Alcool,0.32
Cholestérol,C27H46O,386.65,Stéroïde,3.69
Benzène,C6H6,78.11,Hydrocarbure Aromatique,4.72
Ibuprofène,C13H18O2,206.28,Médicament,243.32
Polyéthylène,(C2H4)n,28.05,Polymère,18.2
Ibuprofène,C13H18O2,206.28,Médicament,793.83
Acétone,C3H6O,58.08,Cétone,5.31
Paracétamol,C8H9NO2,151.16,Médicament,663.6
Hydroxyde de Sodium,NaOH,40.0,Base Forte,0.49
Éthanol,C2H5OH,46.07,Alcool,1.86
Benzène,C6H6,78.11,Hydrocarbure Aromatique,4.82
Acétone,C3H6O,58.08,Cétone,5.99
Hydroxyde de Sodium,NaOH,40.0,Base Forte,3.05
Caféine,C8H10N4O2,194.19,Alcaloïde,2.01
Azote,N2,28.01,Gaz,58.62
Oxygène,O2,32.0,Gaz,59.44
Ibuprofène,C13H18O2,206.28,Médicament,379.33
Ammoniaque,NH3,17.03,Base Faible,1.5
Oxygène,O2,32.0,Gaz,8.17
Polypropylène,(C3H6)n,42.08,Polymère,53.19
Aspirine,C9H8O4,180.16,Médicament,362.5
Ammoniaque,NH3,17.03,Base Faible,7.57
Aspirine,C9H8O4,180.16,Médicament,917.04
Acide Chlorhydrique,HCl,36.46,Acide Fort,5.82
Cholestérol,C27H46O,386.65,Stéroïde,1.47
Hydroxyde de Sodium,NaOH,40.0,Base Forte,11.84
Benzène,C6H6,78.11,Hydrocarbure Aromatique,4.99
Azote,N2,28.01,Gaz,21.82
Eau,H2O,18.015,Inorganique,5.6
Polypropylène,(C3H6)n,42.08,Polymère,39.38
Méthane,CH4,16.04,Hydrocarbure,5.35
Caféine,C8H10N4O2,194.19,Alcaloïde,3.51
Eau,H2O,18.015,Inorganique,8.25
Azote,N2,28.01,Gaz,32.89
Aspirine,C9H8O4,180.16,Médicament,610.79
Acétone,C3H6O,58.08,Cétone,6.94
Benzène,C6H6,78.11,Hydrocarbure Aromatique,2.01
Vitamine C,C6H8O6,176.12,Vitamine,6.71
Ibuprofène,C13H18O2,206.28,Médicament,672.79
Éthanol,C2H5OH,46.07,Alcool,8.96
Caféine,C8H10N4O2,194.19,Alcaloïde,9.36
Paracétamol,C8H9NO2,151.16,Médicament,651.65
Caféine,C8H10N4O2,194.19,Alcaloïde,7.09
Ibuprofène,C13H18O2,206.28,Médicament,952.62
Dioxyde de Carbone,CO2,44.01,Gaz,34.61
Paracétamol,C8H9NO2,151.16,Médicament,694.74
Toluène,C7H8,92.14,Hydrocarbure Aromatique,5.48
Azote,N2,28.01,Gaz,45.78
Éthanol,C2H5OH,46.07,Alcool,0.42
Acide Sulfurique,H2SO4,98.08,Acide Fort,5.32
Polypropylène,(C3H6)n,42.08,Polymère,15.43
Vitamine C,C6H8O6,176.12,Vitamine,6.51
Ammoniaque,NH3,17.03,Base Faible,6.16
PVC,(C2H3Cl)n,62.5,Polymère,97.83
Glucose,C6H12O6,180.16,Glucide,7.45
Vitamine C,C6H8O6,176.12,Vitamine,4.34
PVC,(C2H3Cl)n,62.5,Polymère,24.55
Aspirine,C9H8O4,180.16,Médicament,747.28
Azote,N2,28.01,Gaz,33.9
Cholestérol,C27H46O,386.65,Stéroïde,9.75
Éthanol,C2H5OH,46.07,Alcool,0.82
PVC,(C2H3Cl)n,62.5,Polymère,71.22
Azote,N2,28.01,Gaz,4.03
Eau,H2O,18.015,Inorganique,8.41
Polyéthylène,(C2H4)n,28.05,Polymère,88.14
Cholestérol,C27H46O,386.65,Stéroïde,4.26
Glucose,C6H12O6,180.16,Glucide,7.36
Dioxyde de Carbone,CO2,44.01,Gaz,50.98
Polypropylène,(C3H6)n,42.08,Polymère,88.03
Caféine,C8H10N4O2,194.19,Alcaloïde,4.39
Oxygène,O2,32.0,Gaz,40.16
Glucose,C6H12O6,180.16,Glucide,8.74
Méthane,CH4,16.04,Hydrocarbure,7.93
Paracétamol,C8H9NO2,151.16,Médicament,349.15
PVC,(C2H3Cl)n,62.5,Polymère,35.55
Hydroxyde de Sodium,NaOH,40.0,Base Forte,4.67
Polypropylène,(C3H6)n,42.08,Polymère,66.84
Benzène,C6H6,78.11,Hydrocarbure Aromatique,2.37
Ibuprofène,C13H18O2,206.28,Médicament,464.78
Vitamine C,C6H8O6,176.12,Vitamine,6.33
Acétone,C3H6O,58.08,Cétone,9.71
Vitamine C,C6H8O6,176.12,Vitamine,4.14
Aspirine,C9H8O4,180.16,Médicament,543.05
Azote,N2,28.01,Gaz,87.2
Benzène,C6H6,78.11,Hydrocarbure Aromatique,5.93
Paracétamol,C8H9NO2,151.16,Médicament,423.31
Méthane,CH4,16.04,Hydrocarbure,0.96
Polyéthylène,(C2H4)n,28.05,Polymère,45.2
Méthane,CH4,16.04,Hydrocarbure,8.58
Acide Acétique,CH3COOH,60.05,Acide Carboxylique,3.26
Ibuprofène,C13H18O2,206.28,Médicament,638.84
Glucose,C6H12O6,180.16,Glucide,9.7
Benzène,C6H6,78.11,Hydrocarbure Aromatique,2.35
Acide Sulfurique,H2SO4,98.08,Acide Fort,0.97
Acétone,C3H6O,58.08,Cétone,3.32
Acide Sulfurique,H2SO4,98.08,Acide Fort,8.07
Caféine,C8H10N4O2,194.19,Alcaloïde,4.31
Dioxyde de Carbone,CO2,44.01,Gaz,59.2
Hydroxyde de Sodium,NaOH,40.0,Base Forte,8.51
Azote,N2,28.01,Gaz,17.59
Acide Chlorhydrique,HCl,36.46,Acide Fort,8.86
Acide Acétique,CH3COOH,60.05,Acide Carboxylique,5.34
Polyéthylène,(C2H4)n,28.05,Polymère,85.98
Hydroxyde de Sodium,NaOH,40.0,Base Forte,5.41
Benzène,C6H6,78.11,Hydrocarbure Aromatique,8.68
Hydroxyde de Sodium,NaOH,40.0,Base Forte,6.52
Dioxyde de Carbone,CO2,44.01,Gaz,27.71
Méthane,CH4,16.04,Hydrocarbure,1.24
Acide Acétique,CH3COOH,60.05,Acide Carboxylique,9.37
Eau,H2O,18.015,Inorganique,1.23
Aspirine,C9H8O4,180.16,Médicament,262.01
Acide Acétique,CH3COOH,60.05,Acide Carboxylique,1.04
PVC,(C2H3Cl)n,62.5,Polymère,13.74
Acide Sulfurique,H2SO4,98.08,Acide Fort,4.83
Polypropylène,(C3H6)n,42.08,Polymère,96.86
Acide Chlorhydrique,HCl,36.46,Acide Fort,0.31
Polypropylène,(C3H6)n,42.08,Polymère,97.58
Paracétamol,C8H9NO2,151.16,Médicament,509.27
Benzène,C6H6,78.11,Hydrocarbure Aromatique,5.22
Vitamine C,C6H8O6,176.12,Vitamine,6.67
Dioxyde de Carbone,CO2,44.01,Gaz,13.45
Ammoniaque,NH3,17.03,Base Faible,1.44
Polypropylène,(C3H6)n,42.08,Polymère,28.17
Vitamine C,C6H8O6,176.12,Vitamine,1.63
Oxygène,O2,32.0,Gaz,10.3
Ibuprofène,C13H18O2,206.28,Médicament,240.55
Aspirine,C9H8O4,180.16,Médicament,881.33
Azote,N2,28.01,Gaz,26.28
Eau,H2O,18.015,Inorganique,8.38
Acide Chlorhydrique,HCl,36.46,Acide Fort,8.23
Polypropylène,(C3H6)n,42.08,Polymère,31.97
Ibuprofène,C13H18O2,206.28,Médicament,878.15
Polyéthylène,(C2H4)n,28.05,Polymère,12.73
Ibuprofène,C13H18O2,206.28,Médicament,815.96
Glucose,C6H12O6,180.16,Glucide,6.77
PVC,(C2H3Cl)n,62.5,Polymère,94.68
Acétone,C3H6O,58.08,Cétone,3.94
Acide Acétique,CH3COOH,60.05,Acide Carboxylique,5.78
Méthane,CH4,16.04,Hydrocarbure,9.99
Aspirine,C9H8O4,180.16,Médicament,386.3
Eau,H2O,18.015,Inorganique,4.08
Toluène,C7H8,92.14,Hydrocarbure Aromatique,7.53
Oxygène,O2,32.0,Gaz,57.13
Caféine,C8H10N4O2,194.19,Alcaloïde,1.1
Méthane,CH4,16.04,Hydrocarbure,4.05
Acétone,C3H6O,58.08,Cétone,9.26
PVC,(C2H3Cl)n,62.5,Polymère,82.71
Polypropylène,(C3H6)n,42.08,Polymère,89.01
Vitamine C,C6H8O6,176.12,Vitamine,4.36
Acide Chlorhydrique,HCl,36.46,Acide Fort,4.57
Azote,N2,28.01,Gaz,65.26
Oxygène,O2,32.0,Gaz,33.13
Hydroxyde de Sodium,NaOH,40.0,Base Forte,7.36
Benzène,C6H6,78.11,Hydrocarbure Aromatique,6.96
Eau,H2O,18.015,Inorganique,2.38
Polyéthylène,(C2H4)n,28.05,Polymère,50.0
Aspirine,C9H8O4,180.16,Médicament,165.88
Éthanol,C2H5OH,46.07,Alcool,1.69
Acétone,C3H6O,58.08,Cétone,6.2
Acétone,C3H6O,58.08,Cétone,5.01
Oxygène,O2,32.0,Gaz,86.47
Toluène,C7H8,92.14,Hydrocarbure Aromatique,8.47
Oxygène,O2,32.0,Gaz,81.56
Hydroxyde de Sodium,NaOH,40.0,Base Forte,1.87
Toluène,C7H8,92.14,Hydrocarbure Aromatique,5.81
Hydroxyde de Sodium,NaOH,40.0,Base Forte,5.77
Acide Chlorhydrique,HCl,36.46,Acide Fort,9.2
Aspirine,C9H8O4,180.16,Médicament,772.19
Hydroxyde de Sodium,NaOH,40.0,Base Forte,11.47
Ammoniaque,NH3,17.03,Base Faible,8.23
Acide Chlorhydrique,HCl,36.46,Acide Fort,0.19
Benzène,C6H6,78.11,Hydrocarbure Aromatique,0.72
Benzène,C6H6,78.11,Hydrocarbure Aromatique,2.44
Acide Chlorhydrique,HCl,36.46,Acide Fort,4.62
Glucose,C6H12O6,180.16,Glucide,9.35
Azote,N2,28.01,Gaz,20.26
Acétone,C3H6O,58.08,Cétone,4.86
Toluène,C7H8,92.14,Hydrocarbure Aromatique,5.24
Acétone,C3H6O,58.08,Cétone,3.08
Benzène,C6H6,78.11,Hydrocarbure Aromatique,5.33
Ibuprofène,C13H18O2,206.28,Médicament,380.18
Glucose,C6H12O6,180.16,Glucide,7.18
Méthane,CH4,16.04,Hydrocarbure,2.73
Glucose,C6H12O6,180.16,Glucide,8.23
Acide Chlorhydrique,HCl,36.46,Acide Fort,1.57
Hydroxyde de Sodium,NaOH,40.0,Base Forte,2.26
Ammoniaque,NH3,17.03,Base Faible,1.85
Cholestérol,C27H46O,386.65,Stéroïde,7.94
Acide Sulfurique,H2SO4,98.08,Acide Fort,11.02
Dioxyde de Carbone,CO2,44.01,Gaz,48.87
Paracétamol,C8H9NO2,151.16,Médicament,834.17
Hydroxyde de Sodium,NaOH,40.0,Base Forte,0.62
Acide Sulfurique,H2SO4,98.08,Acide Fort,1.44
Ammoniaque,NH3,17.03,Base Faible,6.02
Azote,N2,28.01,Gaz,52.0
Caféine,C8H10N4O2,194.19,Alcaloïde,7.94
Benzène,C6H6,78.11,Hydrocarbure Aromatique,6.11
Acide Sulfurique,H2SO4,98.08,Acide Fort,10.81
Toluène,C7H8,92.14,Hydrocarbure Aromatique,5.57
Acide Acétique,CH3COOH,60.05,Acide Carboxylique,3.03
Cholestérol,C27H46O,386.65,Stéroïde,8.23
Paracétamol,C8H9NO2,151.16,Médicament,700.79
Polypropylène,(C3H6)n,42.08,Polymère,79.0
Acide Sulfurique,H2SO4,98.08,Acide Fort,5.48
Polypropylène,(C3H6)n,42.08,Polymère,23.77
Polyéthylène,(C2H4)n,28.05,Polymère,76.32
Méthane,CH4,16.04,Hydrocarbure,4.73
Oxygène,O2,32.0,Gaz,10.48
Toluène,C7H8,92.14,Hydrocarbure Aromatique,3.13
Éthanol,C2H5OH,46.07,Alcool,6.07
Acide Chlorhydrique,HCl,36.46,Acide Fort,2.86
Acétone,C3H6O,58.08,Cétone,6.32
Méthane,CH4,16.04,Hydrocarbure,2.75
Paracétamol,C8H9NO2,151.16,Médicament,725.63
Éthanol,C2H5OH,46.07,Alcool,4.43
Paracétamol,C8H9NO2,151.16,Médicament,752.07
Acide Chlorhydrique,HCl,36.46,Acide Fort,11.9
Acétone,C3H6O,58.08,Cétone,1.05
Aspirine,C9H8O4,180.16,Médicament,620.55
Paracétamol,C8H9NO2,151.16,Médicament,795.36
Glucose,C6H12O6,180.16,Glucide,0.87
Eau,H2O,18.015,Inorganique,5.96
Caféine,C8H10N4O2,194.19,Alcaloïde,3.24
Aspirine,C9H8O4,180.16,Médicament,419.5
Glucose,C6H12O6,180.16,Glucide,4.43
Méthane,CH4,16.04,Hydrocarbure,6.7
Hydroxyde de Sodium,NaOH,40.0,Base Forte,2.88
Oxygène,O2,32.0,Gaz,27.84
Ibuprofène,C13H18O2,206.28,Médicament,685.79
Azote,N2,28.01,Gaz,23.85
Éthanol,C2H5OH,46.07,Alcool,1.91
Méthane,CH4,16.04,Hydrocarbure,9.94
Méthane,CH4,16.04,Hydrocarbure,3.64
Éthanol,C2H5OH,46.07,Alcool,7.31
Dioxyde de Carbone,CO2,44.01,Gaz,6.95
Hydroxyde de Sodium,NaOH,40.0,Base Forte,1.16
Acide Acétique,CH3COOH,60.05,Acide Carboxylique,1.76
Benzène,C6H6,78.11,Hydrocarbure Aromatique,2.02
Toluène,C7H8,92.14,Hydrocarbure Aromatique,4.1
Vitamine C,C6H8O6,176.12,Vitamine,7.56
Polyéthylène,(C2H4)n,28.05,Polymère,37.08
Ibuprofène,C13H18O2,206.28,Médicament,815.9
Toluène,C7H8,92.14,Hydrocarbure Aromatique,3.83
Vitamine C,C6H8O6,176.12,Vitamine,4.0
Ibuprofène,C13H18O2,206.28,Médicament,118.02
Dioxyde de Carbone,CO2,44.01,Gaz,92.77
Hydroxyde de Sodium,NaOH,40.0,Base Forte,3.0
Oxygène,O2,32.0,Gaz,10.2
Azote,N2,28.01,Gaz,9.82
Paracétamol,C8H9NO2,151.16,Médicament,878.22
Oxygène,O2,32.0,Gaz,82.78
Aspirine,C9H8O4,180.16,Médicament,243.37
Acétone,C3H6O,58.08,Cétone,1.19
Vitamine C,C6H8O6,176.12,Vitamine,2.64
Méthane,CH4,16.04,Hydrocarbure,3.82
Méthane,CH4,16.04,Hydrocarbure,9.37
Caféine,C8H10N4O2,194.19,Alcaloïde,5.1
Éthanol,C2H5OH,46.07,Alcool,3.98
Vitamine C,C6H8O6,176.12,Vitamine,9.42
Polypropylène,(C3H6)n,42.08,Polymère,56.41
Éthanol,C2H5OH,46.07,Alcool,7.86
Benzène,C6H6,78.11,Hydrocarbure Aromatique,9.92
Acide Acétique,CH3COOH,60.05,Acide Carboxylique,3.92
Hydroxyde de Sodium,NaOH,40.0,Base Forte,11.17
Acide Sulfurique,H2SO4,98.08,Acide Fort,6.52
