exploitation,type_exploitation,pays,region,resultat,produit,quantite_tonnes,prix_tonne_eur,qualite
Coopérative Oasis,Dairy Meadows,Espagne,Marrakech-Safi,,Blé,61.22187586066568,2738.7026422841373,Commerce Équitable
Union Agricole Méditerranée,Fattoria Toscana,Brésil,Kansas,,Raisins de Table,110.74825140714239,1645.2096153821687,Premium
Domaine Saada,Green Valley Farm,Italie,Canterbury,,Raisins de Cuve,151.74104398343792,3762.403535754309,Premium
Mercabarna,Coopérative Oasis,France,Toscane,,Pamplemousses,756.469545268079,1856.0713259392405,Bio Certifié
Domaine Provence Bio,Domaine Saada,France,Canterbury,,Mandarines,22.702407486008028,3108.855780508608,Standard
Fazenda Brasil,Domaine Saada,Maroc,São Paulo,,Riz,50.550128764557435,2817.446416688611,Standard
Rungis International,Mercabarna,Maroc,Provence,,Raisins de Cuve,235.74519409240742,13925.042736400057,Standard
Green Valley Farm,Fazenda Brasil,Italie,Souss-Massa,,Courgettes,130.8846145020713,4359.43058063847,Commerce Équitable
Dairy Meadows,Dairy Meadows,Maroc,São Paulo,,Blé,141.21419276461435,27186.489893732054,Commerce Équitable
Domaine Saada,Dairy Meadows,Maroc,Sfax,,Tomates,141.75494089436873,1897.1930851095053,Premium
Fattoria Toscana,Green Valley Farm,Maroc,Kansas,,Raisins de Cuve,83.77006935502226,5375.775864844054,Bio Certifié
Union Agricole Méditerranée,Cooperative Grains Alliance,Maroc,Souss-Massa,,Olives à Huile,260.10995665190904,4428.084152709358,Bio Certifié
Ferme Al Baraka,Fazenda Brasil,France,São Paulo,,Olives de Table,11.812434483118494,2907.41382037479,Standard
Domaine Provence Bio,Domaine Saada,France,Sfax,,Carottes,87.34638436637738,5188.257503587482,Commerce Équitable
Cooperative Grains Alliance,Ferme Al Baraka,France,Souss-Massa,,Raisins de Cuve,46.299283404977714,658.2412510487219,Premium
Union Agricole Méditerranée,Cooperative Grains Alliance,France,Catalogne,,Salades,715.6140506461544,2718.903673436999,Premium
Coopérative Oasis,Marché Wholesale Agadir,Brésil,São Paulo,,Bananes,169.80514108549926,2522.7798549164036,Premium
Ferme Al Baraka,Rungis International,France,Californie,,Olives de Table,50.99433585903271,1435.990200452287,Bio Certifié
Fazenda Brasil,Fazenda Brasil,France,São Paulo,,Raisins de Cuve,299.95271100939755,7664.3197337416905,Bio Certifié
Mercabarna,Hacienda El Sol,Maroc,Kansas,,Tomates,494.8868492896606,2026.1160150996884,Premium
Union Agricole Méditerranée,Dairy Meadows,USA,Toscane,,Courgettes,593.7028925113937,3318.0356982100684,Premium
Union Agricole Méditerranée,Green Valley Farm,Maroc,Souss-Massa,,Lait,220.01969948548486,2423.2779675243,Bio Certifié
Green Valley Farm,Fattoria Toscana,USA,Catalogne,,Raisins de Table,71.80113910807431,2673.8758899819386,Standard
Hacienda El Sol,Fazenda Brasil,Tunisie,Provence,,Arabica,465.0305196188863,3299.55722320973,Bio Certifié
Ferme Al Baraka,Fattoria Toscana,USA,Provence,,Tomates,506.5765299236856,2064.5306862890748,Bio Certifié
Fazenda Brasil,Hacienda El Sol,Espagne,Marrakech-Safi,,Carottes,172.86960844116706,2806.5033736907535,Premium
Union Agricole Méditerranée,Union Agricole Méditerranée,Brésil,Meknès-Fès,,Pommes de terre,185.40679733470756,4362.255968377207,Commerce Équitable
Coopérative Oasis,Domaine Saada,Italie,Kansas,,Robusta,461.8236630725029,656.5949067581028,Standard
Domaine Saada,Ferme Al Baraka,Italie,Marrakech-Safi,,Robusta,80.9742101210283,9102.464840731698,Premium
Mercabarna,Domaine Saada,Italie,Marrakech-Safi,,Pamplemousses,241.37374445948458,3125.424815561283,Premium
Cooperative Grains Alliance,Mercabarna,Brésil,São Paulo,,Tomates,193.42719045913051,3377.0157016440617,Premium
Mercabarna,Domaine Saada,Maroc,Kansas,,Salades,162.5737363911604,38.46949765572708,Bio Certifié
Fattoria Toscana,Fattoria Toscana,USA,Andalousie,,Maïs,1329.8662455248682,2919.5463104918317,Standard
Dairy Meadows,Domaine Provence Bio,USA,Californie,,Olives à Huile,47.399755318618126,4222.3801020175615,Bio Certifié
Ferme Al Baraka,Mercabarna,Nouvelle-Zélande,Souss-Massa,,Oignons,83.29359942101001,4174.018181007089,Premium
Hacienda El Sol,Rungis International,Maroc,Souss-Massa,,Courgettes,241.85124749882877,1842.7810285768992,Standard
Rungis International,Marché Wholesale Agadir,Espagne,Meknès-Fès,,Raisins de Table,96.50133896570986,1404.0703397775014,Commerce Équitable
Fattoria Toscana,Domaine Saada,Espagne,Marrakech-Safi,,Medjool,249.32023117940017,2917.238798310793,Premium
Green Valley Farm,Hacienda El Sol,Brésil,Meknès-Fès,,Raisins de Cuve,25.69277079080976,4655.507195585738,Bio Certifié
Mercabarna,Hacienda El Sol,Italie,Île-de-France,,Robusta,221.2790677113185,2727.089671283362,Bio Certifié
Hacienda El Sol,Domaine Provence Bio,France,Provence,,Olives à Huile,174.6432826186422,2920.9596121994327,Bio Certifié
Dairy Meadows,Domaine Provence Bio,Brésil,Toscane,,Arabica,210.35317442538548,3236.365849187494,Standard
Fazenda Brasil,Domaine Saada,Italie,Souss-Massa,,Tomates,741.6601378060709,2530.6098786534785,Bio Certifié
Hacienda El Sol,Hacienda El Sol,Brésil,Canterbury,,Olives de Table,107.60226850334723,3395.5240455784897,Premium
Domaine Saada,Union Agricole Méditerranée,USA,Californie,,Raisins de Cuve,121.1748278858316,2435.5451863638677,Bio Certifié
Dairy Meadows,Coopérative Oasis,France,São Paulo,,Olives de Table,59.42387315127371,-697.4387025325159,Premium
Mercabarna,Dairy Meadows,Maroc,Californie,,Orge,-9.408829470383402,3111.5450994963503,Standard
Green Valley Farm,Fazenda Brasil,France,Canterbury,,Carottes,119.87253207295512,298.82047154318093,Standard
Marché Wholesale Agadir,Fazenda Brasil,USA,Marrakech-Safi,,Olives à Huile,255.24100857610688,529.1867706546003,Bio Certifié
Rungis International,Domaine Saada,Italie,Meknès-Fès,,Pommes de terre,-50.79272542470306,2043.6289206108195,Premium
Fattoria Toscana,Mercabarna,Nouvelle-Zélande,Kansas,,Tomates,174.06491934164544,3671.283412230402,Bio Certifié
Domaine Saada,Domaine Provence Bio,Brésil,Île-de-France,,Deglet Nour,158.68051209287427,3563.3127711734523,Commerce Équitable
Domaine Saada,Hacienda El Sol,Tunisie,Californie,,Pommes de terre,119.82505727585163,2952.3159976247075,Standard
Ferme Al Baraka,Cooperative Grains Alliance,France,Canterbury,,Oranges,151.44710046341004,1039.2003941994226,Bio Certifié
Fattoria Toscana,Ferme Al Baraka,France,Marrakech-Safi,,Olives de Table,64.56507513244163,5124.607875668915,Bio Certifié
Domaine Saada,Marché Wholesale Agadir,Italie,Kansas,,Pamplemousses,25.95710764008041,3906.8834724038497,Premium
Cooperative Grains Alliance,Domaine Provence Bio,Italie,Kansas,,Pommes de terre,-0.2525875541046432,3820.1974546827605,Standard
Domaine Provence Bio,Cooperative Grains Alliance,Nouvelle-Zélande,Canterbury,,Deglet Nour,0.876061373659482,3914.3051401886587,Premium
Fazenda Brasil,Hacienda El Sol,Espagne,Marrakech-Safi,,Carottes,157.2222172216823,1020.8597595750609,Standard
Mercabarna,Green Valley Farm,Italie,Marrakech-Safi,,Tomates,153.11479001161408,3052.775007252171,Premium
Fazenda Brasil,Fattoria Toscana,Espagne,Californie,,Bananes,9.84535356856982,1210.8265022019937,Standard
Mercabarna,Domaine Saada,Maroc,Souss-Massa,,Pamplemousses,225.49863470770347,609.9629692401627,Bio Certifié
Cooperative Grains Alliance,Rungis International,Maroc,Canterbury,,Blé,199.28402926596905,3098.366411579008,Standard
Union Agricole Méditerranée,Fattoria Toscana,Maroc,Toscane,,Robusta,177.9499681023111,1573.1030038286183,Premium
Dairy Meadows,Mercabarna,Maroc,Kansas,,Raisins de Table,4.8897945217863565,1922.186441417391,Premium
Coopérative Oasis,Domaine Saada,Tunisie,Provence,,Robusta,122.10060755434338,5136.886195381977,Standard
Union Agricole Méditerranée,Dairy Meadows,Maroc,Sfax,,Oranges,167.16967119995357,270.0622999181179,Premium
Rungis International,Green Valley Farm,Nouvelle-Zélande,Île-de-France,,Tomates,659.096033237616,1652.7145181019791,Premium
Union Agricole Méditerranée,Domaine Provence Bio,USA,Souss-Massa,,Raisins de Cuve,646.8764172327018,2295.2173761641025,Bio Certifié
Domaine Provence Bio,Hacienda El Sol,Maroc,Souss-Massa,,Raisins de Cuve,-30.38479528423624,2122.1100725328097,Premium
Dairy Meadows,Fazenda Brasil,France,Californie,,Raisins de Cuve,106.50283306346176,3156.4512482437913,Bio Certifié
Fazenda Brasil,Fattoria Toscana,Tunisie,Provence,,Robusta,140.6554886315467,3411.039785761882,Bio Certifié
Marché Wholesale Agadir,Dairy Meadows,USA,Californie,,Raisins de Cuve,42.00891442870321,3598.787507351848,Bio Certifié
Fattoria Toscana,Domaine Saada,Espagne,Catalogne,,Olives à Huile,123.52752501379979,10444.144606359707,Bio Certifié
Union Agricole Méditerranée,Rungis International,Nouvelle-Zélande,Catalogne,,Lait,216.97580393519257,2711.3217151423178,Commerce Équitable
Cooperative Grains Alliance,Domaine Provence Bio,Maroc,Andalousie,,Raisins de Table,99.49829755631873,14310.480214800822,Premium
Ferme Al Baraka,Hacienda El Sol,Brésil,Canterbury,,Blé,661.3605733340924,3250.6431926797322,Bio Certifié
Rungis International,Fattoria Toscana,Maroc,Île-de-France,,Tomates,122.34078986877316,2203.0348833562616,Standard
Ferme Al Baraka,Cooperative Grains Alliance,Tunisie,Provence,,Raisins de Cuve,211.68546685614828,1600.6745279764716,Standard
Mercabarna,Hacienda El Sol,France,Provence,,Tomates,140.50518792316075,3527.886273478606,Standard
Green Valley Farm,Marché Wholesale Agadir,Espagne,Marrakech-Safi,,Carottes,834.7770928622435,2270.0304033134107,Bio Certifié
Rungis International,Hacienda El Sol,Maroc,Andalousie,,Yaourt,1082.930678487809,3459.571110507515,Bio Certifié
Ferme Al Baraka,Hacienda El Sol,France,Californie,,Olives à Huile,75.06661247301983,10471.259280607257,Bio Certifié
Mercabarna,Domaine Provence Bio,Maroc,Kansas,,Olives de Table,149.96055463606737,4809.607078794974,Bio Certifié
Mercabarna,Domaine Provence Bio,France,Catalogne,,Raisins de Table,33.99188471189419,3550.0703411027425,Bio Certifié
Domaine Saada,Marché Wholesale Agadir,Italie,Andalousie,,Raisins de Table,44.512060800811454,-861.3426582868094,Standard
Coopérative Oasis,Cooperative Grains Alliance,Brésil,Sfax,,Raisins de Cuve,140.10383557810158,2047.288540878711,Standard
Coopérative Oasis,Ferme Al Baraka,Brésil,Californie,,Oignons,950.7208980265546,13135.364405489538,Premium
Domaine Provence Bio,Green Valley Farm,Maroc,Andalousie,,Olives de Table,998.6379185229922,3114.3019067470605,Commerce Équitable
Cooperative Grains Alliance,Fattoria Toscana,USA,Île-de-France,,Pommes,630.4167380621789,5875.591489013013,Bio Certifié
Fattoria Toscana,Green Valley Farm,France,Californie,,Pommes,168.07129149812386,5294.953096890276,Bio Certifié
Domaine Saada,Cooperative Grains Alliance,USA,Marrakech-Safi,,Olives de Table,122.053945484053,2734.7707814184487,Standard
Cooperative Grains Alliance,Domaine Saada,France,Andalousie,,Orge,148.5985819808104,-349.6465256775707,Standard
Fattoria Toscana,Fattoria Toscana,Maroc,Île-de-France,,Olives de Table,54.971466957687596,2328.581201102179,Bio Certifié
Rungis International,Dairy Meadows,Tunisie,Kansas,,Oignons,100.67393620677205,1771.3070613627333,Premium
Coopérative Oasis,Domaine Saada,France,Catalogne,,Beurre,171.09863893742684,2423.2338002868855,Bio Certifié
Ferme Al Baraka,Mercabarna,USA,Île-de-France,,Oignons,168.4015024053013,4623.855368913082,Premium
Domaine Saada,Dairy Meadows,Espagne,Californie,,Riz,226.5532533724308,2163.506467791719,Standard
Fazenda Brasil,Coopérative Oasis,Maroc,Marrakech-Safi,,Robusta,165.66931154747672,3103.5958063847265,Commerce Équitable
Rungis International,Green Valley Farm,Maroc,Souss-Massa,,Citrons,108.97633066130916,3288.6277213625544,Standard
Union Agricole Méditerranée,Rungis International,Espagne,Californie,,Raisins de Table,-3.7235186322531675,13783.186719364126,Standard
Cooperative Grains Alliance,Ferme Al Baraka,Tunisie,Kansas,,Robusta,120.14963411081969,14088.256509651017,Bio Certifié
Union Agricole Méditerranée,Ferme Al Baraka,France,São Paulo,,Olives à Huile,672.3832313912358,3536.815963474952,Commerce Équitable
Hacienda El Sol,Ferme Al Baraka,USA,Souss-Massa,,Carottes,331.94974977171034,2305.5598214184474,Bio Certifié
Fattoria Toscana,Hacienda El Sol,Tunisie,Toscane,,Salades,62.34351227622501,22620.465897276517,Standard
Cooperative Grains Alliance,Fattoria Toscana,Espagne,Toscane,,Olives de Table,105.52372586040548,3251.545077085826,Standard
Coopérative Oasis,Hacienda El Sol,Maroc,São Paulo,,Pommes,155.77094993149137,3596.0966980865032,Premium
Dairy Meadows,Fazenda Brasil,Maroc,Sfax,,Arabica,655.2952612155414,1755.9936660273993,Bio Certifié
Fattoria Toscana,Mercabarna,Brésil,Souss-Massa,,Lait,625.8276922769594,3962.2988998377823,Bio Certifié
Domaine Saada,Coopérative Oasis,Italie,Sfax,,Olives de Table,76.58468406134722,23978.66677809839,Standard
Dairy Meadows,Hacienda El Sol,Italie,Californie,,Bananes,42.60349540726681,3413.797342374653,Bio Certifié
Domaine Provence Bio,Hacienda El Sol,Italie,Catalogne,,Medjool,184.13595386061706,-813.7903489340599,Premium
Hacienda El Sol,Dairy Meadows,Maroc,Catalogne,,Orge,97.20906451365232,2531.964284712539,Bio Certifié
Ferme Al Baraka,Dairy Meadows,Maroc,Californie,,Oranges,130.5359574001394,2860.6414701111644,Bio Certifié
Domaine Provence Bio,Coopérative Oasis,France,Île-de-France,,Olives de Table,188.0265847311651,4306.244224532689,Premium
Green Valley Farm,Domaine Provence Bio,Maroc,Marrakech-Safi,,Lait,178.9600687390979,3259.349136648302,Bio Certifié
Hacienda El Sol,Dairy Meadows,USA,São Paulo,,Olives de Table,665.4158679436675,3478.571715390696,Bio Certifié
Cooperative Grains Alliance,Cooperative Grains Alliance,Maroc,Toscane,,Yaourt,216.77441368891488,2763.9460075062143,Bio Certifié
Rungis International,Cooperative Grains Alliance,Italie,Californie,,Citrons,197.16281291649764,3255.2194084813937,Standard
Ferme Al Baraka,Fazenda Brasil,Tunisie,Provence,,Medjool,149.55226479755055,5186.987932285706,Standard
Fattoria Toscana,Coopérative Oasis,Maroc,Provence,,Raisins de Cuve,202.0120561662547,12975.69582027865,Premium
Fattoria Toscana,Coopérative Oasis,Brésil,Californie,,Pommes,127.2235620273338,3924.1328542593037,Standard
Ferme Al Baraka,Green Valley Farm,France,Catalogne,,Raisins de Table,233.17464231485877,5004.666032141151,Commerce Équitable
Hacienda El Sol,Fazenda Brasil,USA,Californie,,Raisins de Table,-12.553143531293905,2857.3398756120914,Bio Certifié
Union Agricole Méditerranée,Fattoria Toscana,USA,Californie,,Pamplemousses,166.14908523658647,3321.788987981482,Bio Certifié
Domaine Saada,Fattoria Toscana,Brésil,Canterbury,,Beurre,618.5353816957296,3392.115196737557,Standard
Mercabarna,Cooperative Grains Alliance,Espagne,Provence,,Robusta,176.57691232852176,1318.2485585092768,Standard
Dairy Meadows,Domaine Provence Bio,France,Catalogne,,Olives de Table,139.52723725535978,1967.3971192993813,Bio Certifié
Ferme Al Baraka,Dairy Meadows,USA,Canterbury,,Arabica,120.1491885035573,-214.9149147783487,Standard
Fattoria Toscana,Rungis International,Maroc,Kansas,,Carottes,139.62064876991357,1099.6825464098872,Premium
Dairy Meadows,Ferme Al Baraka,France,Toscane,,Arabica,-14.650062090648568,2819.6071640153195,Standard
Dairy Meadows,Coopérative Oasis,Italie,Canterbury,,Medjool,50.14594331842316,2305.9440823929654,Standard
Union Agricole Méditerranée,Coopérative Oasis,Maroc,Souss-Massa,,Raisins de Table,301.92816550022314,2296.586560523939,Commerce Équitable
Mercabarna,Fattoria Toscana,France,Canterbury,,Pamplemousses,220.57687772433295,2636.153788235525,Bio Certifié
Dairy Meadows,Fazenda Brasil,France,Toscane,,Robusta,51.29969915733406,3900.7457915280347,Standard
Marché Wholesale Agadir,Fazenda Brasil,Maroc,Canterbury,,Raisins de Table,127.21180585926419,3112.6385265220106,Bio Certifié
Hacienda El Sol,Fazenda Brasil,Nouvelle-Zélande,Canterbury,,Pamplemousses,41.89267646369843,4370.745959172158,Premium
Fazenda Brasil,Domaine Provence Bio,Espagne,Sfax,,Arabica,321.53368251366413,1163.4910699781228,Bio Certifié
Cooperative Grains Alliance,Ferme Al Baraka,Espagne,Île-de-France,,Pamplemousses,-5.951720954766351,1626.9803242601263,Standard
Ferme Al Baraka,Dairy Meadows,France,Meknès-Fès,,Pommes de terre,64.51269962344686,2219.341222941381,Bio Certifié
Rungis International,Marché Wholesale Agadir,Italie,Californie,,Blé,157.96171262904534,2729.6007259544776,Commerce Équitable
Fattoria Toscana,Domaine Provence Bio,Brésil,Canterbury,,Deglet Nour,592.1024779728649,5222.278194071866,Standard
Coopérative Oasis,Domaine Provence Bio,Italie,Andalousie,,Maïs,182.51063989574644,5389.482131528806,Premium
Cooperative Grains Alliance,Dairy Meadows,Nouvelle-Zélande,Meknès-Fès,,Pamplemousses,300.4637334225703,2900.1677079187384,Bio Certifié
Mercabarna,Ferme Al Baraka,Italie,Souss-Massa,,Fromage,151.2131566506538,1570.4717299667163,Premium
Marché Wholesale Agadir,Domaine Provence Bio,USA,Meknès-Fès,,Blé,141.15433285569958,5222.419035801728,Standard
Marché Wholesale Agadir,Union Agricole Méditerranée,Maroc,Meknès-Fès,,Carottes,95.86613310141036,5036.464331361816,Premium
Union Agricole Méditerranée,Dairy Meadows,France,Meknès-Fès,,Mandarines,146.9048858394825,3093.352166184524,Bio Certifié
Fattoria Toscana,Domaine Provence Bio,Nouvelle-Zélande,Canterbury,,Tomates,20.332934555220355,2945.03286223916,Standard
Dairy Meadows,Rungis International,Italie,Kansas,,Maïs,9.940573724365066,2705.4902644381054,Standard
Union Agricole Méditerranée,Rungis International,Maroc,São Paulo,,Robusta,107.8913278182834,3238.594233539159,Standard
Domaine Saada,Fazenda Brasil,Maroc,Andalousie,,Maïs,159.42763819875572,3505.126096822448,Bio Certifié
Green Valley Farm,Rungis International,Tunisie,São Paulo,,Beurre,230.55557377430506,1760.5980794958004,Commerce Équitable
Union Agricole Méditerranée,Marché Wholesale Agadir,USA,São Paulo,,Olives à Huile,68.51843279460327,2201.5967139779877,Standard
Fattoria Toscana,Union Agricole Méditerranée,France,Île-de-France,,Raisins de Cuve,213.81166470873893,11206.673328945302,Bio Certifié
Cooperative Grains Alliance,Marché Wholesale Agadir,Maroc,Meknès-Fès,,Pamplemousses,58.55097753558403,3546.5620378046065,Premium
Rungis International,Domaine Provence Bio,France,Meknès-Fès,,Raisins de Table,65.45612587805267,18100.560947682407,Bio Certifié
Domaine Provence Bio,Fazenda Brasil,USA,Kansas,,Pommes,186.51769176390385,13395.757063956284,Bio Certifié
Union Agricole Méditerranée,Coopérative Oasis,Brésil,Catalogne,,Bananes,261.6653011740772,3403.933337678529,Bio Certifié
Domaine Provence Bio,Ferme Al Baraka,Maroc,Californie,,Robusta,71.00381993121789,1968.4694156957244,Bio Certifié
Green Valley Farm,Fazenda Brasil,Maroc,Souss-Massa,,Olives à Huile,135.21453658375648,2155.511440667127,Bio Certifié
Cooperative Grains Alliance,Union Agricole Méditerranée,Maroc,Toscane,,Olives à Huile,122.62772162746631,4625.245254405145,Bio Certifié
Domaine Provence Bio,Union Agricole Méditerranée,Espagne,Kansas,,Oignons,146.03291106355533,11771.707062986698,Premium
Marché Wholesale Agadir,Mercabarna,Maroc,Toscane,,Medjool,-11.799241573804899,12729.699012971187,Bio Certifié
Union Agricole Méditerranée,Mercabarna,Italie,Kansas,,Arabica,290.2526185040515,3549.4094309748853,Premium
Fattoria Toscana,Fattoria Toscana,Italie,Provence,,Yaourt,-39.0253297995696,3556.625953104982,Commerce Équitable
Dairy Meadows,Ferme Al Baraka,France,São Paulo,,Pommes de terre,63.9243647917794,26134.994595742413,Bio Certifié
Fattoria Toscana,Green Valley Farm,Italie,São Paulo,,Arabica,158.25254563563377,2173.6905113347034,Standard
Coopérative Oasis,Fazenda Brasil,Maroc,Sfax,,Robusta,56.52799496871921,605.1959362100064,Premium
Ferme Al Baraka,Mercabarna,USA,Californie,,Oranges,119.59951447060106,19854.36196308591,Standard
Rungis International,Rungis International,Tunisie,Provence,,Blé,132.33791453268054,3729.0228631255222,Bio Certifié
Coopérative Oasis,Mercabarna,Maroc,Meknès-Fès,,Pommes,69.85215342243679,2520.842385435172,Bio Certifié
Marché Wholesale Agadir,Mercabarna,France,Canterbury,,Raisins de Cuve,182.04747791147287,3933.0923649372294,Bio Certifié
Green Valley Farm,Fazenda Brasil,Maroc,Andalousie,,Olives à Huile,262.53409262831747,2658.008830972944,Standard
Green Valley Farm,Ferme Al Baraka,Tunisie,Provence,,Raisins de Table,24.28507123671872,1870.4974724136284,Bio Certifié
Green Valley Farm,Hacienda El Sol,Maroc,Souss-Massa,,Deglet Nour,29.880201212947522,-271.68756587849293,Bio Certifié
Union Agricole Méditerranée,Cooperative Grains Alliance,Brésil,Meknès-Fès,,Raisins de Table,97.28911436338228,1651.1835917867274,Standard
Coopérative Oasis,Hacienda El Sol,Espagne,Provence,,Olives à Huile,1014.8542749204059,3223.1713890922965,Bio Certifié
Domaine Saada,Fattoria Toscana,Maroc,Californie,,Medjool,30.485082490755314,2037.2739794201084,Premium
Green Valley Farm,Domaine Saada,Nouvelle-Zélande,Andalousie,,Olives à Huile,174.19318433403618,1478.7381657561118,Standard
Mercabarna,Green Valley Farm,Maroc,Canterbury,,Raisins de Table,86.40168604835783,1563.14955933305,Premium
Domaine Saada,Green Valley Farm,Espagne,Île-de-France,,Raisins de Table,70.88734933300995,3035.307552873929,Premium
Fattoria Toscana,Coopérative Oasis,Italie,Californie,,Olives de Table,-7.110684282469144,2955.0915509518804,Standard
Fattoria Toscana,Green Valley Farm,USA,Toscane,,Olives à Huile,132.14242837414824,3220.4261035249265,Standard
Coopérative Oasis,Fattoria Toscana,Maroc,Californie,,Salades,491.77602379760873,5133.381830761322,Premium
Fattoria Toscana,Green Valley Farm,Nouvelle-Zélande,Andalousie,,Salades,174.62662744021478,3139.27885808105,Bio Certifié
Cooperative Grains Alliance,Fazenda Brasil,Maroc,Andalousie,,Fromage,148.4846160090491,2531.028926249258,Premium
Domaine Provence Bio,Domaine Provence Bio,Maroc,Île-de-France,,Riz,185.42533852778462,2915.9717740937012,Bio Certifié
Dairy Meadows,Fattoria Toscana,Tunisie,Sfax,,Fromage,197.23210677890262,3023.920153158098,Standard
Union Agricole Méditerranée,Domaine Saada,Nouvelle-Zélande,São Paulo,,Orge,111.63019992208959,865.0736055685238,Standard
Union Agricole Méditerranée,Hacienda El Sol,Espagne,Sfax,,Bananes,1254.0732241439946,2226.1176070376496,Standard
Green Valley Farm,Coopérative Oasis,Brésil,Provence,,Oignons,198.31755034322418,4657.908276230411,Premium
Domaine Provence Bio,Fazenda Brasil,Tunisie,Sfax,,Riz,90.37270861412408,951.405790236565,Bio Certifié
Marché Wholesale Agadir,Hacienda El Sol,Espagne,Californie,,Pommes,360.2225743840653,432.3506494566685,Bio Certifié
Rungis International,Dairy Meadows,Italie,São Paulo,,Olives de Table,232.05006798568735,2238.2228793400327,Premium
Dairy Meadows,Coopérative Oasis,Tunisie,São Paulo,,Salades,119.20300264364712,576.3991077361972,Standard
Rungis International,Union Agricole Méditerranée,USA,Californie,,Arabica,109.96813725774791,3977.0576148411437,Premium
Mercabarna,Hacienda El Sol,France,Californie,,Raisins de Table,91.04394824008989,3270.1684822626776,Premium
Mercabarna,Marché Wholesale Agadir,Maroc,Toscane,,Tomates,94.1033719331652,27262.22533054406,Premium
Domaine Provence Bio,Dairy Meadows,Maroc,Souss-Massa,,Raisins de Cuve,124.32377276731206,-818.9670856712767,Standard
Fazenda Brasil,Hacienda El Sol,Maroc,São Paulo,,Raisins de Table,158.88671466919726,2295.609160591983,Standard
Dairy Meadows,Union Agricole Méditerranée,Italie,Souss-Massa,,Raisins de Table,-22.70813548965061,3432.9302209536727,Premium
Mercabarna,Cooperative Grains Alliance,France,Toscane,,Olives à Huile,73.950637140042,1129.5491369218926,Standard
Fattoria Toscana,Dairy Meadows,USA,Catalogne,,Raisins de Table,86.27702499987423,-688.8128662872759,Standard
Fattoria Toscana,Union Agricole Méditerranée,France,Canterbury,,Blé,528.5567234770331,3606.4268947624105,Standard
Domaine Provence Bio,Mercabarna,France,Catalogne,,Citrons,668.2586256012173,2857.8400919908145,Standard
Hacienda El Sol,Rungis International,Maroc,Catalogne,,Pommes,187.1315442175348,2150.21961672842,Bio Certifié
Hacienda El Sol,Coopérative Oasis,France,Canterbury,,Blé,806.5893624720227,1777.4818135951164,Premium
Marché Wholesale Agadir,Domaine Saada,Nouvelle-Zélande,Kansas,,Maïs,118.16542360795987,3409.2022604293134,Standard
Coopérative Oasis,Dairy Meadows,Italie,Canterbury,,Olives à Huile,168.389184690958,5554.9363813416885,Standard
Fazenda Brasil,Union Agricole Méditerranée,Nouvelle-Zélande,Souss-Massa,,Raisins de Cuve,114.0092883586079,376.4154091778955,Standard
Marché Wholesale Agadir,Ferme Al Baraka,Maroc,Kansas,,Mandarines,236.79505068319077,3581.5340714996855,Standard
Dairy Meadows,Hacienda El Sol,France,Sfax,,Pamplemousses,218.3401427769631,2532.2986595137745,Bio Certifié
Marché Wholesale Agadir,Dairy Meadows,USA,São Paulo,,Carottes,91.2044170945858,18028.476096133432,Bio Certifié
Cooperative Grains Alliance,Union Agricole Méditerranée,Espagne,São Paulo,,Medjool,134.94567813138215,-645.3333085700081,Standard
Coopérative Oasis,Fazenda Brasil,France,Souss-Massa,,Olives à Huile,450.98156147842013,3808.151798237261,Standard
Marché Wholesale Agadir,Rungis International,Maroc,Souss-Massa,,Raisins de Table,92.9739010248014,3334.9843922807067,Premium
Green Valley Farm,Mercabarna,Maroc,Sfax,,Oignons,197.65572604601434,1419.736274601254,Commerce Équitable
Green Valley Farm,Fazenda Brasil,Espagne,São Paulo,,Raisins de Table,149.29252225482983,2846.7892784089654,Bio Certifié
Marché Wholesale Agadir,Green Valley Farm,Maroc,Kansas,,Raisins de Table,209.58353219346083,3569.9592266866284,Standard
Dairy Meadows,Union Agricole Méditerranée,Tunisie,São Paulo,,Bananes,74.50763244735272,6426.09194875592,Standard
Cooperative Grains Alliance,Hacienda El Sol,Maroc,Toscane,,Pamplemousses,171.18345677246427,3338.87676974682,Bio Certifié
Union Agricole Méditerranée,Fattoria Toscana,Maroc,Provence,,Pommes,168.23637634954645,1664.9097175741363,Standard
Fazenda Brasil,Union Agricole Méditerranée,Italie,São Paulo,,Olives de Table,56.432609621506224,3564.5030164966693,Standard
Fattoria Toscana,Dairy Meadows,Espagne,Californie,,Tomates,226.6516909514437,10853.764341215265,Bio Certifié
Rungis International,Cooperative Grains Alliance,Nouvelle-Zélande,Île-de-France,,Orge,44.147940690004674,251.72835347542173,Commerce Équitable
Union Agricole Méditerranée,Domaine Saada,Espagne,Catalogne,,Robusta,140.63825479681006,513.6677494764289,Standard
Fazenda Brasil,Fattoria Toscana,Maroc,Canterbury,,Olives de Table,141.78117121292684,3144.311904072546,Standard
Fattoria Toscana,Rungis International,Maroc,Toscane,,Pommes,99.29915042831696,4693.224981479009,Bio Certifié
Fattoria Toscana,Green Valley Farm,Nouvelle-Zélande,Catalogne,,Citrons,235.55524303138137,1867.7353885718744,Bio Certifié
Rungis International,Union Agricole Méditerranée,France,Toscane,,Salades,197.6707627490379,2312.24249217684,Premium
