produit,categorie,marque,prix_unitaire,promotion,volume_ventes,segment_client,canal_vente
Ballon Nike,Électronique,Décathlon,30.70232396608344,Aucune,154,Budget,16
iPhone 15 Pro,Électronique,Lindt,898.7833066453601,Aucune,286,Premium,435
Café Arabica,Maison,Adidas,-50.47957788516081,Soldes -30%,406,Standard,338
Zara Veste Hiver,Alimentation,Terra Bio,215.67652753728396,Aucune,341,Luxe,293
Parfum Chanel N°5,Alimentation,Apple,316.53763386829854,Promo Flash -25%,335,Luxe,2681
Chocolat Lindt,Maison,Zara,-108.60412905290508,Black Friday -40%,304,Standard,456
Vélo Décathlon,Maison,Décathlon,-75.60934477970608,Aucune,462,Premium,2108
AirPods Pro,Alimentation,Philips,363.5551007747447,Promo Flash -25%,159,Budget,302
H&M T-Shirt,Alimentation,Apple,248.91112427313698,Aucune,412,Standard,90
Ballon Nike,Beauté,Apple,571.9462277809541,Aucune,157,Standard,384
Vélo Décathlon,Maison,Philips,301.42857843524234,Aucune,2173,Premium,326
iPhone 15 Pro,Maison,Apple,-86.53875339599583,Aucune,146,Premium,114
Ballon Nike,Beauté,Philips,-27.615702916286338,3 pour 2,278,Budget,448
iPhone 15 Pro,Beauté,Dyson,398.884390877215,Promo Flash -25%,252,Standard,436
Lampe Philips Hue,Maison,Sony,85.34280781291625,Aucune,272,Standard,156
Café Arabica,Mode,Danone,-15.350665141884683,Aucune,2379,Première Commande,808
Lampe Philips Hue,Maison,Sony,582.6909253027488,Aucune,567,Premium,917
Crème L'Oréal,Sport,Danone,49.63489399107963,Aucune,779,Standard,67
Crème L'Oréal,Électronique,IKEA,520.6377057433815,Aucune,451,Budget,72
Parfum Chanel N°5,Beauté,Nike,79.1127061751537,Soldes -20%,259,Premium,401
Zara Veste Hiver,Sport,Chanel,720.3446146536344,Aucune,2065,Budget,285
iPhone 15 Pro,Sport,Dyson,705.3607868588786,Soldes -20%,2141,Standard,303
Samsung Galaxy S24,Mode,Philips,243.74025130081662,Aucune,367,Standard,511
Canapé IKEA Ektorp,Alimentation,Zara,476.63432099280476,Aucune,268,Standard,1634
Parfum Chanel N°5,Sport,Nike,143.98786978138648,Aucune,147,Budget,274
Café Arabica,Mode,Dyson,176.70979105928873,Aucune,734,Premium,444
Aspirateur Dyson V15,Alimentation,L'Oréal,69.20065192256882,Cyber Monday -35%,-49,Premium,874
Nike Air Max,Électronique,Apple,399.89068879052775,Aucune,950,Budget,355
MacBook Air M3,Sport,Danone,1016.3337657250768,Aucune,443,Standard,563
Aspirateur Dyson V15,Beauté,L'Oréal,43.11835861058038,Promo Flash -25%,-123,Premium,712
Vélo Décathlon,Alimentation,Décathlon,46.40135698824097,Aucune,487,Premium,916
Zara Veste Hiver,Mode,Samsung,810.049908469836,Soldes -20%,945,Standard,632
Crème L'Oréal,Mode,Philips,480.37915077440675,Aucune,397,Standard,-126
Zara Veste Hiver,Électronique,L'Oréal,120.2650982633693,Aucune,426,Premium,24
Canapé IKEA Ektorp,Beauté,Décathlon,795.6127916641848,Aucune,367,Standard,266
Ballon Nike,Beauté,Dyson,89.85835181245467,Aucune,-40,Budget,514
Crème L'Oréal,Alimentation,Décathlon,39.86862094041023,Aucune,2413,Standard,66
Parfum Chanel N°5,Électronique,Danone,10.998733505054425,Aucune,873,Luxe,931
Huile d'Olive Bio,Électronique,Terra Bio,146.9401655038846,Soldes -30%,756,Premium,750
Adidas Survêtement,Maison,Apple,428.1924564897015,Aucune,331,Luxe,701
PlayStation 5,Électronique,Chanel,-57.031840872487294,3 pour 2,880,Luxe,698
Adidas Survêtement,Alimentation,Terra Bio,-89.71358105397479,Aucune,404,Budget,432
MacBook Air M3,Mode,Samsung,721.8759692364544,Aucune,43,Budget,776
Café Arabica,Maison,Adidas,22.044164288142138,Soldes -30%,317,Standard,684
MacBook Air M3,Alimentation,Danone,-26.37310938911608,Aucune,493,Luxe,332
Aspirateur Dyson V15,Alimentation,Terra Bio,761.2530387347141,Soldes -20%,532,Standard,473
MacBook Air M3,Mode,Adidas,-17.582085517524717,Soldes -30%,336,Premium,1177
iPhone 15 Pro,Sport,IKEA,134.2131884869437,Aucune,447,Budget,274
Parfum Chanel N°5,Électronique,H&M,363.1637321032515,Aucune,216,Premium,1069
Chocolat Lindt,Maison,Chanel,-161.28336816683037,Soldes -20%,362,Première Commande,1950
Aspirateur Dyson V15,Mode,Terra Bio,47.227880508870214,Aucune,87,Budget,373
Parfum Chanel N°5,Maison,Nike,140.5882257717223,Aucune,652,Standard,245
Yaourt Nature,Maison,Nike,-76.9997839638299,Soldes -20%,273,Standard,126
Chocolat Lindt,Mode,Zara,362.61921528767647,Aucune,308,Budget,498
Adidas Survêtement,Alimentation,Sony,146.54872870494776,Aucune,407,Budget,846
Nike Air Max,Alimentation,Apple,-147.9392222887272,Aucune,68,Premium,1093
Yaourt Nature,Beauté,Dyson,992.2696486320262,Aucune,30,Standard,314
Ballon Nike,Sport,Danone,-39.8785782230419,Aucune,391,Luxe,-276
Vélo Décathlon,Mode,Philips,626.428781707559,Black Friday -40%,834,Premium,162
MacBook Air M3,Électronique,IKEA,15.980406255348214,Aucune,147,Premium,634
Aspirateur Dyson V15,Alimentation,Terra Bio,38.27734807611816,Aucune,390,Standard,5075
Adidas Survêtement,Mode,Nike,109.93010558857964,Aucune,401,Standard,211
Samsung Galaxy S24,Alimentation,L'Oréal,304.82308234674497,Black Friday -40%,99,Premium,302
Adidas Survêtement,Mode,Philips,744.2065895606934,Soldes -20%,516,Standard,390
H&M T-Shirt,Mode,Sony,168.45152989502313,Aucune,603,Premium,358
Aspirateur Dyson V15,Mode,Chanel,548.6121308728568,Aucune,311,Luxe,1076
Parfum Chanel N°5,Électronique,Nike,366.2503657477201,Aucune,584,Premium,370
AirPods Pro,Électronique,Lindt,49.62448814724449,Aucune,325,Standard,484
Parfum Chanel N°5,Électronique,Chanel,438.49308805181965,Aucune,710,Budget,987
Lampe Philips Hue,Alimentation,Chanel,265.81997990917887,Aucune,284,Budget,343
Nike Air Max,Alimentation,Danone,216.4918204014418,Aucune,291,Premium,802
Samsung Galaxy S24,Électronique,Apple,418.5271887954186,Soldes -30%,340,Premium,775
Yaourt Nature,Mode,Lavazza,321.2771238674867,Aucune,448,Standard,1004
Vélo Décathlon,Beauté,Dyson,490.71952908465096,Cyber Monday -35%,187,Premium,915
MacBook Air M3,Alimentation,Adidas,482.0067576889798,Aucune,-85,Standard,-63
Yaourt Nature,Alimentation,Adidas,-52.27037621923219,Aucune,146,Budget,463
Yaourt Nature,Beauté,Lindt,928.2964272095294,Aucune,138,Standard,285
Chocolat Lindt,Sport,Philips,110.44030893448985,Aucune,405,Standard,288
Vélo Décathlon,Électronique,Décathlon,-36.63314988828995,Aucune,783,Budget,244
Huile d'Olive Bio,Mode,Chanel,1131.4296190023792,Aucune,27,Standard,216
Yaourt Nature,Sport,Zara,-81.59674998243753,Aucune,-78,Budget,420
AirPods Pro,Mode,Nike,113.86270286369043,Aucune,341,Standard,87
Samsung Galaxy S24,Mode,Apple,31.939555930151585,Soldes -20%,329,Premium,2610
Lampe Philips Hue,Sport,Lindt,264.7138627342303,Aucune,419,Budget,1532
MacBook Air M3,Mode,Nike,1.405154886747006,Aucune,225,Budget,484
PlayStation 5,Alimentation,Nike,501.5095774877479,Aucune,237,Premium,463
Yaourt Nature,Mode,Danone,2.664253049297521,Promo Flash -25%,427,Standard,301
Zara Veste Hiver,Mode,Nike,259.51398156625226,Promo Flash -25%,361,Budget,329
Yaourt Nature,Maison,Chanel,338.37394077131074,Black Friday -40%,929,Standard,606
iPhone 15 Pro,Alimentation,Apple,134.08431955424203,Soldes -20%,383,Premium,274
Vélo Décathlon,Mode,Sony,29.724784420284436,Soldes -30%,442,Premium,985
Yaourt Nature,Alimentation,Chanel,-3.173864851382966,Aucune,137,Standard,391
Zara Veste Hiver,Mode,Apple,65.14718335444698,Soldes -20%,491,Standard,196
Chocolat Lindt,Mode,Zara,42.739663315606094,Soldes -30%,464,Standard,151
Huile d'Olive Bio,Beauté,Nike,293.7968012452925,Aucune,115,Luxe,304
iPhone 15 Pro,Électronique,Samsung,665.3220917721974,Soldes -20%,802,Budget,479
Lampe Philips Hue,Mode,Chanel,378.2422488223902,Aucune,412,Standard,955
MacBook Air M3,Électronique,IKEA,423.6345108939572,Aucune,-23,Budget,476
PlayStation 5,Électronique,Décathlon,-7.877241900480158,Aucune,973,Budget,730
Ballon Nike,Sport,H&M,-29.790969289460747,Aucune,31,Luxe,1470
MacBook Air M3,Sport,Terra Bio,913.1081389376377,Aucune,62,Premium,903
Canapé IKEA Ektorp,Sport,Décathlon,-1.3849318519986724,Aucune,266,Luxe,209
Café Arabica,Électronique,Nike,101.89832512656591,Cyber Monday -35%,973,Premium,808
iPhone 15 Pro,Maison,Décathlon,161.49130415796824,Soldes -50%,422,Standard,841
Adidas Survêtement,Alimentation,Lindt,97.87124911840453,Aucune,191,Budget,140
Parfum Chanel N°5,Électronique,Danone,80.38891839936895,Aucune,84,Première Commande,314
MacBook Air M3,Maison,Zara,460.36560642785287,Aucune,194,Première Commande,451
PlayStation 5,Électronique,IKEA,906.3755531885733,Black Friday -40%,990,Standard,50
Parfum Chanel N°5,Sport,L'Oréal,321.6411499418581,Aucune,82,Budget,63
Chocolat Lindt,Alimentation,Philips,839.4731592684213,Aucune,353,Première Commande,273
Nike Air Max,Beauté,IKEA,-87.19043200463918,3 pour 2,175,Standard,-1
Canapé IKEA Ektorp,Beauté,Samsung,-1.8946579407087114,Aucune,187,Luxe,463
Canapé IKEA Ektorp,Mode,Apple,1802.2412590700856,Aucune,98,Standard,1101
Aspirateur Dyson V15,Sport,Apple,497.84412368522015,Aucune,-24,Budget,196
Adidas Survêtement,Mode,Zara,265.1022361474255,Soldes -20%,284,Standard,-17
Nike Air Max,Alimentation,Chanel,301.9169356284051,Soldes -50%,1084,Premium,955
Café Arabica,Sport,Zara,-22.19113906991808,2ème à -50%,8,Premium,406
AirPods Pro,Beauté,Philips,708.3569452858296,Cyber Monday -35%,2001,Premium,749
H&M T-Shirt,Alimentation,IKEA,-23.059419223562372,Aucune,139,Luxe,426
Ballon Nike,Maison,Décathlon,-100.4781188870013,Aucune,198,Premium,532
Huile d'Olive Bio,Beauté,Décathlon,75.90280908257007,Soldes -20%,818,Standard,962
Vélo Décathlon,Beauté,Adidas,-24.104735852991382,Promo Flash -25%,370,Premium,254
Ballon Nike,Mode,Apple,124.14479803685538,Soldes -30%,244,Budget,1082
Huile d'Olive Bio,Maison,Zara,470.97102508524256,2ème à -50%,275,Budget,104
Crème L'Oréal,Sport,Dyson,796.3663845566261,Soldes -20%,43,Premium,256
Yaourt Nature,Sport,Chanel,-68.61891889932275,Cyber Monday -35%,431,Première Commande,2033
Crème L'Oréal,Alimentation,Lindt,6.969990250845299,Soldes -30%,377,Luxe,81
Vélo Décathlon,Électronique,Sony,-8.415458102129548,Promo Flash -25%,376,Standard,342
Zara Veste Hiver,Maison,Apple,-63.62045907592589,Aucune,998,Première Commande,139
Aspirateur Dyson V15,Alimentation,Sony,134.23917878841846,Aucune,227,Premium,852
Lampe Philips Hue,Beauté,Philips,44.0114742558015,3 pour 2,-49,Luxe,-36
Adidas Survêtement,Mode,Apple,1296.6493182886052,Aucune,683,Premium,518
Parfum Chanel N°5,Sport,Apple,-76.68121341207943,3 pour 2,202,Premium,509
Zara Veste Hiver,Mode,H&M,966.8569841847373,Aucune,890,Premium,512
Vélo Décathlon,Mode,Apple,166.87062848417742,Aucune,-28,Premium,387
Adidas Survêtement,Sport,Zara,652.2231336916177,Aucune,347,Premium,-33
Zara Veste Hiver,Mode,Philips,103.13371593071142,Aucune,455,Première Commande,878
Adidas Survêtement,Sport,Apple,270.75428620651275,Aucune,174,Budget,530
AirPods Pro,Mode,H&M,65.44987617652902,Aucune,-101,Premium,356
Lampe Philips Hue,Sport,Décathlon,181.6663679830265,Aucune,166,Standard,258
Huile d'Olive Bio,Mode,H&M,-65.17116281911518,Aucune,124,Standard,253
Nike Air Max,Alimentation,Décathlon,700.1493511811341,Aucune,186,Premium,157
Vélo Décathlon,Maison,Apple,34.658000678520125,Aucune,204,Premium,188
Huile d'Olive Bio,Beauté,Nike,889.4964145459858,Cyber Monday -35%,445,Premium,2295
Yaourt Nature,Beauté,Lindt,1158.9725181206172,Soldes -30%,-11,Standard,362
Zara Veste Hiver,Sport,Adidas,223.58378391865006,Soldes -30%,979,Budget,143
Samsung Galaxy S24,Sport,Nike,811.3758919875941,Aucune,150,Premium,456
Aspirateur Dyson V15,Électronique,Dyson,1237.310025645681,Cyber Monday -35%,641,Budget,1082
Vélo Décathlon,Sport,Samsung,591.2414175147474,Aucune,379,Standard,907
PlayStation 5,Beauté,Lavazza,44.31282835819445,Aucune,2344,Standard,2606
Nike Air Max,Électronique,Zara,-93.03049485483734,Aucune,560,Premium,592
Vélo Décathlon,Électronique,Sony,1371.2588253885008,Soldes -30%,178,Première Commande,1549
Nike Air Max,Beauté,Nike,-58.444303885747615,Aucune,337,Budget,322
Café Arabica,Électronique,Adidas,20.9017073193875,Soldes -20%,101,Premium,58
Lampe Philips Hue,Électronique,Adidas,152.05586934218923,Black Friday -40%,321,Standard,298
Yaourt Nature,Sport,Décathlon,59.055575273731314,Aucune,113,Standard,2323
Yaourt Nature,Alimentation,Nike,476.1056900772753,Aucune,68,Standard,136
MacBook Air M3,Alimentation,Samsung,12.95652503413919,Cyber Monday -35%,408,Premium,402
iPhone 15 Pro,Sport,Sony,33.7980725926667,Aucune,478,Budget,186
PlayStation 5,Maison,Nike,269.6049317231964,Aucune,869,Budget,863
Parfum Chanel N°5,Mode,Philips,-34.43385335515897,Promo Flash -25%,113,Standard,347
AirPods Pro,Maison,IKEA,375.32999911603065,Soldes -20%,-52,Premium,354
H&M T-Shirt,Alimentation,Apple,5.871550228489859,Soldes -20%,294,Premium,218
Canapé IKEA Ektorp,Mode,Lindt,685.913742380352,Soldes -50%,287,Standard,208
Lampe Philips Hue,Maison,Samsung,-64.86211168205931,Aucune,420,Luxe,428
Huile d'Olive Bio,Électronique,Chanel,444.22889678540105,Aucune,810,Première Commande,811
AirPods Pro,Mode,Décathlon,165.04005799876188,Soldes -20%,229,Standard,460
MacBook Air M3,Sport,Décathlon,273.9747785316241,Aucune,145,Budget,202
Adidas Survêtement,Électronique,Samsung,665.610437948195,Aucune,524,Budget,30
Vélo Décathlon,Mode,Sony,706.469814956424,Soldes -20%,385,Première Commande,426
H&M T-Shirt,Électronique,H&M,0.5225847103394443,Aucune,768,Premium,156
Parfum Chanel N°5,Beauté,Apple,-51.69365215072884,Black Friday -40%,487,Premium,242
Yaourt Nature,Alimentation,Zara,-59.970247993371515,Black Friday -40%,74,Standard,347
Ballon Nike,Alimentation,Sony,330.3805921654905,Aucune,549,Premium,860
Nike Air Max,Sport,Samsung,490.196174474328,Aucune,541,Première Commande,207
Canapé IKEA Ektorp,Mode,Dyson,-46.22026928272362,Soldes -20%,84,Standard,444
Huile d'Olive Bio,Électronique,Lavazza,722.3655463135374,Aucune,520,Budget,3339
Huile d'Olive Bio,Alimentation,Lindt,201.58328047957525,Aucune,701,Premium,400
Lampe Philips Hue,Électronique,H&M,61.44141949982911,Aucune,-7,Standard,548
Vélo Décathlon,Alimentation,Lindt,333.754693360926,Promo Flash -25%,424,Standard,172
PlayStation 5,Électronique,Nike,246.88652694762527,Aucune,331,Standard,79
Aspirateur Dyson V15,Alimentation,Terra Bio,844.453083500345,Aucune,337,Budget,1041
iPhone 15 Pro,Beauté,Lavazza,199.54214468054823,Aucune,332,Budget,174
Samsung Galaxy S24,Sport,Philips,685.1426664894393,Black Friday -40%,567,Premium,644
AirPods Pro,Électronique,Philips,1374.991031289455,Aucune,82,Luxe,1574
Parfum Chanel N°5,Beauté,Apple,12.755544376955072,Aucune,147,Standard,281
H&M T-Shirt,Beauté,Zara,-2.5816678591625717,3 pour 2,378,Budget,190
Samsung Galaxy S24,Mode,H&M,11.302846337364443,Soldes -30%,2647,Budget,99
Zara Veste Hiver,Alimentation,Adidas,834.9259116456792,Black Friday -40%,446,Première Commande,492
MacBook Air M3,Mode,Lavazza,556.3135014210967,Aucune,365,Budget,417
H&M T-Shirt,Alimentation,Chanel,337.9657708867578,Aucune,688,Premium,976
H&M T-Shirt,Alimentation,Adidas,44.711356106563585,Black Friday -40%,110,Premium,390
MacBook Air M3,Électronique,Sony,617.5706872656899,Cyber Monday -35%,482,Luxe,476
Zara Veste Hiver,Électronique,Adidas,74.51274956833831,Aucune,94,Budget,230
AirPods Pro,Maison,Chanel,1145.7716761615075,Aucune,249,Première Commande,654
Huile d'Olive Bio,Alimentation,Philips,242.48016610324038,Soldes -20%,962,Luxe,662
Chocolat Lindt,Sport,Nike,108.61072602281416,Aucune,414,Luxe,440
Café Arabica,Beauté,Terra Bio,-13.992624354544773,Aucune,112,Budget,528
Parfum Chanel N°5,Alimentation,Danone,-25.744786923432287,Aucune,290,Standard,179
Ballon Nike,Mode,Décathlon,96.53113545359656,Aucune,114,Premium,290
Adidas Survêtement,Maison,IKEA,921.9682265310518,Soldes -50%,247,Standard,616
Canapé IKEA Ektorp,Mode,Terra Bio,151.93489914715897,Aucune,345,Standard,2080
Café Arabica,Électronique,Adidas,-116.22878211889014,Aucune,1091,Luxe,1414
Canapé IKEA Ektorp,Électronique,Apple,-85.00126641193799,Aucune,209,Standard,681
Parfum Chanel N°5,Mode,Samsung,82.1831979301976,Aucune,389,Standard,1775
MacBook Air M3,Alimentation,Décathlon,182.60669584926458,Promo Flash -25%,1764,Première Commande,312
Ballon Nike,Maison,Décathlon,1716.4680161058754,Cyber Monday -35%,301,Luxe,615
Samsung Galaxy S24,Électronique,Adidas,-26.052899103628874,Aucune,218,Luxe,180
PlayStation 5,Maison,Sony,47.494225924394186,Black Friday -40%,129,Premium,1191
H&M T-Shirt,Beauté,Sony,246.47129812757453,Aucune,1650,Standard,1007
PlayStation 5,Maison,IKEA,401.51180445995453,Aucune,885,Première Commande,834
Adidas Survêtement,Électronique,Apple,105.51228988604038,Aucune,1822,Luxe,682
PlayStation 5,Électronique,Adidas,698.932957852945,Aucune,347,Budget,490
Ballon Nike,Maison,Chanel,88.70661494119335,2ème à -50%,830,Budget,432
Nike Air Max,Électronique,Dyson,1333.6241251546958,Aucune,435,Premium,388
Chocolat Lindt,Mode,Dyson,1690.5925295237716,Promo Flash -25%,610,Standard,784
Lampe Philips Hue,Sport,Lavazza,471.4388146635814,Aucune,952,Budget,454
Nike Air Max,Maison,Adidas,737.8390889307967,Aucune,314,Budget,1689
Samsung Galaxy S24,Sport,L'Oréal,-47.20748371105668,Soldes -30%,208,Budget,62
Lampe Philips Hue,Beauté,Décathlon,325.3641080052629,Aucune,-46,Standard,451
Canapé IKEA Ektorp,Mode,Dyson,-47.367215939412574,Aucune,109,Luxe,392
Yaourt Nature,Beauté,Nike,-60.60743182730047,Black Friday -40%,1023,Premium,412
Canapé IKEA Ektorp,Électronique,Apple,-57.15258987848415,Aucune,329,Luxe,1152
Adidas Survêtement,Alimentation,Nike,37.80496032030747,Aucune,194,Luxe,1771
Zara Veste Hiver,Beauté,Apple,7.950501681651531,Promo Flash -25%,6,Luxe,624
Zara Veste Hiver,Sport,Dyson,1000.3797841323635,Soldes -50%,377,Budget,2058
Nike Air Max,Sport,Samsung,308.79062732970823,Aucune,222,Premium,263
Chocolat Lindt,Mode,Samsung,-112.7464306264142,Soldes -50%,305,Première Commande,837
MacBook Air M3,Alimentation,Terra Bio,83.08377695690467,Aucune,683,Budget,514
Chocolat Lindt,Mode,Philips,271.57906053144757,Soldes -30%,421,Premium,297
Canapé IKEA Ektorp,Beauté,Philips,384.6931385594386,Aucune,287,Première Commande,196
Huile d'Olive Bio,Électronique,Philips,-41.0478679487333,Aucune,451,Standard,648
AirPods Pro,Mode,Terra Bio,506.97649004413074,Soldes -20%,635,Standard,509
Aspirateur Dyson V15,Maison,Danone,357.149808291575,Aucune,315,Luxe,230
Huile d'Olive Bio,Maison,Adidas,161.48264022651492,Soldes -50%,59,Standard,471
Canapé IKEA Ektorp,Alimentation,Zara,124.60426831054502,Soldes -30%,695,Standard,323
Yaourt Nature,Sport,Sony,-51.93855573849501,Aucune,373,Standard,1272
Canapé IKEA Ektorp,Alimentation,Nike,272.7495463945255,3 pour 2,222,Standard,750
Yaourt Nature,Sport,Lavazza,1275.204337079819,Aucune,323,Luxe,357
PlayStation 5,Électronique,Décathlon,388.29899946381033,Soldes -30%,395,Standard,837
Yaourt Nature,Beauté,Apple,211.24816717220233,Aucune,621,Luxe,4252
MacBook Air M3,Maison,Apple,536.1775380502437,Aucune,660,Standard,814
Crème L'Oréal,Sport,H&M,123.8939665843048,Aucune,251,Budget,623
Parfum Chanel N°5,Mode,Zara,31.33889868169967,Black Friday -40%,259,Standard,623
Adidas Survêtement,Maison,Adidas,290.9636580724995,Aucune,476,Standard,54
Samsung Galaxy S24,Électronique,IKEA,-42.42201434227171,Aucune,296,Premium,469
Zara Veste Hiver,Sport,Dyson,275.38235729546,Aucune,233,Luxe,35
Huile d'Olive Bio,Mode,Lindt,-6.010840821798219,Cyber Monday -35%,3682,Premium,4308
Aspirateur Dyson V15,Mode,Apple,-28.53147219840045,Aucune,444,Standard,949
H&M T-Shirt,Mode,Apple,56.90877176192155,Promo Flash -25%,332,Premium,356
Vélo Décathlon,Maison,IKEA,162.51967755070112,Aucune,471,Premium,431
iPhone 15 Pro,Électronique,IKEA,622.8415006227755,Aucune,1122,Luxe,451
Samsung Galaxy S24,Mode,Chanel,348.15114043194603,Soldes -20%,130,Standard,291
Adidas Survêtement,Maison,Lindt,547.5589933568388,Aucune,314,Standard,187
Nike Air Max,Mode,Apple,832.0186692186187,Aucune,184,Premium,206
Ballon Nike,Sport,Samsung,273.7938320413147,Aucune,126,Budget,159
Café Arabica,Beauté,Dyson,45.18783481737672,Aucune,315,Première Commande,803
PlayStation 5,Électronique,Philips,180.10424798634742,Aucune,1122,Standard,535
Samsung Galaxy S24,Électronique,Adidas,178.91123778086862,Aucune,-5,Standard,604
Nike Air Max,Mode,Apple,7.9637184174626725,Aucune,136,Standard,785
Aspirateur Dyson V15,Électronique,Philips,-19.431390156532984,Aucune,477,Standard,1715
Café Arabica,Alimentation,Philips,-23.960483303856904,Aucune,818,Premium,342
PlayStation 5,Mode,Sony,636.730553287338,Aucune,395,Standard,902
Samsung Galaxy S24,Alimentation,Nike,-84.5861826731331,Aucune,417,Première Commande,1096
Yaourt Nature,Mode,Danone,747.1170649457367,Promo Flash -25%,111,Standard,872
Adidas Survêtement,Mode,Terra Bio,322.1387950762084,Soldes -50%,114,Premium,365
Lampe Philips Hue,Électronique,Sony,17.0530047280256,Soldes -20%,2385,Première Commande,2408
Yaourt Nature,Beauté,Terra Bio,195.21769646490728,Aucune,447,Standard,210
Zara Veste Hiver,Sport,Apple,-13.170886749703179,Black Friday -40%,496,Standard,625
Vélo Décathlon,Mode,Terra Bio,228.4245611520339,Soldes -20%,429,Standard,482
Adidas Survêtement,Mode,Sony,102.00924251226297,Aucune,-62,Budget,469
Zara Veste Hiver,Maison,IKEA,111.6914772149077,Aucune,207,Standard,183
Yaourt Nature,Alimentation,Nike,284.4838736685124,Aucune,294,Budget,492
Vélo Décathlon,Mode,Décathlon,56.20904496550696,Aucune,151,Standard,422
H&M T-Shirt,Électronique,IKEA,96.64237863069962,Aucune,196,Premium,39
AirPods Pro,Mode,Décathlon,276.51257749012416,Aucune,233,Luxe,249
H&M T-Shirt,Alimentation,Nike,-65.27949015294809,Aucune,380,Premium,1065
AirPods Pro,Sport,Philips,639.0303854344237,Soldes -30%,1323,Standard,87
PlayStation 5,Électronique,H&M,560.3923901391906,Promo Flash -25%,282,Standard,720
Crème L'Oréal,Mode,Terra Bio,137.98308870823905,Aucune,181,Budget,392
Parfum Chanel N°5,Électronique,Chanel,85.72061028445073,Cyber Monday -35%,674,Budget,159
Aspirateur Dyson V15,Alimentation,Terra Bio,648.5376715807558,Cyber Monday -35%,388,Budget,960
H&M T-Shirt,Alimentation,Décathlon,-121.74963034972922,Aucune,1067,Budget,366
Canapé IKEA Ektorp,Alimentation,Lindt,147.66712343235514,Soldes -50%,1005,Premium,1009
Zara Veste Hiver,Électronique,Chanel,744.6378046875997,Aucune,437,Budget,1302
PlayStation 5,Mode,Décathlon,274.4165821510866,Soldes -30%,329,Budget,2383
Huile d'Olive Bio,Alimentation,Danone,-6.800086487998442,Aucune,249,Budget,495
Yaourt Nature,Alimentation,Apple,-95.57032354131343,Aucune,363,Premium,394
AirPods Pro,Mode,IKEA,378.71855479693676,Soldes -50%,511,Standard,260
Huile d'Olive Bio,Alimentation,Adidas,-120.31064340811173,Aucune,81,Première Commande,621
Huile d'Olive Bio,Mode,Danone,134.77039749449648,Aucune,309,Standard,271
Vélo Décathlon,Mode,Adidas,656.0189642748583,Soldes -20%,1005,Budget,270
Café Arabica,Électronique,L'Oréal,901.6349269458169,Soldes -50%,180,Standard,779
Zara Veste Hiver,Mode,Apple,19.617696759209338,Black Friday -40%,277,Premium,917
Lampe Philips Hue,Sport,Samsung,124.79697970560449,Aucune,240,Standard,342
Samsung Galaxy S24,Électronique,Dyson,107.098004874688,Aucune,1028,Budget,775
iPhone 15 Pro,Alimentation,Adidas,-132.34670162648678,Aucune,120,Standard,518
Yaourt Nature,Sport,Apple,537.1311249265475,Aucune,33,Premium,704
Huile d'Olive Bio,Beauté,Nike,47.86549524837461,Aucune,2262,Premium,371
Ballon Nike,Électronique,Chanel,-34.22089336386409,3 pour 2,1007,Luxe,909
Huile d'Olive Bio,Électronique,Chanel,-97.15949589250192,Aucune,354,Luxe,388
iPhone 15 Pro,Mode,Philips,1493.2209934162247,Cyber Monday -35%,267,Premium,523
Samsung Galaxy S24,Alimentation,Nike,624.1829252896142,Soldes -30%,175,Premium,114
Vélo Décathlon,Maison,Dyson,6.53089490017976,Aucune,333,Budget,245
Café Arabica,Électronique,Apple,104.20157425172818,Aucune,273,Luxe,1999
Aspirateur Dyson V15,Beauté,Danone,366.35830563327136,Aucune,319,Standard,415
Ballon Nike,Alimentation,Zara,82.64441602519997,Aucune,70,Standard,412
Parfum Chanel N°5,Mode,Nike,469.20129785696497,3 pour 2,-28,Premium,369
Samsung Galaxy S24,Sport,L'Oréal,82.9561650195747,Cyber Monday -35%,250,Premium,5
Chocolat Lindt,Mode,Apple,172.1774648701006,Aucune,266,Standard,346
H&M T-Shirt,Alimentation,Apple,55.468651266745496,Aucune,429,Standard,659
H&M T-Shirt,Électronique,Philips,278.0435485848175,2ème à -50%,1018,Premium,2439
iPhone 15 Pro,Alimentation,Décathlon,68.96961041270956,Aucune,404,Luxe,268
Parfum Chanel N°5,Alimentation,Apple,64.61591787744021,Aucune,346,Première Commande,112
Canapé IKEA Ektorp,Alimentation,Apple,1042.4238194916065,Aucune,277,Première Commande,216
Crème L'Oréal,Mode,Adidas,22.56055936104317,Aucune,476,Standard,352
Zara Veste Hiver,Alimentation,H&M,71.81649384896252,Aucune,318,Première Commande,-17
Ballon Nike,Beauté,Lavazza,-116.08002031810787,Soldes -30%,440,Budget,5799
Yaourt Nature,Électronique,Apple,792.5223190966766,Aucune,631,Budget,295
Crème L'Oréal,Sport,Décathlon,571.1901213330691,Promo Flash -25%,258,Budget,40
Canapé IKEA Ektorp,Maison,Nike,-20.320951211170467,Aucune,338,Standard,308
Parfum Chanel N°5,Mode,Terra Bio,299.8174630604747,Soldes -20%,100,Standard,979
Canapé IKEA Ektorp,Électronique,Danone,282.56788563423095,Cyber Monday -35%,2174,Premium,-15
MacBook Air M3,Mode,Philips,647.4103403121203,Aucune,83,Standard,977
Crème L'Oréal,Alimentation,Chanel,548.6859317020858,Aucune,415,Premium,943
