exploitation,type_exploitation,pays,region,resultat,produit,quantite_tonnes,prix_tonne_eur,qualite
Fazenda Brasil,Fazenda Brasil,France,Provence,,Blé,164.74052435821167,20963.213029335693,Standard
Fattoria Toscana,Rungis International,USA,Provence,,Tomates,82.89670751727343,2207.014393511307,Bio Certifié
Union Agricole Méditerranée,Fattoria Toscana,USA,Andalousie,,Robusta,468.5510032779906,3409.2221146541315,Bio Certifié
Mercabarna,Ferme Al Baraka,Maroc,Toscane,,Blé,5.625400369325348,3374.619565918294,Premium
Ferme Al Baraka,Marché Wholesale Agadir,Espagne,Marrakech-Safi,,Citrons,235.12607080458372,4623.04738214703,Bio Certifié
Fattoria Toscana,Marché Wholesale Agadir,Brésil,Souss-Massa,,Maïs,191.8363835332742,13895.954368464169,Commerce Équitable
Cooperative Grains Alliance,Mercabarna,France,Provence,,Oignons,144.35498925520005,15890.586463114265,Standard
Fattoria Toscana,Mercabarna,USA,Californie,,Orge,168.82025292424066,2312.5342142252052,Bio Certifié
Rungis International,Coopérative Oasis,Maroc,Provence,,Maïs,171.89262129366583,400.604921764845,Premium
Dairy Meadows,Union Agricole Méditerranée,Maroc,Marrakech-Safi,,Blé,59.673661278384,1819.1924113503003,Premium
Union Agricole Méditerranée,Fattoria Toscana,France,São Paulo,,Pommes de terre,182.56628511278075,1664.36793279519,Premium
Hacienda El Sol,Domaine Provence Bio,USA,Toscane,,Raisins de Cuve,165.16048921560517,2379.8568619742573,Standard
Mercabarna,Rungis International,Tunisie,Californie,,Raisins de Table,953.9480484373096,1797.5281995793257,Standard
Ferme Al Baraka,Hacienda El Sol,USA,Marrakech-Safi,,Riz,268.51946479411424,224.6953120797175,Standard
Union Agricole Méditerranée,Rungis International,Maroc,São Paulo,,Salades,-47.968125837162155,1052.0533547351727,Premium
Domaine Provence Bio,Dairy Meadows,Maroc,Californie,,Arabica,36.46498341631375,-58.2303360667554,Standard
Cooperative Grains Alliance,Domaine Saada,USA,Canterbury,,Beurre,121.29533406941832,1203.2276765297404,Bio Certifié
Fazenda Brasil,Fazenda Brasil,France,Provence,,Robusta,162.48300006690945,2650.454466685638,Bio Certifié
Domaine Provence Bio,Hacienda El Sol,France,Californie,,Oignons,102.07783358687098,-374.81394296490384,Premium
Coopérative Oasis,Cooperative Grains Alliance,Tunisie,Catalogne,,Raisins de Table,122.27785439600814,658.4111887132522,Premium
Green Valley Farm,Cooperative Grains Alliance,Maroc,Souss-Massa,,Pommes,185.38827169850302,4051.6513436765704,Bio Certifié
Dairy Meadows,Mercabarna,Maroc,Provence,,Raisins de Table,79.27884399739882,3950.5832246334276,Bio Certifié
Rungis International,Fazenda Brasil,France,Andalousie,,Maïs,109.05321380538365,3970.9897311636932,Standard
Coopérative Oasis,Fazenda Brasil,Maroc,Marrakech-Safi,,Deglet Nour,67.34455807683992,20994.968092319188,Standard
Union Agricole Méditerranée,Hacienda El Sol,Espagne,Andalousie,,Maïs,175.06714249915083,2221.2535743413246,Bio Certifié
Green Valley Farm,Dairy Meadows,Maroc,São Paulo,,Salades,135.3557154493593,5385.366217291645,Bio Certifié
Coopérative Oasis,Union Agricole Méditerranée,Maroc,Toscane,,Salades,163.4705211521425,2965.2373963464315,Premium
Union Agricole Méditerranée,Domaine Saada,Espagne,Sfax,,Tomates,234.3390446269808,3973.645598896027,Bio Certifié
Cooperative Grains Alliance,Domaine Provence Bio,USA,Île-de-France,,Olives à Huile,639.9573230304043,1395.9768181049285,Standard
Coopérative Oasis,Mercabarna,France,Marrakech-Safi,,Olives à Huile,91.28339006009833,3775.7329507824793,Premium
Green Valley Farm,Union Agricole Méditerranée,USA,Canterbury,,Salades,64.95884259751182,4563.667268631543,Bio Certifié
Marché Wholesale Agadir,Fattoria Toscana,USA,Catalogne,,Bananes,94.401590224823,4584.887256286387,Bio Certifié
Fazenda Brasil,Coopérative Oasis,Espagne,Canterbury,,Robusta,239.39695323326595,2065.522739787385,Bio Certifié
Cooperative Grains Alliance,Marché Wholesale Agadir,Maroc,Meknès-Fès,,Deglet Nour,108.87365592213257,3772.186541688012,Bio Certifié
Green Valley Farm,Domaine Provence Bio,Maroc,Meknès-Fès,,Medjool,102.76119557340954,12491.502943693025,Bio Certifié
Cooperative Grains Alliance,Mercabarna,Brésil,Île-de-France,,Maïs,548.310771692723,4462.895082191203,Bio Certifié
Mercabarna,Rungis International,France,Île-de-France,,Raisins de Cuve,281.6611604795755,3230.7423923918604,Premium
Coopérative Oasis,Dairy Meadows,Maroc,Sfax,,Orge,-21.140646413703855,1709.5431506951422,Premium
Mercabarna,Domaine Saada,Brésil,Provence,,Olives à Huile,862.5143858357593,2465.2879675157974,Standard
Ferme Al Baraka,Green Valley Farm,France,Californie,,Courgettes,95.77153985387152,1631.384436859506,Standard
Dairy Meadows,Domaine Saada,Nouvelle-Zélande,Sfax,,Olives à Huile,161.11252294484973,977.10221755969,Premium
Hacienda El Sol,Ferme Al Baraka,France,Kansas,,Bananes,144.68544712646303,867.7207373949107,Standard
Ferme Al Baraka,Mercabarna,Espagne,Catalogne,,Tomates,10.45526758722346,2461.879964768073,Standard
Union Agricole Méditerranée,Mercabarna,USA,Souss-Massa,,Raisins de Table,246.32349290055308,3244.121952589693,Premium
Domaine Provence Bio,Marché Wholesale Agadir,Tunisie,São Paulo,,Courgettes,216.87557763112142,2755.3127883751804,Standard
Mercabarna,Hacienda El Sol,France,São Paulo,,Pommes,196.78097781736645,2731.950759497193,Premium
Rungis International,Cooperative Grains Alliance,Brésil,Kansas,,Mandarines,1255.7567978583215,2931.901479851558,Commerce Équitable
Union Agricole Méditerranée,Domaine Provence Bio,Nouvelle-Zélande,Canterbury,,Citrons,235.0729412081443,17158.97774390118,Bio Certifié
Dairy Meadows,Union Agricole Méditerranée,Maroc,Andalousie,,Medjool,203.60005453753755,18845.257037123018,Commerce Équitable
Dairy Meadows,Green Valley Farm,France,Souss-Massa,,Robusta,444.3717769596305,2655.1387038171647,Bio Certifié
Marché Wholesale Agadir,Green Valley Farm,Maroc,Canterbury,,Raisins de Cuve,-3.3741538011398475,531.5810296515135,Bio Certifié
Union Agricole Méditerranée,Cooperative Grains Alliance,Italie,Californie,,Orge,41.64567242632526,-852.094326092166,Premium
Domaine Provence Bio,Marché Wholesale Agadir,France,Catalogne,,Robusta,89.0554631730385,-176.17961047015137,Bio Certifié
Mercabarna,Coopérative Oasis,Maroc,Californie,,Yaourt,-44.62372974673861,1455.5626488121186,Premium
Domaine Saada,Hacienda El Sol,Italie,Californie,,Pommes de terre,7.416396436951345,172.48914896402948,Standard
Hacienda El Sol,Rungis International,Italie,Provence,,Robusta,144.0395787179124,2425.8972950231337,Bio Certifié
Cooperative Grains Alliance,Cooperative Grains Alliance,USA,Andalousie,,Olives de Table,185.89724699292105,1003.0683129999167,Standard
Cooperative Grains Alliance,Green Valley Farm,Maroc,Souss-Massa,,Citrons,481.42167048431,7293.504368127043,Bio Certifié
Rungis International,Dairy Meadows,France,Canterbury,,Raisins de Table,60.933282204636114,3083.4229516123196,Premium
Domaine Provence Bio,Cooperative Grains Alliance,USA,Kansas,,Medjool,3.7405297050885906,2117.6231859799655,Commerce Équitable
Dairy Meadows,Domaine Saada,Nouvelle-Zélande,Souss-Massa,,Robusta,-0.39383195018723427,2299.0676059088696,Bio Certifié
Rungis International,Fazenda Brasil,Espagne,Sfax,,Citrons,1265.707344312836,3662.051197689788,Standard
Cooperative Grains Alliance,Domaine Provence Bio,Espagne,São Paulo,,Courgettes,770.3730913964995,4954.728373001663,Standard
Fazenda Brasil,Rungis International,France,Marrakech-Safi,,Citrons,69.7535131216852,-1126.8696010236674,Standard
Hacienda El Sol,Union Agricole Méditerranée,Espagne,Provence,,Riz,99.87916832741712,3492.3334101321366,Standard
Rungis International,Coopérative Oasis,France,Sfax,,Bananes,46.73158579562926,22305.011011652383,Bio Certifié
Domaine Saada,Ferme Al Baraka,Brésil,Toscane,,Oranges,-4.916055409088209,3243.861549344973,Standard
Green Valley Farm,Coopérative Oasis,Tunisie,Kansas,,Raisins de Cuve,133.11702825008396,2674.7046356119695,Bio Certifié
Dairy Meadows,Hacienda El Sol,Brésil,Canterbury,,Pommes,281.6205064736619,3518.461110188022,Standard
Ferme Al Baraka,Fazenda Brasil,Brésil,Canterbury,,Pommes,101.91575190438937,831.7510654369817,Bio Certifié
Fattoria Toscana,Rungis International,USA,Sfax,,Lait,48.34066051403403,4194.746683769086,Premium
Mercabarna,Domaine Provence Bio,Espagne,Sfax,,Courgettes,643.890880627239,1146.7613827583955,Standard
Dairy Meadows,Union Agricole Méditerranée,Nouvelle-Zélande,Andalousie,,Olives à Huile,51.60179794556853,3306.4734726077004,Bio Certifié
Mercabarna,Fazenda Brasil,Espagne,Souss-Massa,,Yaourt,140.3716455427997,3060.1734630378987,Commerce Équitable
Dairy Meadows,Green Valley Farm,USA,Toscane,,Tomates,167.7329886787966,2604.705958044051,Bio Certifié
Mercabarna,Domaine Provence Bio,Nouvelle-Zélande,Californie,,Pommes de terre,236.85501143984817,7889.6246615256105,Bio Certifié
Rungis International,Domaine Provence Bio,USA,Souss-Massa,,Arabica,84.93590434543678,11052.571218360701,Standard
Marché Wholesale Agadir,Mercabarna,Maroc,Souss-Massa,,Olives à Huile,92.52695537186924,3695.0277190642173,Standard
Hacienda El Sol,Marché Wholesale Agadir,Espagne,Toscane,,Raisins de Table,205.7125436397489,3597.9294547962236,Standard
Coopérative Oasis,Fattoria Toscana,Tunisie,Canterbury,,Salades,97.80268765503672,2667.6669859383724,Bio Certifié
Ferme Al Baraka,Fazenda Brasil,Maroc,Souss-Massa,,Arabica,87.96591825946032,4041.9504775133155,Bio Certifié
Coopérative Oasis,Union Agricole Méditerranée,Espagne,Andalousie,,Olives de Table,90.29132849565492,5108.506871919428,Premium
Ferme Al Baraka,Ferme Al Baraka,France,Provence,,Oranges,167.50881800801122,2346.7366498541073,Bio Certifié
Green Valley Farm,Fattoria Toscana,Italie,Kansas,,Blé,269.604134205924,5701.018763547095,Standard
Dairy Meadows,Coopérative Oasis,Maroc,Marrakech-Safi,,Oignons,187.70383525976496,2500.905126210309,Premium
Cooperative Grains Alliance,Domaine Saada,Espagne,Souss-Massa,,Oranges,420.33462670394965,19168.03026480206,Premium
Cooperative Grains Alliance,Domaine Saada,Espagne,Californie,,Oranges,145.18484180664595,4439.830823402661,Standard
Ferme Al Baraka,Rungis International,Espagne,Meknès-Fès,,Maïs,268.59361994962114,13013.052525842693,Bio Certifié
Domaine Saada,Marché Wholesale Agadir,Nouvelle-Zélande,Île-de-France,,Tomates,228.43341978669827,1699.0805210482426,Bio Certifié
Domaine Provence Bio,Green Valley Farm,Espagne,Île-de-France,,Deglet Nour,104.71839878120943,6619.657062294938,Standard
Rungis International,Domaine Provence Bio,Italie,Californie,,Oignons,148.1566331577747,3306.0783122354915,Bio Certifié
Green Valley Farm,Hacienda El Sol,France,Californie,,Bananes,65.43278590108274,8045.5423627219,Bio Certifié
Dairy Meadows,Mercabarna,France,Souss-Massa,,Olives à Huile,172.68908507551413,13456.71156071105,Bio Certifié
Rungis International,Domaine Saada,Maroc,Provence,,Salades,140.70856832015525,-232.50702171772218,Bio Certifié
Rungis International,Dairy Meadows,Nouvelle-Zélande,Catalogne,,Oranges,110.96278946049131,4657.282613930445,Standard
Green Valley Farm,Cooperative Grains Alliance,Maroc,Souss-Massa,,Deglet Nour,174.03197935381755,13019.975238990217,Bio Certifié
Cooperative Grains Alliance,Fazenda Brasil,Tunisie,Catalogne,,Riz,13.088277895428668,3613.1787967240684,Standard
Fazenda Brasil,Cooperative Grains Alliance,Espagne,Marrakech-Safi,,Citrons,7.802104472141593,4443.51915184152,Premium
Hacienda El Sol,Domaine Provence Bio,Maroc,Souss-Massa,,Olives à Huile,83.1488185633695,1958.5294187428026,Standard
Fattoria Toscana,Union Agricole Méditerranée,France,Souss-Massa,,Arabica,173.6917493268326,7892.296156577982,Bio Certifié
Mercabarna,Marché Wholesale Agadir,Italie,Californie,,Maïs,459.8269916774633,1410.8306070755814,Premium
Mercabarna,Marché Wholesale Agadir,Italie,Catalogne,,Raisins de Cuve,276.08758936603647,3820.812814352841,Premium
Fazenda Brasil,Domaine Provence Bio,Tunisie,Californie,,Medjool,108.53644917936472,-706.6061807430278,Bio Certifié
Ferme Al Baraka,Ferme Al Baraka,France,Kansas,,Tomates,273.54369536193684,2296.9669876621992,Standard
Rungis International,Hacienda El Sol,USA,Toscane,,Riz,4.161759629009396,1008.6070738598041,Premium
Marché Wholesale Agadir,Hacienda El Sol,Italie,Californie,,Tomates,572.3172988716461,2667.078132418155,Premium
Fattoria Toscana,Dairy Meadows,Espagne,Canterbury,,Riz,143.08085032417546,1345.3114075322312,Premium
Ferme Al Baraka,Domaine Saada,France,Île-de-France,,Maïs,216.21645648915435,3474.199271776318,Premium
Rungis International,Fattoria Toscana,Espagne,Provence,,Riz,113.12362208110879,2281.864400436789,Standard
Rungis International,Ferme Al Baraka,Italie,Kansas,,Medjool,1173.6097916171984,1311.1326863600116,Premium
Fazenda Brasil,Fazenda Brasil,Tunisie,Kansas,,Olives à Huile,541.2012501904244,1296.6224968241554,Premium
Fattoria Toscana,Hacienda El Sol,Brésil,Sfax,,Mandarines,109.35260072393055,3268.5759585934898,Bio Certifié
Mercabarna,Dairy Meadows,USA,Californie,,Olives à Huile,257.81263743541103,1007.2653573152352,Bio Certifié
Dairy Meadows,Ferme Al Baraka,Espagne,São Paulo,,Deglet Nour,204.82872112493834,4521.037556133143,Standard
Domaine Provence Bio,Ferme Al Baraka,USA,Kansas,,Olives à Huile,155.96156665548853,1777.6503768368111,Standard
Cooperative Grains Alliance,Cooperative Grains Alliance,Italie,Kansas,,Riz,126.30980064881066,14343.61666595292,Premium
Marché Wholesale Agadir,Green Valley Farm,Nouvelle-Zélande,Souss-Massa,,Deglet Nour,182.29193031747818,2733.538256201962,Commerce Équitable
Coopérative Oasis,Mercabarna,Maroc,Marrakech-Safi,,Olives à Huile,92.57100501002245,5139.818069732259,Premium
Mercabarna,Fazenda Brasil,USA,Kansas,,Courgettes,1230.764576162103,2291.8790901682382,Premium
Rungis International,Mercabarna,Maroc,Californie,,Tomates,145.93522696172096,2037.444086380206,Premium
Cooperative Grains Alliance,Union Agricole Méditerranée,Italie,Souss-Massa,,Bananes,494.5209730701284,3394.8365509801133,Standard
Domaine Provence Bio,Dairy Meadows,Nouvelle-Zélande,Marrakech-Safi,,Pommes de terre,119.93982804487166,4896.598372391063,Standard
Fattoria Toscana,Green Valley Farm,Tunisie,Kansas,,Raisins de Table,295.6663391449106,5897.88485313767,Premium
Domaine Saada,Mercabarna,Nouvelle-Zélande,São Paulo,,Pommes de terre,985.6155238912063,14244.373223907382,Premium
Fazenda Brasil,Ferme Al Baraka,France,Kansas,,Olives à Huile,78.39747870372152,1304.0409236659991,Premium
Green Valley Farm,Domaine Provence Bio,USA,Catalogne,,Raisins de Cuve,422.60042528303256,13141.68408388588,Standard
Hacienda El Sol,Coopérative Oasis,France,Canterbury,,Riz,67.62223693179045,2967.74533254362,Bio Certifié
Domaine Saada,Fazenda Brasil,USA,Andalousie,,Raisins de Table,469.83723873774295,2800.3542847058566,Bio Certifié
Green Valley Farm,Coopérative Oasis,Nouvelle-Zélande,Marrakech-Safi,,Salades,232.0653307124057,1637.8370939209017,Premium
Domaine Saada,Cooperative Grains Alliance,Maroc,Souss-Massa,,Fromage,160.01198659290424,5730.823610591247,Premium
Union Agricole Méditerranée,Rungis International,USA,Canterbury,,Raisins de Table,141.41020626316813,4488.840823071419,Standard
Domaine Saada,Mercabarna,USA,Toscane,,Carottes,21.693552643950532,2753.498987158708,Standard
Coopérative Oasis,Domaine Provence Bio,France,Marrakech-Safi,,Maïs,53.06603828977431,3227.5416557925146,Premium
Fazenda Brasil,Domaine Provence Bio,Maroc,Canterbury,,Salades,184.58630968715536,3750.687055524724,Premium
Hacienda El Sol,Rungis International,Tunisie,Catalogne,,Fromage,112.95298944920151,3804.168190407517,Bio Certifié
Mercabarna,Hacienda El Sol,Brésil,Provence,,Raisins de Cuve,247.42703047668715,1112.5729649693678,Premium
Green Valley Farm,Dairy Meadows,France,Toscane,,Citrons,46.17896725978231,1670.112822432604,Bio Certifié
Mercabarna,Hacienda El Sol,Maroc,Toscane,,Lait,106.22465123800845,7195.769299491751,Premium
Fattoria Toscana,Dairy Meadows,Italie,Andalousie,,Riz,162.92110487411514,1504.2053944574154,Standard
Union Agricole Méditerranée,Hacienda El Sol,USA,Sfax,,Robusta,190.18512029199758,1685.6345838021819,Standard
Fattoria Toscana,Ferme Al Baraka,Maroc,Toscane,,Raisins de Cuve,124.51169148797928,1202.324779618221,Premium
Domaine Saada,Green Valley Farm,Maroc,Marrakech-Safi,,Blé,117.8959535377744,5202.965770797743,Bio Certifié
Rungis International,Marché Wholesale Agadir,USA,São Paulo,,Pommes,121.96180862081494,1392.550124022174,Standard
Mercabarna,Fazenda Brasil,Nouvelle-Zélande,Canterbury,,Olives à Huile,1022.3474553369853,11160.537239353795,Premium
Cooperative Grains Alliance,Dairy Meadows,USA,Provence,,Salades,224.73994776981704,4158.124305834008,Standard
Green Valley Farm,Dairy Meadows,Espagne,Meknès-Fès,,Raisins de Table,1131.4060698125415,1731.9917044552112,Standard
Rungis International,Dairy Meadows,Tunisie,Provence,,Olives à Huile,81.2835056872859,5096.556565182493,Bio Certifié
Ferme Al Baraka,Hacienda El Sol,Espagne,Provence,,Arabica,28.309627835753233,4859.68116054122,Bio Certifié
Domaine Saada,Domaine Provence Bio,France,Île-de-France,,Raisins de Cuve,121.52833478636671,2663.121767882276,Premium
Dairy Meadows,Union Agricole Méditerranée,Nouvelle-Zélande,Canterbury,,Carottes,179.03143945334403,5179.114052782723,Standard
Fazenda Brasil,Dairy Meadows,Maroc,Meknès-Fès,,Orge,25.438671986827515,5504.352247257944,Commerce Équitable
Rungis International,Dairy Meadows,Maroc,Canterbury,,Beurre,94.43505227213964,4924.283608421731,Premium
Union Agricole Méditerranée,Hacienda El Sol,Maroc,Souss-Massa,,Tomates,129.86783484066103,2368.9854119650463,Bio Certifié
Cooperative Grains Alliance,Coopérative Oasis,Maroc,Kansas,,Raisins de Table,169.069976476524,2188.5882427025044,Premium
Hacienda El Sol,Coopérative Oasis,France,Canterbury,,Mandarines,278.92224736011804,5245.994915003708,Bio Certifié
Dairy Meadows,Green Valley Farm,Brésil,Canterbury,,Medjool,426.643653914635,3232.200167769781,Standard
Green Valley Farm,Domaine Provence Bio,Brésil,Marrakech-Safi,,Salades,153.80542884393924,1630.2730128413646,Premium
Fazenda Brasil,Union Agricole Méditerranée,Maroc,São Paulo,,Robusta,24.58966564405751,3652.449324404036,Bio Certifié
Cooperative Grains Alliance,Union Agricole Méditerranée,Maroc,Toscane,,Olives de Table,781.3761351034414,2452.6217439834877,Bio Certifié
Mercabarna,Ferme Al Baraka,France,Toscane,,Yaourt,80.70295238362269,754.5252817789776,Premium
Mercabarna,Union Agricole Méditerranée,Italie,Sfax,,Robusta,50.90184613989428,1213.9823459593106,Bio Certifié
Domaine Saada,Coopérative Oasis,France,Marrakech-Safi,,Oranges,131.53695964252128,2301.3514903523137,Commerce Équitable
Green Valley Farm,Green Valley Farm,USA,Provence,,Olives à Huile,99.66151650661541,1599.8543003136563,Premium
Ferme Al Baraka,Ferme Al Baraka,Nouvelle-Zélande,Meknès-Fès,,Riz,284.3247355769553,5536.185899463434,Premium
Cooperative Grains Alliance,Rungis International,USA,Sfax,,Lait,273.8619249366843,1247.5688931234931,Standard
Rungis International,Fattoria Toscana,Italie,Andalousie,,Orge,19.82615677431741,9211.697274013533,Premium
Fazenda Brasil,Green Valley Farm,USA,Souss-Massa,,Pommes,228.28884079462324,22897.78118195462,Premium
Green Valley Farm,Domaine Saada,Brésil,Sfax,,Raisins de Table,258.70901923253524,2723.8769884978965,Premium
Dairy Meadows,Mercabarna,France,São Paulo,,Pamplemousses,30.128306162380717,5274.058342440574,Bio Certifié
Rungis International,Green Valley Farm,Tunisie,Californie,,Olives à Huile,142.45610020490332,10688.402502559798,Bio Certifié
Ferme Al Baraka,Coopérative Oasis,Nouvelle-Zélande,Souss-Massa,,Riz,87.3871967491742,1100.3987203172653,Standard
Green Valley Farm,Cooperative Grains Alliance,Italie,Marrakech-Safi,,Salades,229.34986249181867,4357.869846145152,Bio Certifié
Rungis International,Coopérative Oasis,France,Provence,,Raisins de Cuve,249.90442429918517,2031.944886745831,Bio Certifié
Coopérative Oasis,Fattoria Toscana,Maroc,Provence,,Salades,207.3102838308383,3865.414686668755,Bio Certifié
Ferme Al Baraka,Fazenda Brasil,France,Provence,,Pommes,172.06609991049697,552.9795352574644,Standard
Green Valley Farm,Ferme Al Baraka,Brésil,Meknès-Fès,,Orge,183.8736003061372,926.4612339426333,Premium
Ferme Al Baraka,Dairy Meadows,Nouvelle-Zélande,Toscane,,Raisins de Table,1264.2488721153184,3621.6619837000626,Bio Certifié
Dairy Meadows,Dairy Meadows,USA,Catalogne,,Olives de Table,109.6765443956094,1033.3681525629274,Premium
Fattoria Toscana,Cooperative Grains Alliance,Tunisie,Toscane,,Lait,174.62768636445844,3709.4062159802497,Standard
Hacienda El Sol,Marché Wholesale Agadir,France,São Paulo,,Raisins de Cuve,149.992541549427,10703.214396218455,Premium
Green Valley Farm,Dairy Meadows,France,Meknès-Fès,,Raisins de Table,165.71305465323027,-662.0662136884612,Bio Certifié
Rungis International,Domaine Saada,France,Andalousie,,Raisins de Table,205.65100572766374,9377.361465408896,Standard
Domaine Saada,Green Valley Farm,Maroc,Île-de-France,,Medjool,237.44765644221712,513.2609061237916,Premium
Fattoria Toscana,Union Agricole Méditerranée,USA,Sfax,,Raisins de Cuve,1317.690466041839,3208.364137892274,Standard
Green Valley Farm,Hacienda El Sol,Nouvelle-Zélande,Meknès-Fès,,Fromage,133.28942146754756,932.0250171711016,Standard
Mercabarna,Ferme Al Baraka,Maroc,Canterbury,,Yaourt,254.0653546063603,691.8159650738808,Bio Certifié
Domaine Saada,Domaine Saada,Maroc,Andalousie,,Pamplemousses,103.56988538067962,8438.638196577987,Standard
Domaine Saada,Mercabarna,Maroc,Sfax,,Olives de Table,210.68636774309354,1063.3586321758794,Bio Certifié
Fazenda Brasil,Ferme Al Baraka,Maroc,Catalogne,,Robusta,-3.642505484470682,3240.3668120007114,Bio Certifié
Domaine Provence Bio,Domaine Saada,Maroc,Marrakech-Safi,,Pommes,145.88351030709148,23732.656825886443,Premium
Mercabarna,Fattoria Toscana,USA,Toscane,,Tomates,24.462726551707327,2330.528451516134,Standard
Dairy Meadows,Union Agricole Méditerranée,Maroc,Provence,,Oranges,386.82096718976743,4156.874050376763,Standard
Green Valley Farm,Cooperative Grains Alliance,Maroc,Provence,,Mandarines,135.82294563285257,2364.419529153284,Premium
Rungis International,Ferme Al Baraka,Maroc,Toscane,,Lait,298.657711528377,1652.7767250722716,Standard
Coopérative Oasis,Fattoria Toscana,Tunisie,Californie,,Raisins de Cuve,85.45388931022595,2207.4416799852615,Standard
Ferme Al Baraka,Fattoria Toscana,Maroc,Californie,,Mandarines,217.07861235043657,3522.6498686802033,Bio Certifié
Green Valley Farm,Domaine Provence Bio,Brésil,Californie,,Salades,167.5382682601634,2342.185275129252,Commerce Équitable
Fattoria Toscana,Green Valley Farm,USA,Sfax,,Olives à Huile,103.09369722773036,4597.188241824396,Bio Certifié
Coopérative Oasis,Fazenda Brasil,Brésil,Andalousie,,Maïs,204.63617352753738,13695.161093275889,Standard
Ferme Al Baraka,Marché Wholesale Agadir,Brésil,Kansas,,Pamplemousses,188.59067023761045,3205.30845737476,Premium
Domaine Saada,Domaine Saada,Tunisie,São Paulo,,Raisins de Table,677.0630610750226,2083.93864275777,Premium
Green Valley Farm,Ferme Al Baraka,Italie,Souss-Massa,,Riz,240.68929747106085,3157.4671788323867,Premium
Dairy Meadows,Mercabarna,Maroc,Catalogne,,Courgettes,42.2326660675069,2415.3878481045754,Premium
Mercabarna,Fazenda Brasil,Brésil,Marrakech-Safi,,Deglet Nour,163.28464641280502,2643.243809889506,Standard
Domaine Provence Bio,Coopérative Oasis,Espagne,Sfax,,Raisins de Table,69.63293157804675,2818.2432943286212,Bio Certifié
Mercabarna,Marché Wholesale Agadir,Maroc,Souss-Massa,,Arabica,122.63168375093473,4287.783195217678,Standard
Coopérative Oasis,Domaine Provence Bio,Brésil,Sfax,,Riz,138.40395745823764,3700.3649721614074,Bio Certifié
Fattoria Toscana,Green Valley Farm,Espagne,Meknès-Fès,,Raisins de Table,96.65879966324479,7486.004539592428,Premium
Green Valley Farm,Domaine Saada,Tunisie,Californie,,Raisins de Table,218.61396354251795,3571.0077989668744,Bio Certifié
Domaine Saada,Hacienda El Sol,Maroc,Sfax,,Pommes de terre,73.16752715554767,4028.8300706923737,Standard
Green Valley Farm,Green Valley Farm,USA,Kansas,,Raisins de Table,147.571767688544,1005.119138030379,Standard
Domaine Saada,Coopérative Oasis,France,Provence,,Oignons,1076.129678203925,1248.7452375409753,Bio Certifié
Hacienda El Sol,Dairy Meadows,France,Catalogne,,Lait,135.28871708684895,1332.4728749607032,Bio Certifié
Hacienda El Sol,Fazenda Brasil,Nouvelle-Zélande,São Paulo,,Arabica,61.74475434392472,3173.4200484740713,Standard
Coopérative Oasis,Marché Wholesale Agadir,France,Kansas,,Olives à Huile,201.29579566113154,493.2057834710861,Premium
Green Valley Farm,Rungis International,Brésil,Meknès-Fès,,Deglet Nour,178.8164562355624,2938.0539339593056,Bio Certifié
Dairy Meadows,Green Valley Farm,Brésil,Toscane,,Yaourt,181.59883489309564,11067.966687696106,Standard
Dairy Meadows,Hacienda El Sol,USA,Sfax,,Olives de Table,276.624505004359,4973.099665607212,Premium
Hacienda El Sol,Rungis International,Nouvelle-Zélande,Provence,,Riz,108.18960418171781,4898.876073969748,Commerce Équitable
Union Agricole Méditerranée,Fattoria Toscana,Espagne,São Paulo,,Pommes,98.40187376531821,1951.7369312176274,Bio Certifié
Rungis International,Fazenda Brasil,Tunisie,Île-de-France,,Oranges,69.02215637967156,2597.021111118213,Premium
Domaine Saada,Cooperative Grains Alliance,Maroc,Meknès-Fès,,Deglet Nour,1094.6976469903943,5461.610346053672,Premium
Marché Wholesale Agadir,Domaine Saada,Nouvelle-Zélande,Catalogne,,Olives à Huile,136.25392979968012,1183.3060385353936,Bio Certifié
Green Valley Farm,Ferme Al Baraka,USA,Catalogne,,Mandarines,-11.31961525501736,2587.154823304475,Premium
Dairy Meadows,Ferme Al Baraka,Maroc,Souss-Massa,,Olives à Huile,108.73878545738165,4695.972321801653,Premium
Cooperative Grains Alliance,Hacienda El Sol,USA,Kansas,,Pamplemousses,219.3257126300837,3489.6396164025637,Standard
Hacienda El Sol,Dairy Meadows,Maroc,Catalogne,,Salades,57.427963273426755,990.5153166216018,Bio Certifié
Coopérative Oasis,Ferme Al Baraka,Maroc,Marrakech-Safi,,Raisins de Table,167.6960382256072,11178.356247959753,Bio Certifié
Mercabarna,Mercabarna,Espagne,Andalousie,,Olives à Huile,207.85154626338837,2483.3436628131803,Bio Certifié
Union Agricole Méditerranée,Mercabarna,Maroc,Californie,,Maïs,259.22096991475286,12921.39320922623,Commerce Équitable
Union Agricole Méditerranée,Marché Wholesale Agadir,Nouvelle-Zélande,Meknès-Fès,,Bananes,250.53690209290536,3104.5551045973234,Commerce Équitable
Green Valley Farm,Fattoria Toscana,Maroc,Meknès-Fès,,Deglet Nour,112.68767401143307,3611.3315613171562,Premium
Domaine Provence Bio,Union Agricole Méditerranée,Espagne,Provence,,Salades,640.117775832226,12475.362919065095,Standard
Coopérative Oasis,Marché Wholesale Agadir,Brésil,Souss-Massa,,Pamplemousses,237.52023444229627,1808.8720707727252,Standard
