produit,categorie,marque,prix_unitaire,promotion,volume_ventes,segment_client,canal_vente
Aspirateur Dyson V15,Électronique,Lavazza,424.6531163458611,Aucune,192,Budget,340
Adidas Survêtement,Mode,Nike,-165.62728673601936,Cyber Monday -35%,488,Standard,1036
Café Arabica,Mode,IKEA,-35.11797998341805,Black Friday -40%,509,Standard,228
Aspirateur Dyson V15,Maison,Lavazza,10.991563796802893,Aucune,451,Budget,1283
Adidas Survêtement,Sport,Samsung,20.395323976466265,Aucune,360,Standard,390
Yaourt Nature,Mode,Adidas,204.6933875522113,Soldes -30%,388,Standard,794
Chocolat Lindt,Beauté,Dyson,357.9840636131163,Aucune,833,Standard,1000
MacBook Air M3,Mode,Chanel,-30.098799034989412,2ème à -50%,2135,Budget,384
MacBook Air M3,Sport,Nike,49.71756739682684,Aucune,-41,Budget,320
Aspirateur Dyson V15,Électronique,Terra Bio,101.84000454537096,Aucune,122,Première Commande,672
Aspirateur Dyson V15,Beauté,Terra Bio,489.34898357527914,Aucune,844,Premium,411
Vélo Décathlon,Sport,Décathlon,142.1452652398646,Aucune,499,Budget,868
Zara Veste Hiver,Sport,L'Oréal,-37.11503261073619,Aucune,155,Budget,202
Huile d'Olive Bio,Électronique,Apple,24.247525889357064,Aucune,105,Budget,906
Canapé IKEA Ektorp,Maison,Décathlon,330.33672541814474,Aucune,322,Première Commande,209
AirPods Pro,Beauté,Philips,37.7485669607964,Soldes -20%,193,Standard,733
Aspirateur Dyson V15,Maison,Nike,203.5493539310435,Soldes -30%,265,Budget,642
Parfum Chanel N°5,Électronique,Philips,174.96871671272118,Promo Flash -25%,71,Standard,689
Aspirateur Dyson V15,Mode,Dyson,524.6872103902667,Soldes -20%,133,Standard,431
Vélo Décathlon,Beauté,Dyson,-41.638100561946956,Aucune,427,Première Commande,206
AirPods Pro,Maison,Lindt,188.29282842394963,Aucune,372,Première Commande,1084
PlayStation 5,Électronique,Lindt,851.8041271350454,Aucune,5,Standard,109
PlayStation 5,Sport,H&M,-94.47817907536961,Aucune,627,Budget,940
Aspirateur Dyson V15,Maison,Chanel,629.913128608064,Soldes -50%,358,Budget,2329
Lampe Philips Hue,Mode,Décathlon,70.84031000044213,Aucune,391,Budget,234
AirPods Pro,Beauté,Philips,368.37007071991866,Aucune,338,Premium,177
Aspirateur Dyson V15,Électronique,Sony,436.2749237714751,Promo Flash -25%,120,Premium,1785
Canapé IKEA Ektorp,Mode,Apple,-77.61808463674505,Aucune,1048,Première Commande,388
Lampe Philips Hue,Sport,Nike,119.73734060601745,Soldes -30%,306,Première Commande,672
Zara Veste Hiver,Électronique,L'Oréal,607.5447752254893,Aucune,868,Standard,1216
Parfum Chanel N°5,Électronique,Danone,996.9908007377819,Aucune,648,Premium,961
Nike Air Max,Mode,Sony,247.14366346288077,Black Friday -40%,802,Première Commande,662
Zara Veste Hiver,Mode,Adidas,379.3236639259635,Cyber Monday -35%,977,Budget,689
Zara Veste Hiver,Électronique,Philips,223.40082649414217,Aucune,559,Premium,254
Canapé IKEA Ektorp,Sport,Lavazza,76.96877037839118,Aucune,303,Première Commande,768
Samsung Galaxy S24,Mode,Samsung,48.31262291972715,Aucune,324,Budget,634
MacBook Air M3,Électronique,Samsung,740.0584603836903,Soldes -30%,57,Luxe,437
Yaourt Nature,Sport,Lindt,121.5269563797442,Aucune,835,Luxe,1051
AirPods Pro,Alimentation,Sony,-12.692563212790155,Aucune,275,Budget,685
Parfum Chanel N°5,Mode,Chanel,510.94953808168543,Soldes -20%,213,Standard,1638
Parfum Chanel N°5,Électronique,Adidas,-0.9701903606455744,Aucune,1078,Standard,1117
Nike Air Max,Sport,Lindt,-19.15804984409766,Aucune,976,Luxe,541
Huile d'Olive Bio,Électronique,Samsung,781.2289607975174,Aucune,373,Premium,1730
H&M T-Shirt,Alimentation,Nike,-59.65830887349665,Aucune,204,Budget,1072
Aspirateur Dyson V15,Beauté,Zara,338.89381303941116,2ème à -50%,760,Standard,717
PlayStation 5,Beauté,Nike,-123.12144416582356,Cyber Monday -35%,466,Budget,2065
Huile d'Olive Bio,Maison,Apple,223.25019436703064,Soldes -30%,345,Budget,1253
MacBook Air M3,Alimentation,Samsung,158.19926988536156,Aucune,456,Luxe,248
Canapé IKEA Ektorp,Mode,Terra Bio,671.6574357232232,Aucune,307,Premium,194
Zara Veste Hiver,Mode,Lindt,-28.04557177103281,Promo Flash -25%,217,Première Commande,183
Lampe Philips Hue,Mode,Samsung,408.22779961196875,Black Friday -40%,513,Standard,313
Lampe Philips Hue,Alimentation,Apple,-60.65704780037885,Aucune,134,Budget,362
Lampe Philips Hue,Alimentation,Décathlon,644.3492124205538,Aucune,249,Standard,793
Crème L'Oréal,Électronique,Zara,-6.983626617267973,Aucune,346,Premium,1686
Café Arabica,Électronique,Adidas,-70.53829762254455,Promo Flash -25%,592,Budget,188
Ballon Nike,Mode,Lindt,33.800102320642736,Aucune,411,Premium,671
Yaourt Nature,Beauté,H&M,8.207755367431737,Aucune,10,Standard,928
Crème L'Oréal,Sport,Philips,37.807998367251734,Aucune,14,Budget,315
Yaourt Nature,Électronique,Nike,1366.6613758143935,Aucune,894,Budget,199
Aspirateur Dyson V15,Sport,Adidas,528.7539107035822,Soldes -20%,328,Budget,1116
Adidas Survêtement,Sport,Philips,127.87090415686527,Black Friday -40%,550,Standard,479
MacBook Air M3,Électronique,Philips,122.31658674926952,Aucune,55,Standard,276
Zara Veste Hiver,Maison,Apple,-11.355101734764396,Aucune,196,Première Commande,1419
Zara Veste Hiver,Maison,Décathlon,777.7960616854102,Aucune,140,Premium,74
Ballon Nike,Mode,Nike,690.0109308278936,Cyber Monday -35%,479,Premium,361
Adidas Survêtement,Mode,IKEA,193.889840905464,Black Friday -40%,182,Standard,169
Samsung Galaxy S24,Électronique,Lavazza,-107.06370776083085,Aucune,1703,Luxe,205
Lampe Philips Hue,Maison,Philips,-89.31946669037734,Soldes -20%,48,Première Commande,222
Adidas Survêtement,Électronique,Terra Bio,-11.367262176234767,Aucune,3,Première Commande,237
Zara Veste Hiver,Alimentation,Adidas,32.08216852495615,Aucune,190,Luxe,1259
Samsung Galaxy S24,Électronique,H&M,19.789518933491365,Aucune,177,Luxe,248
Aspirateur Dyson V15,Électronique,Dyson,150.13189395244646,2ème à -50%,458,Standard,425
Parfum Chanel N°5,Maison,Terra Bio,556.3543164062139,Aucune,941,Standard,455
Huile d'Olive Bio,Alimentation,Zara,-87.38589652855109,Aucune,926,Premium,494
Crème L'Oréal,Mode,Adidas,0.3798453383110001,Aucune,463,Standard,-94
Vélo Décathlon,Alimentation,Samsung,30.860580647248852,Aucune,531,Luxe,455
Ballon Nike,Électronique,Chanel,195.99478157929374,Aucune,319,Standard,455
Aspirateur Dyson V15,Beauté,Sony,335.04770055833603,Aucune,64,Premium,372
Lampe Philips Hue,Maison,Apple,-47.122976896530915,Aucune,185,Standard,484
Chocolat Lindt,Alimentation,IKEA,519.1568782315211,Aucune,224,Standard,890
Ballon Nike,Électronique,Sony,-24.765796159692187,Aucune,349,Standard,446
Zara Veste Hiver,Mode,Sony,225.10208874905982,Aucune,1047,Standard,1011
Vélo Décathlon,Alimentation,Apple,70.60561076102795,Aucune,284,Budget,450
Lampe Philips Hue,Maison,Philips,-41.63800802656914,2ème à -50%,70,Premium,222
Vélo Décathlon,Alimentation,Sony,-445.80442729892314,Promo Flash -25%,906,Budget,298
Samsung Galaxy S24,Sport,Apple,-45.73960287387676,Aucune,269,Standard,320
Lampe Philips Hue,Mode,Terra Bio,-19.7248749830964,Aucune,363,Première Commande,185
Vélo Décathlon,Sport,Nike,30.73045704543814,Aucune,346,Budget,716
Vélo Décathlon,Beauté,Zara,206.97790277058883,Aucune,-17,Standard,453
Nike Air Max,Maison,Adidas,-4.292119240134248,Aucune,872,Standard,959
Canapé IKEA Ektorp,Mode,Terra Bio,556.6373182083869,Soldes -50%,391,Premium,663
Café Arabica,Alimentation,Apple,-78.10474440389682,Aucune,1906,Standard,81
Ballon Nike,Sport,Chanel,712.5098452976126,Black Friday -40%,251,Premium,331
Adidas Survêtement,Sport,Apple,47.6769752618467,Cyber Monday -35%,491,Budget,229
Crème L'Oréal,Beauté,Terra Bio,788.6536916641371,Aucune,113,Luxe,367
Chocolat Lindt,Alimentation,Nike,113.86274112973263,Aucune,162,Budget,181
Vélo Décathlon,Sport,Adidas,-74.96350978592315,Black Friday -40%,199,Standard,231
PlayStation 5,Sport,Philips,-20.46482409041289,Aucune,400,Standard,294
MacBook Air M3,Sport,Danone,-48.632074756488066,Aucune,86,Budget,614
Samsung Galaxy S24,Électronique,Sony,-97.88462136664143,Aucune,475,Budget,719
Canapé IKEA Ektorp,Sport,H&M,294.13312529154626,Aucune,291,Première Commande,228
Ballon Nike,Maison,L'Oréal,-312.09788576599937,Aucune,365,Première Commande,1321
Zara Veste Hiver,Sport,Dyson,1025.3861219566556,Soldes -30%,119,Luxe,610
Parfum Chanel N°5,Sport,Apple,-81.17531640224945,Aucune,232,Standard,478
Parfum Chanel N°5,Beauté,Sony,756.1218893729153,Aucune,567,Luxe,329
Nike Air Max,Mode,Philips,-61.5293253498474,Aucune,484,Budget,429
H&M T-Shirt,Alimentation,Samsung,-57.65158448117472,Aucune,31,Luxe,772
PlayStation 5,Mode,Danone,-67.23811888135228,Aucune,485,Première Commande,753
Canapé IKEA Ektorp,Alimentation,Lindt,197.99793680994748,Aucune,339,Standard,886
Huile d'Olive Bio,Mode,Décathlon,-12.439780099148166,Black Friday -40%,385,Premium,433
iPhone 15 Pro,Mode,Décathlon,-179.36753026989328,Aucune,357,Standard,1033
Zara Veste Hiver,Mode,Sony,-39.70755069282379,Aucune,898,Premium,930
Nike Air Max,Alimentation,Lindt,652.6113517035103,Promo Flash -25%,289,Premium,483
Aspirateur Dyson V15,Mode,Apple,-105.97254749597104,Aucune,-5,Standard,292
Zara Veste Hiver,Alimentation,Zara,1178.1577741026413,Soldes -30%,98,Standard,302
Crème L'Oréal,Mode,Chanel,914.4943927049967,Aucune,94,Premium,310
iPhone 15 Pro,Électronique,Lindt,-6.490330880698444,Aucune,929,Premium,486
Vélo Décathlon,Alimentation,Lindt,123.22386534905513,Soldes -50%,191,Budget,97
Adidas Survêtement,Sport,Nike,717.4619615473908,Aucune,377,Standard,466
Lampe Philips Hue,Électronique,Lavazza,-14.410635554945827,Cyber Monday -35%,392,Luxe,490
Aspirateur Dyson V15,Sport,Dyson,700.209224492997,Soldes -30%,327,Standard,456
H&M T-Shirt,Maison,Philips,42.34705406629949,Aucune,789,Première Commande,842
Vélo Décathlon,Alimentation,Zara,641.7248493226307,Aucune,463,Premium,1636
Vélo Décathlon,Maison,Zara,-112.27701451218513,Aucune,454,Premium,847
iPhone 15 Pro,Beauté,Décathlon,39.198818596883164,Aucune,572,Standard,128
Vélo Décathlon,Alimentation,Apple,-11.459808088040262,Aucune,404,Standard,256
Chocolat Lindt,Mode,Adidas,66.5347281921729,Black Friday -40%,333,Premium,935
Canapé IKEA Ektorp,Électronique,Adidas,352.6267282066925,Black Friday -40%,134,Luxe,930
Parfum Chanel N°5,Mode,Terra Bio,191.55099287617205,Aucune,815,Première Commande,393
MacBook Air M3,Beauté,Nike,-17.13133555662108,Aucune,102,Budget,952
Crème L'Oréal,Électronique,Décathlon,323.2999451302853,Aucune,334,Budget,333
Adidas Survêtement,Beauté,Zara,-44.51503466995541,Soldes -30%,286,Standard,532
Yaourt Nature,Beauté,Zara,141.08792841960636,Aucune,45,Standard,297
Huile d'Olive Bio,Électronique,Terra Bio,61.42746112883365,Aucune,2739,Budget,940
Chocolat Lindt,Mode,Nike,-78.24558040173429,Aucune,1424,Budget,99
Parfum Chanel N°5,Sport,Philips,358.8697298072513,Soldes -20%,298,Budget,916
Chocolat Lindt,Électronique,Samsung,-303.1334892733532,Aucune,1116,Premium,399
Chocolat Lindt,Électronique,Nike,-71.64427051565697,Promo Flash -25%,1939,Premium,418
MacBook Air M3,Alimentation,Décathlon,235.47195705571053,Aucune,716,Luxe,1733
Nike Air Max,Électronique,Adidas,95.28216457273211,Cyber Monday -35%,383,Première Commande,239
Vélo Décathlon,Mode,L'Oréal,29.57841891437116,Aucune,586,Luxe,186
Zara Veste Hiver,Sport,H&M,28.425532990281454,Promo Flash -25%,351,Budget,482
Aspirateur Dyson V15,Maison,Nike,-481.5039521682099,Aucune,249,Budget,1237
Lampe Philips Hue,Maison,L'Oréal,79.6722740736027,Aucune,718,Standard,323
Canapé IKEA Ektorp,Beauté,Nike,-25.98385420789576,Aucune,1089,Premium,416
Samsung Galaxy S24,Mode,Apple,794.4064566704187,Black Friday -40%,386,Premium,-63
Aspirateur Dyson V15,Maison,Décathlon,1480.7797307194992,Aucune,160,Luxe,24
Canapé IKEA Ektorp,Alimentation,Apple,-12.396519741301994,Aucune,318,Standard,189
PlayStation 5,Maison,Adidas,-40.60044115525619,Aucune,309,Standard,483
Nike Air Max,Mode,Adidas,193.79543976080012,Aucune,725,Standard,987
Huile d'Olive Bio,Sport,Philips,47.64108050221694,Soldes -20%,338,Standard,406
Parfum Chanel N°5,Alimentation,Danone,-9.523585180384991,Aucune,338,Standard,230
Nike Air Max,Électronique,Nike,579.948442273759,Aucune,142,Premium,621
Chocolat Lindt,Alimentation,Terra Bio,-76.77654598529017,Soldes -20%,95,Premium,1967
Vélo Décathlon,Maison,Dyson,-81.65837755911994,Soldes -30%,391,Premium,178
Lampe Philips Hue,Maison,Sony,101.77630252473473,Aucune,-89,Première Commande,240
Vélo Décathlon,Électronique,Décathlon,51.19962194598897,Aucune,375,Premium,729
MacBook Air M3,Sport,Philips,460.2130233905764,Aucune,208,Standard,192
Café Arabica,Maison,Nike,24.327881440122088,Aucune,318,Luxe,2390
iPhone 15 Pro,Maison,Samsung,85.7092864752587,Soldes -30%,898,Luxe,804
Ballon Nike,Alimentation,Apple,559.3422263592246,Aucune,1012,Budget,872
Yaourt Nature,Mode,Chanel,-79.42432613004809,3 pour 2,98,Luxe,316
MacBook Air M3,Beauté,Dyson,19.959677536405817,Aucune,482,Luxe,561
Parfum Chanel N°5,Électronique,Apple,112.36508379007068,Soldes -30%,324,Budget,262
Zara Veste Hiver,Électronique,Nike,1099.914069202115,Aucune,490,Premium,503
Zara Veste Hiver,Mode,Décathlon,48.07379989660006,Black Friday -40%,484,Premium,478
Chocolat Lindt,Mode,Lindt,127.8044124035947,Aucune,391,Premium,832
Yaourt Nature,Beauté,Décathlon,291.6468024897722,Aucune,447,Premium,1082
iPhone 15 Pro,Sport,Nike,639.2343092556563,Aucune,256,Luxe,517
Zara Veste Hiver,Beauté,Zara,740.4894764822457,Aucune,504,Budget,31
Nike Air Max,Mode,Sony,-102.63654772583212,Aucune,246,Budget,698
Samsung Galaxy S24,Maison,IKEA,428.36838390287835,Soldes -20%,359,Budget,611
AirPods Pro,Sport,L'Oréal,469.16141276254666,Aucune,769,Luxe,556
iPhone 15 Pro,Mode,Adidas,247.32436563408191,Aucune,75,Standard,423
Parfum Chanel N°5,Mode,Apple,259.5552527017653,Aucune,785,Premium,953
Café Arabica,Mode,Décathlon,104.04583708038442,2ème à -50%,257,Standard,95
Ballon Nike,Alimentation,Sony,30.697926222135322,Aucune,371,Standard,517
Parfum Chanel N°5,Sport,Dyson,157.37371905188647,Aucune,150,Standard,476
Yaourt Nature,Mode,Apple,553.2129979687918,Aucune,104,Luxe,186
Yaourt Nature,Maison,Philips,453.5005701713769,Soldes -20%,361,Premium,1012
Zara Veste Hiver,Mode,Zara,-16.90513364995678,Aucune,110,Premium,916
Lampe Philips Hue,Maison,Samsung,-86.08811274643006,Soldes -20%,366,Luxe,337
Ballon Nike,Sport,IKEA,-96.04357454772506,Cyber Monday -35%,308,Luxe,2745
Samsung Galaxy S24,Maison,IKEA,872.0429866804234,Aucune,646,Première Commande,860
Samsung Galaxy S24,Électronique,Apple,129.6090384251842,Promo Flash -25%,1008,Budget,496
Parfum Chanel N°5,Mode,Samsung,317.69869419575787,Soldes -20%,495,Standard,809
Lampe Philips Hue,Sport,Décathlon,40.37712823374213,Aucune,489,Standard,323
Lampe Philips Hue,Maison,Samsung,418.17062178653873,2ème à -50%,199,Budget,458
Zara Veste Hiver,Sport,L'Oréal,36.87966214927195,Aucune,360,Standard,1880
Zara Veste Hiver,Alimentation,Zara,-92.666394350453,Cyber Monday -35%,315,Luxe,452
Samsung Galaxy S24,Électronique,Samsung,478.70259205999577,Aucune,89,Budget,519
Crème L'Oréal,Sport,IKEA,1036.5732333793226,Aucune,1001,Budget,864
Huile d'Olive Bio,Sport,Philips,0.2289278225389353,Aucune,158,Standard,206
Chocolat Lindt,Électronique,Nike,1.5672703098584293,Aucune,158,Première Commande,2581
MacBook Air M3,Alimentation,Lindt,-11.415414222980111,Promo Flash -25%,398,Premium,640
Adidas Survêtement,Électronique,Samsung,-86.43935691874663,Aucune,239,Budget,347
Chocolat Lindt,Mode,Philips,558.6370325216805,Aucune,1976,Luxe,367
AirPods Pro,Beauté,Nike,-15.963452347671662,Aucune,-80,Standard,332
Huile d'Olive Bio,Beauté,Samsung,-20.141675490108867,Aucune,196,Standard,252
Adidas Survêtement,Électronique,Apple,88.72653110313996,Soldes -30%,465,Standard,154
Zara Veste Hiver,Électronique,Sony,928.4045680154478,Aucune,300,Premium,303
Vélo Décathlon,Mode,Décathlon,-139.33360397346001,Aucune,752,Luxe,116
Adidas Survêtement,Alimentation,Lindt,-26.149357266061273,Cyber Monday -35%,131,Premium,327
Vélo Décathlon,Alimentation,Lavazza,1010.5184865601993,Aucune,488,Premium,109
Yaourt Nature,Mode,Sony,-57.40267678564628,Aucune,987,Première Commande,1139
Vélo Décathlon,Électronique,Philips,261.9210040236287,Aucune,5,Premium,722
Canapé IKEA Ektorp,Maison,Chanel,-268.63779761660254,Aucune,319,Première Commande,432
Parfum Chanel N°5,Maison,Danone,408.04964047379315,Aucune,289,Standard,323
PlayStation 5,Électronique,Philips,639.6761626244456,Soldes -50%,184,Standard,1179
Café Arabica,Maison,Zara,673.0169212102932,Aucune,475,Standard,290
Huile d'Olive Bio,Beauté,L'Oréal,88.49219388064438,Aucune,1139,Budget,589
Lampe Philips Hue,Alimentation,Décathlon,70.54051935219319,Soldes -20%,1958,Standard,616
Crème L'Oréal,Électronique,Lindt,891.8839671874402,Aucune,666,Premium,625
Vélo Décathlon,Sport,Zara,284.04940851586105,Soldes -20%,85,Budget,100
H&M T-Shirt,Électronique,H&M,-49.009242949838,Aucune,336,Premium,429
iPhone 15 Pro,Alimentation,Nike,-45.077343030415534,Promo Flash -25%,255,Budget,-36
Lampe Philips Hue,Sport,Terra Bio,-62.77020761127228,Soldes -20%,22,Standard,174
Aspirateur Dyson V15,Mode,IKEA,-73.66730342642171,Cyber Monday -35%,380,Standard,959
H&M T-Shirt,Électronique,Nike,203.91243091964833,Aucune,212,Premium,84
Adidas Survêtement,Alimentation,Adidas,-16.467087210722106,Soldes -20%,359,Standard,1020
Yaourt Nature,Maison,Sony,-87.39182212129779,Aucune,1114,Budget,935
Chocolat Lindt,Alimentation,Terra Bio,243.68968664230215,Promo Flash -25%,455,Premium,366
Samsung Galaxy S24,Mode,L'Oréal,712.4503532011317,Cyber Monday -35%,305,Premium,598
MacBook Air M3,Mode,Zara,-43.206665452531766,Aucune,943,Standard,408
MacBook Air M3,Mode,Chanel,1775.5008218793428,Aucune,138,Première Commande,28
MacBook Air M3,Mode,Danone,204.12466904958848,Aucune,480,Standard,292
Yaourt Nature,Alimentation,L'Oréal,34.52941885363266,Aucune,110,Premium,970
Lampe Philips Hue,Électronique,Décathlon,-23.46318474057597,3 pour 2,382,Standard,98
Samsung Galaxy S24,Mode,Sony,-33.668906562050665,Aucune,705,Budget,245
Zara Veste Hiver,Sport,Apple,625.1341535468348,Soldes -20%,212,Budget,14
Crème L'Oréal,Sport,Apple,108.93159982775782,Aucune,357,Standard,321
Lampe Philips Hue,Alimentation,Apple,7.4234113963152595,Aucune,296,Première Commande,194
Aspirateur Dyson V15,Beauté,Décathlon,471.07193180755934,Aucune,352,Standard,923
H&M T-Shirt,Alimentation,Samsung,21.169971610439845,Aucune,863,Premium,323
Lampe Philips Hue,Mode,Chanel,41.85621861814283,Aucune,691,Premium,462
Nike Air Max,Électronique,Lavazza,52.95598931062793,Aucune,1003,Budget,443
Yaourt Nature,Électronique,Nike,611.2928057643836,3 pour 2,263,Budget,553
AirPods Pro,Électronique,Apple,387.80375993298713,Aucune,495,Premium,295
Crème L'Oréal,Électronique,Samsung,111.43308156728995,Aucune,447,Budget,443
H&M T-Shirt,Maison,Apple,853.6647790855493,Aucune,86,Premium,755
Huile d'Olive Bio,Beauté,Lindt,275.7492024364648,Black Friday -40%,-125,Budget,58
MacBook Air M3,Alimentation,Philips,-98.01148489562041,Aucune,536,Première Commande,1008
Chocolat Lindt,Mode,Terra Bio,1362.8899578813746,Black Friday -40%,365,Premium,448
Ballon Nike,Mode,L'Oréal,529.3903720174391,Promo Flash -25%,513,Standard,857
PlayStation 5,Électronique,Décathlon,39.55694222257001,Aucune,898,Budget,386
Adidas Survêtement,Électronique,Lindt,343.0771041395599,Aucune,962,Premium,231
Café Arabica,Beauté,Apple,-66.55792651356892,Aucune,181,Standard,282
Adidas Survêtement,Beauté,Adidas,1.5892755257790299,Aucune,370,Standard,513
Vélo Décathlon,Électronique,Chanel,913.391605589466,Aucune,332,Premium,1032
Parfum Chanel N°5,Sport,Nike,68.6815812774212,Aucune,274,Premium,116
Aspirateur Dyson V15,Maison,Apple,554.7947669973742,Aucune,1385,Budget,760
MacBook Air M3,Alimentation,Apple,47.096541803022234,Aucune,-41,Budget,395
Vélo Décathlon,Alimentation,Sony,116.10985673077363,2ème à -50%,167,Budget,777
Crème L'Oréal,Mode,Lavazza,188.91102696948192,Aucune,377,Budget,579
Chocolat Lindt,Sport,H&M,8.810426296457045,Aucune,515,Budget,354
AirPods Pro,Mode,Décathlon,448.26926765639394,Aucune,2023,Standard,374
Parfum Chanel N°5,Électronique,Adidas,-39.82527300618045,Cyber Monday -35%,447,Premium,150
Ballon Nike,Sport,L'Oréal,-60.380591332529775,Aucune,325,Premium,713
Lampe Philips Hue,Sport,L'Oréal,183.60844178055572,Aucune,88,Budget,220
Ballon Nike,Mode,Samsung,825.5377804097074,Promo Flash -25%,1651,Luxe,423
PlayStation 5,Mode,Sony,486.25807931615026,Soldes -30%,420,Standard,698
Aspirateur Dyson V15,Alimentation,Apple,-8.429904787835824,Aucune,207,Budget,1045
Ballon Nike,Sport,Apple,145.39184430616467,Aucune,421,Premium,220
Adidas Survêtement,Électronique,Philips,-82.92073042806399,Aucune,312,Budget,415
Yaourt Nature,Électronique,Nike,448.68461483882646,Black Friday -40%,1605,Budget,183
Samsung Galaxy S24,Maison,H&M,198.70724990639945,Aucune,305,Budget,1305
Nike Air Max,Mode,Sony,904.4843346091878,Aucune,452,Standard,374
AirPods Pro,Mode,Adidas,205.08287343565675,Aucune,288,Standard,425
iPhone 15 Pro,Mode,Dyson,-121.36042308056227,Aucune,364,Luxe,277
Ballon Nike,Alimentation,Dyson,931.3667469040693,3 pour 2,483,Budget,766
Zara Veste Hiver,Sport,Décathlon,-24.35114711540139,Aucune,-28,Luxe,337
Samsung Galaxy S24,Beauté,Lavazza,-5.916600151633958,Aucune,7,Standard,782
iPhone 15 Pro,Maison,Terra Bio,-40.259354110006186,Aucune,324,Premium,151
MacBook Air M3,Sport,Lavazza,770.7932558005813,Aucune,370,Luxe,2224
Ballon Nike,Mode,Lindt,229.79202642761896,Aucune,925,Budget,699
Parfum Chanel N°5,Alimentation,Décathlon,-86.59092774261214,Aucune,901,Budget,711
Nike Air Max,Électronique,Chanel,-103.33385275106926,Aucune,254,Budget,394
H&M T-Shirt,Maison,Nike,7.398716372606657,Aucune,445,Luxe,237
PlayStation 5,Électronique,Décathlon,101.79100916728243,Aucune,457,Standard,609
Samsung Galaxy S24,Sport,Apple,32.494758272767186,Soldes -50%,29,Standard,-21
Yaourt Nature,Mode,Philips,1114.143629472062,Aucune,163,Luxe,2841
Canapé IKEA Ektorp,Sport,Adidas,-70.05891211042619,Aucune,333,Standard,225
Chocolat Lindt,Électronique,Nike,172.34129022905648,Aucune,496,Premium,355
Ballon Nike,Mode,H&M,200.3588885795369,Aucune,51,Standard,239
Parfum Chanel N°5,Mode,Samsung,323.63396693878855,Soldes -30%,-13,Standard,127
Yaourt Nature,Mode,Apple,-91.63946982936017,Promo Flash -25%,355,Budget,2045
Zara Veste Hiver,Alimentation,Chanel,840.0916426202107,Aucune,675,Premium,268
Crème L'Oréal,Mode,Zara,168.19938597481718,Aucune,178,Budget,109
Ballon Nike,Maison,Lavazza,677.436747847031,Soldes -20%,223,Standard,152
Nike Air Max,Alimentation,H&M,452.0780350171001,Soldes -30%,417,Première Commande,272
Yaourt Nature,Mode,Adidas,644.6206885373506,Black Friday -40%,726,Standard,262
Yaourt Nature,Électronique,Philips,-29.231220316856067,Soldes -30%,36,Standard,226
Huile d'Olive Bio,Sport,Lindt,-41.10682683124688,Aucune,104,Standard,505
MacBook Air M3,Sport,Décathlon,91.72579486560107,Aucune,235,Budget,83
Canapé IKEA Ektorp,Électronique,Nike,-68.85747149807806,Soldes -30%,2448,Standard,1108
Parfum Chanel N°5,Maison,Nike,677.064743814087,Cyber Monday -35%,315,Premium,1213
Ballon Nike,Électronique,Apple,-44.61355149618271,Aucune,67,Budget,1115
Lampe Philips Hue,Alimentation,Apple,67.50426158873302,Aucune,258,Luxe,310
Vélo Décathlon,Électronique,Décathlon,1428.459069445197,Cyber Monday -35%,411,Premium,356
Samsung Galaxy S24,Électronique,Danone,-9.466420100549847,Soldes -30%,365,Premium,343
H&M T-Shirt,Maison,Danone,331.6605215216359,Aucune,257,Standard,2345
Samsung Galaxy S24,Électronique,IKEA,141.18025039312693,Soldes -30%,476,Budget,325
H&M T-Shirt,Électronique,IKEA,-37.946459063904854,Aucune,950,Standard,253
Nike Air Max,Électronique,Nike,79.7529557606507,Soldes -30%,507,Standard,319
Nike Air Max,Électronique,IKEA,47.60984032233009,Aucune,565,Standard,281
PlayStation 5,Beauté,IKEA,369.15972473616927,Aucune,334,Premium,495
Zara Veste Hiver,Sport,Lavazza,24.978040022959647,Aucune,612,Budget,508
Chocolat Lindt,Maison,Nike,157.3084858499895,Aucune,57,Première Commande,858
Parfum Chanel N°5,Sport,L'Oréal,167.98656523777277,Aucune,1112,Budget,266
Vélo Décathlon,Alimentation,Apple,262.5276859569147,Aucune,379,Standard,2316
Adidas Survêtement,Mode,Adidas,21.017652451714607,Aucune,72,Budget,242
Parfum Chanel N°5,Alimentation,Danone,72.84125561976944,Aucune,312,Premium,284
Ballon Nike,Alimentation,Terra Bio,104.75179747866812,Aucune,391,Premium,1017
Vélo Décathlon,Mode,Chanel,-70.75814299743466,Soldes -20%,407,Standard,521
H&M T-Shirt,Mode,Nike,-142.69354068484512,Aucune,514,Premium,440
Vélo Décathlon,Sport,Apple,116.37977118403968,Soldes -20%,301,Standard,138
Adidas Survêtement,Mode,Samsung,207.92193301100542,Aucune,448,Standard,1017
Yaourt Nature,Alimentation,Terra Bio,-128.34664830408641,Aucune,348,Luxe,464
AirPods Pro,Électronique,Décathlon,158.77836598642364,Aucune,228,Luxe,920
Parfum Chanel N°5,Alimentation,Nike,400.29615830422375,Soldes -20%,290,Luxe,2129
Aspirateur Dyson V15,Alimentation,H&M,81.76361638614787,Soldes -20%,-78,Standard,857
Vélo Décathlon,Mode,Nike,158.15800218307686,Aucune,493,Première Commande,336
Ballon Nike,Alimentation,Chanel,750.1745260312698,Aucune,886,Premium,957
H&M T-Shirt,Alimentation,Sony,-64.75440648688237,Aucune,55,Première Commande,559
