produit,categorie,marque,prix_unitaire,promotion,volume_ventes,segment_client,canal_vente
AirPods Pro,Alimentation,IKEA,121.53791315205939,Aucune,125,Standard,286
Parfum Chanel N°5,Mode,Lavazza,157.04691405396477,3 pour 2,83,Budget,502
MacBook Air M3,Beauté,Danone,-18.94601796553691,Cyber Monday -35%,258,Premium,412
Vélo Décathlon,Alimentation,Apple,24.53259366833624,Soldes -20%,327,Standard,72
Chocolat Lindt,Mode,Apple,651.9212479350415,Aucune,214,Standard,2353
Parfum Chanel N°5,Mode,Dyson,890.639146354868,Aucune,1458,Budget,780
Lampe Philips Hue,Mode,Nike,974.1516163866759,Aucune,1104,Standard,241
AirPods Pro,Électronique,L'Oréal,-19.054521017733393,Aucune,606,Premium,401
Zara Veste Hiver,Mode,Lindt,835.6917185290004,Aucune,152,Luxe,121
Aspirateur Dyson V15,Électronique,Nike,328.51293025966436,Aucune,856,Budget,1001
Nike Air Max,Alimentation,Samsung,764.7650986468345,2ème à -50%,364,Premium,1070
Café Arabica,Électronique,Lavazza,-17.23136820590375,Cyber Monday -35%,848,Premium,183
Crème L'Oréal,Électronique,Décathlon,46.146899191629664,Aucune,352,Premium,2215
Vélo Décathlon,Mode,Samsung,-24.511235750758374,Aucune,548,Premium,497
Chocolat Lindt,Mode,Chanel,21.187843607677745,Aucune,2681,Standard,421
Canapé IKEA Ektorp,Mode,Lindt,343.095012868494,Aucune,235,Standard,338
Adidas Survêtement,Électronique,Nike,44.23383889862123,Soldes -50%,492,Luxe,260
Huile d'Olive Bio,Alimentation,Nike,443.1878057383508,Aucune,710,Budget,347
PlayStation 5,Beauté,Nike,537.9931297248208,Aucune,-53,Standard,222
Canapé IKEA Ektorp,Sport,L'Oréal,13.783097683108167,Aucune,235,Budget,442
Canapé IKEA Ektorp,Maison,Dyson,23.34622567557983,Aucune,226,Standard,887
Lampe Philips Hue,Électronique,Adidas,11.690162714859241,Aucune,82,Budget,3119
Zara Veste Hiver,Alimentation,Lindt,28.96656575154328,Soldes -20%,588,Budget,594
Parfum Chanel N°5,Beauté,Apple,-110.24717927868079,Cyber Monday -35%,307,Premium,857
Lampe Philips Hue,Alimentation,Nike,583.7041542321267,Aucune,303,Standard,188
Parfum Chanel N°5,Mode,Sony,46.71982995726329,Aucune,301,Standard,436
H&M T-Shirt,Mode,Samsung,-101.4456718684325,Aucune,969,Standard,797
Canapé IKEA Ektorp,Mode,Terra Bio,160.9975164464613,Aucune,50,Budget,360
Yaourt Nature,Sport,Chanel,-18.028515407828607,Aucune,451,Budget,336
Vélo Décathlon,Mode,Nike,758.1025365889566,Aucune,1332,Budget,1638
Nike Air Max,Beauté,Lindt,114.74157575580739,2ème à -50%,55,Standard,32
Huile d'Olive Bio,Électronique,H&M,1445.7284234890863,Aucune,462,Première Commande,283
Vélo Décathlon,Beauté,Décathlon,-90.2056602381461,Soldes -50%,407,Premium,514
PlayStation 5,Mode,Sony,-17.177614652634944,2ème à -50%,458,Standard,366
Adidas Survêtement,Sport,Dyson,84.49682417309302,Aucune,108,Luxe,780
Canapé IKEA Ektorp,Sport,Apple,30.441253134469285,Aucune,521,Standard,533
Parfum Chanel N°5,Sport,Samsung,583.6503746103461,Aucune,92,Budget,870
Nike Air Max,Électronique,Apple,57.357968015158825,Aucune,503,Première Commande,390
Nike Air Max,Mode,Terra Bio,-82.40079176950374,Soldes -20%,330,Standard,232
H&M T-Shirt,Alimentation,Lindt,-94.41684863164622,Soldes -30%,418,Budget,467
Huile d'Olive Bio,Alimentation,Zara,515.3904032855971,Promo Flash -25%,360,Premium,1631
Aspirateur Dyson V15,Sport,Décathlon,289.0237361625005,Aucune,313,Budget,400
PlayStation 5,Maison,Dyson,1229.9323609401195,Aucune,357,Luxe,808
Lampe Philips Hue,Mode,Apple,-87.77500289907101,Soldes -30%,894,Premium,2233
Aspirateur Dyson V15,Maison,Nike,-102.1624665872782,Aucune,1077,Première Commande,682
Yaourt Nature,Alimentation,Apple,808.8012323067394,Soldes -30%,2302,Standard,354
Lampe Philips Hue,Mode,IKEA,987.2272611851124,Promo Flash -25%,323,Première Commande,649
Parfum Chanel N°5,Beauté,Chanel,1024.1485617974347,Aucune,193,Premium,206
Aspirateur Dyson V15,Électronique,Apple,1161.161299754987,Aucune,374,Budget,331
Chocolat Lindt,Mode,Sony,126.251899995104,Soldes -50%,376,Premium,452
Yaourt Nature,Électronique,Apple,928.6830379173007,Aucune,545,Standard,451
Lampe Philips Hue,Maison,IKEA,-74.63838029922577,3 pour 2,291,Premium,284
Parfum Chanel N°5,Alimentation,Samsung,888.666367921046,Aucune,442,Première Commande,776
Ballon Nike,Mode,Samsung,-37.596657624971485,Promo Flash -25%,285,Budget,310
PlayStation 5,Maison,Dyson,796.3886739768077,Aucune,1103,Premium,611
Aspirateur Dyson V15,Électronique,Apple,169.83209634999827,Soldes -30%,100,Budget,620
Parfum Chanel N°5,Maison,Décathlon,-145.11805075223748,Soldes -20%,241,Standard,188
Huile d'Olive Bio,Alimentation,H&M,354.8977917787843,Promo Flash -25%,383,Budget,322
Adidas Survêtement,Électronique,IKEA,2.3349829597917946,Promo Flash -25%,713,Premium,570
Huile d'Olive Bio,Mode,Nike,1.5409529027053708,Cyber Monday -35%,345,Premium,500
Vélo Décathlon,Alimentation,Lavazza,-26.665136063195476,Promo Flash -25%,583,Luxe,275
Zara Veste Hiver,Beauté,Nike,28.26039350846473,Aucune,420,Luxe,624
Adidas Survêtement,Électronique,Apple,400.42969304593475,Aucune,566,Standard,463
Adidas Survêtement,Beauté,Nike,791.7384887457024,Aucune,456,Budget,977
Vélo Décathlon,Alimentation,Nike,565.6297507852411,Aucune,423,Premium,951
Canapé IKEA Ektorp,Maison,Décathlon,30.667873415947813,Aucune,258,Standard,208
Ballon Nike,Mode,Sony,156.84256931059812,Aucune,279,Premium,445
Chocolat Lindt,Sport,IKEA,31.235412499417492,Aucune,238,Budget,1073
Vélo Décathlon,Mode,Lindt,219.0078373717544,Aucune,436,Standard,681
Vélo Décathlon,Électronique,Philips,-42.85257650725586,Aucune,316,Premium,804
Ballon Nike,Mode,Apple,503.1130515719344,Aucune,109,Premium,351
Vélo Décathlon,Maison,Zara,37.136541846024656,Soldes -30%,961,Premium,686
Café Arabica,Beauté,IKEA,7.324781651701244,Aucune,470,Premium,450
Chocolat Lindt,Mode,Zara,586.654373805213,Soldes -50%,449,Budget,152
AirPods Pro,Alimentation,Samsung,322.5686228642478,Aucune,359,Première Commande,211
Adidas Survêtement,Maison,IKEA,-127.10545535410796,Aucune,1126,Luxe,887
Adidas Survêtement,Mode,Nike,583.1822040481383,Soldes -50%,663,Premium,419
Parfum Chanel N°5,Beauté,Chanel,40.252007745690214,2ème à -50%,159,Standard,167
Aspirateur Dyson V15,Alimentation,L'Oréal,293.1773019557133,Aucune,416,Standard,537
Canapé IKEA Ektorp,Beauté,Apple,786.3544540141827,Aucune,1117,Premium,352
Aspirateur Dyson V15,Maison,Adidas,214.42523782760392,Aucune,6,Standard,254
Samsung Galaxy S24,Électronique,Nike,-152.18406006264087,Aucune,345,Première Commande,354
Ballon Nike,Maison,Zara,-49.203380821312024,Aucune,-38,Premium,125
H&M T-Shirt,Sport,Sony,603.8711823330223,Aucune,405,Budget,885
AirPods Pro,Électronique,Terra Bio,439.1875693217744,Aucune,297,Premium,428
Chocolat Lindt,Mode,Sony,-75.65316672565649,Soldes -30%,197,Premium,261
Samsung Galaxy S24,Électronique,Lavazza,-141.79380737812807,Aucune,939,Premium,332
Chocolat Lindt,Sport,Nike,-101.52119863712443,Aucune,455,Premium,739
Parfum Chanel N°5,Mode,Sony,17.324022901871633,Aucune,290,Premium,394
Ballon Nike,Beauté,Dyson,-77.3259699232704,Aucune,237,Standard,243
H&M T-Shirt,Maison,Nike,-13.228778154549225,2ème à -50%,126,Premium,269
H&M T-Shirt,Alimentation,Philips,-28.38353850205162,Aucune,896,Standard,416
Crème L'Oréal,Sport,Lindt,-22.85228191355195,Aucune,-26,Luxe,473
MacBook Air M3,Sport,Lavazza,94.10603528652139,Aucune,211,Premium,393
H&M T-Shirt,Sport,Zara,-6.160918958953857,Aucune,108,Budget,318
Canapé IKEA Ektorp,Maison,Apple,465.02685614680706,Aucune,338,Luxe,349
Café Arabica,Maison,Samsung,389.01917760706266,3 pour 2,801,Budget,614
Parfum Chanel N°5,Mode,Dyson,1177.3494069251751,Aucune,435,Budget,838
Parfum Chanel N°5,Mode,Adidas,122.87155408221909,Aucune,245,Premium,617
AirPods Pro,Mode,Zara,1406.673356778413,Black Friday -40%,76,Premium,215
Canapé IKEA Ektorp,Maison,Adidas,-17.637677511535458,Promo Flash -25%,246,Standard,345
Samsung Galaxy S24,Alimentation,Décathlon,-63.940790415581574,Soldes -30%,525,Standard,462
MacBook Air M3,Mode,Danone,132.52312039846112,Aucune,353,Premium,724
Aspirateur Dyson V15,Alimentation,Lavazza,114.51398310960394,Aucune,77,Budget,394
Nike Air Max,Mode,Lindt,1304.3211904604582,Aucune,234,Première Commande,603
Vélo Décathlon,Électronique,Nike,1139.5512133252407,Aucune,276,Luxe,410
PlayStation 5,Beauté,Philips,74.39602858884048,Aucune,202,Standard,457
Crème L'Oréal,Mode,H&M,-110.4087425739084,Soldes -30%,319,Budget,1094
Zara Veste Hiver,Mode,Lindt,1.0952699715852177,Soldes -20%,1063,Premium,191
MacBook Air M3,Électronique,Sony,602.5025550574287,Soldes -30%,988,Luxe,913
Yaourt Nature,Alimentation,Danone,-77.79201746700677,Aucune,221,Premium,306
Zara Veste Hiver,Alimentation,Samsung,-29.55751082307846,Aucune,272,Premium,197
Canapé IKEA Ektorp,Électronique,Danone,-99.43793261212255,Aucune,412,Premium,1145
Zara Veste Hiver,Électronique,Adidas,1428.8445958142638,Aucune,630,Premium,788
Aspirateur Dyson V15,Mode,Apple,17.144034611954652,Aucune,-23,Budget,106
Zara Veste Hiver,Mode,Nike,-76.45746128902462,Aucune,518,Premium,457
Nike Air Max,Sport,Terra Bio,173.79694347588068,Aucune,541,Standard,299
H&M T-Shirt,Alimentation,Zara,509.46485197076964,Soldes -20%,1319,Luxe,2341
Aspirateur Dyson V15,Mode,Apple,-1.2328492991481923,Aucune,1293,Budget,944
Yaourt Nature,Mode,Apple,-67.23460683210118,Soldes -20%,54,Standard,327
Nike Air Max,Mode,Danone,557.101637276686,Promo Flash -25%,172,Premium,295
MacBook Air M3,Électronique,Chanel,-23.894607826353166,Aucune,753,Premium,290
Adidas Survêtement,Sport,Lindt,96.61744707572515,Soldes -20%,335,Budget,197
Aspirateur Dyson V15,Sport,L'Oréal,710.8156393382237,Promo Flash -25%,905,Luxe,4776
Nike Air Max,Électronique,Terra Bio,172.68406993790077,3 pour 2,368,Luxe,503
MacBook Air M3,Sport,Apple,-47.921692300183864,Aucune,38,Standard,688
Samsung Galaxy S24,Maison,Apple,59.10915632956767,Aucune,390,Luxe,879
PlayStation 5,Maison,Danone,278.1341140145466,Aucune,783,Premium,228
Huile d'Olive Bio,Beauté,Philips,130.626339659044,Aucune,-109,Budget,148
Parfum Chanel N°5,Électronique,H&M,-104.05518152628812,Aucune,559,Première Commande,1134
Samsung Galaxy S24,Beauté,Adidas,-53.05890106288372,Aucune,119,Standard,586
Ballon Nike,Alimentation,Zara,75.38133516334415,Aucune,282,Budget,231
Ballon Nike,Mode,Chanel,-23.584637623027206,Aucune,507,Standard,486
H&M T-Shirt,Alimentation,Philips,318.29936257640014,Aucune,245,Luxe,929
Vélo Décathlon,Alimentation,Samsung,-83.22138496287894,Aucune,264,Luxe,728
Chocolat Lindt,Mode,Dyson,559.0535832911697,Aucune,117,Standard,706
Canapé IKEA Ektorp,Alimentation,Lindt,-48.87749199483052,3 pour 2,204,Standard,176
AirPods Pro,Maison,IKEA,14.865972833831165,Aucune,466,Premium,739
Canapé IKEA Ektorp,Sport,Samsung,387.0884241239832,Aucune,734,Luxe,6
Zara Veste Hiver,Électronique,Samsung,542.236413021851,Aucune,584,Premium,418
Yaourt Nature,Alimentation,Chanel,25.06313824773332,Aucune,274,Premium,324
Huile d'Olive Bio,Alimentation,Chanel,-27.139129162354124,Aucune,-83,Luxe,224
AirPods Pro,Beauté,Terra Bio,251.92722487043778,Cyber Monday -35%,487,Premium,434
Nike Air Max,Mode,Lindt,593.3166828138161,Soldes -30%,413,Standard,1954
Café Arabica,Alimentation,Nike,37.54930629701066,Aucune,43,Standard,1663
Adidas Survêtement,Alimentation,IKEA,-469.42925005354147,Soldes -20%,279,Premium,1061
Nike Air Max,Mode,IKEA,413.7925525743083,Aucune,481,Luxe,341
Parfum Chanel N°5,Électronique,Nike,139.09116550513397,2ème à -50%,1026,Budget,1127
Aspirateur Dyson V15,Mode,Décathlon,385.24303128209965,Aucune,754,Premium,1053
Canapé IKEA Ektorp,Électronique,Lindt,287.16518160436135,Aucune,1119,Standard,495
Chocolat Lindt,Mode,IKEA,176.617457230156,Aucune,328,Première Commande,232
Nike Air Max,Mode,Adidas,77.10634338178674,3 pour 2,405,Premium,835
Vélo Décathlon,Sport,Adidas,5.496348335738013,Aucune,569,Budget,1191
Yaourt Nature,Mode,Décathlon,3.9459938438166304,Aucune,60,Standard,299
MacBook Air M3,Mode,Apple,55.3488113466079,Aucune,186,Luxe,3350
Huile d'Olive Bio,Électronique,Philips,-81.04298218624837,Aucune,2077,Budget,876
Canapé IKEA Ektorp,Beauté,IKEA,-6.8180795394048275,Aucune,-59,Standard,389
Café Arabica,Alimentation,Danone,532.2165051112036,Aucune,512,Luxe,739
Canapé IKEA Ektorp,Électronique,Adidas,941.9449545212705,Black Friday -40%,347,Standard,128
Aspirateur Dyson V15,Mode,Lavazza,40.40607754402981,Cyber Monday -35%,496,Budget,498
PlayStation 5,Beauté,Apple,-102.0022128780551,Aucune,62,Premium,582
Lampe Philips Hue,Mode,Lindt,257.9697532458065,Aucune,58,Standard,48
Parfum Chanel N°5,Électronique,Terra Bio,-48.99513295131533,Aucune,312,Budget,434
Nike Air Max,Mode,Décathlon,-31.419786141177028,Soldes -30%,1093,Standard,370
Adidas Survêtement,Mode,Philips,1090.9606790254913,Aucune,419,Premium,748
Crème L'Oréal,Mode,Adidas,70.87853835660295,Aucune,361,Luxe,242
Crème L'Oréal,Sport,Danone,1168.6542120809481,Soldes -30%,174,Budget,143
Crème L'Oréal,Mode,Lindt,65.450214464525,Cyber Monday -35%,2478,Première Commande,319
Huile d'Olive Bio,Alimentation,Apple,577.6183343901578,Aucune,47,Budget,349
Zara Veste Hiver,Électronique,L'Oréal,91.00847396384279,Aucune,529,Budget,436
iPhone 15 Pro,Beauté,IKEA,-111.46982176615398,Aucune,491,Premium,1096
Ballon Nike,Électronique,L'Oréal,11.288677497189688,Aucune,874,Budget,251
Zara Veste Hiver,Électronique,Adidas,342.849537942946,Aucune,513,Premium,681
PlayStation 5,Sport,Apple,-33.50056545769684,Aucune,261,Budget,268
Lampe Philips Hue,Alimentation,Philips,-185.18318955949445,Black Friday -40%,444,Première Commande,149
Lampe Philips Hue,Électronique,Sony,-12.319930969887473,Aucune,502,Budget,2012
Vélo Décathlon,Beauté,H&M,502.9263933932526,Aucune,740,Standard,678
Aspirateur Dyson V15,Alimentation,Samsung,70.04431006188675,Aucune,356,Luxe,438
Vélo Décathlon,Mode,Terra Bio,155.76560432340284,2ème à -50%,422,Luxe,509
Nike Air Max,Électronique,Nike,-83.67134398215819,Aucune,987,Premium,1254
Vélo Décathlon,Maison,L'Oréal,-32.82256184556174,Soldes -30%,787,Standard,1000
Vélo Décathlon,Mode,Danone,299.379465834464,Aucune,202,Budget,247
MacBook Air M3,Électronique,Décathlon,579.4193796809066,Aucune,282,Standard,229
MacBook Air M3,Alimentation,IKEA,-67.99067963203986,Aucune,698,Budget,899
Vélo Décathlon,Maison,Chanel,-231.52364821362204,Aucune,393,Premium,629
AirPods Pro,Mode,H&M,633.6060345575988,Aucune,365,Première Commande,113
Samsung Galaxy S24,Alimentation,Décathlon,161.3145674738314,Promo Flash -25%,440,Premium,353
PlayStation 5,Alimentation,Lindt,672.0264114488205,Soldes -30%,750,Standard,1386
Zara Veste Hiver,Mode,Adidas,356.45472234363575,Aucune,503,Luxe,805
Parfum Chanel N°5,Électronique,Philips,129.87355829070685,Aucune,1139,Premium,190
iPhone 15 Pro,Mode,Apple,-30.2642690783817,Aucune,319,Premium,383
Café Arabica,Électronique,Décathlon,645.3181256224545,Soldes -30%,467,Budget,380
AirPods Pro,Électronique,Dyson,465.7606310786732,Soldes -50%,1019,Standard,385
Yaourt Nature,Mode,Apple,15.680624525315306,Promo Flash -25%,113,Premium,676
Café Arabica,Électronique,Apple,55.68699737439141,Aucune,710,Premium,278
Yaourt Nature,Sport,Apple,220.89813431211678,Aucune,142,Standard,206
Vélo Décathlon,Maison,Adidas,-156.28002130252804,Aucune,371,Budget,425
Café Arabica,Sport,Adidas,-3.5420015826651507,Aucune,233,Standard,1566
AirPods Pro,Alimentation,IKEA,-83.85401950000278,Aucune,-86,Première Commande,116
Adidas Survêtement,Sport,Décathlon,189.05719015093067,Aucune,348,Standard,169
Yaourt Nature,Électronique,Adidas,70.30814762209614,Aucune,907,Première Commande,3009
Chocolat Lindt,Beauté,Sony,511.8194707870738,Soldes -20%,1040,Première Commande,206
Lampe Philips Hue,Électronique,Philips,428.4949787884957,Cyber Monday -35%,504,Luxe,135
Chocolat Lindt,Maison,Apple,-103.95896374099948,Aucune,107,Budget,222
Huile d'Olive Bio,Beauté,Décathlon,320.1579157642783,Aucune,301,Première Commande,2144
Lampe Philips Hue,Maison,Chanel,-20.435018538084194,Aucune,461,Standard,911
MacBook Air M3,Électronique,Lindt,882.8637637964287,Aucune,298,Premium,950
Parfum Chanel N°5,Maison,Apple,374.04832456648694,Aucune,311,Premium,72
Samsung Galaxy S24,Électronique,Dyson,1004.9769516318756,Soldes -20%,712,Budget,952
H&M T-Shirt,Mode,Nike,-83.89250927295046,Aucune,255,Standard,41
AirPods Pro,Maison,Décathlon,671.668257305425,Aucune,885,Première Commande,515
Canapé IKEA Ektorp,Maison,Adidas,1471.4059742979725,Aucune,300,Standard,329
Canapé IKEA Ektorp,Mode,Lindt,39.64107830870479,Aucune,890,Standard,252
Canapé IKEA Ektorp,Alimentation,Terra Bio,432.5233239910749,Aucune,220,Premium,925
Adidas Survêtement,Sport,Chanel,168.5148583248726,Aucune,54,Premium,445
Café Arabica,Électronique,Samsung,-16.80594534061793,Aucune,394,Premium,962
Vélo Décathlon,Électronique,Apple,-138.9869707959818,Aucune,-35,Budget,489
PlayStation 5,Électronique,Nike,-125.55887781146765,Aucune,2325,Première Commande,419
AirPods Pro,Mode,Danone,404.6131536124526,Aucune,2266,Standard,188
Samsung Galaxy S24,Sport,Chanel,-177.87943896300743,Aucune,375,Budget,433
Vélo Décathlon,Mode,Sony,35.52350468029328,Promo Flash -25%,442,Premium,1583
Chocolat Lindt,Mode,Nike,813.1473497530537,Aucune,289,Premium,57
Zara Veste Hiver,Beauté,Décathlon,368.7563811205711,Aucune,25,Budget,219
Nike Air Max,Mode,Adidas,1417.7955947074483,Soldes -20%,77,Première Commande,70
Vélo Décathlon,Électronique,Sony,-205.14763151948245,Aucune,961,Premium,1055
Parfum Chanel N°5,Mode,Adidas,1350.4206196041423,Soldes -50%,305,Luxe,1441
Canapé IKEA Ektorp,Alimentation,Terra Bio,414.02490239545557,Soldes -30%,101,Budget,886
Parfum Chanel N°5,Sport,Apple,-28.11030823886037,Promo Flash -25%,304,Premium,1225
Adidas Survêtement,Maison,L'Oréal,89.9763948755762,Aucune,854,Première Commande,683
MacBook Air M3,Électronique,Apple,714.3743577498574,Soldes -30%,2505,Premium,179
MacBook Air M3,Sport,Sony,462.6094320620781,Aucune,213,Luxe,508
Yaourt Nature,Mode,Philips,348.61668579423065,Black Friday -40%,326,Standard,198
Parfum Chanel N°5,Alimentation,Philips,-105.70217851312574,Aucune,347,Premium,2345
Parfum Chanel N°5,Mode,Apple,31.279507855903095,Aucune,922,Standard,460
Lampe Philips Hue,Sport,IKEA,-46.96134757175686,Aucune,102,Luxe,860
Aspirateur Dyson V15,Mode,Adidas,290.43463202807504,Aucune,408,Standard,995
Vélo Décathlon,Sport,H&M,370.87698266812896,Aucune,788,Luxe,730
Samsung Galaxy S24,Électronique,Apple,491.3795103717197,Soldes -30%,264,Standard,439
Yaourt Nature,Sport,Dyson,966.8828984144483,Aucune,296,Luxe,408
Parfum Chanel N°5,Électronique,Philips,-71.02293248360532,Aucune,528,Budget,849
Café Arabica,Mode,Zara,-114.45637854513672,Soldes -50%,1040,Budget,223
Ballon Nike,Beauté,Zara,-19.246149766442485,Soldes -30%,-44,Standard,272
H&M T-Shirt,Alimentation,Apple,33.45256778607677,Aucune,754,Luxe,415
Crème L'Oréal,Beauté,Nike,-51.63841843512722,Aucune,38,Budget,163
H&M T-Shirt,Mode,Samsung,62.80694903755638,Soldes -20%,138,Standard,404
Nike Air Max,Alimentation,Zara,1.6985131566797165,Soldes -30%,320,Premium,126
Samsung Galaxy S24,Beauté,Danone,31.88712962529626,Soldes -30%,151,Standard,38
Chocolat Lindt,Maison,Zara,80.60346816394855,Soldes -50%,392,Premium,219
Chocolat Lindt,Beauté,Philips,4.882567845851156,Aucune,129,Budget,400
iPhone 15 Pro,Mode,Lindt,-59.85635674140792,3 pour 2,799,Luxe,1072
Vélo Décathlon,Électronique,Lindt,-40.76320907154478,Cyber Monday -35%,681,Luxe,292
iPhone 15 Pro,Beauté,Décathlon,476.9235764827359,Aucune,64,Standard,509
Café Arabica,Alimentation,Décathlon,-54.628940613339154,Aucune,958,Premium,800
Vélo Décathlon,Sport,Danone,175.3142215193111,Aucune,-30,Budget,47
Vélo Décathlon,Alimentation,Apple,391.34387251008536,Aucune,257,Standard,499
Ballon Nike,Mode,Apple,553.8257557735192,Soldes -20%,484,Budget,860
MacBook Air M3,Sport,Apple,104.0431427069309,Aucune,504,Luxe,815
Samsung Galaxy S24,Sport,Philips,240.59090282064358,Aucune,371,Luxe,463
Aspirateur Dyson V15,Mode,Sony,-43.60107644083703,Aucune,349,Premium,359
Samsung Galaxy S24,Électronique,Lindt,-46.931590256158785,Soldes -50%,561,Luxe,503
Adidas Survêtement,Sport,Dyson,395.39849010916936,Aucune,440,Budget,399
AirPods Pro,Maison,Nike,-113.3591407977303,Aucune,1600,Budget,1756
Huile d'Olive Bio,Beauté,Adidas,-96.5968801370891,Aucune,440,Premium,1089
Lampe Philips Hue,Maison,Zara,1478.6655633105677,Aucune,670,Budget,807
Zara Veste Hiver,Électronique,Lindt,1017.7475895366546,Aucune,885,Budget,161
Huile d'Olive Bio,Maison,Décathlon,181.28680885150507,2ème à -50%,998,Premium,354
Vélo Décathlon,Sport,Apple,-98.8938939889845,Aucune,969,Budget,1043
iPhone 15 Pro,Mode,Philips,65.94540766334823,Aucune,244,Standard,1102
Café Arabica,Beauté,L'Oréal,66.58145790371728,Aucune,29,Standard,703
Lampe Philips Hue,Maison,Dyson,-44.62310927303069,Aucune,209,Standard,1236
MacBook Air M3,Mode,Sony,350.5332907435512,Aucune,354,Premium,1328
Lampe Philips Hue,Beauté,Danone,-114.74855652388422,Promo Flash -25%,512,Budget,140
Café Arabica,Mode,Apple,282.2217700298704,2ème à -50%,406,Budget,303
Adidas Survêtement,Maison,Adidas,-57.045005737475705,Aucune,209,Premium,163
Vélo Décathlon,Maison,Adidas,-64.3280316956353,Aucune,2598,Premium,627
H&M T-Shirt,Mode,Lindt,149.99345440287232,Aucune,301,Standard,395
Ballon Nike,Maison,Philips,335.9595934391318,Aucune,287,Budget,220
AirPods Pro,Électronique,IKEA,696.0784461550709,Aucune,321,Première Commande,216
iPhone 15 Pro,Alimentation,Terra Bio,-101.90377382922935,Aucune,142,Premium,500
Vélo Décathlon,Mode,Samsung,-61.40588311276764,Soldes -20%,25,Premium,225
Parfum Chanel N°5,Électronique,H&M,235.8159959476511,3 pour 2,919,Premium,1914
Samsung Galaxy S24,Alimentation,Adidas,310.7303331112654,Promo Flash -25%,609,Standard,281
Parfum Chanel N°5,Électronique,Dyson,277.80868668274957,Soldes -30%,420,Budget,384
PlayStation 5,Électronique,Philips,111.8219496815498,Aucune,189,Premium,418
Huile d'Olive Bio,Alimentation,Nike,164.81872731361193,Aucune,813,Standard,865
iPhone 15 Pro,Beauté,Apple,94.6834251529514,Aucune,153,Premium,337
Vélo Décathlon,Électronique,Décathlon,-6.270524269660598,Aucune,110,Premium,308
Aspirateur Dyson V15,Électronique,Samsung,-0.7719160074295246,Aucune,752,Premium,1051
AirPods Pro,Beauté,Apple,230.01768331473414,Aucune,44,Standard,163
Canapé IKEA Ektorp,Beauté,Nike,510.08605279562005,Soldes -30%,338,Standard,82
Nike Air Max,Beauté,Apple,280.07412049654465,Cyber Monday -35%,420,Premium,869
Parfum Chanel N°5,Mode,Nike,19.616513574222267,Soldes -20%,1701,Budget,724
iPhone 15 Pro,Beauté,Philips,82.6965505991067,Aucune,-28,Premium,176
Yaourt Nature,Électronique,Philips,24.21187027824854,Promo Flash -25%,497,Premium,1553
Yaourt Nature,Maison,Nike,488.4012277397514,Aucune,232,Standard,321
Chocolat Lindt,Électronique,Zara,288.54554728636504,Aucune,489,Budget,1046
Parfum Chanel N°5,Mode,Décathlon,-104.8619195198342,Aucune,267,Première Commande,256
Vélo Décathlon,Mode,Nike,161.10390802120594,Cyber Monday -35%,556,Luxe,900
MacBook Air M3,Mode,Danone,965.3107025391351,Aucune,362,Standard,70
MacBook Air M3,Sport,Danone,-53.25853897745429,Aucune,585,Luxe,297
AirPods Pro,Alimentation,Décathlon,406.7449740866318,Aucune,2248,Standard,4604
Yaourt Nature,Alimentation,Philips,1391.9146864318227,Aucune,-36,Premium,1033
iPhone 15 Pro,Électronique,Apple,-20.530655548219002,Black Friday -40%,799,Première Commande,328
Samsung Galaxy S24,Électronique,Samsung,-130.93814919939615,Aucune,412,Budget,606
iPhone 15 Pro,Alimentation,Terra Bio,209.0289240966103,Soldes -30%,368,Budget,235
Zara Veste Hiver,Alimentation,L'Oréal,643.8707364102168,Soldes -20%,112,Premium,616
Parfum Chanel N°5,Sport,Décathlon,-76.12729154694857,Aucune,80,Standard,16
Nike Air Max,Électronique,Philips,977.5399770191639,Soldes -30%,379,Premium,464
Vélo Décathlon,Sport,Lindt,-329.1940724664615,Soldes -20%,994,Luxe,360
PlayStation 5,Électronique,Philips,-71.97149093799179,Aucune,182,Premium,439
Canapé IKEA Ektorp,Sport,Zara,-63.068853274143294,Soldes -30%,194,Luxe,-10
Canapé IKEA Ektorp,Mode,Lavazza,803.4393825589814,Aucune,90,Luxe,140
Vélo Décathlon,Alimentation,Apple,-119.35569109264446,3 pour 2,753,Premium,13
Parfum Chanel N°5,Mode,Apple,104.65586755260729,Aucune,471,Budget,519
Adidas Survêtement,Sport,IKEA,966.4924339083088,Aucune,434,Premium,407
PlayStation 5,Mode,Nike,123.67903184768443,Aucune,460,Standard,707
Lampe Philips Hue,Alimentation,Zara,-27.041972187221845,Aucune,109,Budget,312
H&M T-Shirt,Mode,Lindt,173.25425435517298,Cyber Monday -35%,479,Première Commande,2001
Canapé IKEA Ektorp,Sport,L'Oréal,168.04473197930866,Aucune,307,Standard,470
Ballon Nike,Mode,Décathlon,515.6361382882714,Cyber Monday -35%,183,Premium,824
iPhone 15 Pro,Électronique,Lavazza,-15.897114663342798,Aucune,495,Luxe,297
Parfum Chanel N°5,Mode,Samsung,846.7854288826027,Promo Flash -25%,170,Premium,187
Huile d'Olive Bio,Alimentation,Philips,-32.894038829588936,Aucune,851,Luxe,2295
Chocolat Lindt,Sport,Lavazza,26.28622837268324,Aucune,228,Standard,389
iPhone 15 Pro,Sport,Philips,841.4625048529653,Aucune,-64,Budget,306
