id,athlete,sport,pays,resultat,date
id_00000719,Antoine Dupont,Football,Allemagne,Nul,2023-07-27
id_00000698,Faith Kipyegon,Football,USA,Défaite,2023-09-02
id_00000845,Hakim Ziyech,Athlétisme,Allemagne,Victoire,2023-01-19
id_00000735,Erling Haaland,Tennis,Espagne,Victoire,2023-08-29
id_00000432,Antoine Dupont,Football,USA,Défaite,2020-01-31
id_00000267,Kylian Mbappé,Football,USA,Victoire,2023-08-26
id_00000550,Kylian Mbappé,Football,Espagne,Défaite,2021-08-01
id_00000310,Giannis Antetokounmpo,Tennis,USA,Défaite,2021-07-10
id_00000370,Kylian Mbappé,Football,Maroc,Nul,2023-07-22
id_00000708,Achraf Hakimi,Football,Angleterre,Nul,2023-08-16
id_00000769,Novak Djokovic,Football,USA,Nul,2023-05-16
id_00000197,Stephen Curry,Football,Allemagne,Victoire,2020-09-04
id_00000327,Hakim Ziyech,Athlétisme,France,Défaite,2022-10-03
id_00000407,Beauden Barrett,Football,Afrique du Sud,Défaite,2022-02-13
id_00000316,LeBron James,Rugby,Nouvelle-Zélande,Défaite,2021-04-25
id_00000425,Hakim Ziyech,Football,Espagne,Victoire,2020-10-10
id_00000478,Iga Świątek,Football,Espagne,Défaite,2021-11-07
id_00000897,Hakim Ziyech,Football,Allemagne,Nul,2021-07-15
id_00000557,Giannis Antetokounmpo,Tennis,USA,Défaite,2020-07-30
id_00000418,Mohamed Salah,Basketball,USA,Victoire,2023-12-30
id_00000366,Antoine Dupont,Basketball,USA,Défaite,2022-12-24
id_00000028,Kevin Durant,Tennis,USA,Défaite,2022-04-03
id_00000515,Cheslin Kolbe,Football,USA,Victoire,2023-12-20
id_00000997,Aryna Sabalenka,Rugby,Afrique du Sud,Victoire,2020-10-18
id_00000126,Beauden Barrett,Tennis,Angleterre,Victoire,2021-05-01
id_00000084,Erling Haaland,Basketball,Maroc,Défaite,2021-09-06
id_00000835,Kylian Mbappé,Tennis,France,Victoire,2021-06-08
id_00000089,Hakim Ziyech,Tennis,Espagne,Nul,2021-02-13
id_00000146,Cheslin Kolbe,Athlétisme,Angleterre,Défaite,2023-06-13
id_00000899,Cheslin Kolbe,Basketball,USA,Défaite,2021-10-31
id_00000150,Stephen Curry,Rugby,USA,Victoire,2021-08-10
id_00000883,Aryna Sabalenka,Tennis,USA,Victoire,2023-06-10
id_00000090,Antoine Dupont,Rugby,Angleterre,Victoire,2020-05-15
id_00000582,Aryna Sabalenka,Tennis,Espagne,Défaite,2020-03-24
id_00000824,Hakim Ziyech,Tennis,USA,Défaite,2023-03-25
id_00000955,Faith Kipyegon,Athlétisme,USA,Défaite,2023-11-11
id_00000104,Kevin Durant,Basketball,France,Défaite,2021-10-06
id_00000752,Kylian Mbappé,Tennis,France,Défaite,2021-02-07
id_00000533,Achraf Hakimi,Tennis,Espagne,Victoire,2022-02-08
id_00000931,Usain Bolt,Basketball,USA,Nul,2020-12-04
id_00000717,Achraf Hakimi,Football,USA,Victoire,2020-11-25
id_00000303,LeBron James,Rugby,Afrique du Sud,Victoire,2020-07-09
id_00000900,Hakim Ziyech,Football,Nouvelle-Zélande,Nul,2023-12-08
id_00000525,Kevin Durant,Tennis,Espagne,Victoire,2022-01-22
id_00000940,Achraf Hakimi,Athlétisme,France,Défaite,2022-09-23
id_00000404,Beauden Barrett,Tennis,USA,Défaite,2020-11-30
id_00000305,Hakim Ziyech,Tennis,Maroc,Défaite,2023-10-24
id_00000524,Kevin Durant,Athlétisme,Espagne,Défaite,2023-08-04
id_00000344,Eliud Kipchoge,Rugby,Angleterre,Victoire,2020-04-21
id_00000571,Antoine Dupont,Athlétisme,USA,Défaite,2020-11-08
id_00000807,Carlos Alcaraz,Basketball,USA,Victoire,2020-03-04
id_00000736,Antoine Dupont,Athlétisme,Angleterre,Défaite,2020-09-27
id_00000398,Hakim Ziyech,Football,Espagne,Nul,2023-08-08
id_00000042,Giannis Antetokounmpo,Basketball,USA,Victoire,2021-01-30
id_00000105,Novak Djokovic,Basketball,USA,Victoire,2020-01-24
id_00000365,Antoine Dupont,Athlétisme,Espagne,Victoire,2023-02-09
id_00000361,LeBron James,Tennis,USA,Défaite,2021-04-02
id_00000440,LeBron James,Tennis,USA,Victoire,2020-10-19
id_00000004,Beauden Barrett,Athlétisme,USA,Défaite,2020-11-27
id_00000564,Eliud Kipchoge,Football,Allemagne,Victoire,2023-09-14
id_00000643,Hakim Ziyech,Rugby,Allemagne,Défaite,2023-06-20
id_00000825,Carlos Alcaraz,Basketball,USA,Défaite,2021-06-24
id_00000729,Usain Bolt,Tennis,France,Défaite,2021-02-25
id_00000620,Aryna Sabalenka,Football,Espagne,Défaite,2021-07-24
id_00000529,Beauden Barrett,Football,Espagne,Nul,2023-01-05
id_00000418,Erling Haaland,Football,USA,Défaite,2021-10-13
id_00000171,Novak Djokovic,Tennis,USA,Défaite,2020-08-15
id_00000966,Kevin Durant,Tennis,Espagne,Nul,2023-11-13
id_00000653,Antoine Dupont,Football,Angleterre,Victoire,2023-05-31
id_00000373,Kevin Durant,Rugby,USA,Défaite,2020-02-15
id_00000326,Kylian Mbappé,Tennis,Angleterre,Défaite,2021-08-03
id_00000179,LeBron James,Basketball,Espagne,Défaite,2022-03-01
id_00000870,Giannis Antetokounmpo,Basketball,Espagne,Nul,2023-07-27
id_00000173,Erling Haaland,Tennis,Espagne,Victoire,2020-03-27
id_00000162,Cheslin Kolbe,Football,USA,Défaite,2023-03-09
id_00000681,Antoine Dupont,Tennis,Espagne,Victoire,2020-07-16
id_00000808,Kevin Durant,Football,Angleterre,Victoire,2020-01-21
id_00000630,Antoine Dupont,Football,France,Victoire,2022-08-27
id_00000717,Antoine Dupont,Tennis,USA,Victoire,2021-06-29
id_00000656,Eliud Kipchoge,Basketball,France,Défaite,2022-09-07
id_00000579,Antoine Dupont,Tennis,France,Défaite,2020-09-02
id_00000887,Kevin Durant,Tennis,USA,Nul,2023-07-05
id_00000344,Novak Djokovic,Rugby,France,Victoire,2023-01-23
id_00000059,Beauden Barrett,Football,Maroc,Victoire,2022-12-23
id_00000182,Aryna Sabalenka,Football,Espagne,Défaite,2021-11-12
id_00000175,Mohamed Salah,Basketball,USA,Victoire,2021-09-21
id_00000184,Carlos Alcaraz,Rugby,USA,Victoire,2023-03-22
id_00000245,Mohamed Salah,Tennis,USA,Défaite,2023-04-08
id_00000766,Mondo Duplantis,Football,Angleterre,Victoire,2022-06-15
id_00000257,Kevin Durant,Athlétisme,USA,Victoire,2022-09-10
id_00000811,Erling Haaland,Athlétisme,France,Défaite,2021-08-13
id_00000021,Hakim Ziyech,Athlétisme,Espagne,Défaite,2023-01-10
id_00000083,Erling Haaland,Football,USA,Défaite,2021-10-29
id_00000351,Kevin Durant,Football,Espagne,Nul,2022-04-15
id_00000047,Aryna Sabalenka,Athlétisme,France,Défaite,2022-10-20
id_00000730,Kylian Mbappé,Football,Angleterre,Défaite,2020-05-05
id_00000503,Iga Świątek,Basketball,USA,Victoire,2022-04-01
id_00000589,Achraf Hakimi,Tennis,USA,Victoire,2022-08-30
id_00000930,Giannis Antetokounmpo,Athlétisme,USA,Défaite,2023-08-06
id_00000275,Antoine Dupont,Tennis,USA,Nul,2020-04-02
id_00000060,Cheslin Kolbe,Tennis,USA,Nul,2022-08-12
id_00000183,Kevin Durant,Football,Allemagne,Nul,2020-09-27
id_00000791,Novak Djokovic,Rugby,Maroc,Victoire,2020-10-08
id_00000974,Aryna Sabalenka,Tennis,Espagne,Victoire,2022-09-17
id_00000731,Novak Djokovic,Football,France,Victoire,2023-09-06
id_00000358,Kylian Mbappé,Basketball,Allemagne,Défaite,2023-12-11
id_00000880,Giannis Antetokounmpo,Football,Allemagne,Nul,2020-01-20
id_00000702,Giannis Antetokounmpo,Tennis,USA,Nul,2020-06-09
id_00000146,Novak Djokovic,Rugby,Angleterre,Victoire,2023-03-11
id_00000411,Iga Świątek,Basketball,Maroc,Défaite,2022-05-13
id_00000525,Giannis Antetokounmpo,Tennis,USA,Défaite,2022-02-25
id_00000565,Antoine Dupont,Tennis,Maroc,Défaite,2021-01-20
id_00000188,Eliud Kipchoge,Athlétisme,USA,Défaite,2021-08-18
id_00000462,Carlos Alcaraz,Tennis,USA,Victoire,2020-10-17
id_00000801,Hakim Ziyech,Athlétisme,USA,Victoire,2022-07-07
id_00000679,LeBron James,Basketball,USA,Victoire,2023-11-25
id_00000344,Novak Djokovic,Football,USA,Victoire,2022-02-19
id_00000397,Hakim Ziyech,Tennis,USA,Défaite,2022-07-08
id_00000659,Mondo Duplantis,Tennis,Espagne,Défaite,2021-01-14
id_00000481,Giannis Antetokounmpo,Basketball,USA,Victoire,2023-07-05
id_00000099,Kylian Mbappé,Tennis,Angleterre,Nul,2022-10-01
id_00000585,Erling Haaland,Tennis,USA,Défaite,2021-03-18
id_00000504,Kevin Durant,Tennis,Maroc,Défaite,2023-07-03
id_00000111,Novak Djokovic,Football,Espagne,Nul,2023-08-23
id_00000487,LeBron James,Basketball,USA,Victoire,2020-12-06
id_00000134,Cheslin Kolbe,Athlétisme,Afrique du Sud,Défaite,2020-01-21
id_00000696,LeBron James,Tennis,USA,Défaite,2023-02-25
id_00000035,Mohamed Salah,Football,Angleterre,Défaite,2020-01-13
id_00000209,Hakim Ziyech,Basketball,Allemagne,Nul,2023-01-12
id_00000812,Antoine Dupont,Athlétisme,Afrique du Sud,Défaite,2023-11-07
id_00000208,Iga Świątek,Tennis,Afrique du Sud,Victoire,2023-09-28
id_00000566,Giannis Antetokounmpo,Football,USA,Défaite,2021-08-31
id_00000863,Antoine Dupont,Tennis,USA,Nul,2021-04-22
id_00000935,Aryna Sabalenka,Basketball,USA,Défaite,2021-07-09
id_00000604,Erling Haaland,Football,Nouvelle-Zélande,Victoire,2023-02-05
id_00000888,Antoine Dupont,Basketball,France,Défaite,2023-12-31
id_00000551,Mohamed Salah,Rugby,Angleterre,Victoire,2023-09-18
id_00000518,Mohamed Salah,Football,Espagne,Nul,2022-03-31
id_00000204,Mohamed Salah,Athlétisme,France,Défaite,2020-03-13
id_00000228,Kevin Durant,Basketball,USA,Victoire,2021-10-27
id_00000145,Erling Haaland,Tennis,Espagne,Défaite,2022-02-15
id_00000156,Iga Świątek,Football,Allemagne,Victoire,2020-08-24
id_00000299,Achraf Hakimi,Rugby,France,Victoire,2023-08-05
id_00000369,Erling Haaland,Football,Angleterre,Défaite,2023-07-08
id_00000557,Mohamed Salah,Tennis,Espagne,Défaite,2020-06-04
id_00000967,Cheslin Kolbe,Tennis,USA,Défaite,2023-04-07
id_00000964,Kylian Mbappé,Tennis,Maroc,Défaite,2020-04-08
id_00000184,Carlos Alcaraz,Tennis,Afrique du Sud,Défaite,2020-09-22
id_00000820,Erling Haaland,Rugby,USA,Défaite,2022-04-26
id_00000272,Carlos Alcaraz,Tennis,Espagne,Victoire,2023-09-07
id_00000577,Giannis Antetokounmpo,Tennis,France,Défaite,2022-06-30
id_00000672,Stephen Curry,Athlétisme,Maroc,Victoire,2022-10-08
id_00000927,Hakim Ziyech,Tennis,USA,Défaite,2023-07-16
id_00000857,Giannis Antetokounmpo,Basketball,Espagne,Défaite,2020-11-24
id_00000647,Mondo Duplantis,Football,France,Défaite,2020-12-05
id_00000177,Usain Bolt,Basketball,USA,Victoire,2022-12-13
id_00000719,LeBron James,Rugby,USA,Défaite,2023-04-10
id_00000063,Antoine Dupont,Tennis,USA,Défaite,2023-05-10
id_00000199,Hakim Ziyech,Athlétisme,USA,Défaite,2021-06-27
id_00000932,Antoine Dupont,Basketball,USA,Victoire,2022-07-24
id_00000551,Antoine Dupont,Football,Espagne,Nul,2023-03-15
id_00000672,Kevin Durant,Tennis,Espagne,Nul,2020-09-14
id_00000447,Mohamed Salah,Tennis,USA,Défaite,2021-06-07
id_00000902,Novak Djokovic,Athlétisme,USA,Victoire,2023-05-03
id_00000444,Kevin Durant,Tennis,USA,Victoire,2021-01-20
id_00000184,Antoine Dupont,Tennis,France,Défaite,2023-07-07
id_00000565,Kylian Mbappé,Rugby,Nouvelle-Zélande,Défaite,2023-06-17
id_00000325,Antoine Dupont,Basketball,USA,Nul,2022-03-16
id_00000571,Iga Świątek,Athlétisme,USA,Victoire,2023-07-03
id_00000673,Antoine Dupont,Basketball,USA,Défaite,2021-03-15
id_00000245,Mondo Duplantis,Rugby,Maroc,Victoire,2022-11-02
id_00000289,Aryna Sabalenka,Football,France,Victoire,2023-01-30
id_00000815,Cheslin Kolbe,Basketball,USA,Défaite,2023-03-05
id_00000190,Antoine Dupont,Tennis,USA,Défaite,2023-03-31
id_00000246,Aryna Sabalenka,Basketball,USA,Défaite,2021-06-16
id_00000396,Novak Djokovic,Athlétisme,Afrique du Sud,Défaite,2023-03-28
id_00000232,Giannis Antetokounmpo,Football,Espagne,Défaite,2020-05-24
id_00000915,Hakim Ziyech,Rugby,Afrique du Sud,Défaite,2022-08-17
id_00000557,Kevin Durant,Athlétisme,Maroc,Défaite,2023-12-21
id_00000575,Antoine Dupont,Basketball,France,Victoire,2021-12-16
id_00000120,Novak Djokovic,Athlétisme,USA,Victoire,2020-12-05
id_00000268,Hakim Ziyech,Tennis,USA,Victoire,2023-10-01
id_00000554,Hakim Ziyech,Tennis,USA,Défaite,2020-06-09
id_00000577,Antoine Dupont,Basketball,USA,Victoire,2020-10-18
id_00000282,Achraf Hakimi,Tennis,USA,Défaite,2021-01-15
id_00000482,Iga Świątek,Rugby,Maroc,Victoire,2020-01-18
id_00000787,Cheslin Kolbe,Tennis,Espagne,Défaite,2021-01-14
id_00000900,Achraf Hakimi,Rugby,USA,Défaite,2022-10-30
id_00000726,Faith Kipyegon,Rugby,Afrique du Sud,Victoire,2023-09-24
id_00000532,Kevin Durant,Athlétisme,France,Victoire,2023-07-28
id_00000210,Kylian Mbappé,Football,Maroc,Nul,2020-04-01
id_00000817,Achraf Hakimi,Tennis,Espagne,Victoire,2023-04-21
id_00000490,Achraf Hakimi,Football,USA,Victoire,2023-02-21
id_00000902,Achraf Hakimi,Tennis,Espagne,Nul,2020-09-23
id_00000805,Carlos Alcaraz,Basketball,USA,Défaite,2021-03-30
id_00000893,Achraf Hakimi,Basketball,Angleterre,Défaite,2020-06-03
id_00000365,Mohamed Salah,Football,France,Nul,2022-02-11
id_00000864,LeBron James,Basketball,Afrique du Sud,Victoire,2021-01-17
id_00000806,Novak Djokovic,Basketball,USA,Défaite,2023-11-27
id_00000241,Novak Djokovic,Tennis,Espagne,Défaite,2021-09-25
id_00000993,Kevin Durant,Basketball,Espagne,Nul,2022-12-16
id_00000029,Mohamed Salah,Football,Maroc,Nul,2023-08-10
id_00000313,Mohamed Salah,Tennis,Espagne,Victoire,2023-10-17
id_00000422,Kevin Durant,Rugby,Nouvelle-Zélande,Défaite,2021-01-03
id_00000684,LeBron James,Basketball,USA,Victoire,2022-12-17
id_00000702,Carlos Alcaraz,Football,USA,Nul,2021-09-11
id_00000405,Kevin Durant,Football,Espagne,Nul,2023-07-19
id_00000201,Antoine Dupont,Tennis,Allemagne,Victoire,2023-07-17
id_00000409,Erling Haaland,Football,USA,Défaite,2023-10-15
id_00000995,Mohamed Salah,Athlétisme,Espagne,Défaite,2023-05-20
id_00000395,LeBron James,Tennis,Nouvelle-Zélande,Victoire,2020-01-04
id_00000296,Usain Bolt,Tennis,France,Victoire,2023-09-08
id_00000926,Kevin Durant,Football,Espagne,Défaite,2023-04-07
id_00000146,Giannis Antetokounmpo,Tennis,Espagne,Défaite,2023-03-10
id_00000285,Novak Djokovic,Football,Espagne,Victoire,2022-07-15
id_00000964,Kylian Mbappé,Rugby,Nouvelle-Zélande,Victoire,2023-07-03
id_00000158,Carlos Alcaraz,Basketball,Afrique du Sud,Défaite,2023-08-18
id_00000142,Novak Djokovic,Football,Afrique du Sud,Nul,2020-03-06
id_00000738,Novak Djokovic,Football,USA,Défaite,2022-08-03
id_00000339,Antoine Dupont,Tennis,USA,Défaite,2022-11-24
id_00000428,Mohamed Salah,Football,Angleterre,Nul,2022-05-31
id_00000181,Achraf Hakimi,Tennis,France,Victoire,2021-08-28
id_00000238,Achraf Hakimi,Athlétisme,Nouvelle-Zélande,Nul,2021-08-31
id_00000399,Novak Djokovic,Athlétisme,Allemagne,Victoire,2022-11-10
id_00000322,Kylian Mbappé,Football,USA,Nul,2023-04-16
id_00000879,Kevin Durant,Rugby,Maroc,Victoire,2023-02-06
id_00000349,Hakim Ziyech,Athlétisme,Afrique du Sud,Défaite,2020-08-15
id_00000552,Hakim Ziyech,Rugby,USA,Défaite,2022-03-14
id_00000232,LeBron James,Tennis,USA,Victoire,2022-01-12
id_00000599,Stephen Curry,Tennis,Afrique du Sud,Défaite,2023-07-26
id_00000272,Hakim Ziyech,Football,Angleterre,Nul,2023-11-08
id_00000227,Antoine Dupont,Tennis,USA,Nul,2023-08-27
id_00000646,Antoine Dupont,Athlétisme,USA,Défaite,2022-07-12
id_00000404,Mondo Duplantis,Tennis,Allemagne,Nul,2022-03-23
id_00000876,Carlos Alcaraz,Football,USA,Défaite,2021-07-24
id_00000894,Mohamed Salah,Athlétisme,Espagne,Défaite,2022-04-08
id_00000983,Hakim Ziyech,Tennis,USA,Victoire,2020-12-19
id_00000188,LeBron James,Rugby,USA,Défaite,2023-08-30
id_00000617,Mohamed Salah,Tennis,Maroc,Victoire,2022-01-25
id_00000658,Giannis Antetokounmpo,Basketball,USA,Victoire,2023-04-23
id_00000169,Achraf Hakimi,Rugby,Espagne,Défaite,2023-01-11
id_00000784,Kylian Mbappé,Football,Allemagne,Défaite,2022-03-11
id_00000780,Kylian Mbappé,Football,Espagne,Défaite,2021-07-17
id_00000962,Antoine Dupont,Tennis,USA,Nul,2022-06-02
id_00000241,Novak Djokovic,Rugby,USA,Victoire,2020-07-27
id_00000371,Antoine Dupont,Tennis,USA,Victoire,2021-10-09
id_00000225,Hakim Ziyech,Tennis,USA,Nul,2023-01-27
id_00000799,Erling Haaland,Tennis,USA,Nul,2020-01-18
id_00000634,Hakim Ziyech,Football,Espagne,Victoire,2022-09-03
id_00000928,LeBron James,Football,Espagne,Nul,2022-06-17
id_00000712,Kevin Durant,Athlétisme,Espagne,Victoire,2020-11-15
id_00000552,Achraf Hakimi,Football,USA,Défaite,2022-05-11
id_00000634,Achraf Hakimi,Tennis,Espagne,Nul,2021-06-12
id_00000405,Hakim Ziyech,Football,USA,Nul,2020-01-06
id_00000885,Giannis Antetokounmpo,Athlétisme,Espagne,Défaite,2022-11-26
id_00000707,Mondo Duplantis,Athlétisme,USA,Défaite,2023-08-06
id_00000650,Erling Haaland,Rugby,Nouvelle-Zélande,Victoire,2021-10-15
id_00000214,LeBron James,Rugby,Afrique du Sud,Victoire,2023-02-27
id_00000036,Erling Haaland,Rugby,France,Nul,2023-08-24
id_00000428,Hakim Ziyech,Football,France,Défaite,2022-08-24
id_00000256,LeBron James,Football,France,Victoire,2023-01-26
id_00000964,Giannis Antetokounmpo,Athlétisme,Angleterre,Défaite,2020-12-23
id_00000307,Kevin Durant,Rugby,USA,Victoire,2020-10-21
id_00000522,Iga Świątek,Football,France,Nul,2023-03-18
id_00000839,Antoine Dupont,Tennis,France,Victoire,2022-01-28
id_00000650,Hakim Ziyech,Rugby,USA,Victoire,2021-11-18
id_00000508,Carlos Alcaraz,Football,Espagne,Victoire,2023-09-11
id_00000269,Kylian Mbappé,Basketball,USA,Défaite,2021-04-21
id_00000861,Achraf Hakimi,Basketball,USA,Défaite,2023-11-29
id_00000470,Giannis Antetokounmpo,Football,Espagne,Défaite,2021-04-24
id_00000783,Giannis Antetokounmpo,Football,Angleterre,Défaite,2023-04-28
id_00000741,Novak Djokovic,Rugby,Nouvelle-Zélande,Victoire,2020-07-23
id_00000256,Novak Djokovic,Athlétisme,Nouvelle-Zélande,Défaite,2020-09-02
id_00000493,Faith Kipyegon,Rugby,Espagne,Nul,2023-11-05
id_00000401,Carlos Alcaraz,Rugby,USA,Défaite,2022-03-24
id_00000745,Mohamed Salah,Rugby,Afrique du Sud,Défaite,2023-01-26
id_00000816,LeBron James,Football,Espagne,Défaite,2020-07-20
id_00000894,Giannis Antetokounmpo,Tennis,USA,Victoire,2023-01-07
id_00000339,Giannis Antetokounmpo,Football,USA,Nul,2020-06-13
id_00000817,Giannis Antetokounmpo,Football,Espagne,Défaite,2021-05-03
id_00000390,Kylian Mbappé,Rugby,France,Nul,2022-10-26
id_00000025,Antoine Dupont,Basketball,Maroc,Nul,2020-12-16
id_00000829,Kylian Mbappé,Athlétisme,USA,Défaite,2020-04-22
id_00000277,Aryna Sabalenka,Tennis,Maroc,Victoire,2021-11-06
id_00000976,Novak Djokovic,Basketball,Espagne,Victoire,2021-05-17
id_00000213,Eliud Kipchoge,Tennis,Maroc,Victoire,2020-11-04
id_00000335,Kylian Mbappé,Football,France,Défaite,2023-02-25
id_00000600,Novak Djokovic,Tennis,Maroc,Victoire,2021-10-01
id_00000522,Cheslin Kolbe,Athlétisme,Allemagne,Défaite,2021-05-11
id_00000050,Antoine Dupont,Basketball,USA,Défaite,2020-02-25
id_00000790,Giannis Antetokounmpo,Rugby,Afrique du Sud,Victoire,2021-04-07
id_00000944,Kylian Mbappé,Football,USA,Nul,2020-07-15
id_00000079,Erling Haaland,Tennis,Espagne,Défaite,2021-05-28
id_00000310,Hakim Ziyech,Tennis,Allemagne,Défaite,2021-02-02
id_00000702,Aryna Sabalenka,Tennis,France,Nul,2023-06-22
id_00000037,LeBron James,Tennis,USA,Victoire,2022-02-18
id_00000372,Beauden Barrett,Tennis,Espagne,Nul,2023-12-03
id_00000170,Stephen Curry,Rugby,Maroc,Nul,2023-11-12
id_00000743,Eliud Kipchoge,Basketball,USA,Défaite,2023-04-05
id_00000403,Stephen Curry,Athlétisme,France,Défaite,2021-09-20
id_00000803,Carlos Alcaraz,Rugby,Afrique du Sud,Défaite,2020-11-13
id_00000320,Mondo Duplantis,Tennis,USA,Défaite,2021-09-07
id_00000810,Achraf Hakimi,Basketball,Maroc,Victoire,2022-05-11
id_00000372,Novak Djokovic,Football,Angleterre,Défaite,2022-04-25
id_00000034,Kevin Durant,Tennis,USA,Nul,2021-02-03
id_00000682,Hakim Ziyech,Football,Allemagne,Nul,2022-11-25
id_00000696,Antoine Dupont,Athlétisme,Espagne,Victoire,2022-05-09
id_00000198,LeBron James,Basketball,USA,Victoire,2023-05-19
id_00000192,Cheslin Kolbe,Football,USA,Victoire,2020-05-05
id_00000575,Kylian Mbappé,Basketball,USA,Défaite,2021-08-13
id_00000762,Hakim Ziyech,Football,Angleterre,Victoire,2021-03-29
id_00000523,Hakim Ziyech,Football,Angleterre,Défaite,2023-02-13
id_00000834,Iga Świątek,Tennis,USA,Défaite,2023-09-28
id_00000583,Achraf Hakimi,Rugby,Afrique du Sud,Victoire,2021-02-25
id_00000679,Usain Bolt,Tennis,France,Défaite,2022-08-10
id_00000118,Stephen Curry,Rugby,Espagne,Nul,2020-07-13
id_00000323,LeBron James,Rugby,USA,Défaite,2023-08-20
id_00000034,Kylian Mbappé,Basketball,Maroc,Défaite,2022-12-04
id_00000714,Achraf Hakimi,Athlétisme,USA,Défaite,2020-03-13
id_00000014,Hakim Ziyech,Tennis,Espagne,Défaite,2020-05-29
id_00000047,Hakim Ziyech,Football,France,Défaite,2021-06-17
id_00000155,LeBron James,Football,USA,Défaite,2022-01-25
id_00000517,Giannis Antetokounmpo,Football,Angleterre,Défaite,2020-02-15
id_00000133,Achraf Hakimi,Football,Angleterre,Nul,2020-05-05
id_00000624,Mondo Duplantis,Athlétisme,France,Victoire,2021-03-17
id_00000694,Mohamed Salah,Football,Allemagne,Victoire,2022-05-19
id_00000068,Hakim Ziyech,Rugby,USA,Victoire,2022-03-23
id_00000382,Stephen Curry,Basketball,Espagne,Défaite,2022-03-17
id_00000002,Antoine Dupont,Basketball,USA,Victoire,2020-11-25
id_00000920,Cheslin Kolbe,Tennis,Espagne,Défaite,2022-02-21
id_00000330,Aryna Sabalenka,Athlétisme,USA,Défaite,2022-06-06
id_00000483,Eliud Kipchoge,Tennis,USA,Défaite,2020-02-08
id_00000991,Iga Świątek,Athlétisme,Angleterre,Nul,2020-03-30
id_00000337,Novak Djokovic,Tennis,USA,Nul,2020-09-05
id_00000465,Antoine Dupont,Basketball,Espagne,Défaite,2022-03-21
id_00000278,Achraf Hakimi,Athlétisme,France,Défaite,2023-09-04
id_00000411,Eliud Kipchoge,Tennis,Angleterre,Victoire,2023-10-19
id_00000912,LeBron James,Football,Espagne,Victoire,2020-12-18
id_00000446,Hakim Ziyech,Football,USA,Défaite,2023-10-17
id_00000733,LeBron James,Athlétisme,Espagne,Victoire,2022-10-22
id_00000140,Kylian Mbappé,Football,Maroc,Nul,2023-11-09
id_00000326,Hakim Ziyech,Athlétisme,Angleterre,Nul,2020-03-08
id_00000265,Mohamed Salah,Tennis,Angleterre,Défaite,2023-10-28
id_00000051,LeBron James,Football,Maroc,Nul,2020-12-21
id_00000161,Faith Kipyegon,Football,France,Nul,2020-10-26
id_00000517,Giannis Antetokounmpo,Athlétisme,Allemagne,Défaite,2020-10-08
id_00000611,Kevin Durant,Athlétisme,Angleterre,Victoire,2023-01-22
id_00000285,Kylian Mbappé,Athlétisme,USA,Défaite,2022-12-22
id_00000475,Antoine Dupont,Rugby,Angleterre,Défaite,2021-04-24
id_00000555,Achraf Hakimi,Tennis,Afrique du Sud,Défaite,2020-10-14
id_00000995,Beauden Barrett,Football,USA,Victoire,2022-06-13
id_00000105,Kevin Durant,Rugby,Espagne,Victoire,2022-02-25
id_00000987,Hakim Ziyech,Football,Angleterre,Nul,2020-12-10
id_00000869,Mondo Duplantis,Tennis,Nouvelle-Zélande,Victoire,2022-05-13
id_00000523,Antoine Dupont,Tennis,Angleterre,Victoire,2022-11-08
id_00000857,Cheslin Kolbe,Football,Nouvelle-Zélande,Nul,2022-10-09
id_00000692,Stephen Curry,Tennis,USA,Défaite,2023-12-19
id_00000916,Stephen Curry,Rugby,Espagne,Victoire,2020-07-21
id_00000866,Beauden Barrett,Football,USA,Victoire,2021-08-31
id_00000492,Mohamed Salah,Tennis,Espagne,Victoire,2020-11-03
id_00000330,Mohamed Salah,Rugby,Espagne,Victoire,2022-09-28
id_00000768,Hakim Ziyech,Football,Espagne,Nul,2020-04-26
id_00000288,Carlos Alcaraz,Tennis,USA,Victoire,2023-03-14
id_00000545,Mondo Duplantis,Athlétisme,USA,Défaite,2023-09-05
id_00000835,LeBron James,Athlétisme,Nouvelle-Zélande,Victoire,2023-11-15
id_00000621,Cheslin Kolbe,Tennis,France,Victoire,2021-06-06
id_00000524,Iga Świątek,Tennis,Afrique du Sud,Défaite,2021-06-29
id_00000396,Mohamed Salah,Tennis,USA,Nul,2021-06-02
id_00000304,Faith Kipyegon,Tennis,Angleterre,Défaite,2020-08-03
id_00000286,Hakim Ziyech,Tennis,Espagne,Défaite,2023-04-30
id_00000403,Aryna Sabalenka,Tennis,France,Défaite,2020-05-05
id_00000772,Iga Świątek,Rugby,Espagne,Défaite,2021-06-25
id_00000396,Stephen Curry,Football,Allemagne,Défaite,2020-02-16
id_00000055,Stephen Curry,Athlétisme,USA,Défaite,2023-02-11
id_00000019,Aryna Sabalenka,Football,Espagne,Victoire,2021-10-20
id_00000673,Stephen Curry,Rugby,Espagne,Défaite,2021-05-02
id_00000058,Antoine Dupont,Basketball,USA,Défaite,2023-02-26
id_00000150,Mondo Duplantis,Athlétisme,Nouvelle-Zélande,Défaite,2020-02-02
id_00000943,Giannis Antetokounmpo,Athlétisme,Angleterre,Défaite,2021-08-10
id_00000289,Kylian Mbappé,Basketball,Nouvelle-Zélande,Défaite,2021-10-30
id_00000916,Mondo Duplantis,Tennis,Angleterre,Défaite,2023-07-24
