exploitation,type_exploitation,pays,region,resultat,produit,quantite_tonnes,prix_tonne_eur,qualite
Fattoria Toscana,Fazenda Brasil,France,Sfax,,Salades,2.2186148934681427,2486.982904206739,Standard
Ferme Al Baraka,Union Agricole Méditerranée,Brésil,Californie,,Olives de Table,209.96582409065797,3651.7384422018467,Commerce Équitable
Mercabarna,Hacienda El Sol,Italie,Île-de-France,,Riz,31.275928348385744,1844.2822069286713,Standard
Coopérative Oasis,Fattoria Toscana,Italie,Californie,,Carottes,512.2799841355882,3339.5051819968794,Bio Certifié
Cooperative Grains Alliance,Cooperative Grains Alliance,Espagne,São Paulo,,Riz,129.8214916853722,535.2482823173101,Premium
Hacienda El Sol,Domaine Saada,France,Californie,,Tomates,129.82424396552227,2696.5010410837167,Standard
Hacienda El Sol,Union Agricole Méditerranée,USA,Souss-Massa,,Raisins de Table,193.63362952613716,721.0791154467116,Standard
Coopérative Oasis,Cooperative Grains Alliance,France,Souss-Massa,,Medjool,165.09943300283263,1802.9558193557446,Premium
Green Valley Farm,Fazenda Brasil,Tunisie,Canterbury,,Orge,159.61196171317513,3473.6606231472033,Commerce Équitable
Dairy Meadows,Rungis International,Espagne,Toscane,,Olives à Huile,659.3080323602028,2942.587932232058,Bio Certifié
Dairy Meadows,Domaine Provence Bio,Maroc,Californie,,Olives de Table,108.15628065406383,3567.7466813841493,Standard
Coopérative Oasis,Ferme Al Baraka,Tunisie,Meknès-Fès,,Pommes de terre,108.90933521443604,14254.449720606095,Bio Certifié
Hacienda El Sol,Rungis International,USA,Catalogne,,Raisins de Cuve,131.65103278119517,1931.9168623960363,Bio Certifié
Domaine Provence Bio,Domaine Provence Bio,Maroc,Canterbury,,Raisins de Cuve,169.95427950592804,3662.9966701193143,Premium
Green Valley Farm,Marché Wholesale Agadir,Italie,Sfax,,Tomates,45.51591785161231,11634.65487802672,Premium
Rungis International,Mercabarna,Maroc,Meknès-Fès,,Deglet Nour,159.45136896982746,3880.5252367752673,Premium
Cooperative Grains Alliance,Union Agricole Méditerranée,Tunisie,Marrakech-Safi,,Olives de Table,528.9189015239936,2973.891296147478,Bio Certifié
Fattoria Toscana,Green Valley Farm,Maroc,Californie,,Pommes,224.7974514337197,642.3543798789445,Bio Certifié
Dairy Meadows,Green Valley Farm,USA,Canterbury,,Robusta,170.74131946923532,863.3550373287237,Standard
Fazenda Brasil,Coopérative Oasis,Brésil,Kansas,,Beurre,197.13410342709562,5678.803261499039,Commerce Équitable
Rungis International,Cooperative Grains Alliance,Italie,Andalousie,,Raisins de Cuve,34.829777326928564,2793.2207690358373,Standard
Ferme Al Baraka,Coopérative Oasis,USA,Californie,,Raisins de Cuve,593.512486300897,845.4246994072805,Bio Certifié
Cooperative Grains Alliance,Hacienda El Sol,Espagne,Canterbury,,Citrons,94.7334150488485,1207.5226551796045,Bio Certifié
Cooperative Grains Alliance,Domaine Provence Bio,Tunisie,São Paulo,,Maïs,1155.4073198166852,1899.607182178488,Standard
Marché Wholesale Agadir,Marché Wholesale Agadir,France,Sfax,,Pommes,140.82793864209273,2856.385094473587,Premium
Fattoria Toscana,Rungis International,France,Catalogne,,Oignons,14.517196218867184,3249.375245871761,Bio Certifié
Green Valley Farm,Domaine Saada,France,Canterbury,,Raisins de Cuve,130.39963215873775,1139.9625937111375,Bio Certifié
Mercabarna,Domaine Provence Bio,Italie,Souss-Massa,,Olives de Table,241.15856852841645,2917.949342195089,Premium
Ferme Al Baraka,Fattoria Toscana,USA,Catalogne,,Oranges,124.02905788509432,2681.4476308075587,Premium
Rungis International,Green Valley Farm,Maroc,Souss-Massa,,Mandarines,104.00793042570778,733.1959495433558,Commerce Équitable
Domaine Saada,Rungis International,USA,Californie,,Oranges,120.23561883766692,2369.485189366799,Premium
Marché Wholesale Agadir,Fazenda Brasil,Nouvelle-Zélande,Souss-Massa,,Raisins de Cuve,132.47552417148557,3571.3200823674097,Bio Certifié
Ferme Al Baraka,Fazenda Brasil,USA,Sfax,,Tomates,1.5409642022321322,734.7901823093639,Standard
Ferme Al Baraka,Coopérative Oasis,France,Kansas,,Olives à Huile,179.8343887905868,3752.9896045797623,Premium
Fazenda Brasil,Domaine Saada,Maroc,Kansas,,Mandarines,244.4981278289981,3862.6749426142733,Standard
Dairy Meadows,Green Valley Farm,Maroc,Sfax,,Pommes,88.62471801601765,945.7603549823137,Bio Certifié
Fattoria Toscana,Dairy Meadows,France,São Paulo,,Lait,169.9132314275201,3588.6388553741517,Standard
Marché Wholesale Agadir,Rungis International,Maroc,Sfax,,Olives de Table,75.29706605653494,2312.191476462872,Premium
Union Agricole Méditerranée,Rungis International,Espagne,Californie,,Pommes de terre,170.79096260010306,2396.6139118491637,Standard
Ferme Al Baraka,Domaine Provence Bio,USA,Île-de-France,,Medjool,581.1898220337742,18584.82034318367,Standard
Domaine Saada,Domaine Provence Bio,Nouvelle-Zélande,Canterbury,,Salades,145.5760412960404,3809.86489192685,Premium
Cooperative Grains Alliance,Domaine Saada,France,Souss-Massa,,Raisins de Table,181.24386432864327,2250.007034794397,Premium
Domaine Provence Bio,Hacienda El Sol,Maroc,Souss-Massa,,Medjool,-13.378368862957664,2638.01640720414,Standard
Mercabarna,Hacienda El Sol,France,São Paulo,,Raisins de Table,217.30044310806556,4875.5549358318,Commerce Équitable
Green Valley Farm,Fazenda Brasil,USA,Souss-Massa,,Tomates,212.84995571948278,1927.1939519385976,Premium
Domaine Provence Bio,Marché Wholesale Agadir,Maroc,Provence,,Raisins de Table,104.89622665979475,4569.882408894973,Bio Certifié
Union Agricole Méditerranée,Marché Wholesale Agadir,USA,São Paulo,,Yaourt,1005.0829612125635,2893.998034025226,Standard
Marché Wholesale Agadir,Marché Wholesale Agadir,Espagne,Souss-Massa,,Maïs,117.90364104907718,1498.0798192684372,Premium
Fattoria Toscana,Fazenda Brasil,Nouvelle-Zélande,São Paulo,,Lait,175.38502648778572,5333.020991375189,Commerce Équitable
Dairy Meadows,Domaine Provence Bio,France,Catalogne,,Pommes,146.5863640208446,2999.7789863035086,Standard
Mercabarna,Fazenda Brasil,Nouvelle-Zélande,Provence,,Arabica,166.02701557026145,-554.1449682910975,Commerce Équitable
Green Valley Farm,Mercabarna,Tunisie,Souss-Massa,,Beurre,141.84473577829758,-521.8361603075055,Premium
Ferme Al Baraka,Fattoria Toscana,France,Canterbury,,Raisins de Table,133.2118602395515,0.7646968703422772,Bio Certifié
Domaine Saada,Domaine Provence Bio,France,Catalogne,,Tomates,-17.157660166682085,2713.905018096544,Bio Certifié
Green Valley Farm,Ferme Al Baraka,Maroc,Catalogne,,Medjool,1306.985862319646,2038.1150077485438,Bio Certifié
Domaine Provence Bio,Domaine Provence Bio,France,Provence,,Arabica,178.26759412571508,2115.8064199454266,Bio Certifié
Rungis International,Marché Wholesale Agadir,France,Kansas,,Salades,266.32283348815406,4866.043602682206,Standard
Coopérative Oasis,Cooperative Grains Alliance,Espagne,Catalogne,,Deglet Nour,261.31254728234484,2065.1159501334646,Bio Certifié
Ferme Al Baraka,Domaine Saada,France,Toscane,,Blé,615.1274107973734,1862.1619038505723,Bio Certifié
Fattoria Toscana,Union Agricole Méditerranée,USA,Kansas,,Robusta,585.5863199802019,18913.296767091477,Premium
Domaine Saada,Green Valley Farm,Maroc,Meknès-Fès,,Bananes,496.78545796999924,3434.5547476272673,Standard
Domaine Saada,Mercabarna,Italie,Toscane,,Deglet Nour,99.28220424625007,3877.8126112454,Premium
Mercabarna,Dairy Meadows,Brésil,Île-de-France,,Carottes,717.9889314161773,980.1683154893161,Premium
Ferme Al Baraka,Fazenda Brasil,USA,Canterbury,,Tomates,25.49283074400286,1444.51833553106,Standard
Green Valley Farm,Domaine Saada,USA,Sfax,,Lait,1061.9106641594808,1733.4570176565921,Bio Certifié
Fazenda Brasil,Fattoria Toscana,Maroc,Canterbury,,Lait,143.06699421583315,1244.3216052479818,Premium
Marché Wholesale Agadir,Green Valley Farm,Maroc,São Paulo,,Raisins de Cuve,76.57547798177,24794.522091914107,Standard
Fazenda Brasil,Ferme Al Baraka,USA,Kansas,,Raisins de Table,559.9677164226129,1223.9966571144391,Standard
Domaine Saada,Fattoria Toscana,Espagne,Sfax,,Oignons,131.1320925432481,9677.02506932508,Commerce Équitable
Hacienda El Sol,Domaine Provence Bio,Maroc,Marrakech-Safi,,Raisins de Table,1269.1589634060651,3261.4032044766514,Standard
Hacienda El Sol,Fazenda Brasil,Tunisie,Provence,,Citrons,306.7306621822045,2045.6745601467524,Bio Certifié
Hacienda El Sol,Domaine Saada,France,Californie,,Robusta,116.30273719547245,3509.3467875005654,Bio Certifié
Mercabarna,Dairy Meadows,France,Catalogne,,Tomates,98.49052178282801,-683.4268357510559,Bio Certifié
Fattoria Toscana,Ferme Al Baraka,Maroc,Meknès-Fès,,Pommes de terre,478.4555263347193,1662.8017204924508,Bio Certifié
Fattoria Toscana,Cooperative Grains Alliance,France,Meknès-Fès,,Orge,431.9611017049623,12707.671639473352,Bio Certifié
Cooperative Grains Alliance,Fattoria Toscana,Italie,Andalousie,,Fromage,354.12321951849043,1185.0274092915677,Standard
Domaine Saada,Rungis International,Maroc,Marrakech-Safi,,Citrons,100.34108942525782,882.8911739097957,Premium
Fattoria Toscana,Green Valley Farm,France,Californie,,Olives de Table,56.759165750006815,1719.1395135922264,Standard
Fattoria Toscana,Coopérative Oasis,Italie,Toscane,,Raisins de Cuve,95.90932860932125,2983.7043492697976,Bio Certifié
Union Agricole Méditerranée,Dairy Meadows,Maroc,Canterbury,,Oranges,157.4928027280485,-809.2053690501209,Standard
Domaine Saada,Fazenda Brasil,Maroc,Californie,,Pamplemousses,227.3118891751663,1007.2442832333834,Bio Certifié
Mercabarna,Marché Wholesale Agadir,Brésil,Toscane,,Carottes,-30.6911371710354,3114.9841676268265,Premium
Fattoria Toscana,Ferme Al Baraka,Maroc,Sfax,,Oignons,199.6267913010587,3049.233373724032,Bio Certifié
Marché Wholesale Agadir,Fattoria Toscana,Maroc,Kansas,,Orge,79.71079470780896,1610.4801804828453,Premium
Cooperative Grains Alliance,Rungis International,Maroc,São Paulo,,Deglet Nour,209.400702373863,4175.928275692168,Premium
Hacienda El Sol,Fattoria Toscana,Nouvelle-Zélande,Kansas,,Tomates,614.2146576493976,5029.532010184482,Bio Certifié
Marché Wholesale Agadir,Hacienda El Sol,Nouvelle-Zélande,Californie,,Medjool,270.339675260125,10216.221476755403,Standard
Green Valley Farm,Green Valley Farm,Italie,Californie,,Yaourt,129.5232014317652,5754.260643796379,Bio Certifié
Mercabarna,Marché Wholesale Agadir,France,Sfax,,Bananes,115.53857146679707,3137.957879106048,Premium
Mercabarna,Fazenda Brasil,Espagne,Souss-Massa,,Arabica,99.83988610383344,1949.1543256219009,Premium
Rungis International,Dairy Meadows,Brésil,São Paulo,,Riz,169.33924752759745,1208.003448062583,Standard
Ferme Al Baraka,Domaine Saada,Espagne,São Paulo,,Orge,-36.75019891614833,17669.8166218232,Bio Certifié
Green Valley Farm,Dairy Meadows,Tunisie,Provence,,Olives à Huile,28.52364601396269,4148.000486824092,Bio Certifié
Hacienda El Sol,Hacienda El Sol,USA,Andalousie,,Olives de Table,-7.582307145328208,1540.0770677577227,Standard
Domaine Provence Bio,Rungis International,Italie,Toscane,,Robusta,975.4529779344491,5248.642112294745,Bio Certifié
Cooperative Grains Alliance,Fazenda Brasil,Espagne,Marrakech-Safi,,Blé,135.39898304079793,2530.035010693362,Premium
Mercabarna,Fattoria Toscana,Espagne,Californie,,Mandarines,14.078779834453698,364.0961150622147,Standard
Hacienda El Sol,Domaine Provence Bio,Italie,Sfax,,Medjool,162.28598065686285,2388.827693957506,Premium
Domaine Saada,Mercabarna,France,Provence,,Lait,172.04409040669367,3681.8603298621147,Premium
Mercabarna,Mercabarna,Italie,Kansas,,Mandarines,17.944034021532076,60.45523803476135,Commerce Équitable
Dairy Meadows,Dairy Meadows,Nouvelle-Zélande,Californie,,Tomates,-15.405287763828788,3053.810626640864,Bio Certifié
Fazenda Brasil,Coopérative Oasis,Nouvelle-Zélande,Canterbury,,Pamplemousses,200.69936758512242,4730.809338365042,Bio Certifié
Marché Wholesale Agadir,Fattoria Toscana,Italie,Souss-Massa,,Pamplemousses,67.26564246091938,1356.0568569523136,Premium
Union Agricole Méditerranée,Domaine Saada,Italie,Souss-Massa,,Pommes de terre,183.97753153015097,2535.831849874814,Commerce Équitable
Fattoria Toscana,Ferme Al Baraka,Maroc,Île-de-France,,Arabica,146.93590359990395,1017.7672065012271,Bio Certifié
Union Agricole Méditerranée,Marché Wholesale Agadir,USA,Meknès-Fès,,Blé,140.83585472404818,3601.7000749503186,Bio Certifié
Ferme Al Baraka,Rungis International,Espagne,Provence,,Lait,569.2075662723842,4518.725784540858,Standard
Union Agricole Méditerranée,Fattoria Toscana,Maroc,Meknès-Fès,,Yaourt,133.42102414570758,-585.2635053865599,Bio Certifié
Coopérative Oasis,Union Agricole Méditerranée,Tunisie,Provence,,Raisins de Table,100.07219165459561,26036.74973769159,Commerce Équitable
Cooperative Grains Alliance,Fattoria Toscana,USA,Toscane,,Oignons,28.899511371092444,-161.23447506561865,Premium
Marché Wholesale Agadir,Domaine Provence Bio,Maroc,Souss-Massa,,Olives de Table,639.4062971821002,3360.346229091342,Bio Certifié
Dairy Meadows,Domaine Saada,Maroc,Californie,,Bananes,71.71812181978571,3716.3142412160205,Commerce Équitable
Union Agricole Méditerranée,Dairy Meadows,Italie,Sfax,,Oignons,235.84918056582148,23511.108125358573,Standard
Union Agricole Méditerranée,Hacienda El Sol,Espagne,São Paulo,,Beurre,22.666553576180007,3283.799137695227,Bio Certifié
Rungis International,Green Valley Farm,France,Marrakech-Safi,,Salades,1136.414367616765,5691.7541432379,Standard
Mercabarna,Domaine Saada,Maroc,Catalogne,,Olives à Huile,81.15850717284368,3116.357164131872,Standard
Ferme Al Baraka,Ferme Al Baraka,USA,Californie,,Pommes,434.23712269539254,967.4926127997214,Standard
Green Valley Farm,Coopérative Oasis,France,Sfax,,Olives à Huile,145.827207348266,3344.5234214478332,Bio Certifié
Ferme Al Baraka,Union Agricole Méditerranée,Tunisie,Souss-Massa,,Salades,5.677868440122786,-412.7596129152648,Standard
Marché Wholesale Agadir,Coopérative Oasis,Maroc,Toscane,,Maïs,117.38915419579308,2232.1768472424355,Bio Certifié
Domaine Provence Bio,Fattoria Toscana,Maroc,Provence,,Bananes,79.6590190757477,-425.9389083848903,Standard
Marché Wholesale Agadir,Union Agricole Méditerranée,Tunisie,Île-de-France,,Courgettes,946.9312047685552,5138.912719705583,Standard
Fattoria Toscana,Cooperative Grains Alliance,Tunisie,Marrakech-Safi,,Orge,73.3711030518068,10138.740454540608,Bio Certifié
Union Agricole Méditerranée,Domaine Saada,Espagne,Catalogne,,Maïs,90.42650913801005,11127.898867949496,Bio Certifié
Marché Wholesale Agadir,Mercabarna,Nouvelle-Zélande,Californie,,Pommes,180.31508086314105,1809.2277221939976,Premium
Rungis International,Union Agricole Méditerranée,Brésil,Souss-Massa,,Salades,132.87800800949532,8250.673954134447,Standard
Rungis International,Fattoria Toscana,France,Catalogne,,Oranges,176.4132979725282,2492.460296753121,Standard
Ferme Al Baraka,Mercabarna,Nouvelle-Zélande,Californie,,Bananes,163.4816245362521,5697.531362657062,Commerce Équitable
Marché Wholesale Agadir,Ferme Al Baraka,Maroc,Souss-Massa,,Yaourt,1136.479666744819,3604.155941606685,Premium
Domaine Provence Bio,Domaine Saada,Maroc,Toscane,,Tomates,54.210228717515946,3743.311006493017,Bio Certifié
Rungis International,Rungis International,Espagne,Californie,,Olives de Table,107.65043340346975,3695.269503141033,Bio Certifié
Domaine Provence Bio,Ferme Al Baraka,Nouvelle-Zélande,Marrakech-Safi,,Oranges,122.40896777991927,2907.5381586693757,Premium
Rungis International,Mercabarna,Nouvelle-Zélande,Souss-Massa,,Salades,210.0724599928546,7284.213642865811,Premium
Domaine Saada,Domaine Provence Bio,Brésil,Sfax,,Yaourt,302.1936950033616,3101.331882000146,Bio Certifié
Domaine Provence Bio,Ferme Al Baraka,Tunisie,Meknès-Fès,,Beurre,247.21627827425772,2851.7126213955316,Standard
Dairy Meadows,Fazenda Brasil,France,Canterbury,,Olives de Table,81.23132901065573,13488.843013398497,Bio Certifié
Domaine Provence Bio,Ferme Al Baraka,Espagne,São Paulo,,Salades,197.47491178035997,3177.217669933025,Premium
Cooperative Grains Alliance,Ferme Al Baraka,Maroc,Souss-Massa,,Maïs,193.00146760179322,1791.8764074424375,Premium
Domaine Provence Bio,Domaine Saada,France,Canterbury,,Riz,170.1526623257819,-613.8261145286067,Bio Certifié
Domaine Provence Bio,Rungis International,France,Marrakech-Safi,,Mandarines,121.73444762437987,170.00541806155297,Premium
Fazenda Brasil,Cooperative Grains Alliance,Brésil,Californie,,Raisins de Cuve,687.6183934241603,3577.2724799216894,Standard
Fattoria Toscana,Rungis International,Tunisie,Kansas,,Courgettes,270.98065430627264,11983.015707509621,Bio Certifié
Fazenda Brasil,Union Agricole Méditerranée,USA,Souss-Massa,,Olives à Huile,31.85314921068529,2263.8769006101065,Bio Certifié
Fazenda Brasil,Ferme Al Baraka,France,Californie,,Deglet Nour,55.61473817489026,1286.5175599507572,Standard
Domaine Saada,Hacienda El Sol,USA,Provence,,Blé,-13.61268838379791,428.8028145082508,Premium
Dairy Meadows,Domaine Provence Bio,France,Provence,,Yaourt,1214.5461571935232,1097.0267456268848,Bio Certifié
Domaine Saada,Cooperative Grains Alliance,USA,Canterbury,,Robusta,31.02184483484878,4972.320759522225,Bio Certifié
Union Agricole Méditerranée,Rungis International,France,Souss-Massa,,Tomates,243.7492001872643,14729.230789925703,Bio Certifié
Union Agricole Méditerranée,Union Agricole Méditerranée,USA,Sfax,,Arabica,-1.8839601104236579,1487.2458483149744,Bio Certifié
Cooperative Grains Alliance,Marché Wholesale Agadir,USA,Souss-Massa,,Yaourt,34.44769531161856,3138.6172816006083,Bio Certifié
Rungis International,Hacienda El Sol,Maroc,Meknès-Fès,,Bananes,225.94753913697485,19835.986382993295,Premium
Hacienda El Sol,Mercabarna,Brésil,Meknès-Fès,,Pamplemousses,177.7686263856717,2818.006541387093,Standard
Hacienda El Sol,Union Agricole Méditerranée,Maroc,Californie,,Salades,291.37110058954335,5859.304768029887,Bio Certifié
Dairy Meadows,Fattoria Toscana,Nouvelle-Zélande,Sfax,,Riz,54.777141234734444,3923.0223471455256,Bio Certifié
Dairy Meadows,Fattoria Toscana,Espagne,Californie,,Olives de Table,163.6382513914602,3773.369147579466,Premium
Ferme Al Baraka,Domaine Provence Bio,Nouvelle-Zélande,Canterbury,,Lait,71.39919043564929,4260.738732036943,Bio Certifié
Mercabarna,Union Agricole Méditerranée,USA,São Paulo,,Deglet Nour,204.7456704281471,2183.7331275817337,Bio Certifié
Green Valley Farm,Cooperative Grains Alliance,Maroc,Souss-Massa,,Courgettes,128.3450288145158,1766.464653652461,Standard
Dairy Meadows,Rungis International,Espagne,São Paulo,,Citrons,112.08886959344869,3017.9785678688836,Commerce Équitable
Domaine Provence Bio,Hacienda El Sol,Tunisie,Île-de-France,,Pommes,87.09180282119422,1515.6972889922056,Standard
Green Valley Farm,Green Valley Farm,France,Catalogne,,Lait,134.25359762850218,3565.28120115587,Bio Certifié
Ferme Al Baraka,Fattoria Toscana,Maroc,Souss-Massa,,Blé,116.55085306665225,2993.1918083786295,Premium
Fattoria Toscana,Mercabarna,Brésil,Californie,,Olives de Table,143.90464709138038,4836.740779751919,Standard
Marché Wholesale Agadir,Domaine Provence Bio,Maroc,Souss-Massa,,Beurre,375.99475879437017,3327.811407904388,Premium
Domaine Provence Bio,Mercabarna,Maroc,Provence,,Robusta,103.62803312029624,3811.971122319039,Bio Certifié
Rungis International,Dairy Meadows,France,Californie,,Salades,52.61213596081801,3196.4493477826536,Bio Certifié
Union Agricole Méditerranée,Domaine Saada,Nouvelle-Zélande,Provence,,Carottes,710.0254112888856,2855.5165562658476,Standard
Coopérative Oasis,Fazenda Brasil,Maroc,São Paulo,,Olives à Huile,154.22124506228752,3854.5172117998545,Standard
Union Agricole Méditerranée,Green Valley Farm,Nouvelle-Zélande,Sfax,,Olives à Huile,129.47652613380032,1198.8726656858921,Standard
Domaine Provence Bio,Fattoria Toscana,Maroc,Toscane,,Raisins de Cuve,98.79598556119834,27256.30442386031,Bio Certifié
Mercabarna,Rungis International,Nouvelle-Zélande,Kansas,,Raisins de Cuve,149.7265828965266,2264.868006199134,Bio Certifié
Fattoria Toscana,Dairy Meadows,Nouvelle-Zélande,Californie,,Pommes,227.26586797212153,1975.3030968605394,Premium
Domaine Provence Bio,Dairy Meadows,Maroc,Île-de-France,,Raisins de Table,55.91425178569805,12179.226862059199,Bio Certifié
Mercabarna,Union Agricole Méditerranée,USA,Meknès-Fès,,Raisins de Table,83.57149234219443,1387.3313863453784,Standard
Rungis International,Fazenda Brasil,Brésil,Andalousie,,Olives à Huile,291.9424636104395,2175.6140956800973,Standard
Rungis International,Union Agricole Méditerranée,Tunisie,Marrakech-Safi,,Raisins de Cuve,155.00277555798894,4496.322255932388,Commerce Équitable
Cooperative Grains Alliance,Fattoria Toscana,USA,Provence,,Medjool,225.23715734790383,5451.141550589913,Standard
Fattoria Toscana,Dairy Meadows,USA,Catalogne,,Salades,199.1391700973149,3921.673201785653,Standard
Domaine Provence Bio,Marché Wholesale Agadir,Nouvelle-Zélande,Meknès-Fès,,Riz,599.3728572911975,3161.5783681199327,Premium
Cooperative Grains Alliance,Mercabarna,France,Canterbury,,Bananes,163.99385445307138,2667.1543936001553,Bio Certifié
Fazenda Brasil,Union Agricole Méditerranée,USA,São Paulo,,Maïs,8.812003433176663,20953.928956074084,Standard
Rungis International,Mercabarna,Tunisie,Provence,,Medjool,159.84614205471837,784.4658007905166,Bio Certifié
Fazenda Brasil,Marché Wholesale Agadir,France,Californie,,Mandarines,56.635078871788345,202.3645250992954,Bio Certifié
Marché Wholesale Agadir,Dairy Meadows,France,Toscane,,Carottes,132.07722991548206,5207.074985074071,Premium
Rungis International,Fazenda Brasil,France,Kansas,,Carottes,48.15816358876555,9197.021790432229,Standard
Mercabarna,Fattoria Toscana,Maroc,São Paulo,,Lait,163.64991296524394,2007.8175448035463,Bio Certifié
Domaine Provence Bio,Mercabarna,France,Provence,,Arabica,134.29581673226457,3275.7518326434065,Bio Certifié
Marché Wholesale Agadir,Mercabarna,Espagne,Meknès-Fès,,Arabica,84.27647579653987,5351.906470336621,Bio Certifié
Green Valley Farm,Hacienda El Sol,Maroc,Sfax,,Courgettes,154.82375502467193,499.46945488904566,Bio Certifié
Dairy Meadows,Union Agricole Méditerranée,Tunisie,Provence,,Arabica,19.915046685767493,3591.981933177729,Standard
Cooperative Grains Alliance,Coopérative Oasis,Maroc,Meknès-Fès,,Citrons,298.12323727719996,2231.6189940018776,Bio Certifié
Dairy Meadows,Fattoria Toscana,Espagne,Catalogne,,Raisins de Table,254.9337229213395,-177.5199533759826,Bio Certifié
Cooperative Grains Alliance,Domaine Saada,Italie,Canterbury,,Tomates,127.96773926162587,2588.2116401357052,Premium
Rungis International,Mercabarna,Tunisie,Provence,,Raisins de Table,188.93683181199094,1453.1216307603308,Standard
Coopérative Oasis,Ferme Al Baraka,Espagne,São Paulo,,Raisins de Table,706.6417635310305,4622.545811674843,Premium
Green Valley Farm,Coopérative Oasis,Espagne,Andalousie,,Arabica,447.45264284307984,3342.1181677779923,Standard
Domaine Provence Bio,Domaine Provence Bio,Tunisie,Canterbury,,Tomates,271.01916959583366,12707.011603393017,Standard
Rungis International,Dairy Meadows,Maroc,Toscane,,Olives à Huile,53.529374823467265,5336.832983984753,Standard
Domaine Saada,Hacienda El Sol,Espagne,Souss-Massa,,Deglet Nour,38.214714940832565,23388.199228044938,Premium
Fazenda Brasil,Mercabarna,Nouvelle-Zélande,Meknès-Fès,,Riz,124.64780351494875,3817.7051234003147,Premium
Dairy Meadows,Ferme Al Baraka,Maroc,Kansas,,Olives à Huile,-26.594879305392816,1415.3500604196233,Premium
Fattoria Toscana,Domaine Provence Bio,Brésil,Californie,,Deglet Nour,145.62299606914038,2516.742235625933,Standard
Mercabarna,Dairy Meadows,France,Souss-Massa,,Raisins de Cuve,160.30704969233528,1457.6039769546921,Bio Certifié
Union Agricole Méditerranée,Mercabarna,Italie,Catalogne,,Fromage,514.1956927243255,1674.609936575197,Premium
Hacienda El Sol,Ferme Al Baraka,USA,Souss-Massa,,Blé,257.86215434576053,2857.4536892347937,Premium
Cooperative Grains Alliance,Marché Wholesale Agadir,Nouvelle-Zélande,Provence,,Courgettes,1139.5472725882146,2924.1552415725428,Standard
Green Valley Farm,Domaine Provence Bio,Tunisie,Catalogne,,Raisins de Cuve,-11.531060269721443,870.3893218794699,Bio Certifié
Marché Wholesale Agadir,Coopérative Oasis,Maroc,Souss-Massa,,Fromage,364.64355961458654,2172.198916627097,Standard
Marché Wholesale Agadir,Mercabarna,Maroc,Canterbury,,Citrons,100.3463231262416,10874.37700461866,Bio Certifié
Domaine Provence Bio,Mercabarna,Tunisie,Californie,,Arabica,6.131710699472642,3944.3695252897987,Standard
Domaine Provence Bio,Fazenda Brasil,Nouvelle-Zélande,Sfax,,Raisins de Table,1080.9574541544978,1536.4669744502175,Commerce Équitable
Rungis International,Ferme Al Baraka,Maroc,Souss-Massa,,Robusta,900.6095361924764,371.43095823302394,Bio Certifié
Union Agricole Méditerranée,Mercabarna,Espagne,São Paulo,,Pommes,273.24260292726365,2150.2414900269487,Standard
Hacienda El Sol,Domaine Provence Bio,France,Meknès-Fès,,Fromage,564.9005309842279,5200.458845027137,Premium
Marché Wholesale Agadir,Hacienda El Sol,USA,Île-de-France,,Carottes,328.04212402087154,11040.803785347756,Standard
Union Agricole Méditerranée,Fazenda Brasil,Maroc,Provence,,Olives à Huile,473.90330772472106,8.829663843807566,Bio Certifié
Domaine Provence Bio,Hacienda El Sol,USA,Toscane,,Salades,252.60645698531766,3174.362114616096,Premium
Green Valley Farm,Domaine Saada,Italie,Sfax,,Olives à Huile,518.6550375258295,1535.2925045113234,Standard
Union Agricole Méditerranée,Rungis International,Italie,São Paulo,,Salades,246.55437306828867,4007.1694065584206,Standard
Union Agricole Méditerranée,Rungis International,Nouvelle-Zélande,Souss-Massa,,Riz,1086.0442702928854,2737.5755479765085,Standard
Ferme Al Baraka,Fattoria Toscana,Nouvelle-Zélande,Marrakech-Safi,,Salades,257.18500650959066,1466.6028597322875,Premium
Dairy Meadows,Green Valley Farm,Nouvelle-Zélande,Catalogne,,Riz,221.3425578340855,3458.4614334847856,Standard
Domaine Saada,Ferme Al Baraka,Espagne,Kansas,,Orge,136.89193338036284,2602.5287235597143,Premium
Coopérative Oasis,Marché Wholesale Agadir,Espagne,Meknès-Fès,,Tomates,49.71005859487787,2209.0741759693583,Premium
Fattoria Toscana,Union Agricole Méditerranée,France,São Paulo,,Bananes,163.74817263343115,3612.8817051582837,Standard
Domaine Provence Bio,Ferme Al Baraka,Nouvelle-Zélande,Souss-Massa,,Raisins de Cuve,459.1380501509468,2901.182451141452,Bio Certifié
Dairy Meadows,Hacienda El Sol,USA,Île-de-France,,Raisins de Cuve,10.29818228983266,1235.51560934015,Bio Certifié
Fattoria Toscana,Green Valley Farm,Italie,Provence,,Olives à Huile,81.46330254032043,2792.0863461180816,Standard
Coopérative Oasis,Fattoria Toscana,Brésil,Marrakech-Safi,,Oranges,214.3040257062284,3695.4596124764576,Bio Certifié
Coopérative Oasis,Hacienda El Sol,Espagne,Provence,,Medjool,73.36502619198338,2290.3794231698694,Standard
Cooperative Grains Alliance,Green Valley Farm,Maroc,Souss-Massa,,Oranges,120.8402510996516,2240.4006185927965,Premium
