id,type_logement,surface,pieces,chambres,salles_bain,chauffage,standing,classe_energie,prix,parking,jardin
BIEN_000087,Maison,418,4,5,5,Climatisation réversible,Moyen,C,2506217,Non,Non
BIEN_000090,Appartement,109,3,3,1,Pompe à chaleur,Haut standing,G,3676346,Non,Non
BIEN_000738,Appartement,85,7,0,1,Fioul,Haut standing,G,1102938,Non,Oui
BIEN_000730,Villa,125,1,0,4,Électrique,Luxe,B,3161157,Oui,Non
BIEN_000586,Penthouse,187,4,1,2,Gaz,Standard,E,5261835,Oui,Non
BIEN_000425,Villa,184,8,1,1,Climatisation réversible,Moyen,A,2022042,Oui,Non
BIEN_000242,Appartement,80,5,2,0,Chauffage central,Luxe,A,2213609,Oui,Oui
BIEN_000146,Villa,143,4,3,2,Fioul,Haut standing,G,2317645,Oui,Non
BIEN_000566,Maison,222,7,2,1,Fioul,Haut standing,B,2157525,Oui,Non
BIEN_000068,Appartement,213,3,2,1,Gaz,Haut standing,G,4781703,Oui,Non
BIEN_000241,Appartement,75,4,0,1,Pompe à chaleur,Standard,F,1202115,Non,Non
BIEN_000343,Appartement,152,1,3,2,Électrique,Haut standing,A,6068036,Non,Non
BIEN_000001,Appartement,141,7,3,1,Chauffage central,Standard,C,1420875,Oui,Oui
BIEN_000634,Villa,234,5,3,1,Chauffage central,Standard,E,3918706,Non,Oui
BIEN_000494,Appartement,92,8,2,1,Gaz,Luxe,G,3945837,Non,Non
BIEN_000218,Appartement,99,1,3,1,Gaz,Haut standing,E,1838975,Oui,Non
BIEN_000121,Appartement,90,4,0,1,Pompe à chaleur,Standard,G,1753048,Non,Non
BIEN_000466,Appartement,243,5,0,2,Gaz,Standard,E,3366209,Non,Non
BIEN_000782,Appartement,59,8,4,2,Électrique,Moyen,A,7031348,Non,Non
BIEN_000552,Maison,76,5,5,3,Pompe à chaleur,Haut standing,B,3001325,Oui,Non
BIEN_000543,Appartement,225,1,0,1,Électrique,Moyen,D,1451534,Non,Oui
BIEN_000674,Maison,219,1,2,1,Gaz,Moyen,E,2282611,Oui,Oui
BIEN_000103,Loft,179,5,5,0,Pompe à chaleur,Haut standing,D,3622265,Oui,Oui
BIEN_000279,Appartement,269,3,0,2,Fioul,Moyen,E,4338055,Oui,Oui
BIEN_000432,Appartement,129,4,3,1,Électrique,Haut standing,F,3341896,Oui,Non
BIEN_000280,Studio,73,6,3,1,Gaz,Moyen,G,2241926,Oui,Non
BIEN_000208,Maison,1402,3,1,1,Fioul,Moyen,F,4453164,Oui,Non
BIEN_000620,Appartement,177,1,3,1,Fioul,Moyen,B,4099079,Oui,Non
BIEN_000664,Maison,163,5,1,0,Gaz,Haut standing,F,4463971,Oui,Non
BIEN_000721,Appartement,105,5,1,4,Fioul,Moyen,C,3741281,Oui,Non
BIEN_000335,Appartement,255,8,3,3,Fioul,Standard,F,2176888,Oui,Non
BIEN_000388,Villa,180,4,3,0,Chauffage central,Moyen,B,1353776,Oui,Oui
BIEN_000255,Appartement,161,6,3,5,Électrique,Luxe,Non renseigné,3455512,Oui,Non
BIEN_000586,Villa,171,5,4,1,Aucun,Haut standing,E,2067566,Oui,Oui
BIEN_000893,Maison,275,4,3,4,Pompe à chaleur,Moyen,G,6680069,Oui,Oui
BIEN_000734,Appartement,203,2,2,2,Électrique,Luxe,E,3057970,Oui,Non
BIEN_000095,Villa,203,3,2,4,Pompe à chaleur,Standard,E,3128360,Oui,Non
BIEN_000812,Villa,205,6,4,2,Gaz,Haut standing,D,3679444,Oui,Non
BIEN_000661,Duplex,154,1,3,3,Gaz,Haut standing,E,507118,Non,Non
BIEN_000764,Villa,243,5,3,3,Pompe à chaleur,Standard,B,6915083,Oui,Non
BIEN_000194,Penthouse,185,4,5,1,Autre,Haut standing,G,4358892,Oui,Non
BIEN_000027,Appartement,69,5,5,5,Fioul,Haut standing,G,3207741,Oui,Oui
BIEN_000378,Appartement,152,4,2,1,Aucun,Standard,F,854806,Oui,Non
BIEN_000984,Duplex,132,3,2,1,Climatisation réversible,Haut standing,G,250669,Non,Non
BIEN_000539,Appartement,192,5,4,1,Chauffage central,Standard,B,1242810,Non,Non
BIEN_000354,Loft,262,5,0,3,Électrique,Moyen,E,1350129,Oui,Non
BIEN_000263,Appartement,37,1,5,0,Chauffage central,Haut standing,B,4524405,Oui,Non
BIEN_000034,Maison,398,3,3,2,Chauffage central,Standard,D,4060842,Oui,Oui
BIEN_000763,Terrain,288,6,1,1,Fioul,Haut standing,E,3080149,Oui,Non
BIEN_000495,Villa,286,5,5,2,Électrique,Moyen,B,2290999,Oui,Non
BIEN_000227,Appartement,175,3,2,1,Pompe à chaleur,Luxe,E,7153510,Non,Non
BIEN_000157,Appartement,46,1,3,1,Électrique,Moyen,B,1118565,Oui,Non
BIEN_000163,Studio,41,0,0,1,Gaz,Standard,G,3434271,Non,Non
BIEN_000962,Appartement,160,5,2,1,Électrique,Haut standing,Non renseigné,3030483,Oui,Oui
BIEN_000628,Appartement,188,7,0,1,Autre,Moyen,D,3689724,Non,Oui
BIEN_000186,Villa,197,5,3,4,Fioul,Standard,A,3397542,Oui,Non
BIEN_000594,Studio,119,4,1,3,Gaz,Haut standing,G,2832603,Oui,Non
BIEN_000241,Appartement,173,0,1,3,Électrique,Haut standing,G,4420433,Oui,Non
BIEN_000856,Appartement,171,6,3,2,Gaz,Haut standing,D,4776624,Oui,Oui
BIEN_000127,Studio,218,4,3,2,Pompe à chaleur,Luxe,F,5065954,Oui,Oui
BIEN_000873,Appartement,174,7,1,1,Gaz,Haut standing,D,653979,Non,Non
BIEN_000520,Appartement,179,2,0,2,Fioul,Standard,F,283558,Non,Non
BIEN_000769,Appartement,134,1,3,4,Électrique,Haut standing,F,5441320,Oui,Non
BIEN_000017,Appartement,243,1,0,1,Pompe à chaleur,Moyen,B,1259777,Non,Non
BIEN_000912,Maison,213,3,2,3,Électrique,Luxe,E,1690577,Oui,Oui
BIEN_000225,Villa,187,5,4,2,Pompe à chaleur,Haut standing,F,2302604,Oui,Non
BIEN_000453,Studio,134,2,4,3,Aucun,Haut standing,E,4220357,Non,Non
BIEN_000127,Studio,181,0,5,1,Autre,Moyen,F,5739967,Non,Oui
BIEN_000553,Appartement,185,5,1,1,Gaz,Haut standing,G,2906845,Non,Non
BIEN_000347,Villa,225,6,4,1,Gaz,Haut standing,D,516728,Oui,Oui
BIEN_000550,Appartement,213,0,1,2,Pompe à chaleur,Haut standing,G,4962346,Non,Oui
BIEN_000504,Maison,204,5,5,1,Chauffage central,Moyen,G,95034,Non,Non
BIEN_000229,Appartement,89,1,2,3,Gaz,Haut standing,G,4594622,Oui,Non
BIEN_000599,Maison,26,3,2,1,Gaz,Haut standing,B,4025423,Non,Non
BIEN_000036,Loft,103,6,4,5,Électrique,Standard,B,3747994,Non,Non
BIEN_000833,Appartement,149,1,2,1,Pompe à chaleur,Standard,F,2602495,Oui,Non
BIEN_000754,Studio,239,3,1,2,Électrique,Haut standing,G,3488929,Oui,Non
BIEN_000487,Maison,260,4,3,5,Chauffage central,Moyen,C,1240621,Oui,Oui
BIEN_000951,Appartement,136,3,2,1,Climatisation réversible,Standard,F,3017214,Non,Oui
BIEN_000822,Villa,225,7,0,1,Pompe à chaleur,Haut standing,B,2210778,Oui,Non
BIEN_000290,Maison,233,7,2,2,Pompe à chaleur,Haut standing,E,1682592,Non,Oui
BIEN_000661,Appartement,161,2,1,2,Aucun,Haut standing,G,2557274,Oui,Oui
BIEN_000372,Maison,108,1,0,1,Gaz,Haut standing,E,4263953,Non,Non
BIEN_000408,Appartement,219,5,3,1,Électrique,Luxe,E,7389098,Oui,Non
BIEN_000280,Studio,268,5,3,4,Climatisation réversible,Standard,F,1184144,Oui,Non
BIEN_000173,Appartement,252,7,5,5,Électrique,Haut standing,B,6674136,Oui,Non
BIEN_000369,Appartement,212,3,3,1,Pompe à chaleur,Standard,C,4101143,Non,Non
BIEN_000008,Appartement,86,3,1,1,Gaz,Haut standing,B,6196577,Non,Non
BIEN_000029,Villa,218,5,3,0,Chauffage central,Standard,B,6350257,Oui,Oui
BIEN_000933,Loft,108,4,3,1,Pompe à chaleur,Standard,Non renseigné,3602654,Non,Non
BIEN_000121,Appartement,40,4,2,2,Fioul,Standard,D,1983382,Non,Non
BIEN_000247,Appartement,57,4,2,1,Électrique,Moyen,D,3281178,Non,Oui
BIEN_000395,Duplex,286,5,3,3,Électrique,Luxe,F,5490355,Non,Non
BIEN_000217,Maison,124,4,3,2,Pompe à chaleur,Standard,C,3710387,Oui,Non
BIEN_000355,Appartement,236,8,1,1,Électrique,Luxe,D,4246313,Oui,Oui
BIEN_000374,Maison,132,1,3,3,Pompe à chaleur,Luxe,E,1647516,Non,Oui
BIEN_000339,Appartement,52,4,0,3,Pompe à chaleur,Standard,C,6829467,Non,Non
BIEN_000301,Appartement,177,6,1,3,Électrique,Standard,E,5671041,Oui,Non
BIEN_000528,Appartement,366,4,3,1,Gaz,Moyen,B,1917997,Oui,Non
BIEN_000185,Appartement,428,4,0,1,Gaz,Luxe,D,3231280,Non,Non
BIEN_000128,Studio,282,7,4,3,Chauffage central,Haut standing,E,3109540,Non,Oui
BIEN_000422,Appartement,245,5,2,2,Gaz,Haut standing,C,3593671,Non,Oui
BIEN_000720,Loft,238,5,3,5,Aucun,Standard,B,2885382,Oui,Oui
BIEN_000627,Maison,218,4,3,0,Gaz,Luxe,C,6094246,Non,Oui
BIEN_000616,Appartement,107,2,5,2,Climatisation réversible,Moyen,B,3828176,Oui,Non
BIEN_000079,Duplex,234,3,3,1,Électrique,Moyen,Non renseigné,6489319,Oui,Non
BIEN_000793,Appartement,177,4,2,1,Gaz,Standard,Non renseigné,2234091,Non,Non
BIEN_000094,Villa,93,3,0,1,Électrique,Haut standing,F,3757028,Non,Non
BIEN_000146,Appartement,127,3,1,1,Gaz,Standard,F,938862,Non,Non
BIEN_000279,Appartement,193,4,5,2,Autre,Haut standing,A,5839627,Non,Non
BIEN_000815,Penthouse,215,5,4,4,Gaz,Haut standing,G,6090102,Oui,Oui
BIEN_000097,Appartement,136,7,0,2,Gaz,Moyen,D,2841591,Non,Non
BIEN_000372,Appartement,115,1,0,1,Électrique,Haut standing,G,1931835,Non,Non
BIEN_000794,Maison,192,2,2,3,Pompe à chaleur,Haut standing,D,2857558,Oui,Oui
BIEN_000861,Appartement,213,7,3,1,Pompe à chaleur,Moyen,F,1855501,Oui,Non
BIEN_000714,Appartement,460,5,2,2,Électrique,Standard,G,3566415,Oui,Non
BIEN_000227,Villa,250,5,5,3,Chauffage central,Moyen,G,6616533,Oui,Oui
BIEN_000512,Appartement,-23,0,3,1,Électrique,Luxe,E,3850794,Non,Non
BIEN_000216,Duplex,233,6,1,3,Électrique,Haut standing,E,2653286,Oui,Oui
BIEN_000578,Villa,6715,5,4,5,Fioul,Luxe,D,2099172,Oui,Oui
BIEN_000150,Appartement,180,7,5,1,Autre,Moyen,E,5381252,Oui,Non
BIEN_000112,Villa,167,8,0,3,Gaz,Haut standing,D,2341099,Oui,Non
BIEN_000400,Maison,434,1,2,1,Pompe à chaleur,Standard,B,5354479,Oui,Non
BIEN_000782,Appartement,272,4,3,2,Électrique,Luxe,G,2950021,Oui,Non
BIEN_000540,Appartement,180,2,4,3,Pompe à chaleur,Luxe,E,422906,Oui,Non
BIEN_000347,Villa,202,5,0,0,Électrique,Moyen,C,1367021,Oui,Oui
BIEN_000964,Appartement,96,6,0,1,Pompe à chaleur,Haut standing,A,3520840,Non,Oui
BIEN_000202,Maison,284,5,3,5,Chauffage central,Luxe,A,3692998,Oui,Oui
BIEN_000251,Appartement,193,5,1,2,Gaz,Standard,B,3358019,Oui,Non
BIEN_000510,Villa,88,4,2,3,Électrique,Moyen,D,3551173,Oui,Non
BIEN_000756,Villa,182,4,4,2,Climatisation réversible,Moyen,Non renseigné,545625,Oui,Oui
BIEN_000818,Appartement,81,5,2,2,Chauffage central,Haut standing,A,56213,Non,Non
BIEN_000356,Appartement,242,4,2,4,Électrique,Standard,E,3168156,Oui,Non
BIEN_000716,Appartement,147,4,2,1,Aucun,Haut standing,E,2253008,Non,Non
BIEN_000452,Appartement,42,3,1,2,Pompe à chaleur,Moyen,B,7101597,Oui,Non
BIEN_000993,Appartement,157,5,3,3,Pompe à chaleur,Haut standing,G,4689090,Oui,Non
BIEN_000218,Maison,50,3,3,5,Fioul,Standard,A,1868140,Non,Non
BIEN_000089,Appartement,196,4,0,1,Pompe à chaleur,Haut standing,G,2035044,Non,Non
BIEN_000541,Loft,115,6,2,2,Pompe à chaleur,Haut standing,G,3885313,Oui,Non
BIEN_000681,Studio,238,5,5,5,Fioul,Moyen,C,4112811,Oui,Oui
BIEN_000342,Maison,231,7,1,0,Électrique,Luxe,E,5041318,Oui,Oui
BIEN_000969,Appartement,211,5,0,1,Électrique,Moyen,G,4274103,Oui,Oui
BIEN_000070,Studio,261,3,3,1,Gaz,Moyen,F,4197347,Non,Non
BIEN_000780,Studio,189,5,1,1,Aucun,Haut standing,E,5885904,Oui,Oui
BIEN_000730,Maison,3953,5,1,0,Électrique,Standard,D,2856580,Oui,Non
BIEN_000654,Appartement,200,5,5,1,Chauffage central,Haut standing,E,4188970,Oui,Oui
BIEN_000215,Villa,249,3,3,4,Gaz,Haut standing,D,6576107,Non,Oui
BIEN_000935,Appartement,203,3,1,5,Gaz,Moyen,A,3583648,Oui,Oui
BIEN_000237,Appartement,219,4,2,1,Gaz,Moyen,C,3645826,Non,Non
BIEN_000019,Studio,143,1,0,2,Électrique,Moyen,D,2740159,Non,Non
BIEN_000983,Penthouse,236,4,5,1,Électrique,Standard,G,1876599,Oui,Oui
BIEN_000452,Appartement,109,1,4,1,Climatisation réversible,Haut standing,F,3845692,Non,Non
BIEN_000266,Villa,88,3,5,4,Gaz,Moyen,A,1686450,Oui,Non
BIEN_000153,Loft,183,1,3,1,Électrique,Moyen,B,2055313,Non,Non
BIEN_000440,Appartement,203,1,4,1,Gaz,Standard,E,4321895,Non,Non
BIEN_000991,Maison,189,2,0,2,Chauffage central,Standard,G,2205900,Oui,Oui
BIEN_000656,Appartement,201,3,1,1,Gaz,Moyen,Non renseigné,3351338,Oui,Non
BIEN_000898,Penthouse,225,4,1,2,Pompe à chaleur,Haut standing,E,2716616,Non,Non
BIEN_000325,Appartement,189,3,1,3,Fioul,Moyen,F,2274179,Oui,Non
BIEN_000271,Appartement,256,3,4,1,Électrique,Haut standing,Non renseigné,3100902,Non,Non
BIEN_000152,Appartement,145,2,4,1,Chauffage central,Haut standing,B,2187680,Non,Non
BIEN_000884,Terrain,244,5,3,2,Pompe à chaleur,Luxe,A,1673452,Oui,Oui
BIEN_000219,Maison,114,5,2,2,Électrique,Standard,B,2624978,Oui,Non
BIEN_000774,Maison,171,5,4,0,Gaz,Luxe,B,3268178,Non,Oui
BIEN_000981,Appartement,214,3,5,1,Électrique,Haut standing,G,549295,Non,Oui
BIEN_000093,Maison,210,4,0,2,Pompe à chaleur,Standard,B,6261216,Oui,Oui
BIEN_000937,Appartement,266,5,1,3,Électrique,Haut standing,D,3216293,Oui,Oui
BIEN_000297,Appartement,62,3,1,1,Fioul,Haut standing,B,6331175,Oui,Non
BIEN_000819,Villa,177,6,0,2,Pompe à chaleur,Moyen,D,2875227,Non,Oui
BIEN_000883,Villa,210,4,3,2,Électrique,Moyen,F,4174749,Oui,Non
BIEN_000534,Appartement,97,3,0,1,Gaz,Moyen,D,5509331,Non,Non
BIEN_000785,Studio,148,1,2,0,Pompe à chaleur,Standard,D,5262315,Oui,Non
BIEN_000011,Appartement,131,5,3,1,Fioul,Moyen,E,1775212,Non,Non
BIEN_000964,Studio,262,7,4,1,Chauffage central,Moyen,A,3316526,Oui,Oui
BIEN_000676,Appartement,261,4,1,3,Pompe à chaleur,Standard,D,6797697,Non,Non
BIEN_000322,Appartement,253,4,3,3,Climatisation réversible,Moyen,G,2229668,Oui,Non
BIEN_000142,Maison,205,4,2,1,Pompe à chaleur,Haut standing,B,3945649,Oui,Oui
BIEN_000925,Duplex,218,4,0,1,Électrique,Haut standing,Non renseigné,2913651,Non,Non
BIEN_000731,Villa,128,7,1,3,Gaz,Standard,F,5167906,Non,Non
BIEN_000142,Appartement,113,7,2,3,Gaz,Haut standing,G,2431644,Non,Non
BIEN_000161,Villa,158,4,3,1,Fioul,Haut standing,B,2862410,Oui,Non
BIEN_000248,Appartement,102,5,3,3,Gaz,Haut standing,E,2340080,Non,Non
BIEN_000208,Villa,182,5,3,4,Chauffage central,Haut standing,E,4528735,Oui,Oui
BIEN_000064,Appartement,1755,5,1,5,Électrique,Standard,A,3470679,Oui,Non
BIEN_000046,Appartement,67,3,5,3,Gaz,Moyen,F,2967007,Oui,Non
BIEN_000967,Appartement,186,6,4,5,Climatisation réversible,Haut standing,B,4155127,Non,Non
BIEN_000843,Maison,260,4,2,2,Chauffage central,Haut standing,Non renseigné,1421921,Non,Oui
BIEN_000995,Terrain,203,7,5,3,Fioul,Haut standing,B,1422890,Oui,Non
BIEN_000612,Studio,243,4,2,2,Pompe à chaleur,Moyen,E,3237178,Oui,Oui
BIEN_000643,Appartement,129,5,3,3,Électrique,Moyen,E,3677042,Oui,Non
BIEN_000112,Maison,219,1,2,1,Électrique,Standard,E,3605381,Oui,Oui
BIEN_000993,Duplex,159,7,2,1,Chauffage central,Moyen,G,151173,Oui,Non
BIEN_000871,Villa,98,7,1,4,Électrique,Moyen,F,5218611,Oui,Non
BIEN_000185,Appartement,172,4,1,1,Électrique,Moyen,G,4305594,Oui,Non
BIEN_000005,Villa,39,6,1,3,Pompe à chaleur,Luxe,G,2927513,Oui,Non
BIEN_000662,Loft,188,3,1,4,Gaz,Haut standing,F,422558,Oui,Non
BIEN_000464,Appartement,232,6,1,1,Électrique,Moyen,F,3355865,Oui,Non
BIEN_000311,Appartement,19,5,1,5,Pompe à chaleur,Haut standing,C,3461764,Oui,Non
BIEN_000090,Appartement,88,3,0,1,Gaz,Haut standing,C,3682510,Non,Non
BIEN_000963,Appartement,84,2,0,4,Fioul,Moyen,E,6888169,Non,Non
BIEN_000909,Villa,156,3,5,3,Pompe à chaleur,Luxe,G,5338127,Oui,Non
BIEN_000868,Appartement,174,6,1,4,Pompe à chaleur,Haut standing,F,4236809,Oui,Non
BIEN_000800,Penthouse,486,5,4,1,Électrique,Luxe,A,2829123,Non,Non
BIEN_000649,Appartement,106,5,5,3,Chauffage central,Standard,C,3400968,Non,Non
BIEN_000533,Studio,81,1,5,2,Électrique,Moyen,B,6132329,Non,Non
BIEN_000096,Appartement,42,3,5,1,Électrique,Moyen,E,2174104,Non,Non
BIEN_000732,Appartement,249,4,0,3,Fioul,Haut standing,B,2597492,Oui,Non
BIEN_000998,Villa,184,6,3,1,Pompe à chaleur,Haut standing,A,4645501,Oui,Oui
BIEN_000033,Appartement,478,5,1,2,Pompe à chaleur,Standard,D,3079555,Oui,Oui
BIEN_000723,Villa,187,6,4,2,Pompe à chaleur,Haut standing,G,3048334,Oui,Oui
BIEN_000055,Appartement,145,5,3,3,Gaz,Haut standing,E,3792808,Non,Non
BIEN_000265,Villa,252,6,3,4,Pompe à chaleur,Moyen,G,1907891,Oui,Non
BIEN_000566,Appartement,173,7,2,4,Gaz,Haut standing,E,5761616,Non,Non
BIEN_000013,Appartement,157,4,0,5,Chauffage central,Haut standing,A,6372339,Oui,Oui
BIEN_000393,Appartement,151,3,1,2,Électrique,Standard,E,5950311,Non,Non
BIEN_000029,Appartement,211,3,0,1,Électrique,Standard,F,3931794,Non,Non
BIEN_000121,Villa,181,7,0,1,Pompe à chaleur,Moyen,Non renseigné,4180445,Non,Non
BIEN_000838,Maison,167,2,3,5,Chauffage central,Moyen,C,1394361,Non,Non
BIEN_000442,Villa,393,4,0,3,Chauffage central,Luxe,D,-38498,Oui,Oui
BIEN_000553,Villa,142,5,0,3,Gaz,Standard,F,1629510,Non,Oui
BIEN_000839,Villa,239,3,2,4,Gaz,Standard,E,5022852,Oui,Non
BIEN_000059,Maison,172,2,4,1,Fioul,Haut standing,C,2937420,Non,Non
BIEN_000236,Duplex,97,7,2,3,Gaz,Moyen,F,4457013,Non,Non
BIEN_000454,Duplex,204,3,3,1,Climatisation réversible,Haut standing,F,6106401,Oui,Non
BIEN_000576,Maison,206,3,3,1,Gaz,Haut standing,B,1274701,Non,Non
BIEN_000050,Appartement,264,7,3,2,Gaz,Standard,E,3082909,Non,Non
BIEN_000983,Appartement,54,6,4,2,Chauffage central,Haut standing,E,719815,Oui,Non
BIEN_000735,Villa,91,0,1,1,Gaz,Haut standing,E,3271603,Non,Oui
BIEN_000847,Maison,135,6,5,3,Électrique,Haut standing,B,5086305,Non,Non
BIEN_000907,Appartement,202,2,5,3,Climatisation réversible,Haut standing,G,3984109,Oui,Non
BIEN_000850,Loft,180,7,3,4,Électrique,Standard,E,4269985,Non,Non
BIEN_000428,Villa,81,4,3,1,Électrique,Moyen,G,4681400,Non,Non
BIEN_000788,Appartement,171,8,2,4,Pompe à chaleur,Standard,D,3668301,Non,Non
BIEN_000552,Maison,135,3,1,1,Chauffage central,Standard,B,4242137,Oui,Non
BIEN_000442,Appartement,197,1,2,4,Gaz,Standard,B,3252492,Oui,Non
BIEN_000294,Appartement,124,2,2,1,Électrique,Moyen,C,2608620,Non,Non
BIEN_000378,Appartement,115,4,3,1,Pompe à chaleur,Standard,F,5268289,Non,Non
BIEN_000665,Maison,105,7,5,1,Chauffage central,Standard,F,4100131,Non,Oui
BIEN_000485,Appartement,209,6,3,4,Pompe à chaleur,Moyen,B,4055624,Non,Non
BIEN_000588,Appartement,143,7,2,1,Électrique,Standard,D,3719557,Oui,Non
BIEN_000352,Villa,272,6,2,3,Chauffage central,Standard,B,2885524,Oui,Non
BIEN_000827,Duplex,35,5,5,1,Gaz,Haut standing,F,4150331,Oui,Non
BIEN_000779,Appartement,151,4,3,3,Fioul,Haut standing,G,3855722,Oui,Non
BIEN_000561,Studio,108,4,1,1,Électrique,Standard,F,2093962,Non,Non
BIEN_000471,Loft,195,7,3,2,Pompe à chaleur,Haut standing,G,4193748,Oui,Non
BIEN_000474,Appartement,468,4,5,5,Chauffage central,Moyen,G,6870538,Oui,Oui
BIEN_000434,Studio,126,7,0,1,Pompe à chaleur,Standard,C,1745445,Non,Non
BIEN_000224,Maison,97,5,3,2,Électrique,Haut standing,B,3251033,Non,Non
BIEN_000516,Maison,225,6,2,2,Climatisation réversible,Luxe,G,3131522,Oui,Oui
BIEN_000442,Appartement,108,7,2,1,Gaz,Standard,E,2828058,Non,Non
BIEN_000563,Appartement,216,4,4,4,Chauffage central,Moyen,E,2427278,Oui,Oui
BIEN_000466,Villa,237,2,4,3,Autre,Haut standing,A,5692470,Oui,Oui
BIEN_000431,Appartement,143,6,0,3,Chauffage central,Haut standing,A,2282393,Non,Non
BIEN_000759,Appartement,114,5,2,1,Fioul,Standard,C,4193065,Non,Non
BIEN_000182,Appartement,134,3,1,1,Gaz,Luxe,D,4832544,Oui,Oui
BIEN_000335,Villa,208,6,2,1,Pompe à chaleur,Moyen,D,-215793,Non,Non
BIEN_000228,Appartement,190,6,5,2,Pompe à chaleur,Moyen,C,3857433,Oui,Non
BIEN_000620,Villa,502,5,3,5,Chauffage central,Moyen,E,6303867,Oui,Oui
BIEN_000083,Loft,197,3,3,2,Électrique,Haut standing,C,1564601,Non,Non
BIEN_000296,Appartement,275,8,0,4,Climatisation réversible,Standard,A,2597018,Oui,Non
BIEN_000916,Appartement,92,1,1,2,Pompe à chaleur,Moyen,A,5938934,Non,Oui
BIEN_000921,Loft,221,6,1,0,Gaz,Moyen,D,4318941,Non,Oui
BIEN_000411,Penthouse,57,5,4,2,Climatisation réversible,Haut standing,F,2503593,Non,Non
BIEN_000482,Appartement,428,7,1,3,Gaz,Luxe,D,4887191,Oui,Non
BIEN_000277,Maison,67,5,5,4,Fioul,Haut standing,E,5210153,Oui,Non
BIEN_000420,Appartement,43,3,0,1,Gaz,Moyen,F,5209223,Non,Non
BIEN_000475,Appartement,135,1,1,1,Électrique,Moyen,B,2749510,Oui,Non
BIEN_000823,Maison,3395,4,2,1,Climatisation réversible,Haut standing,E,3807553,Non,Non
BIEN_000482,Studio,187,1,5,1,Pompe à chaleur,Moyen,D,820941,Oui,Non
BIEN_000306,Maison,135,7,0,1,Électrique,Luxe,G,1911264,Oui,Oui
BIEN_000030,Appartement,279,3,3,3,Fioul,Standard,E,4992364,Non,Oui
BIEN_000585,Appartement,102,3,3,2,Électrique,Standard,F,2178678,Oui,Oui
BIEN_000351,Appartement,59,4,3,1,Gaz,Moyen,D,4216637,Non,Non
BIEN_000541,Villa,260,3,0,5,Aucun,Haut standing,B,178997,Non,Non
BIEN_000488,Villa,187,5,4,0,Électrique,Standard,E,2453388,Oui,Oui
BIEN_000488,Appartement,185,3,1,1,Aucun,Moyen,B,6219260,Non,Non
BIEN_000152,Villa,174,4,4,4,Électrique,Luxe,A,3714845,Oui,Non
BIEN_000759,Maison,173,7,4,1,Climatisation réversible,Luxe,B,2496365,Oui,Oui
BIEN_000964,Appartement,358,8,1,5,Pompe à chaleur,Standard,A,2598171,Oui,Oui
BIEN_000530,Appartement,235,5,4,3,Électrique,Standard,Non renseigné,1519631,Oui,Oui
BIEN_000006,Appartement,163,3,5,1,Gaz,Haut standing,F,4253057,Oui,Oui
BIEN_000185,Villa,140,4,2,2,Électrique,Haut standing,B,549763,Non,Oui
BIEN_000130,Appartement,146,3,1,3,Électrique,Haut standing,D,3132284,Oui,Non
BIEN_001000,Appartement,221,8,4,2,Fioul,Haut standing,G,5256459,Oui,Non
BIEN_000311,Maison,15,3,1,1,Aucun,Standard,B,3468585,Non,Non
BIEN_000155,Villa,302,4,4,1,Climatisation réversible,Haut standing,C,4719341,Non,Oui
BIEN_000887,Maison,152,6,3,1,Climatisation réversible,Haut standing,B,3347806,Non,Non
BIEN_000851,Terrain,191,7,1,2,Chauffage central,Haut standing,E,1843858,Non,Oui
BIEN_000902,Terrain,298,3,5,1,Électrique,Haut standing,F,1450528,Oui,Oui
BIEN_000221,Appartement,101,4,0,1,Pompe à chaleur,Haut standing,Non renseigné,416460,Non,Non
BIEN_000283,Villa,400,8,3,3,Pompe à chaleur,Haut standing,F,3563026,Oui,Non
BIEN_000993,Appartement,181,2,4,4,Gaz,Haut standing,B,1761880,Oui,Non
BIEN_000318,Studio,138,2,2,3,Chauffage central,Standard,A,-159930,Oui,Non
BIEN_000288,Villa,122,5,1,3,Climatisation réversible,Moyen,B,3762290,Oui,Oui
BIEN_000288,Appartement,138,5,3,2,Gaz,Standard,E,3288954,Non,Non
BIEN_000565,Maison,148,0,0,2,Aucun,Standard,G,2678916,Non,Non
BIEN_000202,Appartement,197,5,2,1,Gaz,Standard,G,3096418,Oui,Non
BIEN_000384,Terrain,182,5,3,3,Autre,Standard,E,2691457,Oui,Non
BIEN_000764,Appartement,169,8,2,2,Électrique,Standard,F,3050304,Oui,Non
BIEN_000681,Villa,107,5,5,2,Gaz,Haut standing,Non renseigné,2374131,Non,Oui
BIEN_000702,Maison,194,3,0,3,Électrique,Haut standing,G,3387303,Oui,Non
BIEN_000136,Appartement,114,5,0,1,Électrique,Moyen,F,3293685,Non,Non
BIEN_000955,Appartement,217,7,1,3,Gaz,Haut standing,F,6974573,Oui,Oui
BIEN_000796,Appartement,134,3,2,3,Chauffage central,Standard,G,3865309,Oui,Non
BIEN_000316,Studio,-66,3,2,1,Gaz,Haut standing,C,2166753,Non,Non
BIEN_000999,Appartement,184,4,3,3,Pompe à chaleur,Moyen,F,6661504,Oui,Non
BIEN_000210,Duplex,498,5,3,3,Pompe à chaleur,Haut standing,C,6459094,Oui,Oui
BIEN_000236,Loft,121,4,2,2,Pompe à chaleur,Standard,E,3676726,Oui,Oui
