exploitation,type_exploitation,pays,region,resultat,produit,quantite_tonnes,prix_tonne_eur,qualite
Cooperative Grains Alliance,Dairy Meadows,Espagne,Meknès-Fès,0.0,Orge,281.6103741514427,9663.385928874677,Standard
Mercabarna,Union Agricole Méditerranée,France,Sfax,0.0,Pommes,3.3244766890691153,13535.39619547436,Premium
Fazenda Brasil,Hacienda El Sol,Maroc,Souss-Massa,0.0,Medjool,579.194067327672,5185.739601285297,Bio Certifié
Fazenda Brasil,Coopérative Oasis,Maroc,Meknès-Fès,0.0,Lait,490.54305930438017,2729.164942545325,Standard
Union Agricole Méditerranée,Marché Wholesale Agadir,USA,Meknès-Fès,0.0,Arabica,285.79121718543695,1555.0953060462875,Standard
Marché Wholesale Agadir,Hacienda El Sol,Maroc,Provence,0.0,Raisins de Table,441.6348561710892,3712.115539696857,Premium
Mercabarna,Domaine Provence Bio,Espagne,Toscane,0.0,Citrons,210.62209385101335,1776.3978781118187,Premium
Domaine Saada,Fattoria Toscana,USA,Californie,0.0,Olives de Table,149.83951359628207,2471.6553101367736,Bio Certifié
Mercabarna,Mercabarna,Maroc,Marrakech-Safi,0.0,Salades,139.04738813294105,5616.62605688791,Premium
Coopérative Oasis,Mercabarna,Brésil,Kansas,0.0,Olives à Huile,572.1539389978677,3401.297418597117,Standard
Mercabarna,Fattoria Toscana,France,Souss-Massa,0.0,Fromage,76.77056198208538,3702.4202865327047,Commerce Équitable
Mercabarna,Mercabarna,Maroc,Souss-Massa,0.0,Pommes,661.1738236304006,3061.169332126794,Bio Certifié
Ferme Al Baraka,Fattoria Toscana,Nouvelle-Zélande,Provence,0.0,Medjool,182.32777112121025,3701.3518397896896,Bio Certifié
Fattoria Toscana,Cooperative Grains Alliance,Maroc,São Paulo,0.0,Blé,824.8133506399276,2008.787204952946,Premium
Green Valley Farm,Fattoria Toscana,Maroc,Provence,0.0,Medjool,221.1897757104261,1613.909577179889,Standard
Fazenda Brasil,Union Agricole Méditerranée,Tunisie,Meknès-Fès,0.0,Raisins de Table,125.90637532195045,2988.5240464725657,Premium
Coopérative Oasis,Marché Wholesale Agadir,Maroc,Sfax,0.0,Orge,184.86971590603724,3565.9680227296776,Premium
Rungis International,Fattoria Toscana,Maroc,Provence,0.0,Robusta,218.97575376848485,1448.8606115015903,Standard
Ferme Al Baraka,Rungis International,France,Île-de-France,0.0,Citrons,734.523386679767,3474.8441975706346,Bio Certifié
Rungis International,Rungis International,Nouvelle-Zélande,Souss-Massa,0.0,Olives à Huile,-3.1752425828652306,9540.169398822907,Commerce Équitable
Dairy Meadows,Union Agricole Méditerranée,Espagne,Marrakech-Safi,0.0,Pommes de terre,192.66932159630574,737.5175723157375,Premium
Coopérative Oasis,Ferme Al Baraka,Brésil,São Paulo,0.0,Riz,141.682054177935,2818.645073447994,Premium
Green Valley Farm,Fattoria Toscana,Maroc,Kansas,0.0,Mandarines,253.99588283312966,631.9430262914811,Bio Certifié
Fattoria Toscana,Green Valley Farm,Maroc,Kansas,0.0,Raisins de Table,840.2968965965049,4752.272662895266,Standard
Cooperative Grains Alliance,Marché Wholesale Agadir,Brésil,Meknès-Fès,0.0,Robusta,169.0352977466331,4143.625875694958,Bio Certifié
Ferme Al Baraka,Marché Wholesale Agadir,Maroc,Meknès-Fès,0.0,Lait,494.5849348966368,4167.324207372599,Premium
Rungis International,Rungis International,Italie,São Paulo,0.0,Tomates,1055.8073051342205,1318.429891308884,Standard
Domaine Saada,Mercabarna,Maroc,Provence,0.0,Maïs,276.9230105194586,4016.0109717053083,Bio Certifié
Dairy Meadows,Hacienda El Sol,France,São Paulo,0.0,Olives de Table,107.47356559277762,2957.8830886125934,Bio Certifié
Coopérative Oasis,Dairy Meadows,Nouvelle-Zélande,Canterbury,0.0,Bananes,554.8471256813805,81.68053541182098,Premium
Rungis International,Rungis International,France,Provence,0.0,Raisins de Table,160.42050330566624,892.6276941736074,Bio Certifié
Union Agricole Méditerranée,Domaine Saada,USA,Souss-Massa,0.0,Orge,235.40908688387864,1007.1388286960528,Bio Certifié
Green Valley Farm,Mercabarna,Nouvelle-Zélande,Californie,0.0,Tomates,162.45686763110527,5774.888682783963,Standard
Fazenda Brasil,Marché Wholesale Agadir,Brésil,Canterbury,0.0,Robusta,162.36747531931033,2599.593411025209,Commerce Équitable
Coopérative Oasis,Ferme Al Baraka,France,Provence,0.0,Blé,1.010918732314444,3597.3582251923353,Commerce Équitable
Marché Wholesale Agadir,Fattoria Toscana,Maroc,Toscane,0.0,Olives à Huile,84.53344265118643,10005.280195971056,Bio Certifié
Mercabarna,Coopérative Oasis,Nouvelle-Zélande,Californie,0.0,Citrons,147.51285171559744,2819.195102777924,Standard
Fazenda Brasil,Domaine Saada,France,Kansas,0.0,Raisins de Table,128.6971326176934,4730.420170427265,Standard
Fattoria Toscana,Domaine Saada,USA,Marrakech-Safi,0.0,Blé,116.26914784728119,11057.201102182107,Standard
Fattoria Toscana,Domaine Saada,France,Californie,0.0,Medjool,162.9400369644987,3423.398031174558,Standard
Marché Wholesale Agadir,Domaine Saada,Maroc,Souss-Massa,0.0,Olives à Huile,58.61617285424806,3933.025187138446,Premium
Cooperative Grains Alliance,Hacienda El Sol,Italie,Andalousie,0.0,Carottes,137.21874698904017,1325.0848003222611,Standard
Rungis International,Coopérative Oasis,Maroc,Souss-Massa,0.0,Orge,78.09846200780868,2729.537798157172,Premium
Fattoria Toscana,Marché Wholesale Agadir,France,Île-de-France,0.0,Salades,243.1631619274493,3834.6634917497577,Standard
Green Valley Farm,Ferme Al Baraka,France,Souss-Massa,0.0,Orge,1020.96227473079,4437.833379760118,Bio Certifié
Marché Wholesale Agadir,Domaine Provence Bio,France,Meknès-Fès,0.0,Olives à Huile,54.37935757038574,4161.422539744763,Standard
Hacienda El Sol,Ferme Al Baraka,France,Californie,0.0,Riz,251.354118641299,1002.4600670446712,Premium
Domaine Provence Bio,Fazenda Brasil,Italie,Californie,0.0,Pommes,7.954283720947416,1593.9108876615105,Standard
Green Valley Farm,Fattoria Toscana,USA,Marrakech-Safi,0.0,Riz,136.85914192828912,1519.0817336857826,Standard
Hacienda El Sol,Hacienda El Sol,Maroc,Kansas,0.0,Robusta,260.2110100008996,2034.781180540457,Bio Certifié
Coopérative Oasis,Hacienda El Sol,Brésil,São Paulo,0.0,Olives à Huile,61.77799167630452,5462.869368480944,Bio Certifié
Domaine Saada,Dairy Meadows,Brésil,Souss-Massa,0.0,Raisins de Cuve,1.8333306220470291,204.17529770520196,Bio Certifié
Cooperative Grains Alliance,Domaine Provence Bio,Espagne,Andalousie,0.0,Lait,55.29306270191374,2945.295012065852,Bio Certifié
Ferme Al Baraka,Union Agricole Méditerranée,Italie,Canterbury,0.0,Pommes,61.00436494201527,3094.9260341417485,Standard
Mercabarna,Marché Wholesale Agadir,Tunisie,Sfax,0.0,Raisins de Cuve,266.9591399508492,2380.6770018471016,Bio Certifié
Union Agricole Méditerranée,Ferme Al Baraka,Nouvelle-Zélande,Souss-Massa,0.0,Carottes,105.98957213376087,2275.6581043634324,Bio Certifié
Ferme Al Baraka,Ferme Al Baraka,USA,Provence,0.0,Raisins de Cuve,145.2508004188774,3044.3648950553797,Bio Certifié
Rungis International,Union Agricole Méditerranée,Espagne,Meknès-Fès,0.0,Olives à Huile,136.72103226832263,582.8319607054704,Bio Certifié
Marché Wholesale Agadir,Ferme Al Baraka,Espagne,Île-de-France,0.0,Maïs,257.594220642275,3274.947254488391,Standard
Cooperative Grains Alliance,Union Agricole Méditerranée,France,Kansas,0.0,Orge,159.0585093749457,1625.6627147738432,Bio Certifié
Dairy Meadows,Ferme Al Baraka,USA,Toscane,0.0,Olives de Table,201.8592596173932,3572.0590633454012,Premium
Coopérative Oasis,Cooperative Grains Alliance,France,Souss-Massa,0.0,Robusta,79.77072031966267,2530.2588404518565,Bio Certifié
Dairy Meadows,Fattoria Toscana,France,Sfax,0.0,Olives de Table,120.03285005848355,14354.934967496334,Bio Certifié
Cooperative Grains Alliance,Dairy Meadows,France,Souss-Massa,0.0,Arabica,79.42872531071426,1915.5120146914805,Bio Certifié
Mercabarna,Domaine Saada,Maroc,Kansas,0.0,Deglet Nour,73.94122688757237,1649.1478607182585,Premium
Domaine Saada,Coopérative Oasis,Maroc,Souss-Massa,0.0,Robusta,186.35059989992834,1997.7160820794534,Commerce Équitable
Ferme Al Baraka,Rungis International,Maroc,Californie,0.0,Fromage,26.391657726187844,2443.9281718524844,Standard
Fattoria Toscana,Marché Wholesale Agadir,USA,Île-de-France,0.0,Orge,58.639194803963704,3240.427047699737,Commerce Équitable
Union Agricole Méditerranée,Coopérative Oasis,Italie,São Paulo,0.0,Courgettes,130.7032334503439,6136.79290634751,Bio Certifié
Domaine Saada,Fattoria Toscana,Nouvelle-Zélande,Californie,0.0,Tomates,140.63157833244608,2631.8857518809473,Commerce Équitable
Dairy Meadows,Dairy Meadows,Maroc,Marrakech-Safi,0.0,Beurre,144.70431990463499,3184.388161637166,Commerce Équitable
Cooperative Grains Alliance,Rungis International,Italie,Kansas,0.0,Mandarines,184.30883269497815,3170.505179060884,Standard
Ferme Al Baraka,Dairy Meadows,Maroc,Toscane,0.0,Raisins de Cuve,61.20396228489129,2418.9462131348682,Premium
Domaine Provence Bio,Fattoria Toscana,France,Provence,0.0,Tomates,95.81582753644513,2778.7762805091156,Bio Certifié
Cooperative Grains Alliance,Ferme Al Baraka,Tunisie,São Paulo,0.0,Maïs,132.68522607542795,11473.677185958757,Bio Certifié
Rungis International,Union Agricole Méditerranée,Nouvelle-Zélande,Sfax,0.0,Yaourt,57.0834750021825,1288.020385546975,Commerce Équitable
Marché Wholesale Agadir,Union Agricole Méditerranée,France,Californie,0.0,Robusta,1122.5418889665339,1854.478234717732,Commerce Équitable
Hacienda El Sol,Domaine Provence Bio,France,Meknès-Fès,0.0,Salades,268.05285759074326,1432.382639712606,Premium
Coopérative Oasis,Ferme Al Baraka,Brésil,São Paulo,0.0,Olives à Huile,276.1873252132368,11500.942494143274,Premium
Domaine Provence Bio,Green Valley Farm,Espagne,Toscane,0.0,Mandarines,135.11173236710326,3170.1048976978054,Bio Certifié
Domaine Saada,Fazenda Brasil,Italie,Catalogne,0.0,Olives de Table,257.4215509733441,2573.0679984115177,Standard
Cooperative Grains Alliance,Rungis International,France,Catalogne,0.0,Beurre,530.9227480524692,3482.292783558919,Premium
Cooperative Grains Alliance,Dairy Meadows,Maroc,Souss-Massa,0.0,Riz,1099.7847912651036,3717.2035360173686,Premium
Mercabarna,Domaine Provence Bio,France,Catalogne,0.0,Olives de Table,23.708409567846488,693.5520664304165,Standard
Cooperative Grains Alliance,Ferme Al Baraka,Maroc,Souss-Massa,0.0,Oignons,195.76824161214637,5214.266466438541,Standard
Mercabarna,Dairy Meadows,Espagne,Sfax,0.0,Pamplemousses,115.61865141112364,2816.657631892431,Premium
Hacienda El Sol,Green Valley Farm,Brésil,Toscane,0.0,Raisins de Table,217.6824705432245,3429.5424819810382,Bio Certifié
Ferme Al Baraka,Domaine Saada,Maroc,Canterbury,0.0,Orge,28.07854552061331,2282.198725391996,Bio Certifié
Ferme Al Baraka,Mercabarna,Espagne,Île-de-France,0.0,Olives à Huile,618.8059333774812,3513.801047019003,Standard
Ferme Al Baraka,Cooperative Grains Alliance,France,Sfax,0.0,Bananes,624.2750407245233,243.6818399712156,Bio Certifié
Fazenda Brasil,Domaine Provence Bio,Italie,Meknès-Fès,0.0,Medjool,100.34857737474547,1081.7678942743755,Bio Certifié
Dairy Meadows,Coopérative Oasis,Maroc,São Paulo,0.0,Fromage,147.48351866821218,2686.2611405054913,Standard
Domaine Saada,Green Valley Farm,France,Marrakech-Safi,0.0,Olives de Table,254.15359837590137,2775.9302230562207,Standard
Domaine Provence Bio,Cooperative Grains Alliance,France,São Paulo,0.0,Pommes de terre,151.29376787816037,4030.8885570724356,Bio Certifié
Rungis International,Fattoria Toscana,Maroc,Provence,0.0,Citrons,90.06058721216314,1464.9165125437817,Bio Certifié
Rungis International,Green Valley Farm,Brésil,Californie,0.0,Robusta,169.49153198178502,4383.298050689067,Standard
Mercabarna,Fattoria Toscana,Maroc,Marrakech-Safi,0.0,Blé,234.24555970068297,3191.837365835391,Bio Certifié
Domaine Saada,Fazenda Brasil,USA,Provence,0.0,Salades,78.05806030726166,4255.297651078323,Standard
Ferme Al Baraka,Domaine Provence Bio,France,Californie,0.0,Pommes,56.812564023653636,1899.7021627709464,Bio Certifié
Domaine Saada,Dairy Meadows,Espagne,Canterbury,0.0,Olives de Table,270.14661797225045,651.817273590967,Commerce Équitable
Green Valley Farm,Ferme Al Baraka,Maroc,Sfax,0.0,Blé,282.78883622719474,2385.97066228549,Premium
Green Valley Farm,Rungis International,USA,Catalogne,0.0,Pommes de terre,267.80321504349865,4778.293600144411,Standard
Coopérative Oasis,Fazenda Brasil,Brésil,Catalogne,0.0,Bananes,635.9607734379392,4573.046073379624,Premium
Green Valley Farm,Dairy Meadows,USA,Californie,0.0,Riz,119.19329976394344,5016.716838290588,Standard
Cooperative Grains Alliance,Domaine Saada,Espagne,Kansas,0.0,Olives à Huile,111.61234505070331,3129.2705334892025,Bio Certifié
Coopérative Oasis,Fazenda Brasil,Nouvelle-Zélande,Toscane,0.0,Medjool,273.2322286516626,5163.256100803898,Bio Certifié
Ferme Al Baraka,Ferme Al Baraka,USA,Souss-Massa,0.0,Robusta,87.25872424359753,5352.597136511908,Bio Certifié
Mercabarna,Union Agricole Méditerranée,Italie,Marrakech-Safi,0.0,Pamplemousses,82.70066653401247,2286.445173917165,Bio Certifié
Green Valley Farm,Union Agricole Méditerranée,Italie,Andalousie,0.0,Oranges,136.26095349681452,3003.3570824077456,Bio Certifié
Rungis International,Rungis International,Tunisie,Sfax,0.0,Deglet Nour,1065.0394439885981,3049.4568306967612,Standard
Mercabarna,Dairy Meadows,Espagne,Californie,0.0,Citrons,52.14784650473183,3821.6102911044873,Bio Certifié
Mercabarna,Ferme Al Baraka,France,Marrakech-Safi,0.0,Yaourt,53.2870562153972,4245.371659103443,Bio Certifié
Coopérative Oasis,Rungis International,France,Kansas,0.0,Riz,471.6826047723705,3497.8162087102382,Bio Certifié
Union Agricole Méditerranée,Rungis International,Italie,Canterbury,0.0,Medjool,593.8180988664924,5832.455316475114,Bio Certifié
Mercabarna,Mercabarna,USA,Provence,0.0,Raisins de Cuve,-4.748729882059685,23045.821838269097,Bio Certifié
Domaine Provence Bio,Marché Wholesale Agadir,USA,Canterbury,0.0,Oranges,61.36305172147493,232.28248631481688,Bio Certifié
Hacienda El Sol,Coopérative Oasis,Espagne,Kansas,0.0,Olives de Table,194.42025983771464,5671.905010335304,Bio Certifié
Rungis International,Dairy Meadows,Maroc,São Paulo,0.0,Olives de Table,133.05002149318443,2904.9645127132385,Bio Certifié
Fattoria Toscana,Green Valley Farm,USA,Provence,0.0,Olives de Table,211.17876720778855,4346.371287831227,Bio Certifié
Fazenda Brasil,Domaine Saada,Tunisie,Kansas,0.0,Olives de Table,136.67067626848882,3318.641588579318,Standard
Fazenda Brasil,Dairy Meadows,France,Canterbury,0.0,Riz,83.03025208198379,3620.5498105979395,Bio Certifié
Fazenda Brasil,Domaine Provence Bio,Tunisie,Provence,0.0,Raisins de Table,174.57465910023367,4432.215320048843,Bio Certifié
Rungis International,Ferme Al Baraka,USA,Californie,0.0,Pommes,81.83620155106621,3519.706332853374,Standard
Rungis International,Marché Wholesale Agadir,Maroc,Kansas,0.0,Oranges,575.1668567509994,5127.942888088075,Bio Certifié
Dairy Meadows,Fazenda Brasil,France,Meknès-Fès,0.0,Yaourt,67.51701190999728,107.10350467352623,Bio Certifié
Marché Wholesale Agadir,Fazenda Brasil,Maroc,Île-de-France,0.0,Beurre,62.76185395064073,618.9738007612431,Premium
Green Valley Farm,Union Agricole Méditerranée,USA,São Paulo,0.0,Pommes,67.68261289323337,1141.8208040332286,Premium
Hacienda El Sol,Fazenda Brasil,USA,Marrakech-Safi,0.0,Raisins de Cuve,142.3427237375149,135.87254829065,Standard
Fazenda Brasil,Fazenda Brasil,Espagne,Californie,0.0,Oranges,98.88858489199191,20893.32531578689,Commerce Équitable
Union Agricole Méditerranée,Fattoria Toscana,Maroc,Meknès-Fès,0.0,Raisins de Cuve,174.69990265839462,2591.772884173337,Standard
Ferme Al Baraka,Ferme Al Baraka,Brésil,Kansas,0.0,Arabica,114.18539496992477,5084.464989058621,Premium
Domaine Saada,Fattoria Toscana,Nouvelle-Zélande,Toscane,0.0,Olives à Huile,192.78596387203612,5904.984388231126,Bio Certifié
Mercabarna,Green Valley Farm,Espagne,Toscane,0.0,Pommes de terre,176.40509137139796,2816.5985739864027,Bio Certifié
Rungis International,Cooperative Grains Alliance,France,Meknès-Fès,0.0,Salades,450.8542319049461,1335.8268823898848,Standard
Coopérative Oasis,Fattoria Toscana,Espagne,Île-de-France,0.0,Raisins de Table,88.7233998294936,3313.16081299255,Bio Certifié
Dairy Meadows,Union Agricole Méditerranée,France,Meknès-Fès,0.0,Orge,-29.115723275735895,4527.682420480247,Standard
Fattoria Toscana,Green Valley Farm,USA,Californie,0.0,Robusta,34.395054677224415,1169.7459027013715,Premium
Cooperative Grains Alliance,Fazenda Brasil,France,São Paulo,0.0,Blé,206.90607524327672,3514.1613913055226,Premium
Fazenda Brasil,Cooperative Grains Alliance,Nouvelle-Zélande,Californie,0.0,Pommes,568.4504454734101,14817.613576896401,Standard
Dairy Meadows,Marché Wholesale Agadir,Nouvelle-Zélande,Canterbury,0.0,Mandarines,702.4872329479051,2364.3675380052427,Premium
Dairy Meadows,Hacienda El Sol,Nouvelle-Zélande,Canterbury,0.0,Maïs,234.0395581981395,5103.989530241686,Bio Certifié
Coopérative Oasis,Rungis International,USA,São Paulo,0.0,Lait,231.07087084310615,965.3956575273894,Premium
Domaine Saada,Mercabarna,Tunisie,Californie,0.0,Deglet Nour,226.54903159662126,4863.23470572544,Bio Certifié
Rungis International,Domaine Provence Bio,Nouvelle-Zélande,Meknès-Fès,0.0,Arabica,248.37427579665496,4685.217886797325,Premium
Cooperative Grains Alliance,Green Valley Farm,Nouvelle-Zélande,Sfax,0.0,Tomates,245.39703910518722,3396.3901423985653,Bio Certifié
Fazenda Brasil,Domaine Saada,USA,Sfax,0.0,Salades,549.0104880219277,565.0648692069574,Standard
Dairy Meadows,Union Agricole Méditerranée,Brésil,Toscane,0.0,Orge,93.8553084863692,3889.0538965783553,Standard
Mercabarna,Dairy Meadows,Italie,Californie,0.0,Orge,54.26441983931694,3977.850954352395,Bio Certifié
Green Valley Farm,Mercabarna,Maroc,Souss-Massa,0.0,Orge,219.6070925427372,4953.32694076859,Standard
Domaine Provence Bio,Union Agricole Méditerranée,Maroc,Canterbury,0.0,Pamplemousses,221.29219464521384,4981.240260572313,Standard
Hacienda El Sol,Fazenda Brasil,France,Provence,0.0,Olives à Huile,153.38199709589838,2479.8710893203647,Bio Certifié
Domaine Saada,Hacienda El Sol,Nouvelle-Zélande,Kansas,0.0,Pamplemousses,119.91640676464218,-591.6251065937604,Standard
Marché Wholesale Agadir,Rungis International,France,Canterbury,0.0,Medjool,-25.06158840248539,-365.8775734105045,Standard
Fazenda Brasil,Rungis International,Espagne,Andalousie,0.0,Yaourt,469.39255280481007,3114.125237797404,Standard
Hacienda El Sol,Fattoria Toscana,Nouvelle-Zélande,Marrakech-Safi,0.0,Olives de Table,303.6509786150026,-173.23534443156154,Premium
Marché Wholesale Agadir,Rungis International,Maroc,Toscane,0.0,Tomates,46.25951950985713,715.2944692665346,Standard
Domaine Saada,Dairy Meadows,Tunisie,Catalogne,0.0,Carottes,-28.78305561086635,2854.244289514726,Premium
Dairy Meadows,Ferme Al Baraka,France,Catalogne,0.0,Raisins de Table,1162.3496531020642,2229.801238766056,Bio Certifié
Union Agricole Méditerranée,Domaine Provence Bio,Maroc,Andalousie,0.0,Lait,140.56309107925756,1076.6572533414717,Standard
Union Agricole Méditerranée,Coopérative Oasis,Espagne,Meknès-Fès,0.0,Raisins de Cuve,102.01211717458253,1431.05578410834,Standard
Green Valley Farm,Fazenda Brasil,Maroc,Californie,0.0,Blé,139.04686388910295,1420.5905464180903,Standard
Hacienda El Sol,Cooperative Grains Alliance,Brésil,Catalogne,0.0,Orge,20.130226937818094,500.6254225948062,Bio Certifié
Mercabarna,Fattoria Toscana,France,Kansas,0.0,Olives à Huile,135.32843729498305,795.4565956905369,Standard
Domaine Saada,Hacienda El Sol,Espagne,Provence,0.0,Pamplemousses,623.5673471225045,3931.877640655256,Premium
Dairy Meadows,Coopérative Oasis,Italie,Californie,0.0,Fromage,479.42536381215234,2396.2076573930253,Premium
Hacienda El Sol,Mercabarna,Espagne,Meknès-Fès,0.0,Olives à Huile,612.4767373271288,3206.1189472133265,Standard
Fattoria Toscana,Dairy Meadows,Italie,Toscane,0.0,Robusta,92.1979028547894,2938.2689653094585,Bio Certifié
Marché Wholesale Agadir,Domaine Provence Bio,Maroc,São Paulo,0.0,Maïs,249.20413843887454,1702.3544070055534,Standard
Hacienda El Sol,Fattoria Toscana,France,Canterbury,0.0,Pommes de terre,266.05797716111283,5146.624802282055,Standard
Domaine Saada,Union Agricole Méditerranée,Espagne,São Paulo,0.0,Medjool,219.52447268118163,3041.1414438767924,Bio Certifié
Dairy Meadows,Dairy Meadows,Tunisie,Souss-Massa,0.0,Oignons,115.56356212113565,2488.185130091193,Standard
Cooperative Grains Alliance,Rungis International,Espagne,Meknès-Fès,0.0,Olives à Huile,130.6008019942149,735.5138519783849,Premium
Domaine Provence Bio,Rungis International,Maroc,Marrakech-Safi,0.0,Carottes,260.6470069254509,1005.4842494354073,Bio Certifié
Dairy Meadows,Domaine Provence Bio,Espagne,Marrakech-Safi,0.0,Raisins de Cuve,242.5304244800916,-491.72487278421704,Premium
Ferme Al Baraka,Marché Wholesale Agadir,USA,Californie,0.0,Olives de Table,111.51773651271918,749.4269524041799,Standard
Fazenda Brasil,Fazenda Brasil,Tunisie,Sfax,0.0,Maïs,69.78391107298557,576.8078692404848,Premium
Domaine Provence Bio,Green Valley Farm,Nouvelle-Zélande,Kansas,0.0,Salades,161.85915637565205,3547.6060616392497,Bio Certifié
Ferme Al Baraka,Marché Wholesale Agadir,Tunisie,Kansas,0.0,Tomates,155.49165914921775,3421.851252456281,Standard
Marché Wholesale Agadir,Fazenda Brasil,Espagne,São Paulo,0.0,Orge,51.60586957271117,553.3449034709679,Standard
Fattoria Toscana,Domaine Provence Bio,Tunisie,Californie,0.0,Pamplemousses,473.7164672149428,4984.938781504781,Commerce Équitable
Dairy Meadows,Fattoria Toscana,Italie,Canterbury,0.0,Orge,76.26603977980203,2525.5957807698996,Standard
Domaine Provence Bio,Marché Wholesale Agadir,Italie,Souss-Massa,0.0,Arabica,17.97901856032857,1454.5365176948824,Commerce Équitable
Coopérative Oasis,Fattoria Toscana,France,Toscane,0.0,Courgettes,40.89105496242958,3873.96880993983,Bio Certifié
Coopérative Oasis,Ferme Al Baraka,Maroc,Sfax,0.0,Olives à Huile,112.58814195006937,2439.6340630115574,Premium
Ferme Al Baraka,Dairy Meadows,Maroc,Kansas,0.0,Arabica,243.85398485519363,5372.640140621602,Premium
Rungis International,Coopérative Oasis,USA,Catalogne,0.0,Oignons,170.44561604964025,-222.23843163810398,Premium
Coopérative Oasis,Marché Wholesale Agadir,France,Meknès-Fès,0.0,Robusta,29.022885605343486,8690.754559463041,Premium
Hacienda El Sol,Union Agricole Méditerranée,Maroc,Souss-Massa,0.0,Raisins de Cuve,-32.03105199685891,1255.8064365586158,Bio Certifié
Marché Wholesale Agadir,Cooperative Grains Alliance,Maroc,Meknès-Fès,0.0,Raisins de Cuve,126.41339953735704,5136.758896126139,Bio Certifié
Mercabarna,Fattoria Toscana,USA,São Paulo,0.0,Medjool,167.95211769111697,11883.128543864328,Bio Certifié
Domaine Saada,Fazenda Brasil,USA,Kansas,0.0,Citrons,166.22600607916496,1271.8123818373222,Standard
Coopérative Oasis,Domaine Provence Bio,Italie,Andalousie,0.0,Oranges,517.1685267025085,2660.499190138529,Standard
Green Valley Farm,Dairy Meadows,Maroc,Sfax,0.0,Beurre,220.5307459280722,4262.490557966375,Bio Certifié
Domaine Provence Bio,Ferme Al Baraka,Brésil,Marrakech-Safi,0.0,Robusta,167.65441326486132,2785.4678383605315,Premium
Ferme Al Baraka,Fazenda Brasil,Espagne,Souss-Massa,0.0,Bananes,83.46435874517816,215.37022014842682,Premium
Domaine Provence Bio,Domaine Provence Bio,Maroc,Kansas,0.0,Bananes,-19.022037265547418,2710.624125175389,Bio Certifié
Marché Wholesale Agadir,Dairy Meadows,France,Souss-Massa,0.0,Yaourt,6.052702784370922,9948.274935691537,Bio Certifié
Domaine Saada,Fazenda Brasil,France,Marrakech-Safi,0.0,Salades,146.87932929682643,3212.810652138142,Standard
Mercabarna,Cooperative Grains Alliance,Espagne,Île-de-France,0.0,Raisins de Cuve,170.36886922201546,1985.438859304608,Bio Certifié
Green Valley Farm,Domaine Provence Bio,France,Canterbury,0.0,Orge,193.33911498361374,4728.151307094786,Premium
Fazenda Brasil,Green Valley Farm,Maroc,Californie,0.0,Raisins de Table,268.0528095067363,3950.520958798264,Bio Certifié
Hacienda El Sol,Cooperative Grains Alliance,Espagne,Souss-Massa,0.0,Olives à Huile,39.3447727739116,3676.2878675733473,Premium
Fattoria Toscana,Ferme Al Baraka,France,Île-de-France,0.0,Pamplemousses,46.158334988228724,2961.46694444848,Bio Certifié
Fazenda Brasil,Fazenda Brasil,France,Catalogne,0.0,Pommes,265.16399730760935,756.2909617386861,Standard
Ferme Al Baraka,Fattoria Toscana,USA,Canterbury,0.0,Robusta,271.4487713474616,1971.9398248275097,Standard
Marché Wholesale Agadir,Dairy Meadows,Brésil,Meknès-Fès,0.0,Deglet Nour,223.0437796165161,3357.3786115475878,Bio Certifié
Dairy Meadows,Green Valley Farm,Espagne,Souss-Massa,0.0,Beurre,717.4911837733497,215.7296152688707,Bio Certifié
Fattoria Toscana,Dairy Meadows,Maroc,Souss-Massa,0.0,Raisins de Cuve,135.1323378810393,108.69776073012758,Premium
Mercabarna,Fazenda Brasil,Maroc,Marrakech-Safi,0.0,Raisins de Table,58.17331568765592,18615.712945688683,Standard
Hacienda El Sol,Fazenda Brasil,France,Provence,0.0,Lait,237.59720732060998,3176.9403034880816,Bio Certifié
Cooperative Grains Alliance,Marché Wholesale Agadir,Espagne,Souss-Massa,0.0,Pamplemousses,115.17451203147746,1587.4847817394302,Bio Certifié
Domaine Provence Bio,Green Valley Farm,Espagne,Californie,0.0,Raisins de Table,103.34000008897004,3262.951329244069,Bio Certifié
Fattoria Toscana,Dairy Meadows,Maroc,São Paulo,0.0,Olives à Huile,70.36494580920737,1320.0976199036177,Premium
Fazenda Brasil,Mercabarna,Maroc,Meknès-Fès,0.0,Citrons,985.1616176048126,1965.5285086444803,Premium
Coopérative Oasis,Coopérative Oasis,Maroc,Meknès-Fès,0.0,Riz,437.73458385032296,11315.824781028477,Premium
Green Valley Farm,Dairy Meadows,USA,Sfax,0.0,Lait,38.112843441341305,1527.011294720306,Bio Certifié
Ferme Al Baraka,Ferme Al Baraka,Nouvelle-Zélande,Souss-Massa,0.0,Oignons,562.7152532133177,3272.913270674835,Standard
Ferme Al Baraka,Domaine Provence Bio,Tunisie,Californie,0.0,Salades,174.41569011435865,958.3113269121059,Bio Certifié
Marché Wholesale Agadir,Cooperative Grains Alliance,Maroc,Meknès-Fès,0.0,Pommes,242.25970190420338,3345.0011006364757,Premium
Fattoria Toscana,Hacienda El Sol,Italie,São Paulo,0.0,Maïs,926.9003105059141,2358.664942013839,Bio Certifié
Dairy Meadows,Cooperative Grains Alliance,France,Canterbury,0.0,Olives de Table,87.13031508415132,3841.284850825471,Bio Certifié
