id,type_logement,surface,pieces,chambres,salles_bain,chauffage,standing,classe_energie,prix,parking,jardin
BIEN_000427,Villa,146,6,4,2,Pompe à chaleur,Standard,G,3796170,Oui,Oui
BIEN_000186,Terrain,62,5,5,1,Autre,Moyen,C,630478,Non,Non
BIEN_000736,Maison,183,5,5,2,Gaz,Moyen,D,2731895,Oui,Oui
BIEN_000319,Villa,250,5,4,2,Gaz,Haut standing,A,1979610,Oui,Oui
BIEN_000681,Appartement,77,5,4,2,Électrique,Haut standing,G,2685537,Oui,Non
BIEN_000035,Appartement,136,7,2,1,Gaz,Haut standing,A,5623265,Non,Non
BIEN_000556,Appartement,454,5,0,0,Chauffage central,Moyen,E,4361375,Non,Oui
BIEN_000436,Appartement,95,5,2,4,Gaz,Standard,G,391065,Non,Non
BIEN_000751,Villa,258,6,1,1,Électrique,Haut standing,B,1105996,Oui,Oui
BIEN_000086,Appartement,400,4,5,0,Électrique,Haut standing,A,6127245,Non,Oui
BIEN_000380,Maison,64,6,4,3,Climatisation réversible,Moyen,C,2923708,Non,Oui
BIEN_000478,Duplex,192,8,5,0,Pompe à chaleur,Standard,E,6460673,Non,Oui
BIEN_000595,Appartement,206,4,2,3,Aucun,Moyen,E,822744,Non,Non
BIEN_000887,Appartement,139,4,3,1,Électrique,Moyen,F,3695944,Non,Oui
BIEN_000902,Maison,85,6,5,4,Fioul,Luxe,B,3832986,Oui,Non
BIEN_000316,Villa,491,5,3,1,Gaz,Standard,D,4838868,Non,Oui
BIEN_000314,Appartement,201,5,3,5,Électrique,Haut standing,D,4122117,Oui,Oui
BIEN_000151,Appartement,23,5,4,3,Électrique,Standard,G,1756604,Oui,Non
BIEN_000288,Villa,182,1,2,1,Électrique,Standard,C,2792552,Non,Oui
BIEN_000735,Appartement,71,8,1,3,Gaz,Haut standing,G,5099677,Oui,Non
BIEN_000669,Duplex,256,5,3,3,Électrique,Haut standing,C,5477761,Oui,Non
BIEN_000955,Appartement,225,7,5,1,Pompe à chaleur,Standard,B,4407084,Oui,Oui
BIEN_000378,Villa,137,6,0,0,Électrique,Moyen,C,3355142,Oui,Oui
BIEN_000299,Duplex,165,4,4,5,Fioul,Moyen,E,1902600,Non,Non
BIEN_000473,Maison,255,5,3,4,Électrique,Luxe,G,6574413,Oui,Oui
BIEN_000334,Villa,190,4,3,1,Gaz,Haut standing,E,1372733,Non,Non
BIEN_000591,Villa,330,5,4,1,Électrique,Moyen,Non renseigné,3230487,Oui,Oui
BIEN_000202,Maison,186,5,1,5,Aucun,Moyen,E,4299400,Oui,Oui
BIEN_000145,Villa,106,3,0,1,Pompe à chaleur,Moyen,B,2758048,Non,Non
BIEN_000408,Villa,207,5,1,1,Électrique,Haut standing,A,1271920,Oui,Non
BIEN_000056,Appartement,-3,1,0,1,Électrique,Haut standing,C,1520346,Non,Non
BIEN_000372,Appartement,70,1,3,1,Chauffage central,Moyen,F,5653774,Non,Non
BIEN_000495,Loft,128,2,3,1,Chauffage central,Haut standing,F,3753666,Non,Oui
BIEN_000077,Appartement,109,1,3,4,Gaz,Moyen,G,3503274,Oui,Non
BIEN_000495,Villa,191,5,3,3,Pompe à chaleur,Moyen,E,3787652,Non,Non
BIEN_000184,Appartement,132,4,1,1,Chauffage central,Haut standing,E,511861,Non,Oui
BIEN_000334,Appartement,214,4,0,1,Électrique,Standard,C,6182749,Non,Oui
BIEN_000697,Appartement,214,3,0,1,Gaz,Standard,A,6681857,Oui,Oui
BIEN_000480,Appartement,163,7,1,2,Gaz,Standard,F,4567854,Non,Non
BIEN_000683,Villa,211,5,3,0,Chauffage central,Standard,F,5535422,Non,Oui
BIEN_000959,Duplex,127,5,3,4,Fioul,Haut standing,G,1120479,Oui,Non
BIEN_000356,Appartement,14,2,3,1,Gaz,Moyen,E,930671,Non,Non
BIEN_000436,Appartement,46,2,2,0,Électrique,Haut standing,G,908169,Oui,Oui
BIEN_000130,Appartement,186,3,4,1,Électrique,Luxe,G,3489679,Oui,Non
BIEN_000985,Appartement,55,4,2,1,Électrique,Moyen,B,1064266,Non,Non
BIEN_000548,Maison,266,5,2,3,Aucun,Standard,E,2818908,Oui,Oui
BIEN_000857,Villa,107,4,4,1,Électrique,Standard,G,439044,Oui,Non
BIEN_000482,Appartement,236,8,2,1,Électrique,Haut standing,B,2534044,Oui,Non
BIEN_000814,Maison,140,6,3,1,Fioul,Haut standing,D,1454060,Oui,Non
BIEN_000360,Appartement,52,1,1,1,Électrique,Moyen,E,1114225,Oui,Non
BIEN_000712,Villa,275,6,3,0,Chauffage central,Moyen,B,5223774,Non,Oui
BIEN_000687,Villa,255,5,5,1,Électrique,Moyen,D,5347486,Oui,Non
BIEN_000465,Terrain,191,4,2,5,Fioul,Standard,B,4407493,Non,Non
BIEN_000309,Loft,209,2,2,1,Électrique,Moyen,F,1991477,Non,Non
BIEN_000977,Appartement,43,3,3,1,Pompe à chaleur,Moyen,B,4095764,Non,Non
BIEN_000703,Studio,15,3,3,1,Électrique,Haut standing,G,599591,Non,Non
BIEN_000806,Appartement,174,6,4,2,Pompe à chaleur,Haut standing,G,3700527,Non,Non
BIEN_000959,Maison,198,3,3,2,Électrique,Standard,G,1098846,Non,Oui
BIEN_000987,Duplex,243,6,5,3,Gaz,Haut standing,F,4396154,Oui,Non
BIEN_000464,Appartement,305,5,5,4,Chauffage central,Moyen,C,1579962,Oui,Oui
BIEN_000450,Duplex,188,4,3,2,Pompe à chaleur,Standard,E,1648422,Non,Oui
BIEN_000147,Appartement,142,1,0,1,Gaz,Moyen,F,2885215,Non,Non
BIEN_000874,Duplex,173,1,3,1,Pompe à chaleur,Moyen,C,2561792,Oui,Non
BIEN_000529,Appartement,174,3,2,2,Fioul,Haut standing,D,4243450,Oui,Non
BIEN_000603,Duplex,207,2,2,3,Gaz,Haut standing,E,4037719,Non,Non
BIEN_000455,Appartement,60,7,1,3,Gaz,Haut standing,A,887009,Non,Non
BIEN_000868,Appartement,336,5,2,1,Aucun,Haut standing,E,1564884,Non,Non
BIEN_000194,Appartement,131,7,3,2,Gaz,Standard,B,1568685,Oui,Oui
BIEN_000080,Loft,155,1,0,2,Gaz,Haut standing,C,4994551,Non,Non
BIEN_000861,Appartement,209,3,2,1,Électrique,Moyen,B,585413,Non,Oui
BIEN_000375,Appartement,197,4,3,3,Électrique,Luxe,D,2980351,Non,Non
BIEN_000536,Maison,116,7,1,2,Gaz,Haut standing,G,3798644,Oui,Non
BIEN_000128,Appartement,204,1,2,2,Électrique,Haut standing,E,2660340,Non,Non
BIEN_000687,Appartement,-19,1,1,1,Pompe à chaleur,Standard,D,4796266,Non,Non
BIEN_000931,Villa,248,5,4,1,Aucun,Standard,B,1070557,Oui,Oui
BIEN_000816,Duplex,298,5,2,2,Chauffage central,Moyen,D,702967,Oui,Non
BIEN_000872,Maison,219,4,4,4,Fioul,Moyen,B,4238664,Oui,Oui
BIEN_000146,Appartement,185,8,3,5,Gaz,Haut standing,G,3864791,Oui,Oui
BIEN_000580,Duplex,136,4,3,1,Électrique,Moyen,E,738003,Oui,Non
BIEN_000290,Maison,198,3,3,4,Gaz,Haut standing,G,4910712,Oui,Non
BIEN_000718,Appartement,100,4,4,1,Électrique,Moyen,G,4749223,Oui,Non
BIEN_000097,Studio,170,3,3,2,Fioul,Moyen,B,1264089,Oui,Non
BIEN_000220,Appartement,177,7,3,1,Climatisation réversible,Haut standing,C,1149709,Non,Non
BIEN_000283,Appartement,343,7,5,1,Électrique,Luxe,E,590414,Non,Non
BIEN_000104,Appartement,246,8,1,3,Électrique,Standard,Non renseigné,1022683,Oui,Oui
BIEN_000217,Appartement,65,5,4,1,Gaz,Moyen,A,-661918,Non,Non
BIEN_000870,Appartement,115,1,0,1,Climatisation réversible,Haut standing,B,5800881,Non,Non
BIEN_000899,Appartement,163,8,1,1,Électrique,Haut standing,C,1151410,Non,Non
BIEN_000187,Studio,240,5,1,3,Pompe à chaleur,Luxe,D,2521104,Oui,Oui
BIEN_000131,Villa,47,6,4,1,Aucun,Moyen,E,-369138,Oui,Oui
BIEN_000635,Villa,133,4,4,1,Fioul,Haut standing,G,5638126,Non,Oui
BIEN_000893,Maison,203,1,0,3,Pompe à chaleur,Moyen,C,2464858,Non,Oui
BIEN_000960,Maison,245,3,1,3,Électrique,Luxe,G,859414,Oui,Non
BIEN_000990,Duplex,228,3,2,1,Autre,Luxe,G,4192719,Non,Non
BIEN_000452,Maison,153,6,0,1,Pompe à chaleur,Haut standing,A,1072048,Oui,Oui
BIEN_000442,Maison,126,6,4,4,Pompe à chaleur,Haut standing,B,3839407,Non,Non
BIEN_000093,Terrain,164,4,3,2,Pompe à chaleur,Haut standing,B,6264580,Oui,Oui
BIEN_000992,Studio,22,1,3,4,Gaz,Luxe,G,2827001,Non,Non
BIEN_000458,Villa,6683,5,2,2,Chauffage central,Standard,E,3898083,Oui,Oui
BIEN_000850,Maison,234,7,3,3,Pompe à chaleur,Haut standing,G,4466198,Oui,Oui
BIEN_000194,Appartement,174,6,1,1,Climatisation réversible,Standard,B,3709897,Non,Non
BIEN_000155,Appartement,178,6,2,2,Pompe à chaleur,Haut standing,G,907466,Non,Oui
BIEN_000615,Appartement,226,4,5,0,Chauffage central,Standard,D,5261932,Non,Oui
BIEN_000916,Loft,236,3,3,2,Climatisation réversible,Standard,F,5994772,Non,Non
BIEN_000561,Penthouse,234,8,1,5,Électrique,Haut standing,A,416506,Oui,Non
BIEN_000342,Villa,201,5,1,1,Électrique,Luxe,D,3397396,Oui,Oui
BIEN_000586,Appartement,184,0,0,3,Électrique,Haut standing,G,6256859,Oui,Oui
BIEN_000370,Penthouse,225,6,1,1,Électrique,Haut standing,D,2879089,Non,Non
BIEN_000152,Appartement,456,3,3,1,Électrique,Haut standing,B,5483388,Non,Non
BIEN_000789,Maison,308,4,3,4,Climatisation réversible,Haut standing,B,1140933,Oui,Non
BIEN_000467,Studio,128,6,1,1,Pompe à chaleur,Standard,B,3847166,Oui,Oui
BIEN_000263,Appartement,293,7,2,1,Gaz,Haut standing,C,2951822,Oui,Non
BIEN_000719,Villa,28,6,2,1,Électrique,Standard,B,5398949,Non,Non
BIEN_000963,Villa,259,5,3,4,Gaz,Moyen,F,583145,Oui,Oui
BIEN_000135,Appartement,44,3,4,1,Gaz,Standard,G,3541110,Non,Non
BIEN_000860,Villa,199,2,3,1,Gaz,Standard,F,4944943,Non,Non
BIEN_000259,Appartement,182,2,1,1,Chauffage central,Haut standing,E,72681,Non,Non
BIEN_000060,Villa,242,5,3,3,Chauffage central,Haut standing,C,2136393,Oui,Oui
BIEN_000685,Studio,244,8,4,0,Gaz,Luxe,E,4644696,Non,Oui
BIEN_000771,Appartement,8,4,0,3,Gaz,Haut standing,G,3331071,Oui,Non
BIEN_000306,Appartement,195,1,1,1,Chauffage central,Haut standing,D,1724244,Non,Non
BIEN_000095,Appartement,111,3,3,3,Gaz,Haut standing,D,2091867,Non,Non
BIEN_000564,Appartement,246,3,2,0,Pompe à chaleur,Haut standing,F,1465213,Oui,Oui
BIEN_000463,Appartement,148,4,5,1,Électrique,Haut standing,B,1080117,Non,Non
BIEN_000054,Villa,496,4,3,2,Pompe à chaleur,Moyen,D,680691,Oui,Non
BIEN_000885,Appartement,193,4,1,3,Fioul,Standard,G,3999171,Non,Non
BIEN_000056,Appartement,66,4,1,3,Gaz,Haut standing,C,4934187,Non,Oui
BIEN_000584,Studio,261,7,2,3,Électrique,Haut standing,B,3101580,Oui,Non
BIEN_000959,Appartement,252,6,5,1,Pompe à chaleur,Standard,F,704297,Non,Non
BIEN_000730,Duplex,186,3,0,1,Fioul,Haut standing,D,1786998,Oui,Non
BIEN_000898,Appartement,177,3,0,1,Pompe à chaleur,Moyen,F,4376473,Non,Non
BIEN_000162,Appartement,123,2,2,4,Électrique,Moyen,G,3311782,Oui,Non
BIEN_000820,Villa,236,6,5,2,Chauffage central,Standard,C,2342211,Oui,Oui
BIEN_000960,Appartement,410,4,2,1,Chauffage central,Standard,E,1693223,Oui,Non
BIEN_000460,Appartement,412,7,0,1,Pompe à chaleur,Standard,Non renseigné,3839369,Non,Oui
BIEN_000849,Duplex,268,5,2,1,Électrique,Haut standing,Non renseigné,4662621,Oui,Non
BIEN_000648,Duplex,261,2,3,3,Électrique,Haut standing,E,3120904,Oui,Non
BIEN_000749,Maison,196,4,4,3,Aucun,Moyen,F,3356923,Oui,Oui
BIEN_000616,Loft,292,7,4,1,Électrique,Moyen,B,856005,Oui,Non
BIEN_000629,Maison,462,5,0,3,Gaz,Standard,B,1608491,Oui,Non
BIEN_000450,Appartement,199,1,0,1,Pompe à chaleur,Standard,D,3449835,Oui,Non
BIEN_000464,Villa,154,1,4,1,Électrique,Standard,D,3175363,Non,Non
BIEN_000532,Studio,49,3,4,1,Pompe à chaleur,Moyen,F,493056,Non,Non
BIEN_000988,Maison,224,5,2,1,Électrique,Haut standing,B,3161224,Oui,Oui
BIEN_000473,Appartement,209,8,0,3,Électrique,Haut standing,F,1372532,Non,Non
BIEN_000564,Studio,184,7,2,3,Gaz,Standard,D,3381589,Oui,Oui
BIEN_000232,Appartement,74,4,1,1,Gaz,Standard,D,2861904,Non,Non
BIEN_000093,Appartement,109,8,2,1,Gaz,Haut standing,D,1370697,Non,Non
BIEN_000174,Maison,248,4,0,1,Chauffage central,Moyen,G,2162180,Oui,Oui
BIEN_000906,Loft,202,8,5,2,Électrique,Moyen,G,2693148,Oui,Non
BIEN_000958,Villa,108,6,5,1,Fioul,Haut standing,B,711527,Oui,Non
BIEN_000669,Maison,449,7,2,4,Électrique,Standard,G,1180038,Oui,Oui
BIEN_000482,Appartement,65,1,0,1,Électrique,Moyen,F,1927464,Non,Non
BIEN_000173,Duplex,245,8,0,3,Autre,Haut standing,E,3192855,Oui,Non
BIEN_000952,Appartement,145,5,3,4,Gaz,Haut standing,D,155084,Oui,Oui
BIEN_000528,Duplex,76,4,0,2,Gaz,Standard,G,2949698,Non,Non
BIEN_000487,Appartement,-22,4,0,1,Fioul,Haut standing,F,1676940,Non,Non
BIEN_000676,Appartement,149,3,2,1,Électrique,Haut standing,B,5497610,Non,Non
BIEN_000524,Villa,201,5,3,2,Fioul,Haut standing,E,4194861,Oui,Oui
BIEN_000277,Studio,154,6,3,2,Pompe à chaleur,Moyen,F,1991493,Oui,Non
BIEN_000192,Villa,177,6,4,2,Électrique,Luxe,A,281182,Oui,Non
BIEN_000606,Appartement,232,7,3,1,Chauffage central,Moyen,F,2722812,Non,Oui
BIEN_000164,Appartement,122,6,5,1,Chauffage central,Standard,Non renseigné,3027360,Non,Oui
BIEN_000462,Appartement,129,4,0,1,Gaz,Standard,F,2775896,Non,Non
BIEN_000005,Appartement,466,4,4,3,Pompe à chaleur,Standard,C,1213824,Oui,Non
BIEN_000463,Studio,59,1,3,1,Pompe à chaleur,Haut standing,G,-67016,Oui,Non
BIEN_000552,Villa,220,7,4,4,Fioul,Moyen,C,6590907,Non,Non
BIEN_000820,Appartement,-53,3,0,1,Électrique,Moyen,F,4420695,Non,Non
BIEN_000137,Appartement,312,1,3,3,Électrique,Haut standing,C,4206006,Oui,Non
BIEN_000314,Duplex,369,2,4,3,Gaz,Haut standing,B,5529084,Oui,Non
BIEN_000499,Penthouse,137,6,0,4,Pompe à chaleur,Haut standing,A,1376662,Non,Non
BIEN_000362,Duplex,104,5,3,3,Électrique,Moyen,B,4303598,Oui,Non
BIEN_000793,Maison,210,3,0,1,Gaz,Luxe,D,4972658,Oui,Oui
BIEN_000840,Appartement,211,7,5,2,Autre,Moyen,B,426865,Oui,Non
BIEN_000786,Maison,218,5,1,4,Électrique,Luxe,C,583139,Oui,Oui
BIEN_000011,Appartement,133,2,0,2,Pompe à chaleur,Luxe,B,3332233,Oui,Non
BIEN_000768,Appartement,471,3,3,1,Fioul,Moyen,Non renseigné,5119257,Oui,Oui
BIEN_001000,Villa,106,1,0,5,Fioul,Standard,D,7341513,Oui,Oui
BIEN_000857,Appartement,447,3,2,5,Électrique,Haut standing,Non renseigné,6180123,Oui,Non
BIEN_000146,Loft,404,6,3,1,Gaz,Haut standing,B,774782,Oui,Oui
BIEN_000917,Penthouse,345,6,4,2,Pompe à chaleur,Haut standing,F,5925469,Non,Oui
BIEN_000842,Appartement,120,3,0,1,Pompe à chaleur,Haut standing,E,1640580,Non,Non
BIEN_000546,Maison,79,7,1,1,Gaz,Haut standing,G,4520141,Oui,Non
BIEN_000612,Villa,223,5,5,1,Chauffage central,Moyen,D,2954066,Oui,Oui
BIEN_000006,Appartement,161,4,2,3,Climatisation réversible,Standard,B,1603102,Oui,Non
BIEN_000318,Appartement,101,5,0,3,Pompe à chaleur,Moyen,B,3698872,Oui,Non
BIEN_000042,Penthouse,133,4,5,1,Climatisation réversible,Haut standing,A,317285,Oui,Non
BIEN_000218,Studio,46,7,0,1,Fioul,Moyen,F,3560888,Oui,Non
BIEN_000071,Villa,185,1,0,1,Chauffage central,Haut standing,E,1395359,Oui,Non
BIEN_000988,Villa,171,8,5,3,Électrique,Haut standing,F,1710182,Oui,Non
BIEN_000968,Appartement,60,1,0,1,Électrique,Haut standing,C,2722611,Non,Non
BIEN_000498,Maison,115,4,3,1,Pompe à chaleur,Haut standing,B,-204984,Oui,Oui
BIEN_000898,Villa,212,3,4,1,Pompe à chaleur,Haut standing,G,5135475,Non,Non
BIEN_000495,Duplex,202,5,3,1,Fioul,Moyen,B,551326,Non,Oui
BIEN_000512,Studio,168,3,5,4,Gaz,Haut standing,G,1114065,Oui,Non
BIEN_000311,Appartement,126,2,2,1,Pompe à chaleur,Haut standing,E,7035396,Non,Non
BIEN_000720,Appartement,228,4,0,1,Gaz,Standard,B,426588,Non,Non
BIEN_000841,Maison,232,4,3,2,Pompe à chaleur,Luxe,E,2781755,Oui,Oui
BIEN_000712,Villa,442,3,1,2,Autre,Haut standing,A,2500928,Oui,Oui
BIEN_000859,Loft,127,8,2,3,Gaz,Haut standing,F,3048913,Oui,Non
BIEN_000869,Appartement,94,4,1,5,Fioul,Standard,A,4178214,Oui,Oui
BIEN_000664,Studio,54,4,0,1,Fioul,Haut standing,C,5625981,Non,Oui
BIEN_000004,Duplex,123,4,2,4,Pompe à chaleur,Standard,E,3773698,Non,Non
BIEN_000409,Appartement,395,4,3,2,Pompe à chaleur,Haut standing,F,2636008,Oui,Non
BIEN_000167,Appartement,116,5,0,2,Climatisation réversible,Standard,D,2809177,Non,Non
BIEN_000382,Appartement,152,1,2,1,Fioul,Haut standing,Non renseigné,2127761,Oui,Non
BIEN_000588,Villa,92,5,5,0,Électrique,Moyen,B,729772,Non,Oui
BIEN_000305,Appartement,213,8,2,3,Électrique,Haut standing,B,3108574,Non,Non
BIEN_000796,Appartement,262,8,3,2,Électrique,Luxe,B,2356724,Oui,Oui
BIEN_000330,Villa,237,3,5,3,Fioul,Luxe,E,1106875,Oui,Oui
BIEN_000812,Appartement,68,3,1,3,Fioul,Moyen,F,4754875,Oui,Non
BIEN_000684,Villa,220,4,1,1,Fioul,Haut standing,G,2952475,Oui,Non
BIEN_000048,Appartement,268,3,2,3,Pompe à chaleur,Haut standing,E,918257,Oui,Oui
BIEN_000214,Studio,60,5,5,1,Gaz,Standard,B,1068824,Oui,Non
BIEN_000151,Studio,297,7,1,5,Chauffage central,Moyen,E,2371860,Oui,Oui
BIEN_000993,Duplex,212,4,1,3,Fioul,Moyen,G,3232383,Oui,Non
BIEN_000310,Terrain,8,7,1,1,Fioul,Standard,G,3187655,Non,Non
BIEN_000024,Maison,211,3,1,1,Gaz,Haut standing,C,2107950,Oui,Oui
BIEN_000460,Appartement,218,7,3,3,Électrique,Haut standing,E,3255554,Oui,Oui
BIEN_000543,Appartement,260,3,2,1,Électrique,Standard,D,809925,Oui,Non
BIEN_000551,Appartement,257,7,3,3,Fioul,Haut standing,D,1304750,Oui,Oui
BIEN_000027,Duplex,261,5,3,0,Électrique,Moyen,D,3871716,Oui,Oui
BIEN_000394,Villa,200,5,4,1,Aucun,Haut standing,F,1440681,Oui,Non
BIEN_000941,Villa,165,1,3,3,Fioul,Standard,E,21481,Oui,Oui
BIEN_000760,Villa,165,5,3,3,Pompe à chaleur,Moyen,E,5898461,Oui,Non
BIEN_000959,Villa,92,7,4,1,Chauffage central,Moyen,B,2257315,Oui,Oui
BIEN_000416,Appartement,70,8,4,1,Chauffage central,Haut standing,B,4869969,Non,Non
BIEN_000522,Studio,189,7,2,1,Électrique,Moyen,F,2852648,Oui,Oui
BIEN_000171,Villa,166,6,2,2,Gaz,Standard,A,3048970,Non,Oui
BIEN_000661,Maison,183,4,5,1,Chauffage central,Standard,D,3612975,Non,Non
BIEN_000516,Studio,177,3,3,1,Électrique,Haut standing,G,5809902,Oui,Non
BIEN_000287,Appartement,126,8,3,1,Chauffage central,Haut standing,F,3110486,Non,Non
BIEN_000463,Villa,226,5,5,2,Fioul,Haut standing,D,4476920,Oui,Oui
BIEN_000099,Appartement,126,7,3,3,Électrique,Moyen,E,4540297,Non,Non
BIEN_000803,Appartement,204,5,2,5,Chauffage central,Haut standing,G,934777,Oui,Non
BIEN_000262,Studio,171,7,5,3,Gaz,Standard,B,1041290,Oui,Oui
BIEN_000712,Maison,252,8,5,1,Climatisation réversible,Moyen,F,1924141,Non,Non
BIEN_000827,Maison,110,0,1,4,Fioul,Moyen,G,2951977,Non,Non
BIEN_000160,Loft,159,6,3,3,Électrique,Haut standing,F,5411006,Oui,Non
BIEN_000364,Maison,223,4,2,4,Pompe à chaleur,Haut standing,B,1208406,Oui,Non
BIEN_000489,Appartement,213,4,2,1,Fioul,Moyen,B,932570,Non,Non
BIEN_001000,Appartement,520,2,4,1,Électrique,Moyen,E,2766488,Oui,Non
BIEN_000740,Studio,166,6,5,1,Gaz,Standard,G,1979054,Non,Non
BIEN_000742,Loft,396,7,2,1,Électrique,Haut standing,E,2333222,Oui,Non
BIEN_000151,Appartement,250,5,4,1,Gaz,Haut standing,G,727404,Oui,Non
BIEN_000560,Appartement,246,4,0,1,Électrique,Moyen,E,2037614,Non,Non
BIEN_000257,Duplex,491,5,3,0,Électrique,Luxe,B,4232224,Oui,Oui
BIEN_000288,Appartement,206,3,2,2,Fioul,Moyen,B,3292337,Non,Oui
BIEN_000273,Appartement,219,4,3,2,Chauffage central,Moyen,G,2086660,Oui,Non
BIEN_000138,Appartement,234,7,4,1,Aucun,Standard,C,2298340,Oui,Non
BIEN_000574,Appartement,98,3,5,3,Climatisation réversible,Luxe,D,4406382,Oui,Oui
BIEN_000373,Maison,182,8,3,1,Pompe à chaleur,Moyen,A,5172567,Non,Oui
BIEN_000384,Villa,349,3,0,1,Aucun,Standard,C,4907552,Non,Non
BIEN_000865,Appartement,148,3,0,1,Climatisation réversible,Standard,B,3102484,Oui,Non
BIEN_000811,Appartement,225,3,5,3,Gaz,Standard,G,1498147,Oui,Non
BIEN_000024,Appartement,158,1,0,3,Gaz,Standard,D,2517515,Non,Oui
BIEN_000384,Duplex,257,7,3,2,Gaz,Standard,E,5645383,Oui,Oui
BIEN_000569,Villa,104,3,5,4,Fioul,Haut standing,B,-88220,Oui,Non
BIEN_000641,Appartement,157,5,5,2,Autre,Haut standing,Non renseigné,1075395,Non,Oui
BIEN_000847,Appartement,1719,1,4,1,Gaz,Haut standing,E,2424322,Non,Non
BIEN_000524,Appartement,251,7,2,3,Chauffage central,Standard,E,4093314,Non,Oui
BIEN_000152,Terrain,137,4,0,3,Pompe à chaleur,Standard,B,5245133,Non,Non
BIEN_000006,Maison,173,1,0,2,Électrique,Moyen,F,227279,Oui,Oui
BIEN_000803,Appartement,162,3,1,4,Gaz,Haut standing,G,1976975,Non,Non
BIEN_000373,Studio,140,5,0,1,Aucun,Luxe,G,156677,Oui,Non
BIEN_000217,Villa,253,7,1,1,Aucun,Standard,E,2981615,Oui,Non
BIEN_000873,Appartement,152,4,0,1,Électrique,Moyen,E,4050332,Non,Non
BIEN_000961,Appartement,4132,8,4,2,Électrique,Moyen,D,3494776,Oui,Oui
BIEN_000924,Maison,229,7,3,4,Électrique,Luxe,E,5259470,Oui,Non
BIEN_000788,Appartement,256,1,0,1,Climatisation réversible,Standard,G,4964442,Non,Non
BIEN_000424,Villa,173,2,0,3,Électrique,Haut standing,C,-125957,Non,Oui
BIEN_000491,Villa,147,5,5,1,Chauffage central,Haut standing,G,3608767,Non,Non
BIEN_000763,Appartement,74,1,0,1,Gaz,Standard,B,3014229,Oui,Oui
BIEN_000619,Studio,151,3,0,1,Gaz,Moyen,C,2509820,Non,Non
BIEN_000381,Appartement,142,3,0,1,Pompe à chaleur,Haut standing,D,1189069,Non,Non
BIEN_000515,Appartement,86,4,1,1,Électrique,Standard,B,2010403,Non,Non
BIEN_000343,Appartement,-22,5,0,1,Électrique,Moyen,G,2371429,Non,Non
BIEN_000222,Appartement,180,4,2,3,Fioul,Standard,E,1276435,Oui,Non
BIEN_000288,Appartement,446,5,2,1,Électrique,Haut standing,Non renseigné,1381370,Non,Oui
BIEN_000224,Maison,414,1,0,4,Électrique,Haut standing,F,3061669,Non,Non
BIEN_000140,Loft,296,5,1,1,Climatisation réversible,Moyen,B,1318714,Oui,Non
BIEN_000952,Maison,154,3,3,2,Gaz,Haut standing,B,5548983,Oui,Non
BIEN_000976,Maison,157,5,1,0,Fioul,Haut standing,C,1942744,Non,Non
BIEN_000983,Appartement,208,7,0,3,Gaz,Moyen,E,4037655,Oui,Non
BIEN_000059,Penthouse,266,5,5,1,Électrique,Haut standing,G,6644500,Oui,Non
BIEN_000756,Duplex,129,2,0,1,Climatisation réversible,Standard,B,1413483,Non,Non
BIEN_000811,Appartement,151,2,2,3,Fioul,Standard,G,-35602,Non,Oui
BIEN_000890,Appartement,369,1,0,1,Gaz,Moyen,F,1482570,Non,Non
BIEN_000747,Appartement,120,5,3,3,Gaz,Standard,E,4295525,Non,Non
BIEN_000381,Appartement,101,7,2,1,Gaz,Luxe,B,998893,Non,Non
BIEN_000015,Maison,250,1,0,3,Gaz,Luxe,E,5055137,Non,Oui
BIEN_000526,Maison,153,2,2,1,Pompe à chaleur,Moyen,A,2722942,Oui,Non
BIEN_000868,Maison,120,5,3,3,Électrique,Moyen,D,2118465,Oui,Non
BIEN_000527,Maison,221,5,3,1,Gaz,Standard,E,512610,Oui,Oui
BIEN_000447,Maison,104,8,0,2,Électrique,Standard,G,3775747,Oui,Non
BIEN_000431,Terrain,368,4,1,1,Électrique,Haut standing,G,1493312,Oui,Non
BIEN_000250,Appartement,242,0,4,3,Électrique,Luxe,B,1636295,Non,Non
BIEN_000940,Villa,535,7,3,1,Pompe à chaleur,Standard,C,3266546,Oui,Oui
BIEN_000948,Villa,38,5,0,4,Électrique,Standard,B,3856424,Oui,Non
BIEN_000906,Appartement,156,6,2,1,Électrique,Haut standing,B,3778763,Oui,Non
BIEN_000439,Villa,246,4,0,2,Gaz,Haut standing,F,4677742,Non,Non
BIEN_000658,Appartement,208,3,2,3,Fioul,Standard,D,4690337,Oui,Non
BIEN_000923,Maison,185,4,5,1,Autre,Standard,D,4607754,Oui,Oui
BIEN_000321,Penthouse,175,4,2,1,Climatisation réversible,Haut standing,G,3489330,Non,Non
BIEN_000981,Appartement,113,5,3,3,Électrique,Haut standing,C,6866221,Non,Oui
BIEN_000461,Appartement,244,4,5,1,Pompe à chaleur,Standard,E,2678702,Oui,Non
BIEN_000555,Studio,192,1,0,5,Gaz,Haut standing,Non renseigné,4670235,Oui,Non
BIEN_000737,Villa,240,5,3,3,Pompe à chaleur,Haut standing,F,4730620,Oui,Non
BIEN_000740,Villa,94,5,2,3,Autre,Haut standing,F,1830232,Oui,Non
BIEN_000214,Duplex,213,5,2,3,Gaz,Luxe,E,544057,Oui,Non
