id,type_logement,surface,pieces,chambres,salles_bain,chauffage,standing,classe_energie,prix,parking,jardin
BIEN_000887,Villa,171,5,1,3,Fioul,Standard,G,1990633,Oui,Oui
BIEN_000685,Appartement,108,5,3,2,Pompe à chaleur,Haut standing,E,3232542,Oui,Non
BIEN_000224,Maison,214,1,4,2,Chauffage central,Moyen,E,1038426,Non,Oui
BIEN_000022,Appartement,6123,2,2,4,Électrique,Standard,G,5000099,Oui,Non
BIEN_000605,Maison,197,4,0,3,Gaz,Standard,D,1641026,Oui,Non
BIEN_000235,Studio,64,1,0,1,Électrique,Haut standing,F,2249162,Non,Non
BIEN_000954,Loft,68,3,0,3,Pompe à chaleur,Haut standing,G,1929341,Non,Non
BIEN_000303,Maison,264,2,3,5,Électrique,Moyen,B,4970826,Oui,Non
BIEN_000294,Terrain,229,5,2,4,Électrique,Standard,A,2413614,Oui,Oui
BIEN_000475,Appartement,190,5,3,1,Électrique,Standard,F,4541053,Oui,Non
BIEN_000033,Appartement,199,3,4,3,Électrique,Standard,F,108632,Oui,Oui
BIEN_000044,Appartement,194,4,2,2,Pompe à chaleur,Haut standing,A,1369986,Oui,Oui
BIEN_000679,Appartement,127,3,2,1,Électrique,Standard,E,2434357,Non,Non
BIEN_000705,Appartement,271,4,1,1,Gaz,Standard,C,4139159,Oui,Non
BIEN_000928,Villa,197,3,2,1,Gaz,Moyen,G,3300084,Oui,Oui
BIEN_000348,Studio,115,3,2,1,Électrique,Standard,B,1983814,Oui,Non
BIEN_000707,Appartement,59,8,2,3,Gaz,Moyen,F,2026336,Oui,Non
BIEN_000502,Appartement,110,1,4,1,Climatisation réversible,Standard,E,6580676,Non,Non
BIEN_000142,Appartement,195,8,3,1,Électrique,Moyen,G,926428,Non,Non
BIEN_000507,Appartement,200,1,4,1,Gaz,Standard,Non renseigné,2043859,Oui,Non
BIEN_000533,Appartement,227,0,1,1,Pompe à chaleur,Haut standing,B,2809073,Non,Non
BIEN_000897,Villa,151,7,1,1,Électrique,Haut standing,F,1597857,Non,Non
BIEN_000742,Villa,99,5,3,3,Chauffage central,Haut standing,F,3814445,Non,Oui
BIEN_000414,Appartement,11,3,0,1,Gaz,Haut standing,B,3990399,Non,Non
BIEN_000341,Maison,261,7,3,5,Pompe à chaleur,Moyen,C,2165679,Oui,Non
BIEN_000797,Appartement,108,5,3,1,Électrique,Moyen,C,1502684,Non,Oui
BIEN_000124,Appartement,88,3,1,2,Gaz,Haut standing,F,6151617,Non,Non
BIEN_000330,Maison,218,4,0,1,Pompe à chaleur,Moyen,D,3995483,Oui,Oui
BIEN_000427,Appartement,28,0,0,2,Fioul,Haut standing,G,2209287,Non,Non
BIEN_000197,Maison,227,6,2,5,Électrique,Standard,E,2987771,Oui,Oui
BIEN_000208,Maison,120,3,1,4,Aucun,Standard,C,4999033,Non,Non
BIEN_000845,Maison,151,4,5,1,Fioul,Moyen,C,702804,Non,Oui
BIEN_000963,Loft,427,5,4,1,Électrique,Haut standing,F,3952799,Oui,Non
BIEN_000122,Appartement,162,4,2,1,Gaz,Standard,B,2398143,Non,Non
BIEN_000804,Appartement,199,5,1,4,Autre,Haut standing,E,2931302,Oui,Non
BIEN_000931,Villa,23,2,4,2,Fioul,Haut standing,D,2553374,Oui,Oui
BIEN_000151,Villa,166,5,3,4,Pompe à chaleur,Luxe,D,1951626,Oui,Oui
BIEN_000870,Appartement,54,1,1,1,Gaz,Haut standing,D,5308092,Non,Non
BIEN_000296,Appartement,57,3,1,1,Fioul,Haut standing,G,218647,Non,Non
BIEN_000767,Appartement,76,3,0,1,Gaz,Haut standing,C,4454302,Non,Non
BIEN_000061,Terrain,75,1,1,1,Pompe à chaleur,Standard,A,2568666,Oui,Non
BIEN_000824,Studio,291,1,0,1,Pompe à chaleur,Haut standing,G,4364047,Non,Non
BIEN_000746,Appartement,197,3,0,1,Climatisation réversible,Moyen,G,4007480,Non,Non
BIEN_000701,Appartement,163,8,3,3,Chauffage central,Moyen,E,801856,Non,Oui
BIEN_000950,Duplex,154,6,3,3,Électrique,Haut standing,D,3336389,Oui,Oui
BIEN_000372,Appartement,225,1,0,3,Chauffage central,Standard,A,3903224,Oui,Non
BIEN_000644,Maison,174,3,1,5,Électrique,Moyen,C,4325728,Oui,Oui
BIEN_000542,Duplex,259,5,1,3,Climatisation réversible,Moyen,E,3935709,Oui,Non
BIEN_000749,Appartement,67,7,2,3,Gaz,Haut standing,G,3259892,Non,Non
BIEN_000272,Appartement,170,5,0,1,Électrique,Standard,F,4319642,Non,Oui
BIEN_000936,Villa,83,5,5,2,Chauffage central,Moyen,B,1939635,Non,Non
BIEN_000824,Appartement,304,3,1,0,Électrique,Moyen,E,3624070,Non,Oui
BIEN_000297,Villa,177,1,0,1,Électrique,Haut standing,E,3754130,Oui,Non
BIEN_000087,Villa,304,7,5,1,Gaz,Standard,B,3247632,Oui,Non
BIEN_000062,Villa,76,5,1,1,Fioul,Haut standing,B,3265215,Non,Non
BIEN_000250,Appartement,212,4,0,1,Gaz,Luxe,F,5255829,Non,Non
BIEN_000466,Appartement,214,3,4,1,Gaz,Moyen,G,4513201,Non,Oui
BIEN_000151,Appartement,45,4,3,1,Électrique,Moyen,F,2750034,Oui,Non
BIEN_000444,Villa,102,4,4,0,Électrique,Haut standing,D,3187027,Non,Non
BIEN_000780,Villa,438,5,4,1,Chauffage central,Haut standing,D,4077129,Oui,Oui
BIEN_000885,Studio,107,4,0,2,Gaz,Haut standing,B,4036402,Non,Non
BIEN_000931,Appartement,102,4,5,1,Gaz,Moyen,E,1034913,Oui,Oui
BIEN_000804,Appartement,176,3,1,3,Électrique,Haut standing,C,6195815,Oui,Oui
BIEN_000639,Villa,158,5,3,2,Chauffage central,Haut standing,G,4700274,Oui,Oui
BIEN_000840,Maison,205,5,2,5,Gaz,Haut standing,G,1567838,Oui,Oui
BIEN_000259,Appartement,126,7,0,1,Gaz,Moyen,E,5833670,Non,Oui
BIEN_000406,Studio,-27,4,2,1,Électrique,Luxe,B,2626537,Non,Non
BIEN_000372,Appartement,139,5,2,1,Électrique,Haut standing,F,1971022,Non,Non
BIEN_000964,Studio,93,1,1,3,Climatisation réversible,Haut standing,D,3140273,Oui,Non
BIEN_000543,Maison,195,3,1,2,Fioul,Moyen,B,639796,Non,Non
BIEN_000625,Appartement,187,5,5,1,Climatisation réversible,Standard,D,660757,Oui,Non
BIEN_000387,Villa,166,5,5,5,Chauffage central,Standard,E,5811965,Oui,Oui
BIEN_000892,Duplex,175,4,3,3,Électrique,Haut standing,E,6593822,Non,Oui
BIEN_000977,Maison,166,4,5,3,Électrique,Moyen,E,5956285,Non,Non
BIEN_000806,Loft,118,5,0,1,Électrique,Moyen,F,5090299,Oui,Non
BIEN_000292,Duplex,163,3,3,3,Pompe à chaleur,Standard,C,3202493,Non,Non
BIEN_000688,Studio,161,4,3,3,Gaz,Haut standing,E,3644404,Oui,Non
BIEN_000151,Loft,355,3,1,2,Fioul,Haut standing,G,2085145,Non,Non
BIEN_000525,Appartement,102,6,4,5,Pompe à chaleur,Moyen,A,1014890,Non,Non
BIEN_000977,Duplex,136,7,5,2,Électrique,Standard,G,2047634,Non,Non
BIEN_000324,Appartement,193,1,3,3,Gaz,Haut standing,F,2126591,Non,Non
BIEN_000391,Studio,159,7,2,4,Chauffage central,Moyen,A,2166226,Oui,Non
BIEN_000239,Maison,97,3,2,5,Gaz,Haut standing,E,4121831,Non,Non
BIEN_000982,Appartement,477,0,5,0,Gaz,Luxe,C,6012628,Oui,Oui
BIEN_000462,Villa,310,6,5,5,Chauffage central,Moyen,B,3151258,Non,Oui
BIEN_000548,Studio,161,7,3,1,Chauffage central,Haut standing,C,1711088,Non,Oui
BIEN_000373,Appartement,-9,0,3,4,Fioul,Standard,G,4274566,Non,Non
BIEN_000541,Studio,226,0,4,1,Pompe à chaleur,Haut standing,G,5086847,Oui,Non
BIEN_000493,Terrain,285,6,2,3,Électrique,Standard,G,6681993,Oui,Oui
BIEN_000951,Maison,189,8,5,2,Gaz,Haut standing,A,3663051,Oui,Non
BIEN_000793,Maison,264,4,2,2,Électrique,Standard,E,3894486,Non,Oui
BIEN_000191,Appartement,64,7,1,1,Pompe à chaleur,Standard,F,3794366,Non,Non
BIEN_000679,Appartement,209,4,4,1,Gaz,Luxe,E,2642476,Non,Non
BIEN_000839,Maison,113,4,0,4,Pompe à chaleur,Haut standing,C,6063033,Oui,Non
BIEN_000076,Appartement,317,4,3,1,Électrique,Standard,D,2565010,Non,Non
BIEN_000331,Maison,283,1,4,1,Fioul,Moyen,B,6620356,Oui,Non
BIEN_000554,Appartement,161,3,3,1,Climatisation réversible,Haut standing,B,2468929,Oui,Non
BIEN_000958,Maison,365,5,1,2,Pompe à chaleur,Standard,A,2910743,Oui,Oui
BIEN_000957,Villa,462,4,3,2,Pompe à chaleur,Standard,E,2814431,Oui,Non
BIEN_000126,Appartement,33,1,2,0,Gaz,Haut standing,G,2501563,Oui,Non
BIEN_000305,Appartement,185,5,0,3,Chauffage central,Moyen,D,2443009,Non,Oui
BIEN_000802,Appartement,225,1,3,1,Pompe à chaleur,Haut standing,F,2872107,Non,Non
BIEN_000786,Appartement,121,5,3,1,Pompe à chaleur,Moyen,D,2687360,Non,Non
BIEN_000549,Appartement,188,7,1,1,Pompe à chaleur,Standard,B,3198702,Oui,Non
BIEN_000759,Studio,31,3,1,1,Fioul,Haut standing,F,1143814,Oui,Oui
BIEN_000216,Villa,465,4,5,3,Gaz,Standard,E,2919605,Oui,Oui
BIEN_000849,Duplex,415,1,1,1,Aucun,Standard,A,2400259,Non,Non
BIEN_000654,Appartement,150,3,2,2,Aucun,Luxe,C,2746579,Non,Non
BIEN_000780,Appartement,90,8,5,2,Climatisation réversible,Moyen,F,5090348,Non,Non
BIEN_000493,Villa,188,2,3,2,Électrique,Haut standing,D,4699394,Oui,Oui
BIEN_000456,Maison,454,3,2,1,Gaz,Haut standing,G,1966656,Non,Oui
BIEN_000563,Maison,196,4,4,3,Climatisation réversible,Standard,C,2371693,Oui,Non
BIEN_000179,Appartement,200,5,3,1,Électrique,Haut standing,G,797355,Oui,Non
BIEN_000238,Appartement,174,4,0,1,Électrique,Standard,G,2824006,Oui,Non
BIEN_000538,Appartement,213,6,5,2,Électrique,Standard,E,2791432,Oui,Oui
BIEN_000177,Terrain,454,4,5,0,Pompe à chaleur,Haut standing,C,2466646,Oui,Non
BIEN_000165,Studio,262,4,0,4,Électrique,Standard,C,4439302,Non,Non
BIEN_000914,Villa,399,5,3,4,Électrique,Standard,A,602042,Oui,Non
BIEN_000227,Appartement,259,5,2,1,Climatisation réversible,Haut standing,B,2169882,Non,Non
BIEN_000031,Loft,219,5,4,1,Électrique,Moyen,G,3755314,Oui,Non
BIEN_000863,Appartement,249,3,3,4,Gaz,Standard,F,6067961,Non,Non
BIEN_000288,Appartement,245,4,3,2,Électrique,Haut standing,A,3666838,Oui,Non
BIEN_000429,Penthouse,179,5,2,2,Climatisation réversible,Haut standing,B,-714978,Oui,Oui
BIEN_000018,Duplex,491,5,1,2,Pompe à chaleur,Haut standing,G,4503767,Oui,Oui
BIEN_000052,Duplex,-4,3,2,3,Pompe à chaleur,Moyen,G,4227537,Oui,Non
BIEN_000041,Penthouse,197,2,4,0,Gaz,Standard,E,3714811,Oui,Non
BIEN_000081,Appartement,165,4,2,2,Pompe à chaleur,Standard,E,1922385,Oui,Non
BIEN_000917,Villa,160,7,3,2,Pompe à chaleur,Moyen,Non renseigné,1931255,Non,Oui
BIEN_000909,Appartement,157,1,1,1,Aucun,Haut standing,F,5892787,Non,Non
BIEN_000736,Loft,139,3,3,1,Électrique,Haut standing,F,6143273,Non,Non
BIEN_000139,Duplex,156,5,3,1,Électrique,Luxe,C,4982710,Oui,Oui
BIEN_000647,Studio,110,3,5,1,Gaz,Haut standing,F,-304570,Oui,Non
BIEN_000442,Appartement,210,4,3,3,Gaz,Haut standing,G,2398638,Non,Non
BIEN_000895,Appartement,211,6,0,3,Pompe à chaleur,Luxe,F,4225667,Oui,Non
BIEN_000144,Appartement,208,6,2,2,Pompe à chaleur,Standard,G,4468214,Oui,Oui
BIEN_000681,Appartement,147,4,1,3,Fioul,Haut standing,G,2191428,Oui,Non
BIEN_000868,Loft,165,6,2,1,Climatisation réversible,Haut standing,A,1891963,Non,Non
BIEN_000893,Appartement,224,1,0,1,Gaz,Haut standing,G,6508384,Non,Non
BIEN_000458,Appartement,247,1,1,2,Électrique,Standard,D,2250161,Oui,Non
BIEN_000432,Appartement,224,2,3,1,Électrique,Moyen,D,3922178,Non,Oui
BIEN_000051,Villa,143,5,3,1,Électrique,Standard,A,3254688,Oui,Non
BIEN_000114,Villa,365,3,4,0,Gaz,Standard,A,5189134,Non,Oui
BIEN_000191,Villa,244,1,0,1,Chauffage central,Haut standing,A,2117358,Non,Non
BIEN_000686,Appartement,188,1,5,1,Électrique,Luxe,D,2925342,Oui,Non
BIEN_000448,Maison,255,5,4,5,Gaz,Haut standing,E,2500106,Oui,Oui
BIEN_000273,Loft,182,3,4,1,Électrique,Moyen,E,3742830,Oui,Non
BIEN_000960,Duplex,214,3,4,3,Fioul,Haut standing,C,697734,Non,Non
BIEN_000987,Maison,175,7,2,2,Gaz,Moyen,B,5513814,Oui,Non
BIEN_000941,Appartement,209,3,1,1,Gaz,Haut standing,G,2768239,Oui,Non
BIEN_000968,Appartement,160,1,2,1,Gaz,Haut standing,G,1746101,Non,Non
BIEN_000052,Maison,56,5,1,2,Électrique,Moyen,E,5140648,Non,Non
BIEN_000369,Maison,246,3,3,0,Chauffage central,Moyen,F,4809087,Non,Oui
BIEN_000552,Villa,266,4,0,1,Autre,Moyen,G,685388,Oui,Non
BIEN_000831,Villa,68,7,0,5,Pompe à chaleur,Standard,Non renseigné,6233134,Oui,Non
BIEN_000799,Appartement,332,3,4,3,Fioul,Moyen,G,4207120,Oui,Non
BIEN_000528,Villa,343,1,0,2,Électrique,Haut standing,F,4750263,Non,Non
BIEN_000425,Maison,220,3,3,3,Électrique,Haut standing,F,2482268,Oui,Non
BIEN_000066,Villa,75,1,2,1,Électrique,Moyen,F,5037534,Non,Oui
BIEN_000946,Studio,147,5,3,2,Fioul,Haut standing,G,4472126,Non,Oui
BIEN_000336,Villa,311,6,2,2,Pompe à chaleur,Moyen,A,5643542,Oui,Oui
BIEN_000824,Appartement,108,5,0,1,Gaz,Haut standing,D,2965676,Non,Non
BIEN_000260,Villa,174,7,3,3,Gaz,Haut standing,C,4744597,Non,Oui
BIEN_000497,Appartement,140,3,1,2,Électrique,Standard,E,5503347,Non,Non
BIEN_000240,Villa,194,5,3,3,Climatisation réversible,Luxe,E,4687132,Oui,Non
BIEN_000079,Appartement,218,7,3,0,Fioul,Luxe,D,6427199,Oui,Non
BIEN_000947,Appartement,200,5,2,1,Électrique,Moyen,E,4922126,Oui,Non
BIEN_000896,Loft,380,4,4,1,Électrique,Standard,D,4583184,Oui,Non
BIEN_000609,Maison,195,8,0,1,Électrique,Moyen,B,7054456,Non,Non
BIEN_000651,Maison,114,4,1,1,Électrique,Standard,E,4675375,Non,Non
BIEN_000401,Maison,234,1,4,1,Pompe à chaleur,Moyen,E,3096107,Oui,Oui
BIEN_000186,Maison,395,0,4,4,Fioul,Moyen,G,6329627,Oui,Oui
BIEN_000096,Appartement,245,5,5,1,Gaz,Moyen,B,2076004,Oui,Non
BIEN_000638,Terrain,109,0,2,2,Climatisation réversible,Standard,G,1614602,Oui,Non
BIEN_000804,Villa,19,3,0,1,Gaz,Haut standing,G,2245313,Oui,Non
BIEN_000220,Villa,383,4,3,0,Électrique,Haut standing,G,6072755,Oui,Non
BIEN_000005,Maison,131,7,4,4,Fioul,Standard,F,5391021,Oui,Non
BIEN_000819,Appartement,193,6,2,2,Pompe à chaleur,Haut standing,A,2169313,Oui,Non
BIEN_000702,Villa,126,4,0,3,Électrique,Standard,B,2579701,Non,Non
BIEN_000767,Appartement,287,4,0,1,Électrique,Haut standing,E,5226783,Non,Non
BIEN_000616,Appartement,244,5,2,3,Pompe à chaleur,Haut standing,G,2078327,Oui,Non
BIEN_000117,Appartement,98,8,4,2,Gaz,Moyen,A,2517835,Oui,Non
BIEN_000379,Duplex,41,3,0,3,Électrique,Haut standing,F,2647595,Non,Non
BIEN_000308,Studio,130,4,2,1,Pompe à chaleur,Moyen,C,2151297,Non,Non
BIEN_000010,Appartement,179,3,3,1,Électrique,Moyen,G,838241,Non,Non
BIEN_000775,Villa,463,6,3,2,Chauffage central,Standard,A,3705676,Oui,Oui
BIEN_000612,Appartement,39,4,1,1,Chauffage central,Moyen,E,2687318,Oui,Non
BIEN_000029,Appartement,138,3,2,4,Électrique,Moyen,B,3906096,Non,Non
BIEN_000014,Loft,209,5,3,2,Pompe à chaleur,Luxe,D,4582746,Oui,Non
BIEN_000490,Appartement,454,7,1,1,Gaz,Haut standing,C,3127031,Non,Non
BIEN_000147,Appartement,10,3,1,1,Électrique,Standard,G,1969388,Oui,Oui
BIEN_000050,Maison,466,7,5,5,Chauffage central,Standard,B,2270955,Oui,Oui
BIEN_000816,Studio,210,5,5,1,Fioul,Luxe,D,3271547,Oui,Oui
BIEN_000747,Villa,94,0,2,1,Chauffage central,Haut standing,C,270853,Non,Oui
BIEN_000793,Terrain,186,5,0,1,Fioul,Luxe,G,5888032,Oui,Oui
BIEN_000161,Duplex,276,5,3,5,Pompe à chaleur,Moyen,E,940877,Oui,Oui
BIEN_000510,Appartement,212,4,3,3,Gaz,Moyen,D,4123035,Non,Oui
BIEN_000917,Maison,88,8,0,1,Climatisation réversible,Haut standing,E,3332224,Non,Non
BIEN_000934,Duplex,274,0,1,5,Fioul,Haut standing,G,258733,Oui,Non
BIEN_000057,Villa,176,6,5,2,Gaz,Standard,D,3377655,Oui,Non
BIEN_000176,Villa,184,6,3,3,Chauffage central,Moyen,B,2432292,Non,Non
BIEN_000174,Appartement,213,5,4,1,Chauffage central,Haut standing,D,1985792,Non,Oui
BIEN_000353,Duplex,181,7,2,3,Chauffage central,Haut standing,F,2962229,Oui,Non
BIEN_000424,Villa,144,5,2,2,Électrique,Haut standing,F,1149218,Oui,Oui
BIEN_000899,Duplex,174,5,2,2,Pompe à chaleur,Standard,E,5420751,Oui,Oui
BIEN_000594,Appartement,164,5,5,5,Chauffage central,Moyen,F,2867665,Oui,Non
BIEN_000654,Appartement,230,1,1,2,Pompe à chaleur,Moyen,F,3722765,Non,Non
BIEN_000905,Villa,208,6,1,0,Gaz,Moyen,F,2577723,Oui,Oui
BIEN_000493,Maison,191,6,2,3,Chauffage central,Standard,B,2199712,Oui,Non
BIEN_000093,Appartement,103,4,3,2,Autre,Standard,G,1400505,Non,Oui
BIEN_000686,Duplex,119,5,1,3,Gaz,Haut standing,E,5831527,Non,Non
BIEN_000876,Maison,170,2,3,1,Chauffage central,Haut standing,C,2529982,Non,Non
BIEN_000845,Appartement,166,6,0,2,Fioul,Standard,B,2450885,Oui,Non
BIEN_000682,Villa,197,6,1,4,Pompe à chaleur,Haut standing,G,3762050,Non,Non
BIEN_000535,Appartement,94,3,0,1,Électrique,Moyen,B,2530677,Non,Non
BIEN_000296,Villa,169,2,3,0,Climatisation réversible,Moyen,E,2245839,Non,Oui
BIEN_000716,Appartement,-17,4,3,1,Gaz,Haut standing,E,206323,Non,Non
BIEN_000692,Loft,252,3,5,1,Électrique,Haut standing,B,4378231,Oui,Non
BIEN_000851,Maison,115,4,0,1,Gaz,Haut standing,B,215436,Non,Non
BIEN_000775,Duplex,238,5,5,2,Électrique,Luxe,B,2506888,Oui,Non
BIEN_000488,Loft,47,7,2,1,Électrique,Haut standing,E,3257324,Oui,Oui
BIEN_000947,Terrain,225,4,3,4,Fioul,Moyen,G,1588844,Oui,Oui
BIEN_000162,Appartement,275,4,1,1,Chauffage central,Moyen,E,2062128,Non,Oui
BIEN_000196,Maison,274,5,5,2,Chauffage central,Standard,F,633318,Oui,Oui
BIEN_000573,Appartement,245,7,5,2,Électrique,Haut standing,E,2204742,Oui,Oui
BIEN_000719,Maison,203,3,2,2,Climatisation réversible,Moyen,D,3595933,Oui,Non
BIEN_000372,Appartement,59,3,2,2,Pompe à chaleur,Luxe,B,1858776,Non,Non
BIEN_000345,Appartement,316,4,0,1,Gaz,Moyen,A,3445057,Non,Non
BIEN_000687,Maison,200,7,4,4,Gaz,Moyen,C,4576334,Oui,Non
BIEN_000507,Duplex,237,4,0,2,Gaz,Standard,B,4728402,Non,Non
BIEN_000405,Duplex,222,4,1,1,Chauffage central,Haut standing,F,4445817,Non,Non
BIEN_000365,Appartement,396,5,2,1,Gaz,Moyen,E,6392357,Oui,Non
BIEN_000687,Duplex,82,6,3,1,Gaz,Haut standing,G,3325162,Non,Oui
BIEN_000898,Appartement,190,1,2,1,Fioul,Moyen,G,4504316,Oui,Non
BIEN_000702,Appartement,251,3,5,1,Fioul,Moyen,F,3017524,Non,Oui
BIEN_000592,Villa,149,4,5,1,Pompe à chaleur,Haut standing,G,3728402,Oui,Non
BIEN_000769,Appartement,90,3,2,1,Électrique,Moyen,G,1401562,Non,Non
BIEN_000930,Terrain,167,1,0,2,Gaz,Haut standing,C,3263087,Oui,Oui
BIEN_000472,Duplex,244,5,3,1,Gaz,Haut standing,F,6141349,Oui,Oui
BIEN_000345,Villa,229,7,4,3,Électrique,Haut standing,E,3942678,Non,Oui
BIEN_000332,Appartement,87,4,1,1,Électrique,Standard,F,2382980,Non,Non
BIEN_000871,Penthouse,140,4,1,2,Pompe à chaleur,Haut standing,G,3382131,Oui,Non
BIEN_000261,Appartement,187,6,1,1,Électrique,Moyen,B,3014108,Oui,Non
BIEN_000895,Villa,252,4,5,2,Gaz,Standard,E,871069,Oui,Oui
BIEN_000092,Appartement,-24,5,1,4,Fioul,Haut standing,G,2256411,Non,Non
BIEN_000474,Appartement,238,5,4,2,Chauffage central,Moyen,C,3171425,Oui,Oui
BIEN_000500,Appartement,113,3,2,1,Gaz,Standard,F,1157280,Non,Non
BIEN_000559,Villa,98,1,2,2,Climatisation réversible,Haut standing,B,21533,Non,Non
BIEN_000695,Appartement,194,5,2,1,Chauffage central,Standard,D,3272590,Non,Non
BIEN_000902,Appartement,139,5,3,2,Électrique,Moyen,D,1109915,Non,Non
BIEN_000867,Appartement,145,4,2,3,Gaz,Haut standing,G,840587,Non,Non
BIEN_000860,Appartement,182,5,3,4,Fioul,Standard,G,744579,Oui,Oui
BIEN_000700,Studio,91,3,3,3,Gaz,Moyen,B,4439049,Oui,Non
BIEN_000019,Appartement,138,3,3,1,Électrique,Moyen,B,4213747,Non,Non
BIEN_000610,Loft,3847,8,2,4,Pompe à chaleur,Standard,G,3782832,Non,Oui
BIEN_000655,Loft,442,3,3,1,Gaz,Luxe,C,3320807,Oui,Oui
BIEN_000131,Appartement,238,4,2,1,Chauffage central,Standard,D,2639782,Oui,Non
BIEN_000661,Appartement,242,3,2,3,Chauffage central,Moyen,A,5355413,Oui,Non
BIEN_000372,Maison,216,6,5,1,Pompe à chaleur,Standard,B,1890446,Oui,Non
BIEN_000965,Appartement,157,7,5,1,Électrique,Haut standing,B,4242697,Non,Non
BIEN_000850,Appartement,154,3,0,1,Fioul,Haut standing,C,5023386,Non,Non
BIEN_000635,Duplex,156,7,3,1,Chauffage central,Moyen,E,3562737,Non,Oui
BIEN_000097,Appartement,44,4,3,3,Chauffage central,Moyen,B,1341797,Non,Oui
BIEN_000687,Villa,197,4,2,2,Gaz,Standard,G,3605451,Oui,Non
BIEN_000896,Villa,422,5,4,3,Électrique,Moyen,E,1044017,Oui,Non
BIEN_000121,Studio,407,3,0,1,Gaz,Moyen,C,3106138,Non,Oui
BIEN_000452,Penthouse,110,5,5,3,Fioul,Haut standing,E,546751,Oui,Oui
BIEN_000803,Appartement,298,4,3,1,Électrique,Haut standing,F,2263390,Non,Non
BIEN_000563,Appartement,471,3,3,5,Chauffage central,Haut standing,F,3581071,Oui,Non
BIEN_000718,Maison,174,0,5,2,Pompe à chaleur,Haut standing,G,3739839,Oui,Oui
BIEN_000475,Studio,162,4,2,1,Pompe à chaleur,Haut standing,A,3050794,Oui,Non
BIEN_000087,Villa,189,4,5,2,Gaz,Haut standing,C,3900670,Non,Oui
BIEN_000579,Terrain,214,5,0,2,Électrique,Haut standing,G,3725525,Non,Oui
BIEN_000313,Villa,111,1,5,1,Électrique,Haut standing,B,1033746,Oui,Non
BIEN_000508,Villa,262,5,4,2,Chauffage central,Luxe,F,3510188,Oui,Oui
BIEN_000476,Appartement,60,6,3,3,Pompe à chaleur,Haut standing,A,2691602,Oui,Oui
BIEN_000715,Appartement,176,5,1,1,Chauffage central,Standard,G,3562226,Non,Non
BIEN_000937,Appartement,185,3,3,3,Chauffage central,Moyen,E,4747249,Oui,Oui
BIEN_000892,Villa,251,0,5,0,Autre,Haut standing,E,1812845,Oui,Non
BIEN_000167,Appartement,130,8,4,1,Électrique,Haut standing,E,1681312,Oui,Oui
BIEN_000554,Duplex,184,1,2,2,Pompe à chaleur,Haut standing,E,2999131,Oui,Non
BIEN_000679,Loft,169,4,3,2,Pompe à chaleur,Haut standing,G,3698283,Oui,Non
BIEN_000968,Villa,237,5,1,0,Chauffage central,Haut standing,D,2246441,Oui,Oui
BIEN_000093,Villa,380,8,2,2,Électrique,Standard,B,3091053,Oui,Oui
BIEN_000614,Duplex,164,7,0,4,Pompe à chaleur,Standard,B,4017564,Oui,Oui
BIEN_000117,Appartement,209,5,2,1,Chauffage central,Standard,E,5452304,Oui,Oui
BIEN_000157,Villa,96,7,2,1,Climatisation réversible,Haut standing,B,4815826,Non,Non
BIEN_000381,Appartement,197,5,1,1,Gaz,Standard,B,4494048,Oui,Non
BIEN_000786,Appartement,83,4,3,1,Aucun,Luxe,C,4177872,Non,Oui
BIEN_000128,Appartement,167,5,1,4,Électrique,Haut standing,D,4167517,Non,Non
BIEN_000236,Appartement,49,4,3,4,Aucun,Haut standing,B,2570699,Oui,Non
BIEN_000177,Maison,206,8,4,0,Aucun,Standard,B,5771349,Oui,Non
BIEN_000380,Appartement,221,6,5,4,Pompe à chaleur,Standard,B,4052715,Oui,Oui
BIEN_000219,Loft,145,3,0,1,Pompe à chaleur,Haut standing,F,1242376,Non,Non
BIEN_000017,Villa,143,5,2,1,Électrique,Haut standing,D,1678150,Oui,Non
BIEN_000664,Maison,188,5,4,1,Autre,Standard,G,3656105,Non,Non
BIEN_000979,Appartement,140,5,3,4,Chauffage central,Standard,D,6105846,Oui,Non
BIEN_000574,Appartement,-25,3,2,1,Gaz,Moyen,G,2730789,Non,Non
BIEN_000080,Appartement,178,6,1,1,Gaz,Haut standing,D,5097112,Oui,Non
BIEN_000212,Appartement,196,5,3,3,Pompe à chaleur,Haut standing,E,3814999,Oui,Oui
BIEN_000208,Studio,70,8,2,5,Chauffage central,Standard,G,2237201,Oui,Non
BIEN_000684,Appartement,203,3,1,3,Fioul,Haut standing,G,2639548,Non,Non
BIEN_000900,Appartement,150,3,0,4,Gaz,Standard,F,5942043,Oui,Non
BIEN_000234,Appartement,96,4,0,0,Chauffage central,Moyen,F,3807023,Non,Oui
BIEN_000853,Maison,156,4,3,1,Électrique,Haut standing,B,1225184,Non,Non
BIEN_000723,Appartement,159,4,2,4,Pompe à chaleur,Standard,F,4156483,Non,Non
BIEN_000276,Studio,112,3,0,1,Gaz,Haut standing,G,3305792,Oui,Non
BIEN_000255,Studio,189,2,1,3,Fioul,Haut standing,C,406972,Oui,Non
BIEN_000803,Villa,147,5,3,3,Électrique,Moyen,B,2203893,Oui,Non
BIEN_000479,Villa,124,4,3,3,Chauffage central,Luxe,G,5045608,Non,Oui
BIEN_000323,Appartement,104,1,1,1,Gaz,Standard,F,3393525,Non,Non
