produit,categorie,marque,prix_unitaire,promotion,volume_ventes,segment_client,canal_vente
Yaourt Nature,Mode,Décathlon,-0.2100461222460126,Aucune,795,Premium,278
Zara Veste Hiver,Électronique,Zara,710.2041309218837,Promo Flash -25%,869,Budget,284
H&M T-Shirt,Sport,Lavazza,521.3033531537495,Aucune,1835,Premium,368
MacBook Air M3,Maison,Sony,58.0077303913397,Soldes -30%,472,Premium,487
Samsung Galaxy S24,Maison,IKEA,-43.497399047993284,Aucune,466,Budget,405
Canapé IKEA Ektorp,Électronique,Apple,112.5366145978245,Soldes -30%,561,Budget,333
Zara Veste Hiver,Électronique,Samsung,422.1919005287569,Aucune,384,Luxe,482
Chocolat Lindt,Sport,Samsung,204.58451519882925,Aucune,926,Budget,178
H&M T-Shirt,Mode,Nike,415.75990400265033,Aucune,349,Première Commande,1585
Canapé IKEA Ektorp,Électronique,Nike,-76.31725855207212,Aucune,98,Standard,1638
AirPods Pro,Mode,Nike,-9.519733456842339,Aucune,-32,Premium,34
Aspirateur Dyson V15,Mode,Chanel,54.94426728537735,Soldes -20%,2193,Première Commande,301
Ballon Nike,Sport,Samsung,19.08208433706158,Aucune,56,Budget,15
Adidas Survêtement,Électronique,IKEA,120.69975976269528,Aucune,342,Premium,236
Parfum Chanel N°5,Mode,L'Oréal,-23.288907791884668,Aucune,-44,Premium,2
Huile d'Olive Bio,Mode,Décathlon,471.00128129928186,Aucune,1126,Standard,2512
iPhone 15 Pro,Beauté,Nike,196.91188033647256,Aucune,322,Standard,296
Zara Veste Hiver,Maison,L'Oréal,494.62279674282604,3 pour 2,267,Première Commande,402
Parfum Chanel N°5,Mode,Nike,305.1736802670526,Soldes -30%,1005,Standard,388
Nike Air Max,Mode,Décathlon,152.5387942502688,Black Friday -40%,443,Première Commande,436
Nike Air Max,Électronique,Nike,701.1163468537859,Aucune,802,Standard,377
AirPods Pro,Alimentation,Nike,2.1839486259911354,Aucune,180,Premium,1120
Adidas Survêtement,Mode,Sony,543.1755326796718,Aucune,375,Standard,103
Lampe Philips Hue,Sport,Samsung,-65.30017370302721,Aucune,526,Premium,533
Vélo Décathlon,Maison,Danone,-53.81066945901395,Soldes -20%,430,Standard,1017
Zara Veste Hiver,Alimentation,Terra Bio,240.42044325821047,Aucune,774,Budget,540
Nike Air Max,Maison,Nike,252.2939008674446,Aucune,116,Budget,270
Vélo Décathlon,Mode,Apple,329.25719673999356,Aucune,-54,Standard,216
Samsung Galaxy S24,Électronique,Lindt,106.97767830963863,Aucune,784,Premium,654
Samsung Galaxy S24,Électronique,Nike,-123.93092321200987,Aucune,437,Standard,447
Canapé IKEA Ektorp,Mode,H&M,1004.3041304557573,Aucune,72,Premium,457
H&M T-Shirt,Alimentation,Apple,106.7611137841277,Aucune,323,Première Commande,909
Parfum Chanel N°5,Mode,Apple,127.43607208121098,Soldes -20%,204,Premium,21
PlayStation 5,Alimentation,Terra Bio,445.0908494709038,Aucune,441,Budget,328
AirPods Pro,Maison,Sony,498.2400920475724,Aucune,488,Luxe,426
H&M T-Shirt,Maison,Danone,913.4694874842432,Aucune,2010,Luxe,184
MacBook Air M3,Électronique,Philips,437.48307706321964,Aucune,956,Premium,1095
Huile d'Olive Bio,Alimentation,Apple,791.0085529589786,Aucune,257,Luxe,1097
Café Arabica,Maison,Samsung,1341.305140939407,Aucune,591,Luxe,2160
Zara Veste Hiver,Alimentation,H&M,1272.3191901988823,Aucune,187,Standard,288
Vélo Décathlon,Beauté,Philips,112.62870418248248,Aucune,214,Standard,56
Adidas Survêtement,Sport,H&M,504.1216400582606,Aucune,158,Budget,353
Huile d'Olive Bio,Mode,Nike,106.27655176518638,Promo Flash -25%,62,Standard,885
MacBook Air M3,Mode,Apple,1542.265134803455,Aucune,283,Premium,118
MacBook Air M3,Sport,Philips,198.50382605813306,Soldes -20%,556,Première Commande,427
Café Arabica,Maison,Apple,46.4408346923791,Cyber Monday -35%,195,Standard,431
Parfum Chanel N°5,Électronique,Nike,696.1907236361351,Aucune,80,Luxe,308
Vélo Décathlon,Mode,Zara,318.9107617478527,Soldes -30%,258,Standard,161
Lampe Philips Hue,Maison,Apple,532.5871090077196,Aucune,1116,Standard,67
MacBook Air M3,Alimentation,Sony,-36.31290568051689,Aucune,705,Standard,1063
Lampe Philips Hue,Mode,Samsung,947.6782635413907,2ème à -50%,597,Standard,215
Yaourt Nature,Électronique,Décathlon,105.93197657706082,Aucune,205,Luxe,348
Lampe Philips Hue,Alimentation,Philips,268.8319928598612,Aucune,372,Premium,338
Vélo Décathlon,Électronique,Apple,222.5038370789483,Aucune,123,Standard,303
Lampe Philips Hue,Maison,IKEA,117.20471132255588,Aucune,116,Budget,2039
Nike Air Max,Mode,Danone,23.45891335028229,Soldes -50%,79,Première Commande,155
Adidas Survêtement,Électronique,IKEA,32.908268307381796,Aucune,482,Premium,55
Chocolat Lindt,Beauté,IKEA,62.334667204143116,Aucune,465,Luxe,186
Chocolat Lindt,Mode,Nike,-13.69237496430975,Aucune,435,Standard,376
Vélo Décathlon,Mode,Nike,121.60440553705257,Aucune,370,Budget,855
PlayStation 5,Beauté,Chanel,-58.545867592400555,Aucune,312,Standard,344
Café Arabica,Sport,Lindt,9.865324501724501,Aucune,160,Luxe,84
Canapé IKEA Ektorp,Électronique,Terra Bio,98.22128147073624,Aucune,157,Premium,310
Lampe Philips Hue,Beauté,Lindt,-23.20243109588995,Aucune,242,Luxe,2130
Vélo Décathlon,Maison,Zara,471.4544227683795,Aucune,801,Premium,357
PlayStation 5,Électronique,Lindt,9.264324403647457,Soldes -50%,826,Première Commande,256
Zara Veste Hiver,Maison,Chanel,207.87549358666448,Soldes -50%,799,Premium,2109
Huile d'Olive Bio,Alimentation,Nike,416.84431201529947,Aucune,110,Première Commande,122
MacBook Air M3,Alimentation,Nike,540.178386066611,Soldes -30%,274,Budget,231
Canapé IKEA Ektorp,Maison,IKEA,139.34456633573004,3 pour 2,5055,Luxe,300
Zara Veste Hiver,Maison,Terra Bio,31.326651576449592,Aucune,486,Premium,233
MacBook Air M3,Mode,Chanel,567.6689273457766,Soldes -30%,-70,Standard,41
Adidas Survêtement,Mode,Apple,1709.3808955601717,Aucune,283,Luxe,365
Zara Veste Hiver,Électronique,Terra Bio,37.03715155904543,Aucune,1146,Premium,143
Parfum Chanel N°5,Électronique,Apple,442.0497065948919,3 pour 2,66,Budget,717
Parfum Chanel N°5,Électronique,IKEA,259.572449008229,Soldes -20%,520,Premium,484
Adidas Survêtement,Électronique,IKEA,396.1348959144634,Aucune,331,Premium,64
Vélo Décathlon,Mode,L'Oréal,400.37593377881024,Aucune,537,Luxe,2463
Chocolat Lindt,Électronique,Sony,62.28759914245192,Aucune,187,Standard,402
Ballon Nike,Mode,Sony,200.10982952540547,Aucune,126,Standard,21
Lampe Philips Hue,Sport,Philips,832.0809517974394,Aucune,-57,Standard,204
H&M T-Shirt,Maison,Nike,76.42660748345503,Aucune,391,Première Commande,894
Aspirateur Dyson V15,Électronique,Nike,80.76208764652137,Promo Flash -25%,123,Standard,316
Aspirateur Dyson V15,Sport,IKEA,67.58280422925579,Aucune,219,Premium,376
Nike Air Max,Électronique,Lavazza,-60.909362933346685,Aucune,414,Budget,-92
Vélo Décathlon,Beauté,Apple,215.21177621210106,Aucune,371,Luxe,305
Huile d'Olive Bio,Mode,Nike,432.5094726297077,Aucune,175,Premium,832
Canapé IKEA Ektorp,Électronique,IKEA,4.386454938305391,Aucune,248,Budget,587
Parfum Chanel N°5,Maison,Samsung,721.3370388712578,Aucune,852,Luxe,726
Lampe Philips Hue,Mode,Lavazza,115.41057785546911,Soldes -20%,722,Standard,326
Canapé IKEA Ektorp,Électronique,IKEA,44.160268399677435,Aucune,370,Luxe,293
Lampe Philips Hue,Mode,Chanel,609.1011814042213,Soldes -20%,410,Standard,169
Lampe Philips Hue,Mode,Décathlon,978.3850432004813,Aucune,1890,Budget,33
Vélo Décathlon,Alimentation,Décathlon,112.11570915567978,Black Friday -40%,2295,Premium,1784
Huile d'Olive Bio,Beauté,L'Oréal,37.04654426202729,2ème à -50%,689,Premium,236
Huile d'Olive Bio,Alimentation,Terra Bio,-45.716118365190994,Aucune,-57,Budget,278
Nike Air Max,Mode,Adidas,-54.66495973092515,Soldes -50%,2746,Premium,843
Vélo Décathlon,Mode,Philips,30.586833152610435,Aucune,328,Première Commande,342
Adidas Survêtement,Alimentation,Terra Bio,340.7985448075908,Black Friday -40%,428,Premium,932
Huile d'Olive Bio,Sport,Sony,-35.93513413791588,Soldes -20%,414,Premium,746
AirPods Pro,Électronique,Décathlon,-44.6405465757545,Soldes -20%,45,Standard,226
Yaourt Nature,Maison,Terra Bio,337.000134425743,Aucune,-6,Budget,82
Vélo Décathlon,Maison,Chanel,104.89896633277061,Soldes -50%,293,Luxe,130
Nike Air Max,Électronique,Philips,261.5090632133782,Soldes -30%,391,Premium,442
AirPods Pro,Électronique,Sony,273.13455572153816,3 pour 2,1903,Première Commande,356
Crème L'Oréal,Alimentation,Nike,36.905623453757194,Aucune,127,Standard,1229
Huile d'Olive Bio,Beauté,Lindt,1302.6695374686012,Aucune,424,Budget,774
Aspirateur Dyson V15,Mode,Nike,-37.87356903537707,Aucune,513,Standard,918
Nike Air Max,Beauté,Apple,41.60503912832936,Aucune,243,Standard,1111
MacBook Air M3,Électronique,IKEA,65.54790452026123,Aucune,275,Luxe,269
H&M T-Shirt,Beauté,Zara,79.27830011469575,Soldes -20%,207,Premium,143
PlayStation 5,Alimentation,L'Oréal,326.92680121215744,Soldes -50%,257,Budget,699
Yaourt Nature,Sport,Apple,145.5833863207826,Promo Flash -25%,489,Budget,248
Huile d'Olive Bio,Alimentation,Lindt,642.0760972416454,Aucune,372,Standard,1150
AirPods Pro,Mode,Dyson,66.9567836018687,Aucune,155,Standard,382
Nike Air Max,Maison,Chanel,443.94211783522934,Promo Flash -25%,262,Première Commande,536
Yaourt Nature,Mode,IKEA,51.78029299941188,Promo Flash -25%,244,Standard,68
PlayStation 5,Alimentation,Apple,1492.7046723542542,Aucune,270,Standard,1222
Samsung Galaxy S24,Mode,Danone,285.65695438599084,Aucune,1068,Budget,469
Yaourt Nature,Électronique,Terra Bio,414.55845052466304,Aucune,176,Luxe,932
Chocolat Lindt,Alimentation,Décathlon,512.375003881109,Aucune,268,Budget,388
AirPods Pro,Mode,Apple,38.136491921778955,Aucune,148,Standard,262
AirPods Pro,Mode,Samsung,129.0813783812735,Aucune,707,Standard,866
Vélo Décathlon,Mode,Lavazza,54.65123470572382,Soldes -30%,180,Budget,1009
Samsung Galaxy S24,Mode,Lindt,-7.428371317332051,Cyber Monday -35%,322,Standard,89
Vélo Décathlon,Maison,Adidas,-41.18816973000547,Aucune,87,Premium,592
Lampe Philips Hue,Maison,Apple,-93.70736115508987,Aucune,295,Premium,417
Vélo Décathlon,Mode,Lindt,1168.528524037213,Aucune,-32,Standard,1
Samsung Galaxy S24,Alimentation,Nike,230.4325371605058,Aucune,51,Premium,976
Vélo Décathlon,Mode,Sony,-86.64433464076211,Aucune,280,Premium,404
Adidas Survêtement,Électronique,Apple,269.1324301878718,Soldes -30%,264,Premium,204
Chocolat Lindt,Alimentation,Terra Bio,95.17313328416407,Aucune,143,Premium,284
Parfum Chanel N°5,Mode,Apple,32.61418233682263,Aucune,456,Luxe,225
Yaourt Nature,Électronique,Apple,13.4771662870398,Aucune,467,Standard,1115
Aspirateur Dyson V15,Beauté,Chanel,1120.7612281073968,Aucune,93,Luxe,647
Adidas Survêtement,Beauté,Sony,946.3368955230701,Aucune,769,Standard,176
Canapé IKEA Ektorp,Électronique,Danone,533.4241274787322,Soldes -20%,109,Standard,131
Ballon Nike,Maison,Zara,221.69662553913952,Aucune,256,Standard,251
PlayStation 5,Beauté,Lindt,208.96090941563506,Aucune,66,Standard,246
MacBook Air M3,Sport,Samsung,523.1444385875815,Aucune,488,Standard,219
PlayStation 5,Mode,Nike,704.5943779011543,Aucune,346,Budget,1068
PlayStation 5,Mode,Sony,740.8932423951737,Aucune,504,Budget,427
Café Arabica,Sport,Lavazza,1399.8037780219597,Aucune,-119,Premium,426
Crème L'Oréal,Sport,Lavazza,1319.7582758520907,Aucune,605,Budget,283
Parfum Chanel N°5,Beauté,Danone,356.4152713919708,Aucune,215,Budget,528
Samsung Galaxy S24,Mode,Nike,-50.69543947741539,Aucune,-35,Budget,395
Parfum Chanel N°5,Beauté,IKEA,37.545353465725015,Aucune,-44,Premium,214
Aspirateur Dyson V15,Sport,Décathlon,506.67806416726114,Aucune,192,Luxe,982
Adidas Survêtement,Sport,Dyson,14.320502234045136,Aucune,-15,Premium,474
Samsung Galaxy S24,Alimentation,Philips,-83.45131084852639,Aucune,285,Standard,502
AirPods Pro,Électronique,Samsung,268.93059027490824,3 pour 2,342,Premium,401
Huile d'Olive Bio,Électronique,Adidas,625.3691509413952,2ème à -50%,306,Premium,470
Zara Veste Hiver,Beauté,Sony,-43.9954618956416,Aucune,259,Standard,160
Vélo Décathlon,Beauté,Dyson,128.84586892736772,Aucune,368,Premium,528
Chocolat Lindt,Maison,Adidas,-74.12791688058043,Black Friday -40%,1388,Premium,687
Ballon Nike,Sport,Apple,383.6625343544081,Aucune,418,Premium,106
MacBook Air M3,Maison,Nike,185.18473228551207,Aucune,372,Première Commande,236
Huile d'Olive Bio,Électronique,Chanel,167.29266138284927,Aucune,948,Premium,347
AirPods Pro,Électronique,Lindt,203.48312465893608,Aucune,849,Première Commande,276
Lampe Philips Hue,Électronique,Zara,-58.4316372177545,Soldes -30%,452,Budget,468
Aspirateur Dyson V15,Beauté,Lindt,56.43720738687273,Aucune,148,Standard,2244
iPhone 15 Pro,Maison,Apple,-75.71510210326286,Aucune,328,Première Commande,469
Ballon Nike,Mode,H&M,71.94192769472025,Aucune,1392,Luxe,348
PlayStation 5,Alimentation,Apple,-88.03861454350417,Aucune,229,Premium,304
Parfum Chanel N°5,Beauté,Chanel,-14.504067312134381,Aucune,843,Premium,710
Canapé IKEA Ektorp,Beauté,Chanel,-16.76764270121737,Black Friday -40%,733,Standard,1968
Huile d'Olive Bio,Beauté,Philips,489.92790321758616,Aucune,60,Standard,149
AirPods Pro,Maison,Samsung,220.06949786589416,Aucune,692,Standard,325
Zara Veste Hiver,Sport,Philips,106.79622630556088,Soldes -20%,278,Budget,429
Crème L'Oréal,Alimentation,Décathlon,408.7690310403048,Aucune,334,Premium,70
iPhone 15 Pro,Mode,Nike,406.28154666224475,Soldes -30%,459,Premium,125
Nike Air Max,Alimentation,Zara,330.86778261470135,Aucune,500,Budget,237
Crème L'Oréal,Alimentation,Adidas,409.63790496427487,Promo Flash -25%,419,Premium,317
Lampe Philips Hue,Électronique,Nike,-29.564295358975727,Aucune,391,Première Commande,315
Parfum Chanel N°5,Mode,Zara,-82.53734087155291,Cyber Monday -35%,276,Standard,280
Vélo Décathlon,Sport,Philips,871.31655301465,Aucune,809,Premium,418
Vélo Décathlon,Mode,H&M,494.20421062639105,Aucune,3,Standard,982
Ballon Nike,Sport,Dyson,175.52418571820755,Aucune,346,Premium,1018
PlayStation 5,Maison,Apple,55.91639422324022,3 pour 2,882,Premium,684
Nike Air Max,Alimentation,H&M,285.8370914307675,Aucune,504,Premium,434
Yaourt Nature,Mode,Apple,673.1851067256421,Aucune,968,Standard,370
Adidas Survêtement,Beauté,Dyson,334.11571243088844,Aucune,116,Standard,274
Vélo Décathlon,Beauté,Samsung,494.3453706896143,Aucune,388,Standard,261
Adidas Survêtement,Alimentation,IKEA,153.92233577261058,Soldes -50%,85,Luxe,444
Parfum Chanel N°5,Électronique,Lindt,-7.968958026562362,Aucune,303,Budget,185
Zara Veste Hiver,Maison,Dyson,602.471432561796,Aucune,1068,Budget,912
MacBook Air M3,Électronique,Zara,511.1952514516854,2ème à -50%,402,Premium,1131
Samsung Galaxy S24,Électronique,Apple,109.58850988772139,3 pour 2,539,Budget,89
Adidas Survêtement,Beauté,IKEA,188.65359977773994,Black Friday -40%,1262,Standard,236
MacBook Air M3,Électronique,Nike,261.96942885761587,Soldes -50%,256,Budget,354
Huile d'Olive Bio,Alimentation,Lindt,427.3100780980323,Black Friday -40%,256,Premium,574
Zara Veste Hiver,Mode,Adidas,19.925631051519883,Soldes -20%,491,Premium,171
Chocolat Lindt,Alimentation,H&M,-11.65383591027021,Promo Flash -25%,198,Luxe,490
Lampe Philips Hue,Sport,Apple,240.31996232650718,Cyber Monday -35%,446,Première Commande,343
Crème L'Oréal,Sport,Apple,64.17580481368584,Cyber Monday -35%,16,Luxe,35
Lampe Philips Hue,Électronique,Zara,1469.5406479684593,Aucune,326,Budget,104
H&M T-Shirt,Alimentation,Samsung,147.23466291791067,Aucune,468,Première Commande,376
Ballon Nike,Maison,Terra Bio,125.79436548050262,Soldes -20%,3713,Première Commande,459
Canapé IKEA Ektorp,Mode,Samsung,415.2314347238859,Aucune,303,Premium,200
Adidas Survêtement,Alimentation,Nike,630.3620448316572,Aucune,-27,Budget,-15
MacBook Air M3,Mode,Samsung,951.3190040073117,Aucune,513,Luxe,925
Yaourt Nature,Beauté,Lavazza,873.4494472460697,Aucune,23,Première Commande,605
Parfum Chanel N°5,Sport,Terra Bio,995.1444356823688,Aucune,687,Premium,660
Ballon Nike,Mode,Décathlon,770.3442516576338,Aucune,377,Premium,885
Samsung Galaxy S24,Sport,Danone,-108.30930012990217,Soldes -30%,152,Budget,1073
Yaourt Nature,Beauté,Apple,8.675051970088369,Black Friday -40%,183,Budget,888
Samsung Galaxy S24,Électronique,Décathlon,20.47112314455454,Aucune,596,Premium,871
Huile d'Olive Bio,Alimentation,Zara,155.69780273210563,Soldes -30%,402,Budget,174
Chocolat Lindt,Maison,Samsung,111.5502601077756,Aucune,298,Standard,1609
Aspirateur Dyson V15,Mode,Nike,4.092702962726605,Soldes -20%,348,Standard,647
Crème L'Oréal,Mode,L'Oréal,1023.2969346342948,Aucune,382,Budget,654
Zara Veste Hiver,Sport,Dyson,471.3968574277254,Soldes -20%,333,Standard,1779
Zara Veste Hiver,Alimentation,Apple,248.72152324826303,3 pour 2,429,Standard,287
Lampe Philips Hue,Maison,Chanel,638.2159382902558,Aucune,377,Première Commande,73
Crème L'Oréal,Beauté,Zara,317.3430311007371,Cyber Monday -35%,948,Luxe,299
MacBook Air M3,Mode,Samsung,406.97194804593767,Aucune,1123,Première Commande,433
Aspirateur Dyson V15,Mode,L'Oréal,246.05327667974663,Aucune,377,Budget,278
H&M T-Shirt,Sport,Philips,309.1762474544915,Aucune,543,Standard,109
Nike Air Max,Électronique,Philips,1673.3695382861051,Promo Flash -25%,531,Budget,1099
Canapé IKEA Ektorp,Mode,Nike,262.6964916669229,Aucune,261,Standard,1950
Adidas Survêtement,Mode,Zara,254.39587212442044,2ème à -50%,187,Premium,171
Huile d'Olive Bio,Sport,Décathlon,310.4085366550624,Aucune,91,Première Commande,255
Huile d'Olive Bio,Alimentation,IKEA,397.7679052848646,Black Friday -40%,470,Premium,1067
Lampe Philips Hue,Beauté,Apple,341.3987898720639,Promo Flash -25%,346,Budget,560
Parfum Chanel N°5,Sport,Sony,88.2498293252819,Aucune,941,Budget,561
MacBook Air M3,Alimentation,Zara,241.90643905889888,Aucune,1119,Premium,365
Nike Air Max,Maison,IKEA,65.01498807561654,Aucune,57,Premium,252
Zara Veste Hiver,Alimentation,Zara,812.5746723849095,Promo Flash -25%,175,Premium,864
Café Arabica,Mode,Apple,569.0278866070751,Soldes -50%,474,Standard,149
Canapé IKEA Ektorp,Alimentation,Dyson,-111.66305084311051,Aucune,391,Standard,429
H&M T-Shirt,Électronique,Décathlon,266.4458720936102,Soldes -50%,272,Luxe,1826
Chocolat Lindt,Électronique,Samsung,227.26037303437977,Soldes -50%,416,Standard,461
Crème L'Oréal,Sport,H&M,525.6966030734942,Aucune,497,Luxe,1218
Chocolat Lindt,Sport,Zara,-6.934440107628319,Aucune,-33,Luxe,1734
Chocolat Lindt,Électronique,Samsung,608.8701586472957,Aucune,667,Standard,820
Vélo Décathlon,Sport,Apple,-176.4010828328955,Aucune,801,Luxe,886
PlayStation 5,Alimentation,L'Oréal,828.429283230749,Aucune,361,Standard,382
Aspirateur Dyson V15,Mode,Lavazza,755.9425045834771,Aucune,1119,Standard,537
Nike Air Max,Électronique,Philips,123.90437174033217,Aucune,805,Premium,414
Ballon Nike,Mode,Apple,503.0300316795853,Promo Flash -25%,467,Premium,850
Chocolat Lindt,Mode,Apple,1618.9664484898117,Black Friday -40%,453,Premium,429
Lampe Philips Hue,Mode,Sony,641.0526334870069,Black Friday -40%,263,Standard,741
Parfum Chanel N°5,Électronique,IKEA,14.59113263085186,Soldes -20%,548,Premium,320
Nike Air Max,Électronique,Chanel,669.7286977343424,Aucune,1113,Budget,353
Adidas Survêtement,Mode,Décathlon,110.66926638678943,Soldes -20%,482,Standard,297
Lampe Philips Hue,Alimentation,L'Oréal,560.3811986766827,Aucune,39,Standard,399
Ballon Nike,Mode,Décathlon,336.44239618765727,Aucune,293,Standard,403
Samsung Galaxy S24,Mode,Adidas,910.0805333961131,Black Friday -40%,386,Premium,510
Crème L'Oréal,Beauté,Danone,34.31120358317042,Soldes -30%,82,Standard,216
H&M T-Shirt,Mode,Chanel,621.332990892302,Soldes -20%,240,Premium,297
Parfum Chanel N°5,Mode,Adidas,541.3980033509206,Aucune,170,Premium,445
Adidas Survêtement,Mode,Chanel,116.50789601645488,Cyber Monday -35%,439,Standard,293
Aspirateur Dyson V15,Mode,Lavazza,269.45365182071646,Aucune,381,Standard,514
AirPods Pro,Électronique,Philips,145.00806957729935,Aucune,1060,Luxe,866
Canapé IKEA Ektorp,Sport,Dyson,250.05620094895912,Aucune,56,Budget,66
Adidas Survêtement,Beauté,Nike,111.18521043510356,Aucune,417,Premium,223
Aspirateur Dyson V15,Mode,Nike,45.502544876035394,Aucune,1705,Luxe,552
Canapé IKEA Ektorp,Électronique,Nike,9.210323239579488,Aucune,313,Premium,810
Aspirateur Dyson V15,Maison,Décathlon,27.67515575531657,Aucune,245,Premium,729
Vélo Décathlon,Mode,Apple,232.23704050632494,Aucune,307,Budget,467
Vélo Décathlon,Électronique,Zara,699.6107279095961,Soldes -30%,322,Standard,327
Canapé IKEA Ektorp,Maison,Adidas,477.34394740866094,Aucune,220,Première Commande,74
Huile d'Olive Bio,Sport,Terra Bio,66.44073655970206,Soldes -20%,641,Premium,479
Aspirateur Dyson V15,Beauté,Apple,597.4959438485351,Soldes -30%,17,Standard,-20
Café Arabica,Maison,Samsung,187.396590759858,Soldes -20%,445,Standard,415
Adidas Survêtement,Sport,Sony,80.71668187994601,Cyber Monday -35%,396,Luxe,519
Vélo Décathlon,Maison,H&M,940.3798947668898,Aucune,65,Premium,258
H&M T-Shirt,Mode,Samsung,1546.606592523986,Aucune,250,Premium,223
H&M T-Shirt,Maison,Apple,-68.21226378498636,Aucune,384,Budget,921
Lampe Philips Hue,Sport,Adidas,642.9822820275003,Soldes -20%,465,Standard,383
Adidas Survêtement,Beauté,Apple,326.82349231206024,Aucune,258,Standard,2262
MacBook Air M3,Sport,L'Oréal,57.79167493533532,Aucune,341,Luxe,281
Samsung Galaxy S24,Beauté,IKEA,1178.8924721877286,Aucune,916,Standard,253
Canapé IKEA Ektorp,Mode,Apple,272.0055195348601,Aucune,171,Luxe,697
Lampe Philips Hue,Alimentation,Terra Bio,735.032117009152,Soldes -20%,301,Standard,256
Parfum Chanel N°5,Mode,Apple,-81.80860578220774,Soldes -30%,1446,Luxe,1037
Canapé IKEA Ektorp,Sport,Samsung,17.99656512400327,Soldes -20%,428,Standard,481
MacBook Air M3,Beauté,H&M,548.2323556128935,Black Friday -40%,-47,Standard,663
Parfum Chanel N°5,Électronique,Nike,1085.679958693664,Aucune,552,Standard,1003
Aspirateur Dyson V15,Mode,Zara,87.72349079104794,Cyber Monday -35%,1392,Budget,549
Aspirateur Dyson V15,Mode,Chanel,-33.323401457812665,Aucune,392,Standard,746
Canapé IKEA Ektorp,Beauté,H&M,8.107655249574975,Soldes -30%,881,Première Commande,877
Samsung Galaxy S24,Beauté,IKEA,409.59158652487696,Promo Flash -25%,271,Budget,967
PlayStation 5,Mode,Philips,433.3117840393271,Black Friday -40%,610,Budget,689
Canapé IKEA Ektorp,Beauté,Apple,889.5976097229063,Soldes -50%,419,Standard,388
Vélo Décathlon,Mode,Lindt,43.29292078495666,Soldes -20%,1007,Standard,2116
Vélo Décathlon,Électronique,Danone,-149.69621496488475,3 pour 2,952,Premium,444
Parfum Chanel N°5,Mode,Apple,54.23560684254415,Aucune,358,Standard,1061
Adidas Survêtement,Beauté,Nike,-36.378682140181354,Aucune,328,Standard,298
Nike Air Max,Sport,Apple,1235.2515258413139,Black Friday -40%,375,Premium,373
Chocolat Lindt,Mode,Sony,-45.7341494324595,Soldes -30%,1649,Budget,145
Nike Air Max,Mode,Sony,-61.50727829701333,Aucune,4315,Première Commande,896
Aspirateur Dyson V15,Mode,L'Oréal,771.9884315043662,Aucune,322,Standard,182
Vélo Décathlon,Sport,H&M,10.398516674172008,Aucune,280,Première Commande,354
Zara Veste Hiver,Mode,Sony,1693.354017832737,Aucune,292,Première Commande,134
Vélo Décathlon,Maison,IKEA,1327.76995632872,Promo Flash -25%,238,Standard,193
Aspirateur Dyson V15,Beauté,Philips,400.876047945687,Soldes -20%,411,Standard,297
Canapé IKEA Ektorp,Électronique,IKEA,96.72890518256759,Aucune,941,Premium,867
Aspirateur Dyson V15,Mode,Chanel,712.577367361796,Aucune,189,Première Commande,1061
Adidas Survêtement,Électronique,Philips,594.5117851213124,Soldes -30%,284,Premium,708
MacBook Air M3,Alimentation,Chanel,698.7588186718608,Aucune,172,Premium,1015
Nike Air Max,Maison,Adidas,366.87761595329164,Aucune,527,Premium,1846
Adidas Survêtement,Électronique,Décathlon,417.1595964275793,Aucune,271,Standard,47
Zara Veste Hiver,Électronique,Nike,153.2072325366039,Aucune,478,Luxe,506
Café Arabica,Alimentation,IKEA,-4.839993899303138,2ème à -50%,33,Premium,241
Yaourt Nature,Alimentation,L'Oréal,462.1683048705779,Aucune,688,Standard,824
Canapé IKEA Ektorp,Mode,H&M,56.234301267022346,Aucune,257,Premium,194
AirPods Pro,Alimentation,Apple,276.2843082679287,Soldes -30%,271,Budget,636
Yaourt Nature,Sport,Dyson,138.12068715897865,Aucune,760,Budget,-6
Zara Veste Hiver,Beauté,L'Oréal,1240.341197517392,Promo Flash -25%,543,Standard,148
iPhone 15 Pro,Sport,Lavazza,132.2269117246027,Aucune,2285,Premium,2644
Chocolat Lindt,Beauté,H&M,931.0862255506136,Aucune,820,Standard,444
Parfum Chanel N°5,Mode,IKEA,495.2223823192661,Promo Flash -25%,405,Premium,306
Ballon Nike,Sport,Danone,62.90909949713859,Promo Flash -25%,344,Budget,780
AirPods Pro,Alimentation,H&M,-63.52890910977928,Aucune,135,Standard,1308
Aspirateur Dyson V15,Mode,IKEA,91.55139340301358,Black Friday -40%,116,Premium,108
Parfum Chanel N°5,Mode,IKEA,122.14098117049784,Aucune,214,Premium,2039
Samsung Galaxy S24,Beauté,Nike,-10.355013533466263,Cyber Monday -35%,449,Budget,334
Canapé IKEA Ektorp,Sport,Décathlon,83.47387939763507,2ème à -50%,550,Standard,59
Canapé IKEA Ektorp,Mode,Décathlon,1714.2950599552983,Aucune,470,Standard,570
Canapé IKEA Ektorp,Alimentation,Zara,98.24345216925532,Soldes -30%,467,Budget,264
Chocolat Lindt,Alimentation,Nike,-69.69820795681005,Aucune,316,Luxe,492
Huile d'Olive Bio,Électronique,Dyson,-32.92161717015432,2ème à -50%,403,Budget,294
PlayStation 5,Maison,IKEA,516.3678906678746,Aucune,432,Standard,392
Lampe Philips Hue,Mode,Sony,-91.51312284251912,Aucune,1096,Luxe,394
