produit,categorie,marque,prix_unitaire,promotion,volume_ventes,segment_client,canal_vente
Canapé IKEA Ektorp,Mode,Dyson,49.24145212393,Black Friday -40%,1093,Standard,1527
Vélo Décathlon,Électronique,Lavazza,197.37734582520258,Aucune,385,Standard,119
Zara Veste Hiver,Sport,Nike,257.2311765816323,Black Friday -40%,354,Premium,215
Zara Veste Hiver,Électronique,Apple,713.8629241619094,Soldes -30%,305,Standard,739
Adidas Survêtement,Mode,Samsung,239.32373236892872,Cyber Monday -35%,316,Premium,1000
iPhone 15 Pro,Maison,Lavazza,46.26962337884373,Aucune,58,Premium,451
Chocolat Lindt,Alimentation,Samsung,498.8741918392882,Aucune,447,Luxe,592
Samsung Galaxy S24,Électronique,Danone,156.99038237107627,Aucune,0,Budget,173
Aspirateur Dyson V15,Électronique,H&M,85.03502211788123,Soldes -30%,345,Standard,284
Crème L'Oréal,Alimentation,Apple,942.4103702770403,Aucune,173,Luxe,222
Lampe Philips Hue,Maison,Sony,543.2062886966423,Aucune,354,Budget,738
Zara Veste Hiver,Sport,Lindt,459.9617834737631,Black Friday -40%,819,Luxe,298
Aspirateur Dyson V15,Sport,Lavazza,-32.92772490320053,Soldes -20%,167,Luxe,934
Samsung Galaxy S24,Sport,Dyson,95.1968740237557,Aucune,-58,Luxe,1152
MacBook Air M3,Mode,Décathlon,130.10802606782642,Aucune,192,Luxe,292
Yaourt Nature,Beauté,Adidas,37.262141671792904,Soldes -20%,6,Standard,173
MacBook Air M3,Alimentation,Apple,585.0708111752493,Black Friday -40%,369,Luxe,284
MacBook Air M3,Alimentation,Nike,66.18369801498147,Cyber Monday -35%,111,Budget,995
H&M T-Shirt,Mode,Samsung,540.9255247403468,Aucune,1524,Première Commande,1078
Ballon Nike,Électronique,Décathlon,12.510229608892672,Promo Flash -25%,973,Standard,239
Adidas Survêtement,Mode,Apple,-75.50286113113837,Aucune,158,Première Commande,561
Chocolat Lindt,Beauté,Apple,1106.1509180080589,Aucune,310,Standard,907
Aspirateur Dyson V15,Électronique,Chanel,484.9213648874311,Aucune,156,Budget,209
Yaourt Nature,Alimentation,Lindt,128.28589415865974,Aucune,437,Premium,1100
Yaourt Nature,Maison,H&M,465.22104069423676,Aucune,215,Luxe,217
PlayStation 5,Électronique,Samsung,1295.8360203006796,Aucune,786,Premium,635
Parfum Chanel N°5,Alimentation,Danone,687.8356008547476,Soldes -50%,445,Budget,416
Adidas Survêtement,Électronique,Chanel,1015.4556521699262,Soldes -50%,357,Standard,162
Vélo Décathlon,Beauté,Adidas,115.72922608261032,2ème à -50%,649,Budget,198
iPhone 15 Pro,Électronique,Chanel,-110.23364831649411,Aucune,156,Premium,2145
Chocolat Lindt,Alimentation,Lindt,-60.405777592456076,Aucune,610,Budget,1010
Lampe Philips Hue,Électronique,Danone,1145.4593866146602,Aucune,238,Luxe,444
Aspirateur Dyson V15,Maison,Nike,448.85866271039185,Soldes -20%,175,Standard,162
Café Arabica,Mode,Philips,256.8988744037755,Aucune,325,Premium,274
Lampe Philips Hue,Beauté,Zara,-32.38586443522037,Promo Flash -25%,3704,Standard,179
Lampe Philips Hue,Beauté,Apple,347.29473148094,Aucune,389,Première Commande,380
Ballon Nike,Alimentation,Lavazza,427.0552489469212,Aucune,362,Première Commande,3478
Parfum Chanel N°5,Beauté,Terra Bio,401.6457400578273,Promo Flash -25%,772,Standard,483
Nike Air Max,Sport,IKEA,105.80242660693486,Soldes -20%,41,Standard,143
Aspirateur Dyson V15,Mode,Samsung,65.77477355917769,Aucune,264,Premium,467
iPhone 15 Pro,Alimentation,Philips,-87.88835330564314,Soldes -30%,446,Budget,143
Parfum Chanel N°5,Sport,Dyson,164.7832222346813,Promo Flash -25%,384,Budget,538
Huile d'Olive Bio,Alimentation,Adidas,412.9152377908291,Aucune,291,Standard,2624
Adidas Survêtement,Sport,Danone,174.17877868475952,Soldes -20%,75,Standard,644
Lampe Philips Hue,Mode,Nike,846.348408823234,Aucune,1150,Standard,879
Samsung Galaxy S24,Maison,Lindt,-13.388652193880262,Aucune,363,Standard,321
H&M T-Shirt,Maison,Adidas,90.63838689620957,Aucune,274,Standard,420
H&M T-Shirt,Beauté,Apple,112.87159488898305,Aucune,546,Premium,1109
Vélo Décathlon,Beauté,Décathlon,1282.1467130617202,Aucune,884,Standard,453
Parfum Chanel N°5,Sport,Adidas,-15.096429378220897,Aucune,337,Standard,36
Samsung Galaxy S24,Beauté,Apple,-43.99339099104266,Soldes -30%,2749,Standard,316
Parfum Chanel N°5,Mode,Samsung,69.62366746064048,Aucune,911,Premium,326
AirPods Pro,Alimentation,Chanel,-38.87351852318835,Aucune,-19,Premium,704
Ballon Nike,Mode,Sony,-13.71274741918046,Aucune,2125,Première Commande,151
MacBook Air M3,Alimentation,Nike,405.49660446013957,Aucune,145,Standard,369
Aspirateur Dyson V15,Électronique,H&M,-38.0778754570037,Aucune,152,Budget,322
PlayStation 5,Mode,Lavazza,410.5115226413898,Aucune,1015,Première Commande,1121
PlayStation 5,Sport,Philips,690.8928498719326,Soldes -30%,372,Premium,866
Parfum Chanel N°5,Sport,Sony,862.6244793075044,Promo Flash -25%,427,Budget,540
Canapé IKEA Ektorp,Mode,IKEA,-119.90600334256962,Cyber Monday -35%,5456,Luxe,2627
Lampe Philips Hue,Mode,Zara,506.98827374265835,Aucune,354,Standard,116
Zara Veste Hiver,Électronique,Sony,-63.97595374166235,Soldes -30%,1104,Premium,315
PlayStation 5,Mode,Lavazza,309.02690270114255,Promo Flash -25%,26,Standard,472
Adidas Survêtement,Beauté,Philips,203.87144169079863,Aucune,63,Standard,480
Lampe Philips Hue,Alimentation,Sony,534.6837194807981,2ème à -50%,480,Budget,1059
Vélo Décathlon,Électronique,Zara,118.41896716937664,Aucune,451,Standard,332
Crème L'Oréal,Sport,Apple,-42.3624336815291,Cyber Monday -35%,93,Premium,356
Crème L'Oréal,Beauté,Sony,-43.968932546546824,Aucune,455,Premium,707
H&M T-Shirt,Électronique,Décathlon,498.1126675965877,Aucune,2064,Première Commande,506
Zara Veste Hiver,Maison,Chanel,293.3122130878992,Aucune,46,Premium,158
Chocolat Lindt,Mode,Sony,447.4938612655078,Aucune,1869,Luxe,2110
Parfum Chanel N°5,Maison,Zara,-105.8739873929768,Aucune,280,Budget,1803
Adidas Survêtement,Sport,IKEA,-11.824478268134065,Aucune,216,Luxe,861
AirPods Pro,Sport,H&M,123.4312205178907,Aucune,186,Premium,215
Adidas Survêtement,Mode,Philips,337.1243190093888,Aucune,418,Standard,151
Adidas Survêtement,Beauté,Apple,68.74544024608792,Soldes -50%,706,Premium,2099
Yaourt Nature,Alimentation,Apple,14.236467553927014,Promo Flash -25%,218,Standard,864
Canapé IKEA Ektorp,Alimentation,Terra Bio,1596.2169638600378,Aucune,3,Budget,463
Adidas Survêtement,Alimentation,Nike,-79.179254218128,Aucune,510,Budget,544
Zara Veste Hiver,Alimentation,Terra Bio,351.5716183190772,Aucune,100,Premium,998
Aspirateur Dyson V15,Mode,Philips,148.7192712401901,Soldes -30%,393,Budget,83
iPhone 15 Pro,Électronique,Danone,-99.62375158061926,Soldes -30%,433,Premium,441
MacBook Air M3,Beauté,Nike,825.8522386339635,Aucune,492,Premium,933
H&M T-Shirt,Électronique,Nike,77.33994748512265,Aucune,112,Premium,502
Aspirateur Dyson V15,Mode,Sony,200.18744286219132,Aucune,549,Standard,582
AirPods Pro,Mode,Apple,183.69030747558978,Aucune,295,Standard,192
Ballon Nike,Alimentation,Apple,210.53400497840687,Aucune,848,Luxe,597
Canapé IKEA Ektorp,Mode,Lindt,86.39604869471088,Soldes -50%,340,Budget,44
Crème L'Oréal,Électronique,Danone,42.6897491318708,Aucune,194,Standard,184
Aspirateur Dyson V15,Alimentation,H&M,-76.50818298561913,Aucune,390,Luxe,1066
Yaourt Nature,Beauté,Lindt,-49.38063713874483,Aucune,426,Budget,2071
Adidas Survêtement,Électronique,Philips,337.22289672270813,Aucune,979,Budget,252
H&M T-Shirt,Maison,Dyson,17.266114989638975,Aucune,278,Standard,331
Lampe Philips Hue,Mode,Dyson,45.547427944375855,Aucune,966,Budget,173
Huile d'Olive Bio,Beauté,Philips,-2.22985693323902,Aucune,186,Standard,302
iPhone 15 Pro,Sport,Dyson,67.14076805496119,Aucune,317,Budget,190
Nike Air Max,Sport,Apple,754.038200673511,Aucune,334,Budget,508
Parfum Chanel N°5,Beauté,Chanel,-117.8976486578849,Aucune,160,Premium,2227
Nike Air Max,Électronique,Lindt,187.0747473192111,Soldes -30%,477,Première Commande,417
Ballon Nike,Mode,Nike,46.83430217073321,Soldes -20%,461,Budget,772
Aspirateur Dyson V15,Sport,IKEA,-39.63736128495228,Aucune,317,Luxe,157
Parfum Chanel N°5,Électronique,Samsung,556.6493086384677,Aucune,339,Premium,676
Zara Veste Hiver,Maison,Nike,1081.9732402472214,Soldes -20%,254,Budget,307
Zara Veste Hiver,Mode,Philips,-68.22161797073281,Soldes -20%,458,Budget,196
Nike Air Max,Mode,Apple,14.28464161052117,Soldes -20%,360,Luxe,595
Lampe Philips Hue,Électronique,Nike,-55.93367344617678,Aucune,796,Budget,236
Huile d'Olive Bio,Mode,Zara,32.474765127392004,Aucune,541,Standard,285
Vélo Décathlon,Sport,Apple,478.50973372090914,Aucune,349,Budget,498
Crème L'Oréal,Beauté,Nike,-23.03812757448486,Aucune,4910,Premium,379
Canapé IKEA Ektorp,Alimentation,Zara,253.73625751664792,Aucune,21,Luxe,320
H&M T-Shirt,Mode,Zara,545.7367674787843,Soldes -20%,510,Standard,379
AirPods Pro,Maison,Zara,52.93842476346567,Aucune,517,Budget,672
Lampe Philips Hue,Maison,Dyson,346.5460907488846,Aucune,263,Standard,488
PlayStation 5,Alimentation,Terra Bio,-66.57216376080652,Aucune,677,Budget,290
iPhone 15 Pro,Électronique,Nike,-83.85832797774052,Aucune,330,Premium,1013
Aspirateur Dyson V15,Sport,Apple,-83.8708056567229,Aucune,1874,Première Commande,1357
Canapé IKEA Ektorp,Électronique,Terra Bio,17.503843366691402,Aucune,431,Luxe,1089
Crème L'Oréal,Maison,IKEA,142.48991174128363,Aucune,1057,Luxe,1146
Vélo Décathlon,Mode,L'Oréal,242.72674046477542,Soldes -50%,344,Luxe,357
Parfum Chanel N°5,Mode,Sony,1124.9226929296215,2ème à -50%,500,Budget,244
Chocolat Lindt,Alimentation,Sony,180.16064435973027,Soldes -50%,437,Première Commande,813
Crème L'Oréal,Électronique,Chanel,-56.28813350704036,Cyber Monday -35%,474,Premium,861
iPhone 15 Pro,Mode,Apple,-62.50240277581395,Black Friday -40%,398,Premium,1048
Aspirateur Dyson V15,Sport,Décathlon,-96.1130706453589,Aucune,4,Budget,102
Ballon Nike,Électronique,Chanel,358.94410148348487,Aucune,389,Luxe,880
Canapé IKEA Ektorp,Mode,Lindt,791.6408396494096,Aucune,1065,Luxe,483
Samsung Galaxy S24,Mode,Danone,-27.40568493889218,Cyber Monday -35%,440,Première Commande,298
Parfum Chanel N°5,Maison,Terra Bio,93.52945978449755,Aucune,430,Budget,180
Aspirateur Dyson V15,Alimentation,Samsung,551.0715597789482,Aucune,1147,Budget,1095
Samsung Galaxy S24,Électronique,Terra Bio,-51.137320207152726,Aucune,396,Luxe,420
Crème L'Oréal,Alimentation,Philips,193.49935958228969,Cyber Monday -35%,687,Standard,419
Zara Veste Hiver,Sport,Sony,298.68821074535475,Black Friday -40%,1712,Premium,732
Lampe Philips Hue,Maison,Nike,528.4400270677636,Aucune,362,Première Commande,355
Canapé IKEA Ektorp,Sport,Adidas,516.9421798908496,Soldes -30%,333,Budget,470
Crème L'Oréal,Sport,Zara,1267.838116543556,Aucune,419,Standard,842
Vélo Décathlon,Mode,Chanel,377.15045368055047,Aucune,102,Première Commande,1084
Nike Air Max,Électronique,H&M,23.649075692814076,Aucune,15,Premium,313
Café Arabica,Sport,Décathlon,-100.91739144965405,Aucune,735,Premium,430
Ballon Nike,Beauté,H&M,510.2518695965945,Aucune,354,Standard,424
Samsung Galaxy S24,Sport,H&M,-47.90231779866957,Cyber Monday -35%,285,Luxe,263
Zara Veste Hiver,Électronique,IKEA,509.191619896804,3 pour 2,278,Luxe,423
Adidas Survêtement,Électronique,H&M,241.19610004550265,Aucune,402,Luxe,366
Parfum Chanel N°5,Mode,Terra Bio,69.9638998304717,Soldes -20%,391,Budget,365
AirPods Pro,Mode,Apple,-70.08310093427404,Aucune,89,Budget,514
H&M T-Shirt,Sport,Nike,139.7337614663299,Aucune,422,Luxe,216
Lampe Philips Hue,Maison,IKEA,102.69892237229256,Aucune,1650,Premium,795
MacBook Air M3,Électronique,Philips,-13.460971054624636,Aucune,815,Premium,973
Lampe Philips Hue,Électronique,Apple,268.80557820550627,Aucune,502,Standard,283
Canapé IKEA Ektorp,Alimentation,Philips,242.70077686108175,3 pour 2,83,Premium,486
Nike Air Max,Mode,Lindt,147.5125299993533,Aucune,1490,Première Commande,2491
Yaourt Nature,Électronique,L'Oréal,-9.252550399613042,Aucune,692,Standard,2110
Samsung Galaxy S24,Beauté,Lindt,532.7596337160909,Aucune,225,Budget,871
Zara Veste Hiver,Électronique,Nike,86.55764208365974,Soldes -20%,83,Premium,197
Huile d'Olive Bio,Électronique,L'Oréal,-184.27890815860889,Aucune,431,Budget,403
Chocolat Lindt,Beauté,Décathlon,-90.26547200230127,Aucune,1465,Standard,474
Café Arabica,Sport,Lindt,341.0195220440946,Aucune,674,Budget,463
AirPods Pro,Électronique,Lindt,-54.73863769983386,Aucune,820,Premium,586
AirPods Pro,Mode,Dyson,310.088453491343,Soldes -50%,1494,Budget,822
Samsung Galaxy S24,Mode,Nike,244.04062285060576,Aucune,386,Premium,474
MacBook Air M3,Électronique,Apple,65.96745681042188,Aucune,71,Luxe,681
Parfum Chanel N°5,Alimentation,Nike,115.12611523838115,Aucune,691,Budget,408
H&M T-Shirt,Maison,Zara,10.31343760357705,Aucune,685,Standard,62
Nike Air Max,Sport,Apple,-236.61457603736295,Soldes -30%,914,Première Commande,435
Crème L'Oréal,Sport,Lindt,49.989701295838074,Aucune,337,Luxe,204
Adidas Survêtement,Alimentation,IKEA,-3.0021385084649737,Aucune,251,Premium,-23
Café Arabica,Mode,Zara,134.32671745961852,Aucune,1672,Standard,284
Lampe Philips Hue,Maison,Nike,-110.39591083204917,Aucune,510,Luxe,849
Canapé IKEA Ektorp,Maison,IKEA,799.6576487550458,Aucune,457,Premium,666
H&M T-Shirt,Électronique,Lindt,-75.41168533242163,Soldes -50%,242,Budget,857
MacBook Air M3,Sport,Nike,-72.4774093228568,Soldes -20%,421,Budget,344
AirPods Pro,Électronique,Adidas,78.17024720012012,Aucune,961,Premium,215
MacBook Air M3,Mode,Lindt,-52.45915469251973,2ème à -50%,563,Premium,365
Ballon Nike,Mode,Lindt,427.6162522266419,Aucune,404,Premium,951
Yaourt Nature,Maison,Nike,266.98045808570816,Aucune,919,Standard,369
Lampe Philips Hue,Beauté,Décathlon,745.3019181843254,Aucune,873,Première Commande,803
PlayStation 5,Maison,Philips,819.225053537605,Soldes -30%,145,Premium,498
Nike Air Max,Mode,IKEA,1186.3235698809299,Black Friday -40%,265,Luxe,133
Huile d'Olive Bio,Mode,H&M,739.9455473681337,Aucune,290,Luxe,289
Vélo Décathlon,Mode,Décathlon,823.9093674338649,Soldes -20%,3183,Standard,521
Ballon Nike,Alimentation,H&M,-25.21390029502976,Aucune,463,Première Commande,614
Lampe Philips Hue,Beauté,Sony,4.667817840633852,Aucune,59,Budget,693
Café Arabica,Mode,Nike,-14.694397479763389,Aucune,-116,Luxe,193
MacBook Air M3,Électronique,Samsung,-110.05616680573851,Promo Flash -25%,1797,Standard,577
Adidas Survêtement,Mode,Terra Bio,321.8026166817307,Aucune,817,Standard,550
Aspirateur Dyson V15,Mode,Zara,-55.7445208054594,Aucune,150,Budget,1148
Aspirateur Dyson V15,Mode,Apple,724.9580536233361,Soldes -50%,1648,Premium,2352
Lampe Philips Hue,Alimentation,Chanel,-110.4321390431989,Aucune,162,Premium,1009
Samsung Galaxy S24,Mode,Apple,-73.46094142701055,Aucune,192,Standard,466
Canapé IKEA Ektorp,Alimentation,Nike,-152.5546733560456,3 pour 2,474,Budget,938
PlayStation 5,Beauté,H&M,268.91938392549673,Aucune,602,Budget,205
MacBook Air M3,Mode,Samsung,781.2384084880155,3 pour 2,328,Budget,234
PlayStation 5,Mode,Adidas,-6.680820619731357,Aucune,1105,Standard,347
Aspirateur Dyson V15,Électronique,Nike,759.4440394049233,Soldes -20%,475,Luxe,404
Aspirateur Dyson V15,Électronique,Apple,426.4231175123868,Black Friday -40%,510,Standard,287
Aspirateur Dyson V15,Électronique,Terra Bio,-84.16873287558059,Aucune,892,Premium,491
PlayStation 5,Beauté,L'Oréal,65.48115932804268,Aucune,206,Budget,89
Aspirateur Dyson V15,Alimentation,Nike,-82.88460126123394,Aucune,402,Luxe,504
iPhone 15 Pro,Électronique,Apple,-89.56120085991412,Aucune,1113,Standard,990
Lampe Philips Hue,Mode,Apple,-9.7772028158534,Black Friday -40%,670,Standard,202
Ballon Nike,Maison,Samsung,-50.394972026315386,Aucune,1729,Premium,344
Café Arabica,Alimentation,Nike,-48.8895093722836,Aucune,297,Budget,390
Lampe Philips Hue,Mode,L'Oréal,-44.72333662207268,Aucune,62,Standard,470
Ballon Nike,Électronique,Samsung,520.956577612993,Aucune,574,Budget,476
Aspirateur Dyson V15,Sport,Samsung,-32.653080507222896,Aucune,131,Luxe,485
Parfum Chanel N°5,Électronique,Lindt,22.713427415013996,Aucune,434,Standard,896
Samsung Galaxy S24,Électronique,L'Oréal,651.2698241318017,Aucune,478,Budget,317
Yaourt Nature,Électronique,Philips,-137.5576190746105,Aucune,939,Budget,978
Crème L'Oréal,Électronique,Nike,-10.868882164588939,Aucune,832,Luxe,695
Canapé IKEA Ektorp,Alimentation,Sony,144.64302086698945,Aucune,279,Standard,507
Aspirateur Dyson V15,Électronique,Chanel,551.7708198604752,Promo Flash -25%,294,Premium,371
Yaourt Nature,Beauté,Zara,625.3273136951896,Cyber Monday -35%,257,Budget,146
Chocolat Lindt,Mode,Terra Bio,63.16184652174849,Aucune,-29,Premium,358
Adidas Survêtement,Maison,Zara,224.76666427802616,Promo Flash -25%,276,Standard,837
Aspirateur Dyson V15,Électronique,Danone,136.8672833409604,Aucune,707,Budget,985
Vélo Décathlon,Alimentation,Adidas,32.23394166178912,Aucune,748,Budget,809
Café Arabica,Beauté,Chanel,189.86239075654092,Aucune,329,Premium,860
Adidas Survêtement,Beauté,Danone,254.71890896994216,Promo Flash -25%,2393,Premium,367
Nike Air Max,Beauté,Dyson,9.041469181931873,Aucune,330,Luxe,1448
Adidas Survêtement,Électronique,H&M,421.8248093275474,Aucune,320,Budget,915
Zara Veste Hiver,Électronique,Terra Bio,1325.6186869522294,Aucune,401,Premium,789
PlayStation 5,Maison,IKEA,-3.228438271520133,Aucune,2030,Budget,101
Huile d'Olive Bio,Alimentation,IKEA,271.0713679417729,Cyber Monday -35%,865,Budget,466
Huile d'Olive Bio,Électronique,Philips,200.27284248437843,Promo Flash -25%,454,Luxe,516
Café Arabica,Mode,H&M,41.908021548560384,2ème à -50%,943,Budget,1023
Aspirateur Dyson V15,Beauté,H&M,6.037025774344357,Aucune,590,Luxe,496
Zara Veste Hiver,Alimentation,H&M,-6.215270563645902,Soldes -50%,509,Budget,886
Adidas Survêtement,Mode,Zara,683.2586364902165,Aucune,1674,Standard,474
Chocolat Lindt,Mode,Décathlon,-45.64512559783773,Aucune,441,Standard,392
Café Arabica,Électronique,Adidas,283.32675269704305,Aucune,312,Premium,1926
Canapé IKEA Ektorp,Alimentation,L'Oréal,-29.82544221516747,Aucune,244,Budget,101
Huile d'Olive Bio,Alimentation,Samsung,594.9010334097159,Aucune,29,Luxe,1049
MacBook Air M3,Électronique,L'Oréal,107.35479425007776,Soldes -50%,199,Budget,1045
Lampe Philips Hue,Mode,L'Oréal,8.436019509493647,Aucune,76,Budget,141
Yaourt Nature,Électronique,Lavazza,1169.0953914013537,Aucune,103,Budget,735
Huile d'Olive Bio,Mode,Sony,405.7233596086307,Aucune,402,Premium,858
Canapé IKEA Ektorp,Alimentation,Philips,69.00847795676202,Aucune,274,Première Commande,700
MacBook Air M3,Sport,Nike,-106.69920265460317,Aucune,108,Standard,461
Café Arabica,Maison,Sony,144.95283586169774,Aucune,431,Luxe,361
Aspirateur Dyson V15,Électronique,Philips,700.4992876557966,Soldes -20%,460,Premium,685
Nike Air Max,Électronique,Danone,-50.59935548241286,3 pour 2,164,Budget,706
Yaourt Nature,Beauté,Nike,33.942521566962284,Aucune,1466,Budget,407
Crème L'Oréal,Alimentation,Apple,3.0460689016183196,Aucune,1611,Standard,404
Crème L'Oréal,Maison,Sony,232.20298332695359,Aucune,470,Première Commande,217
Samsung Galaxy S24,Électronique,IKEA,905.2971197342129,Aucune,410,Premium,439
Canapé IKEA Ektorp,Électronique,Sony,5.31372986888762,3 pour 2,166,Première Commande,98
Chocolat Lindt,Maison,Nike,538.2581595759159,Aucune,367,Première Commande,-51
Aspirateur Dyson V15,Mode,Philips,150.7073878688893,Aucune,294,Budget,709
Café Arabica,Alimentation,Sony,324.7000251768764,Aucune,-65,Budget,1120
H&M T-Shirt,Sport,Philips,-35.88476459890241,Aucune,461,Budget,-16
Nike Air Max,Maison,Dyson,490.69274298800883,Aucune,211,Premium,503
Canapé IKEA Ektorp,Maison,Nike,640.6090455875881,Promo Flash -25%,327,Standard,241
AirPods Pro,Mode,Apple,1082.7156440973918,Aucune,145,Premium,504
Chocolat Lindt,Électronique,Nike,464.7481357572872,Aucune,213,Premium,871
Vélo Décathlon,Électronique,Nike,-34.57463385064287,Aucune,320,Luxe,282
Chocolat Lindt,Sport,Chanel,235.34229878435153,Aucune,329,Premium,488
Ballon Nike,Mode,Danone,651.6699451136999,Black Friday -40%,800,Premium,264
Nike Air Max,Électronique,Apple,1367.69712442219,Aucune,248,Standard,-12
MacBook Air M3,Beauté,Nike,179.51895126830829,Aucune,267,Luxe,347
Zara Veste Hiver,Beauté,Apple,-42.72646557600726,Aucune,436,Budget,576
H&M T-Shirt,Mode,Apple,420.22370572964695,Aucune,199,Luxe,1468
Yaourt Nature,Sport,Décathlon,38.20513582557898,Aucune,33,Standard,111
Zara Veste Hiver,Mode,Samsung,36.59333052357347,Aucune,242,Standard,363
Nike Air Max,Mode,Sony,109.07863112030522,Soldes -30%,335,Standard,201
Samsung Galaxy S24,Électronique,Danone,322.95671948875633,Cyber Monday -35%,1677,Luxe,867
Yaourt Nature,Électronique,Apple,804.8001397135628,Aucune,303,Premium,313
Lampe Philips Hue,Sport,Samsung,-47.36487613993381,Aucune,87,Budget,287
Parfum Chanel N°5,Mode,Décathlon,1591.089741562736,Soldes -20%,1802,Standard,59
Lampe Philips Hue,Électronique,Sony,339.4746500367675,Soldes -30%,1056,Standard,782
Yaourt Nature,Électronique,Sony,832.0004830471992,Soldes -20%,367,Standard,811
Zara Veste Hiver,Beauté,Zara,720.2787612570781,Soldes -20%,154,Premium,569
iPhone 15 Pro,Mode,Nike,207.9799681960984,Aucune,521,Standard,741
MacBook Air M3,Sport,L'Oréal,-16.444692956334677,Soldes -20%,180,Budget,585
Huile d'Olive Bio,Électronique,Sony,79.60568771972169,Aucune,1144,Premium,643
Chocolat Lindt,Maison,Décathlon,115.55256484490491,Soldes -30%,317,Standard,916
Parfum Chanel N°5,Sport,Décathlon,438.66576166387154,Cyber Monday -35%,590,Luxe,1015
Parfum Chanel N°5,Électronique,L'Oréal,203.73988524790647,Aucune,524,Premium,2149
Chocolat Lindt,Alimentation,Chanel,54.78335496194268,Aucune,130,Standard,272
Adidas Survêtement,Électronique,IKEA,-149.26407084376154,Aucune,158,Luxe,153
Aspirateur Dyson V15,Beauté,Lindt,298.41894289742083,Aucune,183,Premium,675
Adidas Survêtement,Maison,L'Oréal,260.2022660816865,Aucune,584,Budget,-37
Chocolat Lindt,Mode,Lindt,5.597645913678633,Aucune,153,Standard,802
Ballon Nike,Maison,Adidas,206.36528200359513,Black Friday -40%,459,Première Commande,198
Zara Veste Hiver,Électronique,Décathlon,-86.62649565829742,Soldes -30%,342,Premium,181
Ballon Nike,Alimentation,Philips,476.3958251081327,Aucune,457,Premium,401
Vélo Décathlon,Électronique,Zara,-111.05589815862024,Aucune,852,Budget,425
Ballon Nike,Électronique,Nike,93.41888869806809,Promo Flash -25%,43,Luxe,294
Crème L'Oréal,Alimentation,Apple,1352.9960705591866,Aucune,1002,Standard,8
Crème L'Oréal,Maison,Apple,38.021023440240256,Aucune,405,Standard,318
MacBook Air M3,Électronique,Sony,5.978226463234684,Black Friday -40%,969,Premium,316
Zara Veste Hiver,Sport,Chanel,1544.925721000015,Aucune,495,Luxe,1056
Vélo Décathlon,Mode,Terra Bio,-106.14381555699742,Aucune,2185,Budget,439
AirPods Pro,Beauté,Décathlon,-23.988006619800245,Aucune,125,Première Commande,496
Huile d'Olive Bio,Électronique,H&M,342.9334245229562,Soldes -30%,119,Budget,448
Adidas Survêtement,Électronique,Adidas,37.75111817624554,Soldes -30%,394,Standard,552
Yaourt Nature,Électronique,Zara,5.612076120808069,Aucune,797,Luxe,772
Café Arabica,Beauté,Adidas,-128.51333093731733,Aucune,764,Standard,295
Canapé IKEA Ektorp,Mode,Philips,-72.68438886024171,Aucune,50,Standard,296
AirPods Pro,Alimentation,Nike,84.43330279705128,Soldes -20%,1956,Premium,246
Yaourt Nature,Sport,Danone,1407.2071151790074,Aucune,120,Budget,63
Canapé IKEA Ektorp,Électronique,Philips,161.89136730080332,3 pour 2,1504,Luxe,630
iPhone 15 Pro,Maison,Adidas,-62.96871443773611,Aucune,455,Premium,484
Yaourt Nature,Sport,Décathlon,501.7158767839804,Aucune,130,Standard,443
Crème L'Oréal,Sport,Lindt,700.6958705690326,Aucune,456,Budget,209
Parfum Chanel N°5,Maison,Décathlon,599.7057675150595,Promo Flash -25%,444,Budget,331
Ballon Nike,Sport,H&M,614.5759782159386,Aucune,-54,Premium,321
Chocolat Lindt,Électronique,Danone,277.61660855576395,Soldes -30%,84,Budget,683
PlayStation 5,Électronique,Zara,125.2717293204472,2ème à -50%,1040,Premium,934
Zara Veste Hiver,Alimentation,Terra Bio,-89.403511298078,Aucune,717,Luxe,827
Aspirateur Dyson V15,Beauté,Lavazza,125.28311834964614,Aucune,-21,Luxe,608
PlayStation 5,Alimentation,Nike,220.08488996971252,Aucune,469,Premium,285
Lampe Philips Hue,Maison,Lindt,380.47827257083986,Cyber Monday -35%,693,Premium,631
Adidas Survêtement,Électronique,Terra Bio,-57.330385437212925,Aucune,1633,Luxe,477
H&M T-Shirt,Maison,Adidas,222.12291211858678,Aucune,204,Première Commande,113
Lampe Philips Hue,Mode,Décathlon,560.02820431771,Aucune,487,Premium,885
Lampe Philips Hue,Beauté,Décathlon,35.99235916756136,Soldes -20%,383,Standard,-23
Huile d'Olive Bio,Électronique,Nike,-81.77023161079853,Aucune,489,Premium,413
Aspirateur Dyson V15,Sport,Apple,577.3592172865247,Aucune,388,Luxe,829
Parfum Chanel N°5,Électronique,Terra Bio,665.4961720939197,Aucune,491,Standard,350
Vélo Décathlon,Mode,Sony,61.67882953480273,Aucune,488,Standard,423
Canapé IKEA Ektorp,Mode,Apple,713.045362085295,Soldes -20%,516,Budget,1234
H&M T-Shirt,Électronique,Samsung,42.45384310151949,Aucune,434,Budget,104
Chocolat Lindt,Alimentation,Apple,156.29341513041112,Aucune,290,Standard,840
Nike Air Max,Mode,Décathlon,296.6353758197991,Aucune,426,Premium,446
Nike Air Max,Électronique,Apple,-154.8729609926914,Aucune,-47,Première Commande,125
iPhone 15 Pro,Électronique,Dyson,-6.753304554341845,Aucune,443,Budget,772
