produit,categorie,marque,prix_unitaire,promotion,volume_ventes,segment_client,canal_vente
Aspirateur Dyson V15,Mode,H&M,56.37311256884506,Aucune,514,Standard,792
Samsung Galaxy S24,Électronique,Adidas,14.166641308560955,Black Friday -40%,1144,Premium,2354
Canapé IKEA Ektorp,Mode,Zara,281.3931335836478,Aucune,199,Budget,217
Vélo Décathlon,Mode,Apple,67.51535589995899,Aucune,1938,Premium,978
Ballon Nike,Alimentation,L'Oréal,-60.25058614846046,Aucune,429,Budget,461
Huile d'Olive Bio,Alimentation,Nike,116.13613043179697,Aucune,498,Luxe,447
Vélo Décathlon,Électronique,Philips,190.68875366066288,Soldes -20%,445,Standard,1149
AirPods Pro,Mode,Chanel,569.4392073900888,Aucune,29,Luxe,943
Yaourt Nature,Électronique,Lindt,-4.628809399921785,Aucune,455,Premium,531
Huile d'Olive Bio,Sport,Sony,891.2793311339697,Aucune,192,Luxe,344
iPhone 15 Pro,Alimentation,Dyson,27.98668315544619,Aucune,61,Premium,852
Parfum Chanel N°5,Beauté,IKEA,-3.461951762524457,Promo Flash -25%,515,Luxe,188
Chocolat Lindt,Électronique,Lavazza,121.19227965209407,Aucune,406,Standard,1696
Adidas Survêtement,Mode,H&M,316.191756461252,Aucune,432,Standard,176
Parfum Chanel N°5,Électronique,Samsung,109.39893705351375,Aucune,443,Luxe,423
Vélo Décathlon,Maison,Apple,-138.3396238259964,Aucune,455,Première Commande,488
Chocolat Lindt,Maison,Nike,-214.25061446129752,Aucune,228,Budget,367
Huile d'Olive Bio,Sport,Zara,145.33013165188447,Aucune,616,Budget,673
Parfum Chanel N°5,Beauté,Chanel,-73.22786813298254,Aucune,184,Standard,799
Lampe Philips Hue,Sport,Apple,-33.36584745125268,Aucune,769,Premium,2285
Ballon Nike,Beauté,Apple,956.8885925363037,Aucune,422,Budget,775
Ballon Nike,Électronique,Danone,-99.92794970109341,Aucune,-35,Premium,3
iPhone 15 Pro,Électronique,Terra Bio,-33.03179297086075,Aucune,116,Premium,404
iPhone 15 Pro,Beauté,Sony,900.3447104199199,Aucune,181,Standard,440
Yaourt Nature,Alimentation,Lindt,-66.66064647798922,Soldes -50%,559,Standard,397
iPhone 15 Pro,Électronique,Apple,772.3176412706082,Soldes -20%,270,Premium,813
Chocolat Lindt,Mode,Zara,-88.51051670702537,Soldes -30%,481,Budget,626
Samsung Galaxy S24,Électronique,Lindt,143.27678841377679,Soldes -30%,273,Luxe,789
Adidas Survêtement,Mode,Danone,8.91235390632,Aucune,289,Premium,683
PlayStation 5,Beauté,Philips,27.504713065146518,Aucune,176,Premium,994
MacBook Air M3,Maison,Samsung,-100.74476820539684,Aucune,745,Premium,890
Yaourt Nature,Mode,Nike,618.1329901500144,Aucune,-99,Standard,-2
Aspirateur Dyson V15,Alimentation,H&M,120.97547163634044,Aucune,405,Standard,860
MacBook Air M3,Alimentation,Adidas,-38.61102002485306,Aucune,502,Standard,925
Canapé IKEA Ektorp,Beauté,IKEA,761.9047262960172,Aucune,390,Standard,1795
iPhone 15 Pro,Sport,Terra Bio,644.0449046512936,Aucune,264,Standard,878
Samsung Galaxy S24,Maison,Chanel,-67.13435344911326,Aucune,117,Premium,989
Samsung Galaxy S24,Électronique,IKEA,999.590957031414,Aucune,115,Budget,375
Café Arabica,Alimentation,Lavazza,-36.92973719602365,Aucune,452,Premium,433
Canapé IKEA Ektorp,Électronique,Adidas,409.03066764869084,Aucune,160,Premium,396
Canapé IKEA Ektorp,Mode,Chanel,-16.817693097423017,Soldes -30%,328,Budget,153
Canapé IKEA Ektorp,Maison,Terra Bio,1112.4598643479217,Aucune,557,Budget,344
Vélo Décathlon,Électronique,Lavazza,-48.5564485956026,Aucune,991,Luxe,290
Zara Veste Hiver,Électronique,L'Oréal,760.705271850318,Aucune,24,Premium,269
Chocolat Lindt,Électronique,Philips,799.9918009146886,Aucune,1496,Budget,425
Chocolat Lindt,Mode,Apple,886.3573437916793,3 pour 2,512,Luxe,262
Crème L'Oréal,Électronique,Apple,-93.08952268899984,Soldes -30%,474,Premium,1657
Vélo Décathlon,Électronique,Lavazza,141.90576354728734,Aucune,369,Luxe,908
Adidas Survêtement,Mode,IKEA,649.8906332192466,Soldes -20%,478,Premium,974
H&M T-Shirt,Électronique,Samsung,709.8027790690237,Cyber Monday -35%,512,Luxe,328
Crème L'Oréal,Électronique,Philips,174.56376718772154,Aucune,891,Premium,341
PlayStation 5,Mode,Nike,-24.383198957738443,Aucune,332,Premium,1179
Ballon Nike,Mode,IKEA,1106.9097023329468,Aucune,37,Premium,1287
MacBook Air M3,Alimentation,Lindt,332.09976969067526,Aucune,883,Budget,1098
Huile d'Olive Bio,Sport,H&M,106.72860654753853,Soldes -30%,881,Première Commande,1139
Chocolat Lindt,Beauté,Décathlon,126.32205716672064,Soldes -30%,426,Premium,782
Zara Veste Hiver,Mode,Chanel,495.9914666393039,Aucune,1030,Standard,339
MacBook Air M3,Alimentation,Zara,2.653738590372143,Aucune,367,Premium,463
MacBook Air M3,Mode,L'Oréal,229.6803913889362,Aucune,2031,Premium,197
Parfum Chanel N°5,Mode,Lindt,231.32016727447677,Black Friday -40%,326,Premium,204
Chocolat Lindt,Beauté,H&M,69.11689057512154,2ème à -50%,961,Standard,822
Yaourt Nature,Électronique,Dyson,-90.90165567737876,Soldes -50%,403,Premium,1062
MacBook Air M3,Beauté,Nike,-52.99629060543754,Aucune,169,Budget,936
Aspirateur Dyson V15,Mode,Apple,583.4357602948492,Soldes -30%,213,Standard,1643
Canapé IKEA Ektorp,Mode,Décathlon,76.64109094383882,Black Friday -40%,451,Premium,182
Canapé IKEA Ektorp,Alimentation,Terra Bio,-58.5061625658426,Soldes -30%,31,Premium,465
H&M T-Shirt,Mode,Lavazza,1035.5070372001035,Aucune,322,Budget,116
Vélo Décathlon,Mode,Dyson,1277.0585416109998,Black Friday -40%,728,Première Commande,277
PlayStation 5,Alimentation,Danone,-80.794590037445,Cyber Monday -35%,357,Premium,255
Zara Veste Hiver,Mode,Apple,94.95344748067785,Black Friday -40%,38,Premium,341
Chocolat Lindt,Maison,Sony,-49.31951355193229,Aucune,925,Budget,334
Ballon Nike,Maison,Samsung,555.6058405210022,Aucune,765,Standard,153
Vélo Décathlon,Mode,Adidas,-109.261139440215,Aucune,501,Standard,287
iPhone 15 Pro,Électronique,Chanel,557.7357393314263,Aucune,962,Premium,375
H&M T-Shirt,Alimentation,Apple,1.7164952031616991,Cyber Monday -35%,-66,Budget,1153
Nike Air Max,Alimentation,Terra Bio,161.14625040203967,Aucune,413,Première Commande,5
Adidas Survêtement,Maison,Lindt,198.5825719860928,Aucune,215,Standard,894
Crème L'Oréal,Électronique,Apple,693.609808297977,Aucune,97,Budget,404
Canapé IKEA Ektorp,Électronique,Danone,81.23389346812922,Aucune,201,Première Commande,112
Aspirateur Dyson V15,Beauté,H&M,1068.4280754160695,Soldes -20%,-35,Standard,320
iPhone 15 Pro,Mode,Dyson,-33.32005596079276,Aucune,344,Luxe,549
Huile d'Olive Bio,Beauté,Décathlon,1411.5802531735756,Aucune,156,Standard,318
Huile d'Olive Bio,Alimentation,Apple,-4.91081609032809,Promo Flash -25%,121,Budget,316
Aspirateur Dyson V15,Beauté,Philips,102.51332432215881,Promo Flash -25%,536,Premium,2608
Yaourt Nature,Maison,Sony,602.496151985173,Aucune,208,Premium,1905
Samsung Galaxy S24,Électronique,Philips,-161.75828692567114,Aucune,1296,Standard,149
Zara Veste Hiver,Alimentation,Nike,1108.7574997411755,Aucune,306,Premium,578
Huile d'Olive Bio,Mode,Lindt,-5.478892771445771,3 pour 2,385,Standard,134
Samsung Galaxy S24,Sport,Apple,-58.7309381468673,Soldes -50%,1069,Standard,463
Chocolat Lindt,Mode,Zara,496.9559419571294,Aucune,549,Standard,411
Crème L'Oréal,Électronique,H&M,365.7069990558373,Aucune,352,Luxe,504
Adidas Survêtement,Mode,Apple,744.4797549948305,Aucune,2370,Standard,851
Aspirateur Dyson V15,Mode,Décathlon,277.21242017875534,Soldes -30%,163,Standard,911
Huile d'Olive Bio,Mode,Nike,-73.52451687531311,Aucune,546,Budget,136
Aspirateur Dyson V15,Alimentation,Philips,-18.435059905682408,Aucune,300,Premium,416
Chocolat Lindt,Électronique,Philips,692.7965075742401,Aucune,-13,Standard,77
PlayStation 5,Alimentation,Terra Bio,255.78477927025446,Soldes -20%,378,Standard,76
Yaourt Nature,Mode,Chanel,890.3238833075434,Aucune,-36,Standard,633
Yaourt Nature,Électronique,Chanel,233.62576911127215,Aucune,970,Luxe,2213
Nike Air Max,Électronique,Chanel,12.144494702362437,Aucune,385,Budget,215
Zara Veste Hiver,Électronique,Adidas,57.124701447145895,Aucune,261,Standard,77
MacBook Air M3,Électronique,Lindt,-122.93816070639042,Cyber Monday -35%,403,Premium,2800
Vélo Décathlon,Beauté,Lindt,269.95918810854664,3 pour 2,861,Premium,577
Adidas Survêtement,Mode,Décathlon,140.75753857904215,Aucune,221,Standard,838
Lampe Philips Hue,Alimentation,IKEA,-11.733907740259724,Aucune,307,Premium,126
AirPods Pro,Beauté,IKEA,1519.9748822681913,Aucune,395,Luxe,445
MacBook Air M3,Alimentation,Nike,746.2105282915443,Aucune,384,Première Commande,201
Yaourt Nature,Alimentation,Nike,157.810674380064,Soldes -20%,750,Budget,719
Adidas Survêtement,Maison,Lavazza,-13.62500495538174,Soldes -30%,1363,Standard,246
Samsung Galaxy S24,Mode,Apple,-55.702559028693315,Aucune,470,Premium,671
AirPods Pro,Électronique,Samsung,-82.62156115543388,3 pour 2,1791,Budget,152
Canapé IKEA Ektorp,Électronique,Décathlon,91.62425425628501,Aucune,-113,Standard,210
Café Arabica,Mode,Chanel,58.23240073777476,Aucune,430,Premium,887
Samsung Galaxy S24,Sport,H&M,842.4952258906184,Aucune,183,Premium,415
Adidas Survêtement,Mode,H&M,-49.45431510765354,Aucune,690,Première Commande,903
AirPods Pro,Mode,Terra Bio,-40.53518703781984,Cyber Monday -35%,128,Premium,261
Zara Veste Hiver,Sport,Terra Bio,-50.62350028656307,Black Friday -40%,11,Budget,-134
Canapé IKEA Ektorp,Sport,Sony,5.921017363701907,Aucune,350,Première Commande,997
Vélo Décathlon,Beauté,Zara,71.8896392312106,Promo Flash -25%,205,Standard,17
Aspirateur Dyson V15,Alimentation,Nike,1746.3590726681814,Aucune,59,Standard,312
Chocolat Lindt,Électronique,Apple,504.81422834875514,Soldes -30%,440,Premium,254
Ballon Nike,Mode,Danone,309.44757322106784,Aucune,562,Premium,489
Canapé IKEA Ektorp,Maison,IKEA,507.97242869815705,Soldes -20%,1010,Première Commande,738
Crème L'Oréal,Mode,Décathlon,-111.10017096951191,Aucune,61,Première Commande,443
iPhone 15 Pro,Sport,Apple,-74.83708521432894,Aucune,380,Budget,738
Adidas Survêtement,Sport,H&M,88.22616745386966,Aucune,540,Budget,389
Yaourt Nature,Alimentation,L'Oréal,1276.3435081548478,Aucune,21,Première Commande,2247
Nike Air Max,Électronique,Adidas,627.8201602351417,Aucune,201,Premium,58
PlayStation 5,Électronique,IKEA,-55.26999940172038,3 pour 2,1654,Standard,950
Canapé IKEA Ektorp,Mode,Zara,-80.80347101144191,Aucune,468,Standard,1140
MacBook Air M3,Sport,Lavazza,400.39804054696606,Aucune,484,Premium,1039
Café Arabica,Mode,Zara,1091.6758956355643,Soldes -20%,491,Standard,1905
Adidas Survêtement,Sport,Apple,-114.50637115244675,Soldes -50%,420,Budget,295
Canapé IKEA Ektorp,Sport,IKEA,-43.19069730721638,Aucune,502,Budget,354
Vélo Décathlon,Électronique,Lindt,239.50380494858175,Aucune,2051,Budget,273
Nike Air Max,Maison,Chanel,152.58420069213028,Aucune,464,Premium,193
Adidas Survêtement,Mode,Nike,306.64302478082635,Soldes -20%,340,Standard,218
Aspirateur Dyson V15,Alimentation,H&M,613.821161251918,Aucune,152,Premium,522
Aspirateur Dyson V15,Beauté,Adidas,-65.47890468033063,Promo Flash -25%,811,Premium,1333
AirPods Pro,Électronique,Adidas,522.7215504019047,Aucune,21,Budget,737
iPhone 15 Pro,Alimentation,Adidas,577.8334103805089,Aucune,451,Budget,224
Crème L'Oréal,Sport,Apple,-57.37253447202289,Aucune,71,Premium,542
Zara Veste Hiver,Alimentation,Zara,131.41045364623636,Soldes -20%,-48,Standard,768
Parfum Chanel N°5,Alimentation,L'Oréal,-1.8974695890139515,Soldes -50%,473,Budget,365
Vélo Décathlon,Alimentation,Philips,186.4658101326184,Aucune,716,Première Commande,476
Ballon Nike,Sport,L'Oréal,363.0841827413012,Aucune,998,Premium,126
Café Arabica,Maison,L'Oréal,-30.494745210249533,Aucune,730,Première Commande,360
Parfum Chanel N°5,Mode,IKEA,130.08057742619997,Black Friday -40%,975,Luxe,466
Vélo Décathlon,Maison,Adidas,4.839137001348767,Aucune,67,Premium,182
Samsung Galaxy S24,Électronique,Apple,-82.56089484148305,Soldes -20%,815,Premium,806
PlayStation 5,Mode,Décathlon,54.67779914920378,Soldes -20%,210,Premium,190
Parfum Chanel N°5,Beauté,Danone,-111.20263782067082,Aucune,-41,Budget,132
Adidas Survêtement,Électronique,Nike,1217.145926857999,Aucune,-53,Standard,251
H&M T-Shirt,Électronique,Philips,391.00146392185354,Aucune,236,Premium,744
Zara Veste Hiver,Électronique,IKEA,-102.01659631425579,Soldes -30%,516,Premium,351
Crème L'Oréal,Électronique,H&M,-83.24316057046116,Aucune,485,Standard,903
Canapé IKEA Ektorp,Électronique,Nike,-75.1572624850429,Aucune,431,Standard,2412
Lampe Philips Hue,Alimentation,Chanel,-81.04792057311295,Aucune,305,Budget,412
Zara Veste Hiver,Sport,H&M,-29.68279748496633,Aucune,200,Premium,883
Canapé IKEA Ektorp,Alimentation,Apple,523.9300453788461,Aucune,273,Luxe,961
H&M T-Shirt,Mode,Samsung,-9.080934105939122,Aucune,447,Premium,413
Adidas Survêtement,Sport,H&M,118.42929078785022,2ème à -50%,299,Budget,152
H&M T-Shirt,Sport,Philips,131.13418511616283,Aucune,374,Budget,1537
Chocolat Lindt,Électronique,Apple,19.890602026099316,Aucune,175,Premium,292
Huile d'Olive Bio,Sport,Chanel,-35.965007005220244,Aucune,117,Standard,391
Lampe Philips Hue,Alimentation,Zara,592.9041504195611,Promo Flash -25%,364,Budget,525
H&M T-Shirt,Électronique,Zara,25.943438788457456,Aucune,16,Budget,918
Nike Air Max,Alimentation,Sony,48.279400514532206,Promo Flash -25%,198,Standard,291
Nike Air Max,Alimentation,Apple,866.213479233358,Aucune,142,Standard,893
Chocolat Lindt,Mode,Nike,470.1148257964081,Aucune,335,Standard,151
Adidas Survêtement,Sport,L'Oréal,7.390037210558013,Aucune,429,Luxe,481
Parfum Chanel N°5,Mode,H&M,33.76340458285682,Aucune,12,Standard,374
Canapé IKEA Ektorp,Mode,L'Oréal,243.99123280318852,Soldes -20%,1057,Standard,695
Chocolat Lindt,Maison,Philips,725.5123558464097,Aucune,386,Premium,134
Yaourt Nature,Électronique,Nike,147.34280339424484,Aucune,964,Budget,482
Adidas Survêtement,Maison,Lavazza,1078.3605716985007,2ème à -50%,180,Luxe,806
Parfum Chanel N°5,Électronique,Philips,-87.09668105361104,Aucune,1066,Standard,337
Vélo Décathlon,Beauté,Apple,39.81363689903111,Soldes -20%,218,Standard,119
Lampe Philips Hue,Électronique,Décathlon,19.848613088053472,Aucune,395,Premium,182
Crème L'Oréal,Maison,Adidas,377.1758699154728,Soldes -20%,482,Standard,415
Yaourt Nature,Sport,H&M,455.6172729005811,Aucune,-36,Standard,242
Aspirateur Dyson V15,Mode,Philips,-92.99779368188985,Aucune,773,Budget,371
Crème L'Oréal,Mode,Samsung,-23.567183812916795,Aucune,407,Premium,1067
Canapé IKEA Ektorp,Beauté,Nike,864.2549583881754,Aucune,617,Luxe,358
Canapé IKEA Ektorp,Sport,Danone,58.57590088234726,Aucune,96,Premium,298
Samsung Galaxy S24,Maison,Samsung,416.98871400515117,Black Friday -40%,264,Standard,704
Yaourt Nature,Mode,Nike,881.3130129169775,Aucune,493,Standard,683
Vélo Décathlon,Électronique,Philips,351.00433186694687,Aucune,348,Luxe,366
Vélo Décathlon,Mode,Zara,112.30218807530974,Soldes -20%,857,Standard,181
Zara Veste Hiver,Mode,Chanel,-35.18168749081349,Promo Flash -25%,523,Premium,2413
Lampe Philips Hue,Alimentation,Danone,-75.37645856939298,Soldes -30%,204,Luxe,969
Lampe Philips Hue,Mode,IKEA,-12.280439798650896,Aucune,705,Première Commande,987
Adidas Survêtement,Mode,H&M,-95.12038244409803,Aucune,1089,Premium,660
AirPods Pro,Mode,Dyson,1220.7892316384236,Cyber Monday -35%,-42,Premium,441
Samsung Galaxy S24,Mode,Nike,288.54117773308326,Aucune,365,Première Commande,795
Yaourt Nature,Beauté,Zara,-106.60954553545466,Aucune,309,Premium,348
Huile d'Olive Bio,Mode,Décathlon,835.3577220894422,Soldes -20%,408,Standard,133
PlayStation 5,Mode,Philips,114.1356455736236,Aucune,521,Premium,510
Nike Air Max,Électronique,Philips,445.45444142625723,Aucune,465,Luxe,262
Lampe Philips Hue,Beauté,Nike,-76.1806544254009,Aucune,81,Budget,338
Ballon Nike,Mode,Décathlon,365.591155206165,Aucune,468,Premium,84
Canapé IKEA Ektorp,Électronique,Nike,761.4610266207853,Aucune,481,Premium,586
MacBook Air M3,Mode,Adidas,-79.10948299738396,3 pour 2,375,Premium,517
Canapé IKEA Ektorp,Beauté,Apple,643.9993474575708,Soldes -20%,733,Luxe,342
Parfum Chanel N°5,Mode,Philips,13.834653002726547,Soldes -20%,672,Luxe,506
Parfum Chanel N°5,Beauté,Lindt,-164.26447475032188,Aucune,-44,Budget,198
Huile d'Olive Bio,Sport,L'Oréal,127.72060265747245,Aucune,202,Premium,1237
Adidas Survêtement,Mode,Décathlon,93.63346182261134,Aucune,315,Premium,960
Canapé IKEA Ektorp,Beauté,Danone,5.205106656267617,Cyber Monday -35%,709,Budget,128
Parfum Chanel N°5,Mode,Nike,-98.34244409429863,Aucune,209,Standard,88
MacBook Air M3,Beauté,Décathlon,329.7051840155965,Aucune,427,Standard,1770
Lampe Philips Hue,Mode,Dyson,64.82153250945579,Aucune,32,Budget,235
Vélo Décathlon,Alimentation,Dyson,-32.0992521839495,Aucune,-22,Luxe,257
Vélo Décathlon,Maison,Apple,678.6369560693138,Aucune,232,Première Commande,179
Adidas Survêtement,Mode,Zara,-63.43875676903244,Cyber Monday -35%,430,Standard,594
Lampe Philips Hue,Sport,H&M,725.2412418638755,2ème à -50%,842,Budget,75
Crème L'Oréal,Alimentation,Décathlon,90.30677772098342,Aucune,203,Standard,355
Crème L'Oréal,Mode,Apple,57.50514237172352,Soldes -30%,32,Budget,82
Samsung Galaxy S24,Électronique,Apple,-34.346210272607664,Soldes -20%,301,Budget,102
Huile d'Olive Bio,Sport,Décathlon,1174.8964642638816,Cyber Monday -35%,143,Standard,957
Ballon Nike,Mode,Chanel,171.82957948132338,Aucune,97,Budget,754
Parfum Chanel N°5,Mode,Lindt,-30.928289709748142,Soldes -30%,476,Premium,313
Canapé IKEA Ektorp,Alimentation,Samsung,788.4133494556447,Aucune,241,Luxe,809
Vélo Décathlon,Maison,Samsung,90.65840226930675,Aucune,370,Luxe,910
Aspirateur Dyson V15,Alimentation,Terra Bio,785.5218284215136,Aucune,262,Standard,423
Aspirateur Dyson V15,Sport,Adidas,959.3396376048645,Aucune,415,Budget,129
Samsung Galaxy S24,Électronique,Adidas,873.7439770833273,Soldes -30%,291,Premium,1767
Lampe Philips Hue,Électronique,Terra Bio,22.769377801676892,Aucune,136,Standard,506
Café Arabica,Électronique,Terra Bio,162.59448010672926,Aucune,-58,Budget,1631
Ballon Nike,Alimentation,Lavazza,78.71175275928813,Aucune,288,Standard,289
H&M T-Shirt,Mode,Philips,85.39212979827124,Soldes -20%,214,Standard,218
Nike Air Max,Alimentation,Dyson,1391.642663949293,Aucune,126,Budget,440
Canapé IKEA Ektorp,Maison,Apple,-51.78888876655199,Soldes -30%,528,Standard,229
Yaourt Nature,Beauté,Apple,2.0595489604879162,Aucune,240,Budget,658
Lampe Philips Hue,Alimentation,Terra Bio,276.7354258170733,3 pour 2,166,Budget,373
Vélo Décathlon,Alimentation,Terra Bio,-80.79432591925922,Aucune,63,Standard,390
Adidas Survêtement,Mode,Décathlon,56.325929643255364,Aucune,167,Standard,592
Vélo Décathlon,Beauté,Lavazza,285.86527270021276,Aucune,59,Premium,43
AirPods Pro,Mode,Adidas,-62.040735191991786,Soldes -50%,272,Standard,123
Samsung Galaxy S24,Électronique,Lindt,997.1602433135594,Soldes -20%,293,Premium,158
Chocolat Lindt,Électronique,Terra Bio,-477.36534247979085,Soldes -20%,1137,Budget,902
Samsung Galaxy S24,Électronique,Décathlon,-75.819032609368,Soldes -30%,420,Luxe,917
Canapé IKEA Ektorp,Sport,Nike,-30.309785445731436,Soldes -50%,293,Premium,1697
Adidas Survêtement,Mode,Décathlon,88.59316517547566,Aucune,614,Standard,694
MacBook Air M3,Mode,Apple,1228.9420666385504,Soldes -50%,1017,Standard,767
Chocolat Lindt,Électronique,IKEA,35.738304599995445,Soldes -30%,901,Premium,1045
MacBook Air M3,Mode,L'Oréal,82.22589739280488,Aucune,937,Budget,319
Samsung Galaxy S24,Beauté,Chanel,749.2215095359684,2ème à -50%,526,Standard,454
Adidas Survêtement,Mode,L'Oréal,151.89086844460428,Promo Flash -25%,131,Standard,140
Zara Veste Hiver,Sport,Apple,1104.7609020249927,Aucune,-55,Luxe,123
Samsung Galaxy S24,Électronique,Chanel,735.5997870087442,Soldes -30%,240,Premium,857
Parfum Chanel N°5,Électronique,IKEA,-101.02665934409686,Aucune,551,Premium,2429
MacBook Air M3,Alimentation,Danone,1047.7655247172866,Black Friday -40%,330,Budget,443
MacBook Air M3,Mode,Adidas,-21.351089170190292,Black Friday -40%,214,Standard,215
Canapé IKEA Ektorp,Mode,Apple,91.38177725435072,Soldes -30%,402,Standard,1056
Chocolat Lindt,Sport,IKEA,489.39558083311385,Aucune,392,Budget,512
AirPods Pro,Alimentation,Nike,-16.065104834424424,Aucune,226,Standard,535
Parfum Chanel N°5,Alimentation,Décathlon,204.91650833245149,3 pour 2,1249,Premium,938
Huile d'Olive Bio,Alimentation,Terra Bio,48.96324797881041,Aucune,-119,Premium,314
Samsung Galaxy S24,Électronique,Adidas,-14.782783530142822,Aucune,250,Standard,755
Huile d'Olive Bio,Électronique,Lindt,184.82550802130623,Aucune,376,Premium,703
Chocolat Lindt,Mode,Samsung,341.59775369083184,Aucune,63,Luxe,1724
Vélo Décathlon,Alimentation,Apple,14.665969453079924,Black Friday -40%,-50,Budget,460
Lampe Philips Hue,Maison,Nike,1278.0963270171735,Soldes -20%,95,Standard,207
Vélo Décathlon,Alimentation,Nike,331.90611961052116,Soldes -20%,383,Budget,338
Adidas Survêtement,Alimentation,Décathlon,-106.0118901007281,Promo Flash -25%,458,Standard,214
Vélo Décathlon,Électronique,Danone,-54.61028726646832,Aucune,545,Premium,1094
Huile d'Olive Bio,Mode,Apple,-122.68064836631783,Soldes -20%,456,Standard,445
Lampe Philips Hue,Mode,Zara,-43.35015874947794,Aucune,2171,Premium,442
Samsung Galaxy S24,Maison,Sony,-61.2563061915302,Cyber Monday -35%,2243,Budget,175
Zara Veste Hiver,Électronique,Samsung,472.93353534803805,Aucune,468,Premium,457
Canapé IKEA Ektorp,Sport,Apple,-13.897057691661388,Aucune,213,Standard,931
Canapé IKEA Ektorp,Alimentation,Apple,-5.81439928837591,Aucune,1173,Premium,455
Aspirateur Dyson V15,Électronique,Nike,102.34177956049353,Aucune,-56,Première Commande,255
Zara Veste Hiver,Sport,Dyson,891.7597517928914,Aucune,113,Budget,250
Huile d'Olive Bio,Mode,Nike,42.87939555101099,Aucune,450,Luxe,1040
Vélo Décathlon,Mode,Lindt,259.7520799341095,Soldes -30%,269,Budget,396
Yaourt Nature,Électronique,Chanel,7.310102942123599,Aucune,81,Budget,98
Huile d'Olive Bio,Alimentation,Chanel,240.92348690516374,Aucune,-68,Premium,454
Adidas Survêtement,Sport,Dyson,568.4742924754912,Aucune,386,Standard,773
Chocolat Lindt,Beauté,Décathlon,71.27955562418697,Soldes -20%,85,Standard,-21
Huile d'Olive Bio,Mode,Danone,8.754950536159527,Aucune,134,Première Commande,290
Lampe Philips Hue,Électronique,Philips,-151.12589521112653,Soldes -20%,1104,Luxe,1044
Parfum Chanel N°5,Maison,Nike,-265.7062399644247,Aucune,743,Standard,1537
Zara Veste Hiver,Alimentation,Samsung,-68.47587574424541,Aucune,552,Premium,355
Nike Air Max,Mode,Lindt,120.23016693460107,Soldes -30%,491,Budget,214
Samsung Galaxy S24,Électronique,Chanel,-112.55178652841744,2ème à -50%,336,Standard,354
Crème L'Oréal,Mode,Décathlon,83.21133032517741,Promo Flash -25%,316,Budget,318
Samsung Galaxy S24,Électronique,Philips,-28.40172413963515,Cyber Monday -35%,443,Premium,884
Huile d'Olive Bio,Mode,L'Oréal,1168.689379575021,Aucune,240,Standard,299
Canapé IKEA Ektorp,Maison,Samsung,723.6464726943188,Aucune,754,Standard,144
Chocolat Lindt,Mode,Apple,1069.8677937670861,Aucune,225,Premium,505
Vélo Décathlon,Électronique,Décathlon,64.18816609502665,Aucune,263,Premium,470
Zara Veste Hiver,Beauté,Décathlon,31.252770016439342,Aucune,474,Première Commande,501
Aspirateur Dyson V15,Mode,Sony,39.512132720800025,Aucune,159,Luxe,117
MacBook Air M3,Sport,Nike,305.11637954811476,Aucune,118,Budget,328
Yaourt Nature,Maison,Chanel,9.849447980704888,Aucune,837,Premium,1008
Yaourt Nature,Mode,Lindt,-3.9905759392291884,3 pour 2,438,Premium,752
Crème L'Oréal,Mode,Nike,71.65272487133933,Aucune,240,Standard,-70
H&M T-Shirt,Mode,Lavazza,734.0608132881343,Soldes -20%,84,Standard,1174
Lampe Philips Hue,Mode,Chanel,-34.561895650641105,Aucune,298,Premium,598
Ballon Nike,Électronique,Danone,504.00712017472296,Aucune,214,Budget,545
PlayStation 5,Électronique,Apple,542.3092053125606,Aucune,985,Premium,450
MacBook Air M3,Sport,Terra Bio,122.31304866607248,Aucune,59,Premium,909
Lampe Philips Hue,Mode,Philips,772.2494640675953,Aucune,2632,Standard,1732
PlayStation 5,Sport,Lindt,138.0570798104771,2ème à -50%,26,Standard,716
Vélo Décathlon,Sport,H&M,-40.143576802776295,Aucune,319,Première Commande,250
Adidas Survêtement,Beauté,Terra Bio,-107.86089024962592,3 pour 2,2950,Premium,229
Yaourt Nature,Alimentation,Sony,73.36096648851651,Aucune,82,Standard,338
Crème L'Oréal,Électronique,Danone,159.01236731077367,Soldes -30%,-41,Standard,1621
Vélo Décathlon,Mode,Philips,227.57077106449503,Black Friday -40%,257,Standard,174
H&M T-Shirt,Beauté,Adidas,204.07802289369442,Aucune,-130,Première Commande,431
AirPods Pro,Alimentation,Apple,38.87434803003469,Soldes -20%,136,Premium,228
Parfum Chanel N°5,Mode,Samsung,83.5094100818545,Aucune,148,Standard,810
Crème L'Oréal,Électronique,Apple,498.7933785957973,Soldes -30%,126,Premium,912
Lampe Philips Hue,Maison,Lavazza,882.0215403409036,3 pour 2,256,Budget,361
Parfum Chanel N°5,Sport,Samsung,144.5009023211108,Soldes -50%,610,Luxe,1111
Crème L'Oréal,Maison,Apple,956.0316132824644,Aucune,1899,Standard,134
Huile d'Olive Bio,Électronique,Chanel,638.8795253541796,Cyber Monday -35%,-40,Luxe,587
Canapé IKEA Ektorp,Électronique,Lindt,382.79992826188686,Aucune,526,Budget,414
Parfum Chanel N°5,Beauté,Philips,634.118124238163,Aucune,151,Premium,276
Parfum Chanel N°5,Alimentation,Apple,198.5482169607204,Aucune,201,Premium,374
