id,athlete,sport,pays,resultat,date
id_00000103,Kylian Mbappé,Tennis,USA,Victoire,2022-12-27
id_00000305,Stephen Curry,Athlétisme,USA,Victoire,2020-12-04
id_00000025,Erling Haaland,Basketball,Angleterre,Défaite,2022-08-05
id_00000552,LeBron James,Rugby,Nouvelle-Zélande,Victoire,2023-07-11
id_00000744,Hakim Ziyech,Basketball,Espagne,Défaite,2021-11-13
id_00000061,LeBron James,Football,Espagne,Nul,2022-05-14
id_00000122,Kylian Mbappé,Football,France,Victoire,2022-11-07
id_00000732,Stephen Curry,Tennis,USA,Défaite,2022-07-23
id_00000193,Erling Haaland,Basketball,USA,Victoire,2020-06-09
id_00000535,Beauden Barrett,Athlétisme,Angleterre,Défaite,2023-07-27
id_00000286,Erling Haaland,Tennis,Angleterre,Défaite,2021-11-11
id_00000588,Antoine Dupont,Football,Maroc,Nul,2020-01-14
id_00000042,Stephen Curry,Tennis,France,Victoire,2021-03-28
id_00000573,Eliud Kipchoge,Athlétisme,USA,Défaite,2022-01-06
id_00000352,Stephen Curry,Athlétisme,France,Défaite,2020-05-11
id_00000064,Cheslin Kolbe,Tennis,Nouvelle-Zélande,Défaite,2020-12-09
id_00000022,Giannis Antetokounmpo,Basketball,USA,Défaite,2020-06-14
id_00000327,Hakim Ziyech,Basketball,USA,Victoire,2023-04-28
id_00000688,Erling Haaland,Tennis,USA,Victoire,2022-01-22
id_00000704,Erling Haaland,Tennis,Angleterre,Victoire,2022-03-02
id_00000492,Hakim Ziyech,Tennis,USA,Victoire,2021-01-19
id_00000407,Kevin Durant,Rugby,Afrique du Sud,Défaite,2021-07-05
id_00000806,Erling Haaland,Tennis,Allemagne,Défaite,2022-01-04
id_00000209,Mohamed Salah,Tennis,Espagne,Nul,2022-04-16
id_00000153,Kylian Mbappé,Football,Espagne,Nul,2022-12-01
id_00000896,Hakim Ziyech,Tennis,Espagne,Défaite,2021-12-04
id_00000223,Faith Kipyegon,Athlétisme,Nouvelle-Zélande,Nul,2022-01-21
id_00000218,Antoine Dupont,Tennis,Allemagne,Défaite,2022-12-06
id_00000351,Achraf Hakimi,Tennis,USA,Victoire,2021-10-09
id_00000439,Eliud Kipchoge,Athlétisme,France,Défaite,2023-02-25
id_00000815,Aryna Sabalenka,Rugby,USA,Nul,2023-07-21
id_00000176,Novak Djokovic,Basketball,France,Défaite,2020-03-16
id_00000583,LeBron James,Basketball,USA,Victoire,2021-10-01
id_00000404,Kylian Mbappé,Football,France,Victoire,2020-04-27
id_00000148,Antoine Dupont,Football,Angleterre,Victoire,2022-03-30
id_00000515,Beauden Barrett,Tennis,USA,Victoire,2020-10-19
id_00000140,Kylian Mbappé,Basketball,USA,Nul,2021-04-21
id_00000964,Aryna Sabalenka,Tennis,Espagne,Victoire,2022-09-22
id_00000197,Kevin Durant,Rugby,USA,Défaite,2022-02-08
id_00000277,Erling Haaland,Tennis,Angleterre,Défaite,2022-01-20
id_00000728,LeBron James,Tennis,USA,Victoire,2022-01-13
id_00000842,LeBron James,Basketball,Espagne,Victoire,2020-08-04
id_00000707,Kylian Mbappé,Rugby,Espagne,Défaite,2020-03-28
id_00000213,Antoine Dupont,Football,Maroc,Défaite,2021-08-22
id_00000185,Kylian Mbappé,Athlétisme,Maroc,Défaite,2023-03-07
id_00000704,Stephen Curry,Tennis,Espagne,Nul,2022-03-03
id_00000605,LeBron James,Rugby,USA,Défaite,2022-03-24
id_00000753,Kevin Durant,Tennis,France,Défaite,2022-01-05
id_00000435,Novak Djokovic,Athlétisme,Espagne,Nul,2023-12-28
id_00000452,Achraf Hakimi,Tennis,Nouvelle-Zélande,Victoire,2021-09-30
id_00000357,Antoine Dupont,Tennis,Espagne,Défaite,2022-03-09
id_00000854,Erling Haaland,Tennis,Afrique du Sud,Défaite,2021-07-23
id_00000097,Achraf Hakimi,Football,Nouvelle-Zélande,Défaite,2021-08-01
id_00000535,Kevin Durant,Tennis,Nouvelle-Zélande,Victoire,2020-10-01
id_00000636,Novak Djokovic,Football,Maroc,Nul,2023-06-18
id_00000053,Kylian Mbappé,Tennis,France,Défaite,2021-07-07
id_00000016,Iga Świątek,Tennis,Afrique du Sud,Victoire,2021-03-25
id_00000673,Beauden Barrett,Football,Espagne,Victoire,2020-07-04
id_00000008,LeBron James,Football,USA,Victoire,2021-07-28
id_00000223,Novak Djokovic,Football,France,Victoire,2021-09-24
id_00000429,Antoine Dupont,Rugby,Angleterre,Nul,2022-01-26
id_00000446,Mohamed Salah,Football,USA,Victoire,2020-01-08
id_00000233,Kylian Mbappé,Athlétisme,France,Défaite,2023-06-03
id_00000775,Mondo Duplantis,Tennis,USA,Nul,2023-07-08
id_00000847,Kylian Mbappé,Rugby,Nouvelle-Zélande,Victoire,2021-10-11
id_00000458,LeBron James,Basketball,USA,Victoire,2022-03-19
id_00000513,Achraf Hakimi,Rugby,Espagne,Victoire,2020-05-18
id_00000482,Carlos Alcaraz,Athlétisme,USA,Victoire,2020-10-01
id_00000839,Kylian Mbappé,Tennis,Angleterre,Victoire,2022-05-04
id_00000668,Antoine Dupont,Tennis,France,Défaite,2022-07-02
id_00000645,Kylian Mbappé,Tennis,Allemagne,Nul,2023-12-25
id_00000767,Hakim Ziyech,Athlétisme,Angleterre,Défaite,2022-08-21
id_00000482,Mohamed Salah,Football,Allemagne,Victoire,2021-03-15
id_00000784,Beauden Barrett,Tennis,Espagne,Victoire,2021-02-04
id_00000536,Mohamed Salah,Football,Espagne,Défaite,2020-02-24
id_00000177,Hakim Ziyech,Football,Maroc,Nul,2023-07-03
id_00000311,Kevin Durant,Athlétisme,Nouvelle-Zélande,Défaite,2020-07-29
id_00000927,Kylian Mbappé,Tennis,Espagne,Nul,2023-06-29
id_00000726,Hakim Ziyech,Football,USA,Nul,2021-11-22
id_00000835,Kylian Mbappé,Football,Angleterre,Défaite,2020-01-11
id_00000867,Mondo Duplantis,Tennis,France,Nul,2021-03-09
id_00000379,Faith Kipyegon,Athlétisme,Afrique du Sud,Défaite,2020-09-21
id_00000982,Achraf Hakimi,Basketball,USA,Défaite,2021-03-13
id_00000756,Novak Djokovic,Tennis,USA,Victoire,2020-05-03
id_00000546,Kylian Mbappé,Football,USA,Victoire,2021-07-22
id_00000521,Hakim Ziyech,Athlétisme,Angleterre,Défaite,2020-01-29
id_00000371,Mohamed Salah,Basketball,USA,Victoire,2021-10-28
id_00000387,Beauden Barrett,Tennis,Nouvelle-Zélande,Victoire,2020-01-19
id_00000512,Cheslin Kolbe,Athlétisme,USA,Défaite,2020-02-16
id_00000906,Iga Świątek,Tennis,Allemagne,Nul,2020-05-13
id_00000370,Iga Świątek,Rugby,USA,Défaite,2021-09-21
id_00000731,Beauden Barrett,Tennis,France,Défaite,2023-06-14
id_00000176,LeBron James,Rugby,Allemagne,Victoire,2022-02-11
id_00000280,Erling Haaland,Tennis,Nouvelle-Zélande,Victoire,2020-02-02
id_00000925,Mondo Duplantis,Basketball,USA,Victoire,2022-03-02
id_00000081,Kevin Durant,Athlétisme,USA,Défaite,2020-04-01
id_00000139,Kevin Durant,Basketball,USA,Défaite,2022-04-10
id_00000655,Cheslin Kolbe,Rugby,Afrique du Sud,Défaite,2023-01-27
id_00000965,Achraf Hakimi,Basketball,USA,Victoire,2022-09-04
id_00000760,Erling Haaland,Football,Allemagne,Nul,2021-10-10
id_00000847,Stephen Curry,Tennis,USA,Victoire,2020-08-27
id_00000084,Hakim Ziyech,Basketball,USA,Victoire,2022-02-25
id_00000711,LeBron James,Tennis,USA,Défaite,2022-09-25
id_00000711,Stephen Curry,Rugby,USA,Défaite,2022-11-14
id_00000692,Antoine Dupont,Basketball,France,Défaite,2020-04-22
id_00000134,Giannis Antetokounmpo,Athlétisme,France,Nul,2021-06-21
id_00000250,Kevin Durant,Football,USA,Défaite,2022-12-14
id_00000635,Erling Haaland,Athlétisme,USA,Défaite,2022-09-27
id_00000394,Erling Haaland,Tennis,Maroc,Défaite,2023-09-16
id_00000914,Achraf Hakimi,Basketball,USA,Défaite,2023-11-23
id_00000702,Kylian Mbappé,Tennis,USA,Défaite,2021-05-07
id_00000436,Erling Haaland,Football,France,Nul,2022-03-13
id_00000424,Cheslin Kolbe,Tennis,Nouvelle-Zélande,Défaite,2022-04-01
id_00000545,Novak Djokovic,Football,USA,Victoire,2021-07-06
id_00000317,LeBron James,Rugby,Afrique du Sud,Victoire,2021-05-27
id_00000457,Novak Djokovic,Football,France,Victoire,2021-10-24
id_00000087,Mondo Duplantis,Tennis,France,Défaite,2021-09-25
id_00000896,Erling Haaland,Tennis,USA,Victoire,2020-07-22
id_00000299,Kylian Mbappé,Football,Allemagne,Nul,2023-07-19
id_00000448,Antoine Dupont,Tennis,Espagne,Défaite,2023-08-25
id_00000413,LeBron James,Tennis,Nouvelle-Zélande,Défaite,2020-11-23
id_00000382,Kevin Durant,Rugby,USA,Victoire,2021-06-19
id_00000408,Erling Haaland,Basketball,USA,Victoire,2022-11-22
id_00000092,Iga Świątek,Athlétisme,USA,Défaite,2021-02-24
id_00000568,Erling Haaland,Basketball,Espagne,Nul,2020-03-29
id_00000974,Novak Djokovic,Rugby,Maroc,Victoire,2023-04-22
id_00000011,Mohamed Salah,Basketball,Maroc,Victoire,2022-06-24
id_00000089,Antoine Dupont,Football,France,Défaite,2021-04-28
id_00000896,Aryna Sabalenka,Tennis,Espagne,Victoire,2020-04-25
id_00000136,LeBron James,Athlétisme,USA,Victoire,2023-02-01
id_00000202,Hakim Ziyech,Tennis,USA,Victoire,2023-01-26
id_00000540,Hakim Ziyech,Football,Angleterre,Nul,2020-07-25
id_00000131,Antoine Dupont,Football,Espagne,Nul,2022-01-26
id_00000565,Achraf Hakimi,Tennis,Espagne,Défaite,2021-04-01
id_00000919,Aryna Sabalenka,Tennis,France,Défaite,2023-07-13
id_00000994,Erling Haaland,Rugby,Nouvelle-Zélande,Victoire,2021-07-14
id_00000081,Achraf Hakimi,Tennis,Maroc,Nul,2020-06-26
id_00000618,Usain Bolt,Basketball,France,Défaite,2021-06-03
id_00000599,Carlos Alcaraz,Rugby,Espagne,Défaite,2021-10-22
id_00000638,Novak Djokovic,Football,USA,Victoire,2023-01-02
id_00000424,Erling Haaland,Athlétisme,USA,Défaite,2020-08-28
id_00000725,Carlos Alcaraz,Tennis,USA,Défaite,2021-07-31
id_00000911,Kevin Durant,Basketball,USA,Victoire,2020-10-15
id_00000605,Stephen Curry,Rugby,Angleterre,Victoire,2020-09-15
id_00000273,Kevin Durant,Tennis,USA,Victoire,2022-05-01
id_00000839,Stephen Curry,Football,Nouvelle-Zélande,Défaite,2022-05-13
id_00000711,Antoine Dupont,Basketball,USA,Victoire,2022-01-17
id_00000590,Novak Djokovic,Tennis,USA,Défaite,2020-04-06
id_00000376,LeBron James,Football,Espagne,Nul,2023-12-29
id_00000501,Cheslin Kolbe,Rugby,Maroc,Victoire,2020-03-11
id_00000942,Erling Haaland,Athlétisme,Angleterre,Défaite,2021-09-08
id_00000733,Stephen Curry,Athlétisme,USA,Défaite,2021-08-21
id_00000165,LeBron James,Tennis,USA,Défaite,2021-02-06
id_00000298,Kevin Durant,Tennis,Angleterre,Défaite,2020-08-24
id_00000868,Novak Djokovic,Rugby,Maroc,Défaite,2022-10-28
id_00000989,Hakim Ziyech,Tennis,USA,Défaite,2023-12-13
id_00000445,Achraf Hakimi,Basketball,Espagne,Défaite,2023-06-12
id_00000322,Novak Djokovic,Tennis,USA,Victoire,2022-08-14
id_00000043,Cheslin Kolbe,Tennis,USA,Défaite,2020-11-23
id_00000256,Achraf Hakimi,Rugby,USA,Défaite,2021-08-11
id_00000502,Giannis Antetokounmpo,Tennis,Nouvelle-Zélande,Défaite,2022-11-24
id_00000623,Aryna Sabalenka,Basketball,USA,Défaite,2021-02-21
id_00000436,Achraf Hakimi,Athlétisme,France,Victoire,2020-08-30
id_00000558,Aryna Sabalenka,Rugby,USA,Défaite,2022-04-29
id_00000376,Erling Haaland,Rugby,USA,Victoire,2023-08-01
id_00000709,Eliud Kipchoge,Athlétisme,USA,Victoire,2020-08-02
id_00000907,Aryna Sabalenka,Tennis,USA,Défaite,2023-12-25
id_00000057,Hakim Ziyech,Rugby,Maroc,Défaite,2021-09-29
id_00000786,Erling Haaland,Football,France,Défaite,2023-01-27
id_00000844,Novak Djokovic,Football,Allemagne,Défaite,2021-06-10
id_00000549,Achraf Hakimi,Athlétisme,Maroc,Nul,2023-10-03
id_00000885,Hakim Ziyech,Athlétisme,Maroc,Défaite,2020-08-26
id_00000665,Kevin Durant,Tennis,Espagne,Défaite,2020-04-02
id_00000939,Erling Haaland,Football,Maroc,Défaite,2020-02-23
id_00000599,Beauden Barrett,Tennis,Angleterre,Victoire,2021-07-06
id_00000143,Kevin Durant,Tennis,USA,Nul,2023-09-26
id_00000520,Mohamed Salah,Football,Espagne,Victoire,2020-06-25
id_00000571,Beauden Barrett,Football,Espagne,Victoire,2022-12-29
id_00000066,Kevin Durant,Athlétisme,Nouvelle-Zélande,Victoire,2021-03-08
id_00000835,Beauden Barrett,Rugby,Angleterre,Défaite,2020-06-28
id_00000826,Faith Kipyegon,Basketball,USA,Victoire,2020-01-15
id_00000394,Kylian Mbappé,Football,Angleterre,Nul,2023-05-03
id_00000258,Giannis Antetokounmpo,Athlétisme,USA,Défaite,2023-01-14
id_00000619,Antoine Dupont,Football,Espagne,Défaite,2023-09-25
id_00000938,Stephen Curry,Athlétisme,France,Nul,2023-10-10
id_00000210,Stephen Curry,Tennis,France,Défaite,2022-08-20
id_00000637,Hakim Ziyech,Basketball,Angleterre,Défaite,2022-08-13
id_00000725,Hakim Ziyech,Football,Nouvelle-Zélande,Nul,2023-08-30
id_00000300,Mohamed Salah,Tennis,Espagne,Victoire,2022-08-02
id_00000568,Novak Djokovic,Rugby,Nouvelle-Zélande,Victoire,2021-06-27
id_00000018,Novak Djokovic,Rugby,Allemagne,Victoire,2022-11-07
id_00000468,Novak Djokovic,Rugby,Afrique du Sud,Victoire,2020-02-02
id_00000345,Cheslin Kolbe,Basketball,Angleterre,Défaite,2022-07-19
id_00000553,Beauden Barrett,Athlétisme,USA,Défaite,2020-07-26
id_00000039,Mohamed Salah,Tennis,USA,Défaite,2020-03-23
id_00000197,Achraf Hakimi,Tennis,Nouvelle-Zélande,Défaite,2021-11-03
id_00000686,LeBron James,Basketball,USA,Victoire,2020-11-29
id_00000580,Mohamed Salah,Rugby,Espagne,Défaite,2023-05-16
id_00000009,Achraf Hakimi,Athlétisme,Espagne,Défaite,2020-02-02
id_00000578,Mohamed Salah,Football,USA,Nul,2023-06-28
id_00000581,Novak Djokovic,Tennis,USA,Victoire,2022-10-19
id_00000696,Faith Kipyegon,Athlétisme,USA,Défaite,2020-07-15
id_00000831,Eliud Kipchoge,Basketball,USA,Défaite,2021-09-11
id_00000340,Novak Djokovic,Tennis,USA,Victoire,2021-07-24
id_00000219,Kevin Durant,Basketball,USA,Victoire,2021-10-06
id_00000408,LeBron James,Athlétisme,Espagne,Défaite,2020-09-24
id_00000505,Iga Świątek,Tennis,USA,Défaite,2020-02-27
id_00000733,Cheslin Kolbe,Tennis,USA,Victoire,2020-05-12
id_00000825,Mohamed Salah,Basketball,USA,Défaite,2020-03-21
id_00000287,Novak Djokovic,Tennis,France,Victoire,2023-11-18
id_00000730,Novak Djokovic,Tennis,USA,Défaite,2023-12-04
id_00000425,LeBron James,Rugby,Angleterre,Défaite,2020-09-01
id_00000274,Hakim Ziyech,Rugby,France,Victoire,2022-04-01
id_00000391,Antoine Dupont,Tennis,USA,Défaite,2021-08-29
id_00000505,Kevin Durant,Tennis,USA,Défaite,2020-04-26
id_00000896,Stephen Curry,Rugby,USA,Défaite,2022-05-07
id_00000621,Faith Kipyegon,Athlétisme,Espagne,Défaite,2020-08-30
id_00000709,Kylian Mbappé,Football,Allemagne,Défaite,2020-06-06
id_00000613,Beauden Barrett,Rugby,Afrique du Sud,Victoire,2023-03-03
id_00000579,Hakim Ziyech,Football,Espagne,Nul,2020-08-27
id_00000093,Novak Djokovic,Athlétisme,USA,Victoire,2023-07-23
id_00000684,Stephen Curry,Football,France,Nul,2022-10-10
id_00000525,Aryna Sabalenka,Athlétisme,Nouvelle-Zélande,Défaite,2021-02-14
id_00000399,Erling Haaland,Basketball,Espagne,Victoire,2022-12-09
id_00000092,Eliud Kipchoge,Tennis,USA,Victoire,2021-10-20
id_00000690,Cheslin Kolbe,Football,USA,Victoire,2021-12-31
id_00000863,Giannis Antetokounmpo,Football,Espagne,Victoire,2023-02-18
id_00000095,Iga Świątek,Rugby,Afrique du Sud,Victoire,2020-08-21
id_00000887,Erling Haaland,Tennis,Allemagne,Défaite,2022-01-21
id_00000465,Hakim Ziyech,Tennis,France,Nul,2021-05-21
id_00000629,Cheslin Kolbe,Tennis,USA,Défaite,2021-07-22
id_00000110,Kylian Mbappé,Tennis,USA,Défaite,2023-05-17
id_00000040,Achraf Hakimi,Basketball,USA,Défaite,2023-01-02
id_00000076,Beauden Barrett,Football,Allemagne,Défaite,2022-09-15
id_00000232,Kevin Durant,Rugby,USA,Victoire,2022-06-10
id_00000959,Mohamed Salah,Football,USA,Nul,2021-02-23
id_00000491,Beauden Barrett,Tennis,Nouvelle-Zélande,Défaite,2021-03-20
id_00000030,Usain Bolt,Football,Espagne,Nul,2023-06-15
id_00000228,Stephen Curry,Tennis,Espagne,Victoire,2020-07-08
id_00000070,LeBron James,Football,Allemagne,Victoire,2021-08-28
id_00000903,Eliud Kipchoge,Athlétisme,Allemagne,Défaite,2022-11-21
id_00000278,Erling Haaland,Rugby,Espagne,Nul,2022-09-30
id_00000329,Aryna Sabalenka,Tennis,Espagne,Nul,2023-10-13
id_00000424,Mohamed Salah,Basketball,Maroc,Défaite,2021-09-24
id_00000621,Achraf Hakimi,Rugby,USA,Nul,2021-12-12
id_00000505,Usain Bolt,Tennis,Maroc,Défaite,2023-03-24
id_00000556,Kylian Mbappé,Tennis,Espagne,Nul,2022-12-21
id_00000237,Aryna Sabalenka,Tennis,Nouvelle-Zélande,Nul,2021-03-27
id_00000039,Erling Haaland,Basketball,USA,Victoire,2021-08-05
id_00000148,Hakim Ziyech,Tennis,Nouvelle-Zélande,Défaite,2021-02-06
id_00000702,Giannis Antetokounmpo,Rugby,Afrique du Sud,Défaite,2023-07-01
id_00000004,Mondo Duplantis,Football,Angleterre,Défaite,2023-02-26
id_00000270,Kevin Durant,Rugby,USA,Victoire,2021-05-20
id_00000128,Hakim Ziyech,Basketball,Espagne,Victoire,2020-04-19
id_00000860,Erling Haaland,Basketball,Afrique du Sud,Défaite,2022-04-18
id_00000195,Novak Djokovic,Athlétisme,Maroc,Défaite,2020-10-13
id_00000840,Kevin Durant,Football,Espagne,Nul,2021-05-12
id_00000350,Cheslin Kolbe,Football,Afrique du Sud,Nul,2020-01-11
id_00000041,LeBron James,Athlétisme,Maroc,Défaite,2020-10-03
id_00000927,Kylian Mbappé,Football,Espagne,Nul,2023-10-15
id_00000965,Carlos Alcaraz,Tennis,France,Victoire,2023-09-29
id_00000983,Antoine Dupont,Tennis,Espagne,Victoire,2021-11-10
id_00000780,Erling Haaland,Tennis,USA,Victoire,2022-11-30
id_00000484,Novak Djokovic,Tennis,Nouvelle-Zélande,Victoire,2020-08-10
id_00000280,Novak Djokovic,Rugby,France,Victoire,2023-09-12
id_00000869,Cheslin Kolbe,Football,Espagne,Nul,2022-03-11
id_00000681,LeBron James,Tennis,USA,Défaite,2020-12-28
id_00000615,Achraf Hakimi,Basketball,USA,Victoire,2022-10-31
id_00000939,LeBron James,Rugby,France,Défaite,2020-01-22
id_00000562,Hakim Ziyech,Football,Espagne,Défaite,2020-04-10
id_00000118,Achraf Hakimi,Football,Nouvelle-Zélande,Défaite,2020-05-03
id_00000893,Achraf Hakimi,Basketball,France,Défaite,2020-09-25
id_00000289,Hakim Ziyech,Athlétisme,Espagne,Nul,2023-12-17
id_00000166,Achraf Hakimi,Tennis,USA,Victoire,2020-02-26
id_00000050,Mondo Duplantis,Tennis,Espagne,Défaite,2021-10-20
id_00000117,Erling Haaland,Tennis,France,Défaite,2021-08-03
id_00000110,Hakim Ziyech,Rugby,Nouvelle-Zélande,Défaite,2021-11-20
id_00000623,Hakim Ziyech,Tennis,USA,Défaite,2021-08-23
id_00000251,Hakim Ziyech,Rugby,Nouvelle-Zélande,Nul,2020-03-26
id_00000305,Hakim Ziyech,Athlétisme,USA,Défaite,2021-05-17
id_00000207,Kylian Mbappé,Athlétisme,Espagne,Défaite,2023-10-20
id_00000649,Antoine Dupont,Basketball,USA,Défaite,2020-02-01
id_00000594,Usain Bolt,Rugby,USA,Victoire,2023-10-03
id_00000249,Kevin Durant,Football,Espagne,Défaite,2021-08-01
id_00000538,Faith Kipyegon,Tennis,France,Victoire,2023-08-18
id_00000337,Novak Djokovic,Football,USA,Nul,2022-03-16
id_00000991,Hakim Ziyech,Tennis,Nouvelle-Zélande,Victoire,2022-01-22
id_00000342,Kevin Durant,Football,Maroc,Nul,2021-05-02
id_00000109,Carlos Alcaraz,Tennis,Espagne,Victoire,2023-04-22
id_00000289,Mondo Duplantis,Rugby,Angleterre,Victoire,2020-05-02
id_00000185,Antoine Dupont,Basketball,France,Nul,2022-03-27
id_00000281,Kylian Mbappé,Football,Espagne,Nul,2020-01-24
id_00000340,LeBron James,Basketball,USA,Défaite,2020-02-13
id_00000073,Kevin Durant,Tennis,USA,Victoire,2020-03-05
id_00000898,Carlos Alcaraz,Basketball,USA,Défaite,2021-04-12
id_00000715,Antoine Dupont,Basketball,Espagne,Défaite,2021-08-09
id_00000353,Mohamed Salah,Tennis,Espagne,Défaite,2022-12-05
id_00000519,Hakim Ziyech,Tennis,USA,Victoire,2021-04-20
id_00000828,Novak Djokovic,Tennis,Afrique du Sud,Victoire,2022-03-09
id_00000485,LeBron James,Rugby,USA,Défaite,2023-01-23
id_00000040,Stephen Curry,Basketball,USA,Victoire,2023-03-22
id_00000357,Novak Djokovic,Athlétisme,France,Défaite,2021-07-02
id_00000589,Antoine Dupont,Football,USA,Victoire,2022-05-18
id_00000943,Kylian Mbappé,Tennis,USA,Défaite,2020-08-05
id_00000725,Iga Świątek,Tennis,Maroc,Victoire,2022-03-16
id_00000318,LeBron James,Basketball,USA,Victoire,2023-09-21
id_00000716,Kevin Durant,Rugby,USA,Défaite,2022-03-20
id_00000388,Achraf Hakimi,Football,France,Nul,2021-02-25
id_00000543,Kylian Mbappé,Football,Angleterre,Nul,2020-07-11
id_00000747,Novak Djokovic,Football,Espagne,Victoire,2020-02-08
id_00000014,Achraf Hakimi,Rugby,USA,Victoire,2020-12-26
id_00000566,Giannis Antetokounmpo,Tennis,France,Victoire,2023-08-13
id_00000102,Achraf Hakimi,Rugby,Afrique du Sud,Victoire,2020-03-28
id_00000053,Antoine Dupont,Tennis,Espagne,Défaite,2021-05-29
id_00000316,Carlos Alcaraz,Football,USA,Défaite,2023-03-02
id_00000998,Aryna Sabalenka,Tennis,USA,Victoire,2022-04-08
id_00000878,Aryna Sabalenka,Tennis,Espagne,Victoire,2023-02-24
id_00000857,Achraf Hakimi,Basketball,USA,Victoire,2023-07-14
id_00000858,Iga Świątek,Rugby,Maroc,Nul,2022-07-15
id_00000370,Hakim Ziyech,Athlétisme,USA,Nul,2020-05-09
id_00000015,Mohamed Salah,Tennis,Afrique du Sud,Défaite,2020-03-21
id_00000926,Giannis Antetokounmpo,Rugby,USA,Nul,2023-11-08
id_00000612,Carlos Alcaraz,Rugby,Allemagne,Victoire,2022-09-18
id_00000974,LeBron James,Athlétisme,France,Défaite,2020-06-24
id_00000193,Cheslin Kolbe,Tennis,France,Défaite,2021-06-08
id_00000937,Aryna Sabalenka,Basketball,Espagne,Victoire,2022-11-25
id_00000659,Erling Haaland,Tennis,Angleterre,Nul,2020-12-20
id_00000759,Aryna Sabalenka,Tennis,Espagne,Nul,2022-08-07
id_00000668,Hakim Ziyech,Football,USA,Nul,2020-09-27
id_00000598,Erling Haaland,Basketball,Afrique du Sud,Défaite,2020-06-02
id_00000132,Cheslin Kolbe,Basketball,USA,Nul,2023-04-08
id_00000013,Mohamed Salah,Football,Maroc,Victoire,2020-06-10
id_00000858,Achraf Hakimi,Tennis,Nouvelle-Zélande,Défaite,2020-01-16
id_00000219,Beauden Barrett,Rugby,Espagne,Défaite,2022-06-02
id_00000702,Mohamed Salah,Football,Nouvelle-Zélande,Victoire,2021-04-26
id_00000619,Achraf Hakimi,Basketball,USA,Défaite,2023-08-25
id_00000080,Kylian Mbappé,Football,Espagne,Nul,2020-09-12
id_00000671,Carlos Alcaraz,Tennis,USA,Défaite,2023-01-14
id_00000190,LeBron James,Tennis,Nouvelle-Zélande,Défaite,2022-11-23
id_00000710,Erling Haaland,Tennis,Espagne,Défaite,2021-05-20
id_00000317,Hakim Ziyech,Tennis,France,Nul,2020-11-16
id_00000297,Kylian Mbappé,Rugby,Espagne,Nul,2023-09-01
id_00000847,LeBron James,Basketball,USA,Victoire,2020-11-21
id_00000580,Erling Haaland,Athlétisme,USA,Victoire,2020-04-08
id_00000638,LeBron James,Rugby,France,Victoire,2021-01-15
id_00000599,Kylian Mbappé,Football,Angleterre,Nul,2021-03-24
id_00000836,Erling Haaland,Tennis,Maroc,Victoire,2022-07-28
id_00000448,Erling Haaland,Tennis,France,Victoire,2021-10-27
id_00000305,Achraf Hakimi,Tennis,USA,Victoire,2021-11-24
id_00000447,Cheslin Kolbe,Athlétisme,Angleterre,Victoire,2020-11-24
id_00000257,Eliud Kipchoge,Tennis,France,Nul,2021-11-29
id_00000129,Achraf Hakimi,Tennis,USA,Victoire,2022-05-31
id_00000540,Carlos Alcaraz,Athlétisme,Allemagne,Défaite,2022-07-03
id_00000314,Achraf Hakimi,Tennis,Angleterre,Victoire,2021-06-13
id_00000937,Erling Haaland,Tennis,Espagne,Victoire,2020-06-16
id_00000379,Aryna Sabalenka,Football,Maroc,Victoire,2020-01-07
id_00000755,Stephen Curry,Basketball,Angleterre,Défaite,2022-03-08
id_00000961,Novak Djokovic,Basketball,USA,Défaite,2022-08-05
id_00000161,LeBron James,Football,Nouvelle-Zélande,Victoire,2022-11-02
id_00000330,Beauden Barrett,Basketball,France,Défaite,2021-06-16
id_00000442,Faith Kipyegon,Football,Angleterre,Défaite,2021-09-08
id_00000984,Hakim Ziyech,Tennis,Angleterre,Défaite,2021-03-16
id_00000073,Novak Djokovic,Football,Maroc,Victoire,2021-11-18
id_00000961,Hakim Ziyech,Football,USA,Victoire,2021-01-18
id_00000879,Hakim Ziyech,Tennis,Allemagne,Nul,2022-08-25
id_00000851,Novak Djokovic,Tennis,Espagne,Nul,2021-07-04
id_00000740,Antoine Dupont,Football,Maroc,Victoire,2021-02-14
id_00000130,Cheslin Kolbe,Tennis,USA,Défaite,2020-10-15
id_00000005,Achraf Hakimi,Tennis,USA,Défaite,2021-09-25
id_00000945,Hakim Ziyech,Rugby,Espagne,Victoire,2022-02-01
id_00000306,Achraf Hakimi,Football,Allemagne,Nul,2021-09-25
id_00000581,Kevin Durant,Tennis,USA,Victoire,2020-01-24
id_00000200,LeBron James,Tennis,USA,Défaite,2023-11-09
id_00000786,Antoine Dupont,Athlétisme,Espagne,Défaite,2022-01-01
id_00000243,Usain Bolt,Football,Espagne,Nul,2022-06-16
id_00000906,Hakim Ziyech,Football,Allemagne,Nul,2023-12-12
id_00000457,Aryna Sabalenka,Football,Nouvelle-Zélande,Défaite,2020-11-24
id_00000089,Beauden Barrett,Tennis,USA,Victoire,2020-02-09
id_00000007,Stephen Curry,Football,Nouvelle-Zélande,Nul,2020-03-18
id_00000441,Hakim Ziyech,Tennis,Allemagne,Défaite,2020-05-10
id_00000266,Eliud Kipchoge,Tennis,France,Défaite,2021-04-09
